"ID";"Name";"State";"County";"City";"Zip";"Address";"Address2";"Telephone";"License Number";"License Type";"License Status";"Status Reason";"Issue Date";"Expiration Date";"Endorsements";"Total Capacity";"Under 3 Capacity";"Age Range Served";"Regular Capacity";"School Age Capacity";"DetailsURL"
1015056;"JULIANNE GEMMELL";"CT";"Hartford";"BROOKFIELD";6804;"44 MERWIN BROOK RD";;"(203) 617-8517";"Family Child Care Home";"DCFH.55098";"ACTIVE";;"06/17/2009";"06/30/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1015056&contact=1257553"
2076027;"MARIA ALESSANDRO";"CT";"Hartford";"BROOKFIELD";6804;"32 PROSPECT DR";;"(203) 417-8881";"Family Child Care Home";"DCFH.57406";"ACTIVE";;"11/06/2020";"11/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2076027&contact=2407427"
1013440;"VERONICA S CONN";"CT";"Hartford";"BROOKFIELD";6804;"8 OLD HEMLOCK RD";;"203-740-9190";"Family Child Care Home";"DCFH.46339";"ACTIVE";"ACTIVE";"09/26/1996";"09/30/2022";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1013440&contact=1254250"
1017933;"BRIDGES SCHOOL EARLY CHILDHOOD PROGRAM";"CT";"Hartford";"COS COB";6807;"296 VALLEY RD";;"(203) 637-0204";"Child Care Center";"DCCC.16732";"ACTIVE";;"03/02/2010";"03/31/2026";"Children Under 3 Yrs, Pre-School";72;16;"1 year-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017933&contact=1267384"
1017311;"CHILDREN'S CENTER OF COS COB";"CT";"Hartford";"GREENWICH";6807;"300 BOSTON POST ROAD- COS COB SCHOOL";;"203- 625-5569";"Child Care Center";"DCCC.14143";"ACTIVE";;"03/28/1994";"10/31/2024";"School Age";75;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017311&contact=1265528"
1016805;"COS COB COMMUNITY PRESCHOOL";"CT";"Hartford";"COS COB";6807;"54 BIBLE ST";;"(203) 661-0182";"Child Care Center";"DCCC.12213";"ACTIVE";;"02/05/1969";"10/31/2024";"Pre-School";32;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016805&contact=1264285"
1656693;"THE JCC PRESCHOOL AT GREENWICH REFORM SYNAGOGUE";"CT";"Hartford";"COS COB";6807;"92 ORCHARD ST";;"203-322-7900";"Child Care Center";"DCCC.70514";"ACTIVE";;"09/10/2019";"09/30/2023";"Children Under 3 Yrs, Pre-School";44;16;"1 year-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1656693&contact=1934728"
1361429;"AABBCC EARLY LEARNING CENTER OF DANBURY";"CT";"Hartford";"DANBURY";6810;"31 MIRY BROOK RD";;"(203) 942-2225";"Child Care Center";"DCCC.70303";"ACTIVE";;"07/06/2016";"07/31/2024";"Children Under 3 Yrs, Pre-School, School Age";80;4;"2 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1361429&contact=1612166"
1017628;"ACTION EARLY LEARNING CENTER";"CT";"Hartford";"DANBURY";6810;"75 BALMFORTH AVE";;"(203) 743-3785";"Child Care Center";"DCCC.15756";"ACTIVE";;"12/10/2001";"06/30/2026";"Children Under 3 Yrs, Pre-School, School Age";154;16;"18 months-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017628&contact=1266613"
1412438;"CIFC EARLY LEARNING PROGRAMS / WIC";"CT";"Hartford";"DANBURY";6810;"80 MAIN ST";;"(203) 743-3993";"Child Care Center";"DCCC.70378";"ACTIVE";;"10/12/2017";"10/31/2025";"Children Under 3 Yrs";14;14;"6 weeks-3 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1412438&contact=1673115"
1016732;"CIFC/HSNFC HEAD START PROGRAM";"CT";"Hartford";"DANBURY";6810;"37 FOSTER ST";;"(203) 743-3993";"Child Care Center";"DCCC.16641";"ACTIVE";;"11/28/2008";"11/30/2024";"Children Under 3 Yrs, Pre-School, School Age";260;40;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016732&contact=1264064"
1017467;"DANBURY PUBLIC SCHOOL READINESS PROGRAM";"CT";"Hartford";"DANBURY";6810;"17 COTTAGE ST";;"(203) 797-4995";"Child Care Center";"DCCC.15164";"ACTIVE";;"02/17/1998";"08/31/2026";"Pre-School";56;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017467&contact=1266045"
1017745;"HEAD START OF NORTHERN FAIRFIELD CTY LRL GRDN CTR";"CT";"Hartford";"DANBURY";6810;"385 MAIN ST";;"(203) 791-1787";"Child Care Center";"DCCC.16095";"ACTIVE";;"09/14/2004";"03/31/2025";"Children Under 3 Yrs";32;32;"6 weeks-3 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017745&contact=1266949"
1017367;"HUDSON COUNTRY MONTESSORI SCHOOL";"CT";"Hartford";"DANBURY";6810;"44A SHELTER ROCK RD";;"(203) 744-8088";"Child Care Center";"DCCC.14318";"ACTIVE";;"07/28/1995";"01/31/2026";"Children Under 3 Yrs, Pre-School";212;65;"6 weeks-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017367&contact=1265690"
1017654;"INTERFAITH EARLY LEARNING CENTER";"CT";"Hartford";"DANBURY";6810;"119 OSBORNE ST";;"(203) 744-6619";"Child Care Center";"DCCC.15825";"ACTIVE";;"12/24/2002";"06/30/2025";"Pre-School, School Age";96;;"3 years-6 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017654&contact=1266682"
1017763;"LITTLE PEOPLE LEARNING CENTER";"CT";"Hartford";"DANBURY";6810;"6 FEDERAL RD";;"(203) 798-1981";"Child Care Center";"DCCC.16132";"ACTIVE";;"01/28/2005";"07/31/2025";"Children Under 3 Yrs, Pre-School, School Age";72;24;"6 weeks-8 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017763&contact=1266986"
1017402;"NEW ENGLAND COUNTRY DAY SCHOOL";"CT";"Hartford";"DANBURY";6810;"27 KENOSIA AVE";;"(203) 798-1964";"Child Care Center";"DCCC.14430";"ACTIVE";;"06/26/1996";"11/30/2024";"Children Under 3 Yrs, Pre-School, School Age";96;48;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017402&contact=1265799"
1800932;"PARK AVENUE EARLY CHILDHOOD CENTER";"CT";"Hartford";"DANBURY";6810;"29 PARK AVE";;"(203) 743-3993";"Child Care Center";"DCCC.70532";"ACTIVE";;"12/16/2019";"12/31/2023";"Pre-School";144;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1800932&contact=2110814"
1017471;"RIGHT PLACE";"CT";"Hartford";"DANBURY";6810;"15 FOSTER ST";;"(203) 792-1472 ext6";"Child Care Center";"DCCC.15173";"ACTIVE";;"09/21/1998";"03/31/2025";"Pre-School";34;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017471&contact=1266053"
1017966;"SAMUELS' EARLY LEARNING CENTER";"CT";"Hartford";"DANBURY";6810;"10 AARON B SAMUELS BLVD";;"(203) 748-5461";"Child Care Center";"DCCC.16831";"ACTIVE";;"10/28/2010";"10/31/2022";"Children Under 3 Yrs, Pre-School";47;22;"6 weeks-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017966&contact=1267483"
1017126;"SANDBOX TOO!";"CT";"Hartford";"DANBURY";6810;"4 TERRE HAUTE ROAD";;"(203) 791-2161";"Child Care Center";"DCCC.13304";"ACTIVE";;"10/22/1987";"04/30/2026";"Children Under 3 Yrs, Pre-School, School Age";30;16;"6 weeks-7 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017126&contact=1264969"
1162483;"THE GODDARD SCHOOL - DANBURY";"CT";"Hartford";"DANBURY";6810;"39 OLD RIDGEBURY RD";;"(203) 628-2000";"Child Care Center";"DCCC.70144";"ACTIVE";;"10/22/2013";"10/31/2025";"Children Under 3 Yrs, Pre-School, School Age";144;64;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1162483&contact=1399851"
1588880;"TWINKLE LITTLE STAR LEARNING CENTER";"CT";"Hartford";"DANBURY";6810;"190 WHITE ST";;"(203) 205-7840";"Child Care Center";"DCCC.70453";"ACTIVE";"ACTIVE";"09/28/2018";"09/30/2022";"Children Under 3 Yrs, Pre-School, School Age";124;64;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1588880&contact=1861279"
1680448;"ADELAYDA VALDIVIEZO";"CT";"Hartford";"DANBURY";6810;"52 SOUTH ST";;"(203) 297-7328";"Family Child Care Home";"DCFH.57276";"ACTIVE";;"10/28/2019";"10/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1680448&contact=1959018"
1016272;"BECKY LINSTER";"CT";"Hartford";"DANBURY";6810;"6 TILDEN RD";;"203 482-3300";"Family Child Care Home";"DCFH.36736";"ACTIVE";"ACTIVE";"09/16/1994";"09/30/2022";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016272&contact=1251535"
1639620;"BELKIS M RODRIGUEZ";"CT";"Hartford";"DANBURY";6810;"8 1/2 4TH ST UNIT C";;"(203) 947-5276";"Family Child Care Home";"DCFH.57224";"ACTIVE";;"07/09/2019";"07/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1639620&contact=1916739"
1623594;"CARMEN M SACA MOROCHO";"CT";"Hartford";"DANBURY";6810;"3 DARTMOUTH LN";;"(203) 885-4636";"Family Child Care Home";"DCFH.57207";"ACTIVE";;"06/20/2019";"06/30/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1623594&contact=1898862"
1804579;"CATALINA TORO MUNERA";"CT";"Hartford";"DANBURY";6810;"23 HOSPITAL AVE";"BLDG 23A UNIT F";"(203) 809-0660";"Family Child Care Home";"DCFH.57408";"ACTIVE";;"11/10/2020";"11/30/2024";;;;;4;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1804579&contact=2114820"
1016248;"CHRISTINA STRUSKI";"CT";"Hartford";"DANBURY";6810;"6 BELMONT CIR";;"(203) 743-5036";"Family Child Care Home";"DCFH.46255";"ACTIVE";;"07/15/1996";"07/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016248&contact=1251364"
1650453;"CINTHIA GALINDO";"CT";"Hartford";"DANBURY";6810;"74 PURCELL DR";;"(203) 501-5782";"Family Child Care Home";"DCFH.57333";"ACTIVE";;"03/20/2020";"03/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1650453&contact=1928219"
2020009;"DAMARIS D RODRIGUEZ";"CT";"Hartford";"DANBURY";6810;"6 SMITH ST APT 2";;"(203) 826-4934";"Family Child Care Home";"DCFH.57451";"ACTIVE";;"12/28/2020";"12/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2020009&contact=2338412"
2242195;"ELSA L FAJARDO";"CT";"Hartford";"DANBURY";6810;"197 SOUTHERN BLVD";;"(203) 731-9207";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2242195&contact=2577014"
2268609;"EMILY A DEL ROSARIO AGOSTO";"CT";"Hartford";"DANBURY";6810;"14 GRIFFING AVE APT C";;"(203) 628-7269";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2268609&contact=2606938"
2256164;"ESTEFANIE T SOLANO";"CT";"Hartford";"DANBURY";6810;"9 DUCK ST APT 1";;"(203) 300-6003";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2256164&contact=2592967"
1242178;"EVANILDE ALVES DE SOUZA";"CT";"Hartford";"DANBURY";6810;"12 MORRIS ST APT 1";;"(203) 300-0677";"Family Child Care Home";"DCFH.56577";"ACTIVE";;"12/23/2014";"12/31/2022";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1242178&contact=1480109"
2217482;"FLOR A CUEVAS BARRADAS";"CT";"Hartford";"DANBURY";6810;"26 MOUNTAINVILLE AVE APT 2";;"(203) 512-7379";"Family Child Care Home";"DCFH.57547";"ACTIVE";;"09/16/2021";"09/30/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2217482&contact=2550281"
2317002;"FRANCISCA M MONTE DE OCA AQUINO";"CT";"Hartford";"DANBURY";6810;"152 OSBORNE ST APT 3";;"(203) 885-6550";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2317002&contact=2666386"
1602732;"HANELDA A CABRAL";"CT";"Hartford";"DANBURY";6810;"8 TRIANGLE TER";;"(203) 501-4987";"Family Child Care Home";"DCFH.57252";"ACTIVE";;"08/20/2019";"08/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1602732&contact=1874793"
2271049;"ISABELLA MARINHO";"CT";"Hartford";"DANBURY";6810;"13 COALPIT HILL RD";;"(203) 300-5785";"Family Child Care Home";"DCFH.57606";"ACTIVE";;"02/17/2022";"02/28/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2271049&contact=2609704"
2383230;"IVETTE I CORTEZ";"CT";"Hartford";"DANBURY";6810;"81A WOOSTER HTS";;"(914) 319-4648";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2383230&contact=2696977"
1587321;"JAMES SEYMOUR GONZALEZ";"CT";"Hartford";"DANBURY";6810;"104 W WOOSTER ST";;"(203) 512-7364";"Family Child Care Home";"DCFH.57195";"ACTIVE";;"05/22/2019";"05/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1587321&contact=1859492"
1594179;"JANETH SIGUENZA";"CT";"Hartford";"DANBURY";6810;"85 W WOOSTER ST";;"(203) 482-1066";"Family Child Care Home";"DCFH.57255";"ACTIVE";;"08/22/2019";"08/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1594179&contact=1865716"
2254527;"JESSICA JARA";"CT";"Hartford";"DANBURY";6810;"16 HOME PL";;"(203) 417-2037";"Family Child Care Home";"DCFH.57598";"ACTIVE";;"01/27/2022";"01/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2254527&contact=2591444"
1469078;"JOHANNY PEREZ";"CT";"Hartford";"DANBURY";6810;"2 1ST STREET EXT";;"(203) 731-0751";"Family Child Care Home";"DCFH.57059";"ACTIVE";;"05/31/2018";"05/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1469078&contact=1739098"
2096142;"KIMBERLIN D VELEZ";"CT";"Hartford";"DANBURY";6810;"81 HIGHLAND AVE";;"(203) 297-7873";"Family Child Care Home";"DCFH.57500";"ACTIVE";;"05/21/2021";"05/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2096142&contact=1505709"
1016568;"LINDA ANILOSKY";"CT";"Hartford";"DANBURY";6810;"19 FLEETWOOD DR";;"(203) 748-0735";"Family Child Care Home";"DCFH.21477";"ACTIVE";;"05/31/1986";"05/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016568&contact=1254245"
2198897;"MARGARITA BATISTA TORRES";"CT";"Hartford";"DANBURY";6810;"33 PARK AVE APT 2";;"(646) 659-6954";"Family Child Care Home";"DCFH.57545";"ACTIVE";;"09/16/2021";"09/30/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2198897&contact=2338750"
1658155;"MARIA G ZUMBA";"CT";"Hartford";"DANBURY";6810;"5 GRANDVIEW AVE";;"(646) 291-7923";"Family Child Care Home";"DCFH.57373";"ACTIVE";;"09/03/2020";"09/30/2024";;;;;4;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1658155&contact=1936024"
2269995;"MARIA REINOSO ESTRELLA";"CT";"Hartford";"DANBURY";6810;"19 SPRING ST FL 2";;"(203) 482-1058";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2269995&contact=2608520"
1008941;"MELIDZA AGRAMONTE";"CT";"Hartford";"DANBURY";6810;"71 WESTVILLE AVE FL 1";;"(203) 770-5329";"Family Child Care Home";"DCFH.54001";"ACTIVE";;"01/11/2006";"01/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1008941&contact=1256484"
1806589;"MELVA S LALVAY";"CT";"Hartford";"DANBURY";6810;"11 BLAINE ST";;"(203) 617-9495";"Family Child Care Home";"DCFH.57401";"ACTIVE";;"10/19/2020";"10/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1806589&contact=2116824"
1015105;"MORAYMA ROSARIO";"CT";"Hartford";"DANBURY";6810;"30 HOYT ST";;"(203) 300-5208";"Family Child Care Home";"DCFH.55208";"ACTIVE";;"04/16/2010";"04/30/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1015105&contact=1257693"
1256779;"NANCY M RODRIGUEZ";"CT";"Hartford";"DANBURY";6810;"5 1ST ST FL 1";;"(203) 947-7013";"Family Child Care Home";"DCFH.56586";"ACTIVE";;"01/28/2015";"01/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1256779&contact=1495829"
2165883;"NELY E RODRIGUEZ";"CT";"Hartford";"DANBURY";6810;"17 CROWN ST # 1";;"(475) 279-4101";"Family Child Care Home";"DCFH.57490";"ACTIVE";;"04/16/2021";"04/30/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2165883&contact=2478248"
1684930;"RAFAELINA PICHARDO DE ALMONTE";"CT";"Hartford";"DANBURY";6810;"10 BATES PL";;"(203) 297-0205";"Family Child Care Home";"DCFH.57286";"ACTIVE";;"11/14/2019";"11/30/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1684930&contact=1900902"
1672469;"ROSA E PEREZ";"CT";"Hartford";"DANBURY";6810;"4 SHEPARD RD";;"(203) 300-9142";"Family Child Care Home";"DCFH.57350";"ACTIVE";;"07/08/2020";"07/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1672469&contact=1949975"
2353639;"ROSA M BISONO";"CT";"Hartford";"DANBURY";6810;"67A WESTVILLE AVE";;"(203) 512-8639";"Family Child Care Home";"DCFH.57669";"ACTIVE";;"06/27/2022";"06/30/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2353639&contact=2681908"
1682771;"ROSANNA NUNEZ";"CT";"Hartford";"DANBURY";6810;"97 ROSE HILL AVE FL 2";;"(203) 512-2587";"Family Child Care Home";"DCFH.57328";"ACTIVE";;"03/10/2020";"03/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1682771&contact=1961747"
1430579;"RUTH D PINA";"CT";"Hartford";"DANBURY";6810;"87 HIGHLAND AVE";;"(203) 942-9487";"Family Child Care Home";"DCFH.57011";"ACTIVE";;"02/06/2018";"02/28/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1430579&contact=892830"
1592472;"SANDRA MARTINEZ";"CT";"Hartford";"DANBURY";6810;"7-9 EDEN DR UNIT 1";;"(203) 942-6262";"Family Child Care Home";"DCFH.57205";"ACTIVE";;"06/10/2019";"06/30/2023";;;;;6;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1592472&contact=1863957"
1201421;"SUELY SERRA";"CT";"Hartford";"DANBURY";6810;"51 BELMONT CIR";;"(203) 917-4418";"Family Child Care Home";"DCFH.56817";"ACTIVE";;"06/09/2016";"06/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1201421&contact=1300980"
2168092;"VANESSA J NUNEZ";"CT";"Hartford";"DANBURY";6810;"51 HIGHLAND AVE";;"(475) 279-1516";"Family Child Care Home";"DCFH.57679";"ACTIVE";;"07/18/2022";"07/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2168092&contact=2480965"
1531395;"VERONICA M CERVANTES ROSAS";"CT";"Hartford";"DANBURY";6810;"37 FARVIEW AVE";;"(203) 917-5121";"Family Child Care Home";"DCFH.57374";"ACTIVE";;"09/04/2020";"09/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1531395&contact=1807164"
2317564;"XIMENA P BRAVO";"CT";"Hartford";"DANBURY";6810;"10 OSBORNE ST APT 3";;"(239) 306-4481";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2317564&contact=2666934"
1614599;"YAJAIRA ELENA GARCIA";"CT";"Hartford";"DANBURY";6810;"6 ALEXANDER D AVE";;"(203) 873-1275";"Family Child Care Home";"DCFH.57177";"ACTIVE";;"04/08/2019";"04/30/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1614599&contact=1888328"
1630668;"YANEL PENA";"CT";"Hartford";"DANBURY";6810;"22 JEFFERSON AVE";;"(203) 364-7226";"Family Child Care Home";"DCFH.57239";"ACTIVE";;"07/29/2019";"07/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1630668&contact=1906995"
2382112;"YANILSA SANCHEZ NUNEZ";"CT";"Hartford";"DANBURY";6810;"4 THOMAS ST";;"(475) 689-7013";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2382112&contact=2696045"
1609529;"YCELSA PENA";"CT";"Hartford";"DANBURY";6810;"2A BENNETT PL";;"203-313-3855";"Family Child Care Home";"DCFH.57164";"ACTIVE";;"03/12/2019";"03/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1609529&contact=1882311"
2315743;"YOHANNA M PANIAGUA";"CT";"Hartford";"DANBURY";6810;"4 CIRCLE TER";;;"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2315743&contact=2531062"
1011006;"CEDARGABLES PRESCHOOL LLC DBA CEDAR GABLES PRESCHOOL & CHILDCARE";"CT";"Hartford";"DANBURY";6811;"187 CLAPBOARD RIDGE RD";;"(203) 743-9654";"Child Care Center";"DCCC.15460";"ACTIVE";;"11/22/1999";"05/31/2026";"Children Under 3 Yrs, Pre-School, School Age";50;16;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1011006&contact=1266321"
1010897;"LITTLE RASCALS NURSERY SCHOOL";"CT";"Hartford";"DANBURY";6811;"15 BARNUM RD";;"(203) 746-3500";"Child Care Center";"DCCC.13695";"ACTIVE";;"02/28/1991";"08/31/2025";"Children Under 3 Yrs, Pre-School, School Age";37;16;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1010897&contact=1265197"
1017597;"SANDBOX DAY CARE CENTER";"CT";"Hartford";"DANBURY";6811;"4 NABBY RD";;"(203) 791-9000";"Child Care Center";"DCCC.15678";"ACTIVE";;"07/16/2001";"01/31/2025";"Children Under 3 Yrs, Pre-School, School Age";42;24;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017597&contact=1266536"
1621251;"ANA L JIMENEZ";"CT";"Hartford";"DANBURY";6811;"12 HAMILTON DR";;"(203) 947-9743";"Family Child Care Home";"DCFH.57194";"ACTIVE";;"05/21/2019";"05/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1621251&contact=1895863"
2069609;"AURY REGUS MARTINEZ";"CT";"Hartford";"DANBURY";6811;"41 DANA RD";;"(203) 770-5624";"Family Child Care Home";"DCFH.57446";"ACTIVE";;"12/22/2020";"12/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2069609&contact=2398313"
1996804;"AWILDA LOPEZ DE PEREZ";"CT";"Hartford";"DANBURY";6811;"108 MILL RIDGE RD";;"(646) 821-0454";"Family Child Care Home";"DCFH.57435";"ACTIVE";;"12/15/2020";"12/31/2024";;;;;4;1;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1996804&contact=2311929"
2379753;"BARBARA J BARRETO";"CT";"Hartford";"Danbury";6811;"14 Pine Trail";;"(203) 241-2317";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2379753&contact=2456228"
1655300;"ERIKA G BORJA-VERA";"CT";"Hartford";"DANBURY";6811;"3 LOIS ST";;"(475) 204-0011";"Family Child Care Home";"DCFH.57215";"ACTIVE";;"07/02/2019";"07/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1655300&contact=1933272"
2315901;"ILEANA V ACEVADO RODRIGUEZ";"CT";"Hartford";"DANBURY";6811;"7 PADANARAM RD UNIT 52";;"(475) 279-8502";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2315901&contact=2665152"
1803041;"JAZMIN MUNOZ ORTEGA";"CT";"Hartford";"DANBURY";6811;"39 MENDES RD";;"(646) 808-6386";"Family Child Care Home";"DCFH.57348";"ACTIVE";;"06/25/2020";"06/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1803041&contact=2113079"
