"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";;;;
708245;35936;"Chalfont West KinderCare";"489 West Butler Ave.";"Chalfont";"PA";18914;"(877) 959-6679";;;
708091;37163;"Wyomissing KinderCare";"865 Berkshire Blvd.";"Reading";"PA";19610;"(877) 959-6679";;;
708074;37160;"Spring KinderCare";"5 Morgan Dr.";"Reading";"PA";19608;"(877) 959-6679";;;
708060;37206;"Exeter KinderCare";"23 Gibraltar Rd.";"Reading";"PA";19606;"(877) 959-6679";;;
708054;37154;"Muhlenberg KinderCare";"90 George St.";"Reading";"PA";19605;"(877) 959-6679";;;
707924;37105;"Douglassville KinderCare";"195 Old Swede Rd.";"Douglassville";"PA";19518;"(877) 959-6679";;;
707703;33482;"North Hills KinderCare";"5000 Cheryl Dr.";"Pittsburgh";"PA";15237;"(877) 959-6679";;;
707506;33624;"Downtown KinderCare";"600 Grant St.";"Pittsburgh";"PA";15219;"(877) 959-6679";;;
707244;33451;"Monroeville KinderCare";"2630 Pitcairn Rd.";"Monroeville";"PA";15146;"(877) 959-6679";;;
707172;33969;"South Park KinderCare";"2901 Ridge Rd.";"South Park";"PA";15129;"(877) 959-6679";;;
707124;33485;"Moon Township East KinderCare";"700 Commerce Ave.";"Coraopolis";"PA";15108;"(877) 959-6679";;;
707112;33496;"Moon Township West KinderCare";"100 Grant Dr.";"Coraopolis";"PA";15108;"(877) 959-6679";;;
707069;33565;"Bethel Park KinderCare";"1040 Clifton Rd.";"Bethel Park";"PA";15102;"(877) 959-6679";;;
707036;33556;"Wexford KinderCare";"106 VIP Dr.";"Wexford";"PA";15090;"(877) 959-6679";;;
706964;33975;"Bridgeville KinderCare";"391 Meeting House Rd.";"Bridgeville";"PA";15017;"(877) 959-6679";;;
690178;218941;"Hampton KinderCare";"2500 Hampton Ave.";"Saint Louis";"MO";63139;"(877) 959-6679";;;
689659;218881;"Reis Ballwin KinderCare";"497 Big Bend Rd.";"Ballwin";"MO";63021;"(877) 959-6679";;;
689658;219161;"Kirkwood KinderCare";"341 South Kirkwood Rd.";"Saint Louis";"MO";63122;"(877) 959-6679";;;
689649;218911;"Fee Fee KinderCare";"12790 Fee Fee";"Saint Louis";"MO";63146;"(877) 959-6679";;;
689648;218921;"Hazelwood KinderCare";"6200 Howdershell Rd.";"Hazelwood";"MO";63042;"(877) 959-6679";;;
689647;218901;"Chesterfield KinderCare";"2275 Village Green Pkwy";"Chesterfield";"MO";63017;"(877) 959-6679";;;
689643;218971;"Tesson Ferry KinderCare";"12727 Old Tesson Rd.";"Saint Louis";"MO";63128;"(877) 959-6679";;;
689264;218961;"North St. Peters KinderCare";"4150 S. Cloverleaf Dr.";"Saint Peters";"MO";63376;"(877) 959-6679";;;
688979;219041;"Prairie View KinderCare";"5900 Northwest Prairie View Rd.";"Kansas City";"MO";64151;"(877) 959-6679";;;
687929;219081;"Woods Chapel KinderCare";"821 NW Woods Chapel Rd.";"Blue Springs";"MO";64015;"(877) 959-6679";;;
687928;218931;"Lee's Summit KinderCare";"3801 NE Independence Ave.";"Lees Summit";"MO";64064;"(877) 959-6679";;;
687926;219031;"Locust KinderCare";"9901 Locust St.";"Kansas City";"MO";64131;"(877) 959-6679";;;
687924;219001;"Highway 7 KinderCare";"1404 South Highway 7";"Blue Springs";"MO";64015;"(877) 959-6679";;;
687060;219021;"Chouteau and Parvin KinderCare";"3760 North Jackson Ave.";"Kansas City";"MO";64117;"(877) 959-6679";;;
686664;219011;"St. Joseph KinderCare";"3107 Cook Rd.";"Saint Joseph";"MO";64506;"(877) 959-6679";;;
686536;219071;"Columbia KinderCare";"2416 West Ash St.";"Columbia";"MO";65203;"(877) 959-6679";;;
680697;216701;"Hillcrest Road KinderCare";"2258 Hillcrest Rd.";"Mobile";"AL";36695;"(877) 959-6679";;;
680691;216741;"Halcyon Park KinderCare";"6955 Halcyon Park Dr.";"Montgomery";"AL";36117;"(877) 959-6679";;;
680689;216721;"Hoover KinderCare";"3160 Old Columbiana Rd.";"Birmingham";"AL";35226;"(877) 959-6679";;;
679636;218331;"Picardy KinderCare";"7315 Picardy Ave.";"Baton Rouge";"LA";70808;"(877) 959-6679";;;
679487;218311;"Slidell KinderCare";"1040 Joe Buccaran Dr.";"Slidell";"LA";70458;"(877) 959-6679";;;
678893;218281;"Lake Charles KinderCare";"4630 Nelson Rd.";"Lake Charles";"LA";70605;"(877) 959-6679";;;
677980;221171;"Floynell KinderCare";"4435 Floynell Dr.";"Baton Rouge";"LA";70809;"(877) 959-6679";;;
677962;218291;"Greenwell Springs KinderCare";"11349 Greenwell Springs Rd.";"Baton Rouge";"LA";70814;"(877) 959-6679";;;
677953;218301;"O'Neal KinderCare";"1188 O'Neal Lane";"Baton Rouge";"LA";70816;"(877) 959-6679";;;
665721;180301;"Laurel KinderCare";"14225 Park Center Dr.";"Laurel";"MD";20707;"(877) 959-6679";;;
665675;179901;"Lanham KinderCare";"4880 Forbes Blvd.";"Lanham";"MD";20706;"(877) 959-6679";;;
665602;176401;"Fort Washington KinderCare";"10925 Indian Head Highway";"Fort Washington";"MD";20744;"(877) 959-6679";;;
665466;172381;"Bowie KinderCare";"3560 Mitchelleville Rd.";"Bowie";"MD";20716;"(877) 959-6679";;;
665444;171361;"Calverton KinderCare";"11740 Beltsville Dr.";"Beltsville";"MD";20705;"(877) 959-6679";;;
665196;181541;"Olney KinderCare";"3805 Gelding Lane";"Olney";"MD";20832;"(877) 959-6679";;;
665154;177601;"Germantown KinderCare";"19921 Frederick Rd.";"Germantown";"MD";20876;"(877) 959-6679";;;
665150;177561;"KinderCare at Town Center";"19780 Crystal Rock Dr.";"Germantown";"MD";20874;"(877) 959-6679";;;
665133;177811;"Great Seneca KinderCare";"13230 Cloppers Mill Dr.";"Germantown";"MD";20874;"(877) 959-6679";;;
665118;177261;"KinderCare on Sioux Lane";"18000 Sioux Lane";"Gaithersburg";"MD";20878;"(877) 959-6679";;;
664968;340811;"Laurel Knowledge Beginnings";"7551 Montpelier Rd.";"Laurel";"MD";20723;"(877) 959-6679";;;
664908;175571;"Marshalee Drive KinderCare";"6080 Marshalee Dr.";"Elkridge";"MD";21075;"(877) 959-6679";;;
664903;174301;"Little Patuxent KinderCare";"10820 Little Patuxent Pkwy";"Columbia";"MD";21044;"(877) 959-6679";;;
664869;174141;"Columbia KinderCare";"7195 Columbia Gateway Dr.";"Columbia";"MD";21046;"(877) 959-6679";;;
664864;174501;"Hickory Ridge KinderCare";"6185 Sunny Spring";"Columbia";"MD";21044;"(877) 959-6679";;;
664795;175471;"Edgewood KinderCare";"1317 Woodbridge Station Way";"Edgewood";"MD";21040;"(877) 959-6679";;;
664760;166241;"Trellis Lane KinderCare";"3325 Trellis Lane";"Abingdon";"MD";21009;"(877) 959-6679";;;
664759;166211;"Kensington KinderCare";"2901 Kensington Pkwy";"Abingdon";"MD";21009;"(877) 959-6679";;;
664676;176571;"Westview KinderCare";"5220 Chairmans Court";"Frederick";"MD";21703;"(877) 959-6679";;;
664666;176861;"Taney Avenue KinderCare";"1420 Taney Ave.";"Frederick";"MD";21701;"(877) 959-6679";;;
664653;176511;"Ballenger Creek KinderCare";"313 Ballenger Center Dr.";"Frederick";"MD";21703;"(877) 959-6679";;;
664640;176741;"Willowdale KinderCare";"110 Willowdale Dr.";"Frederick";"MD";21702;"(877) 959-6679";;;
664591;186311;"St. Charles KinderCare";"3999 St. Marks Dr.";"Waldorf";"MD";20601;"(877) 959-6679";;;
664579;186351;"KinderCare on Smallwood Drive";"2011 Smallwood Dr. West";"Waldorf";"MD";20603;"(877) 959-6679";;;
664264;182231;"WhiteMarsh KinderCare";"4901 Silver Spring Rd.";"Perry Hall";"MD";21128;"(877) 959-6679";;;
664248;181851;"Owings Mills KinderCare";"9725 Middle Mill Dr.";"Owings Mills";"MD";21117;"(877) 959-6679";;;
663678;184191;"Severna Park KinderCare";"488 Jumpers Hole Rd.";"Severna Park";"MD";21146;"(877) 959-6679";;;
663655;182161;"Postal Court KinderCare";"4229 Postal Court";"Pasadena";"MD";21122;"(877) 959-6679";;;
663619;339961;"Russet KinderCare";"3504 Russet Common";"Laurel";"MD";20724;"(877) 959-6679";;;
663612;339831;"Hanover KinderCare";"8050 Rockenbach Rd.";"Hanover";"MD";21076;"(877) 959-6679";;;
663577;340201;"Gambrills KinderCare";"1069 Md Rt 3, North LA";"Gambrills";"MD";21054;"(877) 959-6679";;;
663534;339721;"KinderCare at Arnold";"283 Peninsula Farm Rd.";"Arnold";"MD";21012;"(877) 959-6679";;;
663220;339561;"KinderCare at Kenilworth";"25 Market St.";"Kenilworth";"NJ";7033;"(877) 959-6679";;;
663133;339951;"Clark KinderCare";"89 Terminal Ave.";"Clark";"NJ";7066;"(877) 959-6679";;;
663033;157571;"KinderCare at Warren";"19 Mountain Blvd.";"Warren";"NJ";7059;"(877) 959-6679";;;
663012;157381;"KinderCare at Somerset";"435 DeMott Lane";"Somerset";"NJ";8873;"(877) 959-6679";;;
662815;155961;"KinderCare at Wayne";"23 Barbour Pond Dr.";"Wayne";"NJ";7470;"(877) 959-6679";;;
662574;154621;"Toms River KinderCare";"915 Hazelwood Rd.";"Toms River";"NJ";8753;"(877) 959-6679";;;
662498;153991;"Jackson Township KinderCare";"10 S New Prospect Rd.";"Jackson";"NJ";8527;"(877) 959-6679";;;
662429;153421;"Whippany KinderCare";"45 Whippany Rd.";"Whippany";"NJ";7981;"(877) 959-6679";;;
662334;152821;"Mt. Arlington KinderCare";"181 Howard Blvd.";"Mount Arlington";"NJ";7856;"(877) 959-6679";;;
662278;339861;"Lincoln Park KinderCare";"146 Main St.";"Lincoln Park";"NJ";7035;"(877) 959-6679";;;
662208;151901;"Denville KinderCare";"162 East Main St.";"Denville";"NJ";7834;"(877) 959-6679";;;
662033;150871;"Wall KinderCare";"2401 Atlantic Ave.";"Manasquan";"NJ";8736;"(877) 959-6679";;;
661942;150391;"KinderCare at Freehold";"205 Elton Adelphia Rd.";"Freehold";"NJ";7728;"(877) 959-6679";;;
661910;340021;"KinderCare at Eatontown";"60 Industrial Way East";"Eatontown";"NJ";7724;"(877) 959-6679";;;
661890;150121;"KinderCare at Middletown";"245 Leonardville Rd.";"Belford";"NJ";7718;"(877) 959-6679";;;
661761;149321;"KinderCare at Old Bridge";"83 Ferry Rd.";"Old Bridge";"NJ";8857;"(877) 959-6679";;;
661582;147991;"KinderCare at East Brunswick";"610 Cranbury Rd.";"East Brunswick";"NJ";8816;"(877) 959-6679";;;
661270;145591;"KinderCare at Flemington";"4 Royal Rd.";"Flemington";"NJ";8822;"(877) 959-6679";;;
660889;143141;"Wenonah KinderCare";"645 Georgetown Rd.";"Wenonah";"NJ";8090;"(877) 959-6679";;;
660857;142901;"Sewell KinderCare";"113 Egg Harbor Rd.";"Sewell";"NJ";8080;"(877) 959-6679";;;
660856;142891;"Washington Township KinderCare";"456 Hurffville Crosskeys Rd.";"Sewell";"NJ";8080;"(877) 959-6679";;;
660417;141871;"St. Barnabas KinderCare";"100 Old Short Hills Rd.";"Livingston";"NJ";7039;"(877) 959-6679";;;
660129;140371;"Voorhees KinderCare";"3 Britton Place";"Voorhees";"NJ";8043;"(877) 959-6679";;;
660102;140171;"Pennsauken KinderCare";"4430 River Rd.";"Pennsauken";"NJ";8110;"(877) 959-6679";;;
660033;139721;"Clementon KinderCare";"35 Broadacres Dr.";"Clementon";"NJ";8021;"(877) 959-6679";;;
660014;139591;"Springdale Road KinderCare";"1815 Springdale Rd.";"Cherry Hill";"NJ";8003;"(877) 959-6679";;;
660013;139581;"Rt. 70 East KinderCare";"1945 Rt. 70 East";"Cherry Hill";"NJ";8003;"(877) 959-6679";;;
659851;138551;"Larchmont KinderCare";"450 Larchmont Blvd.";"Mount Laurel";"NJ";8054;"(877) 959-6679";;;
659815;138301;"Medford KinderCare";"5 Skeet Rd.";"Medford";"NJ";8055;"(877) 959-6679";;;
659814;138291;"Medford Stokes Rd KinderCare";"411 Stokes Rd.";"Medford";"NJ";8055;"(877) 959-6679";;;
659794;138121;"Mt. Holly KinderCare";"240 Madison Ave.";"Lumberton";"NJ";8048;"(877) 959-6679";;;
659754;137841;"Burlington KinderCare";"2004 Salem Rd.";"Burlington";"NJ";8016;"(877) 959-6679";;;
659723;340011;"KinderCare at Woodcliff Lake";"450 Chestnut Ridge Rd.";"Woodcliff Lake";"NJ";7677;"(877) 959-6679";;;
659587;136951;"Paramus KinderCare";"411 Sette Dr.";"Paramus";"NJ";7652;"(877) 959-6679";;;
659512;136411;"KinderCare at Mahwah";"25 Edison Rd.";"Mahwah";"NJ";7430;"(877) 959-6679";;;
659044;218561;"Westford KinderCare";"26 Carlisle Rd.";"Westford";"MA";1886;"(877) 959-6679";;;
658014;218581;"Sharon KinderCare";"700 South Main St.";"Sharon";"MA";2067;"(877) 959-6679";;;
658006;218421;"Newburyport KinderCare";"151 Low St.";"Newburyport";"MA";1950;"(877) 959-6679";;;
657999;218461;"Cooley Street KinderCare";"201 Cooley St.";"Springfield";"MA";1128;"(877) 959-6679";;;
657991;218351;"South Main KinderCare";"511 S Main St.";"Andover";"MA";1810;"(877) 959-6679";;;
657970;218731;"Ashland KinderCare";"367 Pond St.";"Ashland";"MA";1721;"(877) 959-6679";;;
657886;218411;"Marion KinderCare";"381 Front St.";"Marion";"MA";2738;"(877) 959-6679";;;
657879;218721;"Hanover KinderCare";"673 Washington St.";"Hanover";"MA";2339;"(877) 959-6679";;;
657861;218651;"Lakeville Park KinderCare";"4 Lakeville Business Park";"Lakeville";"MA";2347;"(877) 959-6679";;;
657835;218491;"West Bridgewater KinderCare";"199 West Center St.";"West Bridgewater";"MA";2379;"(877) 959-6679";;;
657781;218751;"Plymouth KinderCare";"24 Pilgrim Hill Rd.";"Plymouth";"MA";2360;"(877) 959-6679";;;
657775;339671;"Melrose KinderCare";"832 Lynn Fells Pkwy";"Melrose";"MA";2176;"(877) 959-6679";;;
657740;348185;"The Children's Workshop";"1334 Fall River Ave";"Seekonk";"MA";2771;"(877) 959-6679";;;
657699;340261;"Shrewsbury KinderCare";"177 Main St.";"Shrewsbury";"MA";1545;"(877) 959-6679";;;
657643;340251;"Fall River KinderCare";"620 North Main St.";"Fall River";"MA";2720;"(877) 959-6679";;;
657627;340891;"Westboro Knowledge Beginnings";"95 East Main St.";"Westborough";"MA";1581;"(877) 959-6679";;;
657622;218641;"Taunton KinderCare";"1361 Somerset Ave.";"Taunton";"MA";2780;"(877) 959-6679";;;
657610;218471;"Framingham KinderCare";"73 Harrington Rd.";"Framingham";"MA";1701;"(877) 959-6679";;;
657606;339811;"Longmeadow KinderCare";"28 Dwight Rd.";"Longmeadow";"MA";1106;"(877) 959-6679";;;
657587;340771;"Rockland KinderCare";"330 W Pleasant St.";"Rockland";"MA";2370;"(877) 959-6679";;;
657541;340971;"Mall Rd Knowledge Beginnings";"30 Burlington Mall Rd.";"Burlington";"MA";1803;"(877) 959-6679";;;
657518;218611;"Peabody KinderCare";"520 Lowell St.";"Peabody";"MA";1960;"(877) 959-6679";;;
657468;218521;"North Andover KinderCare";"594 Chickering Rd.";"North Andover";"MA";1845;"(877) 959-6679";;;
657436;340871;"Maynard Knowledge Beginnings";"4 Clock Tower Place";"Maynard";"MA";1754;"(877) 959-6679";;;
657401;380897;"The Children's Workshop";"884 Washington Street ";"Norwood";"MA";2062;"(877) 959-6679";;;
657383;218391;"Walpole KinderCare";"201 Coney St.";"East Walpole";"MA";2032;"(877) 959-6679";;;
657344;340981;"Billerica Knowledge Beginnings";"262 Concord Rd.";"Billerica";"MA";1821;"(877) 959-6679";;;
657258;218431;"Salem KinderCare";"602 Loring Ave.";"Salem";"MA";1970;"(877) 959-6679";;;
657131;218501;"Franklin KinderCare";"42 Pond St.";"Franklin";"MA";2038;"(877) 959-6679";;;
657078;218761;"Plainville KinderCare";"64 Messenger St. (Route 106)";"Plainville";"MA";2762;"(877) 959-6679";;;
657058;218661;"KinderCare Mansfield";"515 West St.";"Mansfield";"MA";2048;"(877) 959-6679";;;
657037;218531;"Norwell KinderCare";"380 Washington St.";"Norwell";"MA";2061;"(877) 959-6679";;;
657018;218551;"Cambridge St. KinderCare";"133 Cambridge St.";"Burlington";"MA";1803;"(877) 959-6679";;;
657016;218451;"Woburn KinderCare";"225 Washington St.";"Woburn";"MA";1801;"(877) 959-6679";;;
657006;218601;"Stoneham KinderCare";"136 Franklin St.";"Stoneham";"MA";2180;"(877) 959-6679";;;
656935;340951;"Knowledge Beginnings North";"11 Research Place";"North Chelmsford";"MA";1863;"(877) 959-6679";;;
656896;340881;"N Reading Knowledge Beginnings";"48 Main St.";"North Reading";"MA";1864;"(877) 959-6679";;;
656834;218701;"Ray Avenue KinderCare";"18 Ray Ave.";"Burlington";"MA";1803;"(877) 959-6679";;;
656830;218371;"Tewksbury KinderCare";"847 North St.";"Tewksbury";"MA";1876;"(877) 959-6679";;;
656770;218511;"North Billerica KinderCare";"179 Boston Rd.";"North Billerica";"MA";1862;"(877) 959-6679";;;
656731;218341;"Hayward Road KinderCare";"90 Hayward Rd.";"Acton";"MA";1720;"(877) 959-6679";;;
656564;218441;"East Weymouth KinderCare";"683 Pleasant St.";"East Weymouth";"MA";2189;"(877) 959-6679";;;
656551;218621;"Braintree KinderCare";"467 Granite St.";"Braintree";"MA";2184;"(877) 959-6679";;;
656550;218381;"West Center Street KinderCare";"393 W. Center St.";"West Bridgewater";"MA";2379;"(877) 959-6679";;;
648937;22826;"Penfield KinderCare";"1606 Penfield Rd.";"Rochester";"NY";14625;"(877) 959-6679";;;
648844;22731;"Webster KinderCare";"856 Holt Rd.";"Webster";"NY";14580;"(877) 959-6679";;;
648828;22715;"Fishers Run KinderCare";"615 Fishers Run";"Victor";"NY";14564;"(877) 959-6679";;;
648766;22657;"Fairport KinderCare";"6839 Pittsford-Palmyra Rd.";"Fairport";"NY";14450;"(877) 959-6679";;;
648619;22512;"Niskayuna KinderCare";"1440 Balltown Rd.";"Schenectady";"NY";12309;"(877) 959-6679";;;
648526;22426;"Clifton KinderCare";"518 Vischer Ferry Rd.";"Clifton Park";"NY";12065;"(877) 959-6679";;;
647371;21287;"Liverpool KinderCare";"3787 Canvasback Dr.";"Liverpool";"NY";13090;"(877) 959-6679";;;
647337;21249;"Campuswood KinderCare";"5009 Campuswood Dr.";"East Syracuse";"NY";13057;"(877) 959-6679";;;
646628;20510;"Smithtown KinderCare";"113 Terry Rd.";"Smithtown";"NY";11787;"(877) 959-6679";;;
646600;20485;"Port Jefferson KinderCare";"356 Terryville Rd.";"Port Jefferson Station";"NY";11776;"(877) 959-6679";;;
646510;20390;"KinderCare at Huntington";"183 East Main St.";"Huntington";"NY";11743;"(877) 959-6679";;;
646498;20379;"KinderCare at Farmingville";"2270 North Ocean Ave.";"Farmingville";"NY";11738;"(877) 959-6679";;;
646425;20307;"Bohemia KinderCare";"3502-3504 Veterans Memorial Hwy";"Bohemia";"NY";11716;"(877) 959-6679";;;
645297;19151;"Montebello KinderCare";"36 Route 59";"Suffern";"NY";10901;"(877) 959-6679";;;
645217;133661;"Montessori Children's Center";"785 Mamaroneck Avenue";"White Plains";"NY";10605;"(877) 959-6679";;;
610439;39247;"Brothers Drive KinderCare";"2233 Brothers Dr.";"Lafayette";"IN";47909;"(877) 959-6679";;;
610438;39246;"Brady KinderCare";"1811 Brady Lane";"Lafayette";"IN";47905;"(877) 959-6679";;;
610387;39153;"Amos Road KinderCare";"1501 Amos Rd.";"Shelbyville";"IN";46176;"(877) 959-6679";;;
610319;38746;"Intech Park KinderCare";"7010 Intech Blvd.";"Indianapolis";"IN";46278;"(877) 959-6679";;;
610315;38740;"West 86th Street KinderCare";"3722 West 86th St.";"Indianapolis";"IN";46268;"(877) 959-6679";;;
610301;38747;"82nd Street KinderCare";"7402 East 82nd St.";"Indianapolis";"IN";46256;"(877) 959-6679";;;
610298;38752;"Eagle View KinderCare";"6750 Eagle View Dr.";"Indianapolis";"IN";46254;"(877) 959-6679";;;
610294;38743;"East 75th KinderCare";"6901 East 75th St.";"Indianapolis";"IN";46250;"(877) 959-6679";;;
610288;38756;"Delegates Row KinderCare";"9155 Delegates Row";"Indianapolis";"IN";46240;"(877) 959-6679";;;
610287;38745;"Woodfield Crossing KinderCare";"8485 Woodfield Crossing Blvd.";"Indianapolis";"IN";46240;"(877) 959-6679";;;
610277;38757;"Geist KinderCare";"7615 Oaklandon Rd.";"Indianapolis";"IN";46236;"(877) 959-6679";;;
610273;38753;"Coronado KinderCare";"29 N. Coronado Rd.";"Indianapolis";"IN";46234;"(877) 959-6679";;;
610269;38755;"Madison KinderCare";"8829 S. Madison Ave.";"Indianapolis";"IN";46227;"(877) 959-6679";;;
610268;38739;"Stop 11 Road KinderCare";"2601 East Stop 11 Rd.";"Indianapolis";"IN";46227;"(877) 959-6679";;;
610262;38748;"45th Street KinderCare";"6901 East 45th St.";"Indianapolis";"IN";46226;"(877) 959-6679";;;
610257;38751;"Whitcomb KinderCare";"1034 North Whitcomb Ave.";"Indianapolis";"IN";46224;"(877) 959-6679";;;
610249;38754;"Graham Road KinderCare";"7030 Graham Rd.";"Indianapolis";"IN";46220;"(877) 959-6679";;;
610248;38742;"East 62nd KinderCare";"4402 East 62nd St.";"Indianapolis";"IN";46220;"(877) 959-6679";;;
610244;38750;"21st Street KinderCare";"8930 East 21st St.";"Indianapolis";"IN";46219;"(877) 959-6679";;;
610237;38758;"Country Woods KinderCare";"25 Country Woods Dr.";"Indianapolis";"IN";46217;"(877) 959-6679";;;
610212;38749;"Beech Grove KinderCare";"52 North 18th Ave.";"Beech Grove";"IN";46107;"(877) 959-6679";;;
610167;38575;"Highland KinderCare";"9735 Prairie Ave.";"Highland";"IN";46322;"(877) 959-6679";;;
610133;38498;"Center Grove KinderCare";"980 South State Rd. 135";"Greenwood";"IN";46143;"(877) 959-6679";;;
610080;38353;"Centennial KinderCare";"15401 Clearbrook St.";"Westfield";"IN";46074;"(877) 959-6679";;;
610076;38346;"Noblesville KinderCare";"250 S. Harbour Dr.";"Noblesville";"IN";46062;"(877) 959-6679";;;
610066;38352;"Fishers Fitness Ln. KinderCare";"9000 Fitness Lane";"Fishers";"IN";46038;"(877) 959-6679";;;
610064;38348;"Fishers Landing KinderCare";"11562 Fishers Landing Dr";"Fishers";"IN";46038;"(877) 959-6679";;;
610063;38349;"Fishers Roberts Dr. KinderCare";"8750 East Roberts Dr.";"Fishers";"IN";46038;"(877) 959-6679";;;
610054;38347;"131st & Hazel Dell KinderCare";"13320 Hazel Dell Pkwy";"Carmel";"IN";46033;"(877) 959-6679";;;
610049;38354;"Rangeline KinderCare";"1001 South Range Line Rd.";"Carmel";"IN";46032;"(877) 959-6679";;;
610016;38259;"DeCamp Avenue KinderCare";"2610 DeCamp Ave.";"Elkhart";"IN";46517;"(877) 959-6679";;;
609998;38234;"Muncie KinderCare";"4001 West Clara Lane";"Muncie";"IN";47304;"(877) 959-6679";;;
609942;38128;"Central Avenue KinderCare";"3625 Central Ave.";"Columbus";"IN";47203;"(877) 959-6679";;;
596847;215491;"Northgate KinderCare";"11395 - 5th Ave. North East";"Seattle";"WA";98125;"(877) 959-6679";;;
596818;215851;"Puyallup KinderCare";"301 43 Ave. SE";"Puyallup";"WA";98374;"(877) 959-6679";;;
595756;215481;"Seattle KinderCare";"1827 Eighth Ave.";"Seattle";"WA";98101;"(877) 959-6679";;;
595654;215531;"Penny Creek KinderCare";"13108 39th Ave. SE";"Everett";"WA";98208;"(877) 959-6679";;;
595126;209211;"Childrens Character Club";"2414 Milton Way";"Milton";"WA";98354;"(877) 959-6679";;;
594800;341021;"Vancouver Knowledge Beginnings";"2907 SE 162nd Ave.";"Vancouver";"WA";98683;"(877) 959-6679";;;
594699;215561;"Harbour Pointe KinderCare";"4224 Harbour Pointe Blvd. SW";"Mukilteo";"WA";98275;"(877) 959-6679";;;
594691;215201;"Lakemont Academy";"5015 Lakemont Blvd. SE";"Bellevue";"WA";98006;"(877) 959-6679";;;
594649;215181;"Yarrow Bay KinderCare";"10733 Northup Way";"Bellevue";"WA";98004;"(877) 959-6679";;;
594483;215461;"Woodinville KinderCare";"13851 NE 171st St.";"Woodinville";"WA";98072;"(877) 959-6679";;;
592873;215681;"Lacey KinderCare";"4504 6th Ave. Southeast";"Lacey";"WA";98503;"(877) 959-6679";;;
592775;339841;"Lynnwood KinderCare";"15212 Highway 99";"Lynnwood";"WA";98037;"(877) 959-6679";;;
592717;215221;"Thrashers Corner KinderCare";"20613 Bothell-Everett Highway";"Bothell";"WA";98012;"(877) 959-6679";;;
592663;215401;"Rose Hill KinderCare";"15202 Redmond Way";"Redmond";"WA";98052;"(877) 959-6679";;;
592662;215321;"Totem Lake KinderCare";"11404 Slater Ave. Northeast";"Kirkland";"WA";98033;"(877) 959-6679";;;
592656;215411;"Overlake KinderCare";"2060 152nd Ave. Northeast";"Redmond";"WA";98052;"(877) 959-6679";;;
592570;215801;"Shasta Way KinderCare";"610 West Shasta Way";"Spokane";"WA";99208;"(877) 959-6679";;;
592553;215551;"Bellingham KinderCare";"2320 Yew St.";"Bellingham";"WA";98226;"(877) 959-6679";;;
592451;215341;"Brier KinderCare";"20420 Larch Way";"Lynnwood";"WA";98036;"(877) 959-6679";;;
592265;215191;"Factoria KinderCare";"12415 Southeast 41st Place";"Bellevue";"WA";98006;"(877) 959-6679";;;
592118;215541;"Silver Lake KinderCare";"1810 100th Place Southeast";"Everett";"WA";98208;"(877) 959-6679";;;
591784;215521;"Everett KinderCare";"5 West Casino Rd.";"Everett";"WA";98204;"(877) 959-6679";;;
591700;215351;"Edmonds KinderCare";"7330 196th St. Southwest";"Lynnwood";"WA";98036;"(877) 959-6679";;;
591548;215671;"West Olympia KinderCare";"2303 9th Avenue SW";"Olympia";"WA";98502;"(877) 959-6679";;;
586703;111091;"Stafford KinderCare";"29 Greenspring Dr.";"Stafford";"VA";22554;"(877) 959-6679";;;
586701;111071;"Magruder KinderCare";"2 Kyle St.";"Hampton";"VA";23666;"(877) 959-6679";;;
586700;111061;"West Springfield KinderCare";"8518 Bauer Dr.";"Springfield";"VA";22152;"(877) 959-6679";;;
586699;110711;"Telegraph Road KinderCare";"7136 Telegraph Rd.";"Alexandria";"VA";22315;"(877) 959-6679";;;
586698;111051;"Manassas KinderCare";"10496 Sudley Manor Dr.";"Manassas";"VA";20109;"(877) 959-6679";;;
586695;111021;"Silverleaf KinderCare";"4300 Silverleaf Dr.";"Virginia Beach";"VA";23462;"(877) 959-6679";;;
586694;111011;"Soapstone Rd. KinderCare";"2300 Soapstone Dr.";"Reston";"VA";20191;"(877) 959-6679";;;
586692;110991;"Pocoshock KinderCare";"2621 Pocoshock Blvd.";"Richmond";"VA";23235;"(877) 959-6679";;;
586690;110971;"Lake Ridge KinderCare";"12781 Harbor Dr.";"Woodbridge";"VA";22192;"(877) 959-6679";;;
586688;126061;"Lee's Hill KinderCare";"10715 Spotsylvania Ave.";"Fredericksburg";"VA";22408;"(877) 959-6679";;;
586687;110951;"Franconia KinderCare";"6323 Grovedale Dr.";"Alexandria";"VA";22310;"(877) 959-6679";;;
586686;110941;"College Park KinderCare";"5925 Providence Rd.";"Virginia Beach";"VA";23464;"(877) 959-6679";;;
586685;110931;"NOVA KinderCare";"1227 North Ivy St.";"Arlington";"VA";22201;"(877) 959-6679";;;
586683;110911;"Chester KinderCare";"4021 W. Hundred Rd.";"Chester";"VA";23831;"(877) 959-6679";;;
586682;110901;"Market Square KinderCare";"4721 Market Square Lane";"Midlothian";"VA";23113;"(877) 959-6679";;;
586681;110891;"Braemar KinderCare";"12121 Caithness Circle";"Bristow";"VA";20136;"(877) 959-6679";;;
