"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0352";779876;"The Goddard School";"50 Landover Parkway";;"Hawthorn Woods";"IL";"60047";;847;"4388866";8474388866;"HawthornWoodsIL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/chicago/hawthorn-woods-landover-parkway-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0296";780186;"The Goddard School";"34638 North Highway 45";;"Third Lake";"IL";"60030";;847;"5439075";8475439075;"ThirdLakeIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/chicago/third-lake-highway-45-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0449";781268;"The Goddard School";"801 Georgetown Drive";;"Cary";"IL";"60013";;847;"6391160";8476391160;"CaryIL@goddardschools.com";;"Monday - Friday";"6:45 AM";6:00 PM;"http://www.goddardschool.com/chicago/cary-georgetown-drive-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0456";781383;"The Goddard School";"4561 Princeton Lane";;"Lake In The Hills";"IL";"60156";;847;"6696390";8476696390;"LakeInTheHillsIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/chicago/lake-in-the-hills-princeton-lane-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0551";1007978;"The Goddard School";"461 W. Townline Road";;"Vernon Hills";"IL";"60061";;847;"6801886";8476801886;"VernonHillsIL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/chicago/vernon-hills-townline-road-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0771";1162579;"The Goddard School";"9651 Gross Point Road";;"Skokie";"IL";"60076";;847;"7730200";8477730200;"SkokieIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/chicago/skokie-gross-point-road-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0400";779288;"The Goddard School";"2496 Bushwood Drive";;"Elgin";"IL";"60124";;847;"7830083";8477830083;"ElginIL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/chicago/elgin-bushwood-drive-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0453";;"The Goddard School";"240 W. Route 38";;"Moorestown";"NJ";"08057";;856;"2357006";8562357006;"MoorestownNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/moorestown-route-38-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0269";660860;"The Goddard School";"3 Plaza Drive";;"Sewell";"NJ";"08080";;856;"2568200";8562568200;"WashingtonTwpNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/washington-township-plaza-drive-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0264";660132;"The Goddard School";"1211 Haddonfield Berlin Road";;"Voorhees";"NJ";"08043";;856;"3461234";8563461234;"VoorheesNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/voorhees-haddonfield-berlin-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0569";660115;"The Goddard School";"1601 Sicklerville Road";;"Sicklerville";"NJ";"08081";;856;"4013111";8564013111;"SicklervilleNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/sicklerville-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0343";659777;"The Goddard School";"90 Hartford Road";;"Moorestown";"NJ";"08057";;856;"4612250";8564612250;"DelranNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/delran-hartford-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0331";660868;"The Goddard School";"553 Beckett Road";;"Swedesboro";"NJ";"08085";;856;"4678477";8564678477;"SwedesboroNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/swedesboro-beckett-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0229";660837;"The Goddard School";"233 N. Main Street";;"Mullica Hill";"NJ";"08062";;856;"4784045";8564784045;"MullicaHillNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/mullica-hill-main-street-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0151";660069;"The Goddard School";"1167 Chews Landing Road";;"Laurel Springs";"NJ";"08021";;856;"5665600";8565665600;"LaurelSpringsNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/laurel-springs-chews-landing-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0335";659854;"The Goddard School";"2026D Briggs Road";;"Mount Laurel";"NJ";"08054";;856;"7274222";8567274222;"MountLaurelNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/mount-laurel-briggs-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0644";1028734;"The Goddard School";"2050 Springdale Road";;"Cherry Hill";"NJ";"08003";;856;"7517234";8567517234;"CherryHillNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/cherry-hill-springdale-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0276";56885;"The Goddard School";"205 Grandview Drive";;"Fort Mitchell";"KY";"41017";;859;"3318400";8593318400;"FortMitchellKY@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/cincinnati/fort-mitchell-grandview-drive-ky";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0302";55440;"The Goddard School";"1501 Cavalry Lane";;"Florence";"KY";"41042";;859;"5250555";8595250555;"FlorenceKY@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/cincinnati/florence-cavalry-lane-ky";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0552";868594;"The Goddard School";"208 Eastern Boulevard";;"Glastonbury";"CT";"06033";;860;"6338600";8606338600;"GlastonburyCT@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/hartford-new-haven/glastonbury-eastern-boulevard-ct";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0631";1103181;"The Goddard School";"6 Bridgewater Road";;"Farmington";"CT";"06032";;860;"6744323";8606744323;"FarmingtonCT@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/hartford-new-haven/farmington-bridgewater-road-ct";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0803";;"The Goddard School";"1155 Elm Street Extension";;"Rocky Hill";"CT";"06067";;860;"9690300";8609690300;"RockyHillCT@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/hartford-new-haven/rocky-hill-elm-street-extension-ct";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0376";156476;"The Goddard School";"8 Five Forks Plaza Court";;"Simpsonville";"SC";"29681";;864;"2540708";8642540708;"SimpsonvilleSC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/greenville/simpsonville-five-forks-plaza-court-sc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0477";835016;"The Goddard School";"10720 Virginia Pine Way";;"Knoxville";"TN";"37932";;865;"5319599";8655319599;"KnoxvilleTN@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/knoxville/knoxville-virginia-pine-way-tn";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0397";835015;"The Goddard School";"125 Loudoun Road";;"Farragut";"TN";"37934";;865;"9660663";8659660663;"FarragutTN@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/knoxville/farragut-loudoun-road-tn";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0553";836886;"The Goddard School";"509 E. Winchester Boulevard";;"Collierville";"TN";"38017";;901;"8610108";9018610108;"ColliervilleTN@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/memphis/collierville-winchester-boulevard-tn";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0230";539104;"The Goddard School";"100 Julington Plaza Drive";;"St Johns";"FL";"32259";;904;"2302002";9042302002;"SaintJohnsFL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/jacksonville/saint-johns-julington-plaza-drive-fl";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0398";536211;"The Goddard School";"415 Meldrum Lane";;"Orange Park";"FL";"32065";;904;"2919991";9042919991;"OrangeParkFL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/jacksonville/orange-park-oakleaf-plantation-meldrum-lane-fl";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0777";;"The Goddard School";"45  Executive Way";;"Ponte Vedra Beach";"FL";"32082";;904;"3736600";9043736600;"PonteVedraBeachFL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/jacksonville/ponte-vedra-beach-executive-way-fl";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0577";539103;"The Goddard School";"14230 Spartina Court";;"Jacksonville";"FL";"32224";;904;"8210085";9048210085;"Jacksonville2FL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/jacksonville/jacksonville-spartina-court-fl";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0140";662897;"The Goddard School";"3322 US Route 22 W.";;"Branchburg";"NJ";"08876";;908;"2318600";9082318600;"BranchburgNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/branchburg-route-22-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0333";663204;"The Goddard School";"324 South Avenue";;"Fanwood";"NJ";"07023";;908;"2325250";9082325250;"FanwoodNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/fanwood-scotch-plains-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0153";661277;"The Goddard School";"4 Minneakoning Road";;"Flemington";"NJ";"08822";;908;"2372050";9082372050;"FlemingtonNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/flemington-minneakoning-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0086";662959;"The Goddard School";"378 South Branch Road";"Building 5";"Hillsborough";"NJ";"08844";;908;"3711499";9083711499;"HillsboroughNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/hillsborough-branch-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0630";1104456;"The Goddard School";"1541 Route 31";;"Clinton";"NJ";"08809";;908;"7524664";9087524664;"ClintonNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/clinton-route-31-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0346";910393;"The Goddard School";"22885 W. 68th Terrace";;"Shawnee";"KS";"66226";;913;"4410524";9134410524;"ShawneeKS@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/kansas-city/shawnee-68th-terrace-ks";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0718";910279;"The Goddard School";"11060 Oakmont Street";;"Overland Park";"KS";"66210";;913;"4511066";9134511066;"OverlandPark1KS@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/kansas-city/overland-park-oakmont-street-ks";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0345";955796;"The Goddard School";"14330 Metcalf Avenue";;"Overland Park";"KS";"66223";;913;"6811610";9136811610;"OverlandPark2KS@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/kansas-city/overland-park-lionsgate-metcalf-avenue-ks";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0772";910232;"The Goddard School";"15040 West 138th Street";;"Olathe";"KS";"66062";;913;"7641331";9137641331;"Olathe1KS@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/kansas-city/olathe-138th-street-ks";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0371";910244;"The Goddard School";"21820 W. 115th Terrace";;"Olathe";"KS";"66061";;913;"7684499";9137684499;"Olathe2KS@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/kansas-city/olathe-lone-elm-road-ks";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0758";967345;"The Goddard School";"62 Triangle Center";;"Yorktown Heights";"NY";"10598";;914;"2452864";9142452864;"YorktownHghtsNY@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/yorktown-heights-triangle-center-ny";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0598";967343;"The Goddard School";"1 Jackson Avenue";;"Hastings-on-Hudson";"NY";"10706";;914;"4781390";9144781390;"HastingsOnHudsonNY@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/hastings-on-hudson-jackson-avenue-ny";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0768";1172128;"The Goddard School";"2021 Wildcat Boulevard";;"Rocklin";"CA";"95765";;916;"7786620";9167786620;"RocklinCA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/sacramento/rocklin-wildcat-boulevard-ca";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0428";146645;"The Goddard School";"10710 Bear Hollow Drive";;"Rancho Cordova";"CA";"95670";;916;"8610906";9168610906;"RanchoCordovaCA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/sacramento/rancho-cordova-bear-hollow-drive-ca";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0710";1123928;"The Goddard School";"251 Outcropping Way";;"Folsom";"CA";"95630";;916;"9360377";9169360377;"FolsomCA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/sacramento/folsom-outcropping-way-ca";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0434";731933;"The Goddard School";"14600 E. 89th Street N.";;"Owasso";"OK";"74055";;918;"2721514";9182721514;"OwassoOK@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/tulsa/owasso-89th-street-ok";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
