"Id";"Date";"Notes";"Link"
"YDM001";"05/24/2018";"Click Here *";
"YEU001";"02/10/2021";"No deficiencies were cited on this date.";
"YEU001";"01/13/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01132021_51373_695263.pdf"
"YEU001";"01/13/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01132021_51373_696158.pdf"
"YEU001";"10/27/2020";"No deficiencies were cited on this date.";
"YEU001";"07/20/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202020_51373_645215.pdf"
"YEU001";"07/20/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202020_51373_679893.pdf"
"YEU001";"12/26/2019";"No deficiencies were cited on this date.";
"YEU001";"12/04/2019";"No deficiencies were cited on this date.";
"YEU001";"10/21/2019";"No deficiencies were cited on this date.";
"YEU001";"05/22/2019";"No deficiencies were cited on this date.";
"YEU001";"04/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04172019_51373_634779.pdf"
"YEU001";"12/27/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YH7001";"11/17/2020";"No deficiencies were cited on this date.";
"YH7001";"01/13/2020";"No deficiencies were cited on this date.";
"YH7001";"11/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11122019_51634_644098.pdf"
"YI3001";"01/07/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01072021_15904_680298.pdf"
"YI3001";"07/08/2020";"No deficiencies were cited on this date.";
"YI3001";"01/22/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01222020_15904_645132.pdf"
"YI3001";"10/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10142019_15904_642849.pdf"
"YI3001";"10/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10142019_15904_643389.pdf"
"YI3001";"06/25/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06252019_15904_636462.pdf"
"YI3001";"06/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272018_15904_597585.pdf"
"YI3001";"07/05/2017";"No deficiencies were cited on this date.";
"YI3001";"12/05/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12052016_15904_528658.pdf"
"YI3001";"09/27/2016";"No deficiencies were cited on this date.";
"YI3001";"07/21/2016";"No deficiencies were cited on this date.";
"YI3001";"06/06/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06062016_15904_515417.pdf"
"YI3001";"03/14/2016";"No deficiencies were cited on this date.";
"YI3001";"12/09/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12092015_15904_510916.pdf"
"YI3001";"12/09/2015";"No deficiencies were cited on this date.";
"YHR001";"02/25/2021";"No deficiencies were cited on this date.";
"YHR001";"02/03/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02032021_15684_681221.pdf"
"YHR001";"08/10/2020";"No deficiencies were cited on this date.";
"YHR001";"01/15/2020";"No deficiencies were cited on this date.";
"YHR001";"07/11/2019";"No deficiencies were cited on this date.";
"YHR001";"06/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06102019_15684_637822.pdf"
"YHR001";"01/31/2019";"No deficiencies were cited on this date.";
"YHR001";"10/23/2018";"No deficiencies were cited on this date.";
"YHR001";"08/15/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08152018_15684_597402.pdf"
"YHR001";"06/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06262018_15684_591870.pdf"
"YHR001";"05/14/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05142018_15684_608351.pdf"
"YHR001";"09/05/2017";"No deficiencies were cited on this date.";
"YHR001";"08/07/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08072017_15684_579865.pdf"
"YHR001";"07/12/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07122017_15684_556448.pdf"
"YHR001";"05/31/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05312017_15684_557400.pdf"
"VIR001";"02/06/2020";"No deficiencies were cited on this date.";
"VIR001";"08/27/2019";"No deficiencies were cited on this date.";
"VIR001";"06/25/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06252019_7281_637888.pdf"
"VIR001";"01/08/2019";"No deficiencies were cited on this date.";
"VIR001";"11/29/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11292018_7281_622747.pdf"
"VIR001";"06/07/2018";"Click Here *";
"VIR001";"04/03/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04032018_7281_593591.pdf"
"VIR001";"08/23/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08232017_7281_556353.pdf"
"VIR001";"11/01/2016";"No deficiencies were cited on this date.";
"VIR001";"07/27/2016";"No deficiencies were cited on this date.";
"VIR001";"06/15/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06152016_7281_516894.pdf"
"VIR001";"05/18/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05182016_7281_515490.pdf"
"VIR001";"04/13/2016";"No deficiencies were cited on this date.";
"VIR001";"03/29/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03292016_7281_509360.pdf"
"VIR001";"08/19/2015";"No deficiencies were cited on this date.";
"YET001";"02/18/2021";"No deficiencies were cited on this date.";
"YET001";"12/28/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12282020_51329_694910.pdf"
"YET001";"11/09/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11092020_51329_693632.pdf"
"YET001";"06/02/2020";"No deficiencies were cited on this date.";
"YET001";"02/05/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02052020_51329_645114.pdf"
"YET001";"12/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12102019_51329_644499.pdf"
"YET001";"11/07/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11072019_51329_642477.pdf"
"YET001";"08/05/2019";"No deficiencies were cited on this date.";
"YET001";"05/06/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05062019_51329_637579.pdf"
"YET001";"01/11/2019";"No deficiencies were cited on this date.";
"YET001";"10/18/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YET001";"09/07/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YF1001";"12/17/2020";"No deficiencies were cited on this date.";
"YF1001";"06/30/2020";"No deficiencies were cited on this date.";
"YF1001";"11/04/2019";"No deficiencies were cited on this date.";
"YF1001";"09/30/2019";"No deficiencies were cited on this date.";
"YF1001";"06/27/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272019_51443_639413.pdf"
"YHC001";"12/10/2020";"No deficiencies were cited on this date.";
"YHC001";"06/12/2020";"No deficiencies were cited on this date.";
"YHC001";"02/17/2020";"No deficiencies were cited on this date.";
"YHC001";"01/17/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01172020_16137_645102.pdf"
"YHC001";"12/17/2019";"No deficiencies were cited on this date.";
"YHC001";"11/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11142019_16137_643773.pdf"
"YHC001";"09/12/2019";"No deficiencies were cited on this date.";
"YHC001";"05/24/2019";"No deficiencies were cited on this date.";
"YHC001";"05/24/2019";"No deficiencies were cited on this date.";
"YHC001";"04/29/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04292019_16137_636195.pdf"
"YHC001";"06/21/2018";"No deficiencies were cited on this date.";
"YHC001";"04/11/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04112018_16137_596071.pdf"
"YHC001";"07/13/2017";"No deficiencies were cited on this date.";
"YHC001";"07/13/2017";"No deficiencies were cited on this date.";
"YHC001";"06/12/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06122017_16137_567771.pdf"
"YIA001";"10/06/2020";"No deficiencies were cited on this date.";
"YIA001";"07/23/2020";"No deficiencies were cited on this date.";
"YIA001";"02/19/2020";"No deficiencies were cited on this date.";
"YIA001";"12/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12172019_51349_643129.pdf"
"YIA001";"12/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12172019_51349_644963.pdf"
"YIA001";"09/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09302019_51349_640840.pdf"
"YIA001";"04/09/2019";"No deficiencies were cited on this date.";
"YIA001";"10/09/2018";"No deficiencies were cited on this date.";
"YHT001";"02/03/2021";"No deficiencies were cited on this date.";
"YHT001";"07/22/2020";"No deficiencies were cited on this date.";
"YHT001";"12/03/2019";"No deficiencies were cited on this date.";
"YHT001";"07/30/2019";"No deficiencies were cited on this date.";
"YHT001";"06/27/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272019_15333_636445.pdf"
"YHT001";"09/25/2018";"No deficiencies were cited on this date.";
"YHT001";"07/03/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07032018_15333_597573.pdf"
"YHT001";"05/22/2018";"No deficiencies were cited on this date.";
"YHT001";"10/24/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10242017_15333_590862.pdf"
"YHT001";"08/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08092017_15333_580302.pdf"
"YHT001";"07/05/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07052017_15333_556238.pdf"
"YHT001";"02/02/2017";"No deficiencies were cited on this date.";
"YHT001";"07/06/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07062016_15333_515401.pdf"
"YHT001";"07/21/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07212015_15333_504658.pdf"
"YHT001";"07/25/2014";"No deficiencies were cited on this date.";
"VJ3001";"11/18/2020";"Report is not available on-line. You may contact Licensing for a hard copy.";
"VJ3001";"06/01/2020";"No deficiencies were cited on this date.";
"VJ3001";"07/22/2019";"No deficiencies were cited on this date.";
"VJ3001";"06/06/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06062019_4483_638612.pdf"
"VJ3001";"05/02/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05022019_4483_636921.pdf"
"VJ3001";"03/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03142019_4483_636220.pdf"
"VJ3001";"01/30/2019";"No deficiencies were cited on this date.";
"VJ3001";"12/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12102018_4483_611954.pdf"
"VJ3001";"09/10/2018";"No deficiencies were cited on this date.";
"VJ3001";"03/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03262018_4483_596003.pdf"
"VJ3001";"09/26/2017";"No deficiencies were cited on this date.";
"VJ3001";"06/27/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272017_4483_578850.pdf"
"VJ3001";"04/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04252017_4483_554481.pdf"
"VJ3001";"12/15/2016";"No deficiencies were cited on this date.";
"VJ3001";"10/06/2016";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YFC001";"10/28/2020";"No deficiencies were cited on this date.";
"YFC001";"08/20/2020";"No deficiencies were cited on this date.";
"YFC001";"10/16/2019";"No deficiencies were cited on this date.";
"YFC001";"08/16/2019";"No deficiencies were cited on this date.";
"YF2001";"01/07/2021";"No deficiencies were cited on this date.";
"YF2001";"07/30/2020";"No deficiencies were cited on this date.";
"YF2001";"10/16/2019";"No deficiencies were cited on this date.";
"YF2001";"09/04/2019";"No deficiencies were cited on this date.";
"YF2001";"06/19/2019";"No deficiencies were cited on this date.";
"YHD001";"12/17/2020";"No deficiencies were cited on this date.";
"YHD001";"10/20/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10202020_15664_691844.pdf"
"YHD001";"08/31/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08312020_15664_680100.pdf"
"YHD001";"11/25/2019";"No deficiencies were cited on this date.";
"YHD001";"06/10/2019";"No deficiencies were cited on this date.";
"YHD001";"01/02/2019";"No deficiencies were cited on this date.";
"YHD001";"01/02/2019";"No deficiencies were cited on this date.";
"YHD001";"09/25/2018";"No deficiencies were cited on this date.";
"YHD001";"07/18/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07182018_15664_597400.pdf"
"YHD001";"01/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01102018_15664_594811.pdf"
"YHD001";"07/13/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07132017_15664_556446.pdf"
"YHD001";"05/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05082017_15664_556708.pdf"
"YHD001";"02/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02092017_15664_553763.pdf"
"YHD001";"02/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02092017_15664_554612.pdf"
"YHD001";"02/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02092017_15664_554735.pdf"
"YIL001";"01/13/2021";"No deficiencies were cited on this date.";
"YIL001";"08/21/2020";"No deficiencies were cited on this date.";
"YIL001";"02/21/2020";"No deficiencies were cited on this date.";
"YIL001";"01/02/2020";"No deficiencies were cited on this date.";
"YI1001";"10/12/2020";"No deficiencies were cited on this date.";
"YI1001";"09/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09162020_51068_691318.pdf"
"YI1001";"08/13/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08132020_51068_680842.pdf"
"YI1001";"12/26/2019";"No deficiencies were cited on this date.";
"YI1001";"07/19/2019";"No deficiencies were cited on this date.";
"YI1001";"05/28/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05282019_51068_624339.pdf"
"YI1001";"05/28/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05282019_51068_638693.pdf"
"YI1001";"11/09/2018";"No deficiencies were cited on this date.";
"YI1001";"09/05/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09052018_51068_608940.pdf"
"YI1001";"05/29/2018";"No deficiencies were cited on this date.";
"YI1001";"10/24/2017";"No deficiencies were cited on this date.";
"YI1001";"08/31/2017";"Report is not available on-line. You may contact Licensing for a hard copy.";
"VKP001";"09/21/2020";"No deficiencies were cited on this date.";
"VKP001";"03/12/2020";"No deficiencies were cited on this date.";
"VKP001";"09/10/2019";"No deficiencies were cited on this date.";
"VKP001";"03/28/2019";"No deficiencies were cited on this date.";
"VKP001";"12/13/2018";"No deficiencies were cited on this date.";
"VKP001";"09/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09262018_1207_608777.pdf"
"VKP001";"03/22/2018";"No deficiencies were cited on this date.";
"VKP001";"09/13/2017";"No deficiencies were cited on this date.";
"VKP001";"01/19/2017";"No deficiencies were cited on this date.";
"VKP001";"09/29/2016";"No deficiencies were cited on this date.";
"VKP001";"09/09/2015";"No deficiencies were cited on this date.";
"VKP001";"09/24/2014";"No deficiencies were cited on this date.";
"VKP001";"01/14/2014";"No deficiencies were cited on this date.";
"VKP001";"09/09/2013";"No deficiencies were cited on this date.";
"VKP001";"09/05/2012";"No deficiencies were cited on this date.";
"YH5001";"11/19/2020";"No deficiencies were cited on this date.";
"YH5001";"06/22/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06222020_51157_645171.pdf"
"YH5001";"06/22/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06222020_51157_678680.pdf"
"YH5001";"12/09/2019";"No deficiencies were cited on this date.";
"YH5001";"10/31/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10312019_51157_643697.pdf"
"YH5001";"06/12/2019";"No deficiencies were cited on this date.";
"YH5001";"12/05/2018";"No deficiencies were cited on this date.";
"YH5001";"10/24/2018";"No deficiencies were cited on this date.";
"YH5001";"06/25/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06252018_51157_609147.pdf"
"YH5001";"03/20/2018";"No deficiencies were cited on this date.";
"YH5001";"11/21/2017";"No deficiencies were cited on this date.";
"YFF001";"02/24/2021";"No deficiencies were cited on this date.";
"YFF001";"10/14/2020";"No deficiencies were cited on this date.";
"YFF001";"09/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09162020_51540_680851.pdf"
"YFF001";"11/06/2019";"No deficiencies were cited on this date.";
"YFF001";"09/03/2019";"No deficiencies were cited on this date.";
"YHL001";"01/05/2021";"No deficiencies were cited on this date.";
"YHL001";"11/18/2020";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YIX001";"11/30/2020";"No deficiencies were cited on this date.";
"YIX001";"06/02/2020";"No deficiencies were cited on this date.";
"YIX001";"08/13/2019";"No deficiencies were cited on this date.";
"YIX001";"03/21/2019";"No deficiencies were cited on this date.";
"YIX001";"02/21/2019";"No deficiencies were cited on this date.";
"YIX001";"11/08/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11082018_15265_611946.pdf"
"YIX001";"11/08/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11082018_15265_612507.pdf"
"YIX001";"09/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09262018_15265_597265.pdf"
"YIX001";"03/28/2018";"No deficiencies were cited on this date.";
"YIX001";"08/24/2017";"No deficiencies were cited on this date.";
"YIX001";"05/24/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05242017_15265_556876.pdf"
"YIX001";"03/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03282017_15265_554383.pdf"
"YIX001";"03/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03282017_15265_555656.pdf"
"YIX001";"08/22/2016";"No deficiencies were cited on this date.";
"YIX001";"05/16/2016";"No deficiencies were cited on this date.";
"YI5001";"11/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11162020_51591_693636.pdf"
"YI5001";"01/13/2020";"No deficiencies were cited on this date.";
"YI5001";"10/21/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10212019_51591_643351.pdf"
"VS6001";"12/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12162020_7981_694699.pdf"
"VS6001";"10/08/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10082020_7981_680758.pdf"
"VS6001";"12/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12172019_7981_644381.pdf"
"VS6001";"10/29/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10292019_7981_642984.pdf"
"VS6001";"09/25/2019";"Click Here *";
"VS6001";"08/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08302019_7981_638888.pdf"
"VS6001";"12/13/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12132018_7981_623113.pdf"
"VS6001";"12/13/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12132018_7981_623299.pdf"
"VS6001";"09/06/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09062018_7981_608796.pdf"
"VS6001";"06/14/2017";"No deficiencies were cited on this date.";
"VS6001";"04/05/2017";"No deficiencies were cited on this date.";
"VS6001";"12/15/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12152016_7981_540424.pdf"
"VS6001";"09/19/2016";"No deficiencies were cited on this date.";
"VS6001";"08/17/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08172016_7981_517753.pdf"
"VS6001";"05/10/2016";"No deficiencies were cited on this date.";
"YHE001";"09/10/2020";"No deficiencies were cited on this date.";
"YHE001";"06/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06162020_13567_678066.pdf"
"YHE001";"06/16/2020";"No deficiencies were cited on this date.";
"YHE001";"03/11/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03112020_13567_666836.pdf"
"YHE001";"03/11/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03112020_13567_666985.pdf"
"YHE001";"06/14/2019";"No deficiencies were cited on this date.";
"YHE001";"04/08/2019";"No deficiencies were cited on this date.";
"YHE001";"06/18/2018";"No deficiencies were cited on this date.";
"YHE001";"05/09/2018";"No deficiencies were cited on this date.";
"YHE001";"04/09/2018";"No deficiencies were cited on this date.";
"YHE001";"02/01/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02012018_13567_595319.pdf"
"YHE001";"10/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10252017_13567_579215.pdf"
"YHE001";"10/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10252017_13567_592990.pdf"
"YHE001";"06/19/2017";"No deficiencies were cited on this date.";
"YHE001";"04/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04252017_13567_554516.pdf"
"YFM001";"01/27/2021";"No deficiencies were cited on this date.";
"YFM001";"08/03/2020";"No deficiencies were cited on this date.";
"YFM001";"02/05/2020";"No deficiencies were cited on this date.";
"YFM001";"08/13/2019";"No deficiencies were cited on this date.";
"YFM001";"03/11/2019";"No deficiencies were cited on this date.";
"YFM001";"08/30/2018";"No deficiencies were cited on this date.";
"YIB001";"11/06/2020";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YIB001";"05/28/2020";"No deficiencies were cited on this date.";
"YIB001";"05/28/2020";"No deficiencies were cited on this date.";
"YIB001";"02/06/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02062020_15814_655920.pdf"
"YIB001";"12/20/2019";"No deficiencies were cited on this date.";
"YIB001";"10/15/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10152019_15814_643325.pdf"
"YIB001";"07/29/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07292019_15814_641016.pdf"
"YIB001";"05/01/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05012019_15814_637330.pdf"
"YIB001";"03/27/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03272019_15814_635582.pdf"
"YIB001";"01/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01302019_15814_634548.pdf"
"YIB001";"11/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11272018_15814_610535.pdf"
"YIB001";"07/16/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YIB001";"04/04/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042018_15814_591439.pdf"
"YIB001";"06/26/2017";"No deficiencies were cited on this date.";
"YIB001";"04/18/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04182017_15814_556977.pdf"
"YJ1001";"03/01/2021";"No deficiencies were cited on this date.";
"YJ1001";"01/20/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01202021_51059_680981.pdf"
"YJ1001";"07/27/2020";"No deficiencies were cited on this date.";
"YJ1001";"02/05/2020";"No deficiencies were cited on this date.";
"YJ1001";"08/12/2019";"No deficiencies were cited on this date.";
"YJ1001";"06/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06172019_51059_637862.pdf"
"YJ1001";"03/18/2019";"No deficiencies were cited on this date.";
"YJ1001";"07/24/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07242018_51059_597501.pdf"
"YJ1001";"03/26/2018";"No deficiencies were cited on this date.";
"YJ1001";"02/07/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02072018_51059_593446.pdf"
"YJ1001";"10/09/2017";"No deficiencies were cited on this date.";
"YJ1001";"07/19/2017";"Report is not available on-line. You may contact Licensing for a hard copy.";
"YIE001";"12/11/2020";"No deficiencies were cited on this date.";
"YIE001";"06/22/2020";"No deficiencies were cited on this date.";
"YIE001";"12/09/2019";"No deficiencies were cited on this date.";
"YIE001";"09/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09122019_16180_641854.pdf"
"YIE001";"07/22/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07222019_16180_639700.pdf"
"YIE001";"07/22/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07222019_16180_639878.pdf"
"YIE001";"05/22/2019";"No deficiencies were cited on this date.";
"YIE001";"06/18/2018";"No deficiencies were cited on this date.";
"YIE001";"04/19/2018";"Click Here *";
"YIE001";"10/23/2017";"No deficiencies were cited on this date.";
"YIE001";"07/11/2017";"No deficiencies were cited on this date.";
"YIE001";"05/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05082017_16180_554559.pdf"
"YIE001";"12/15/2016";"No deficiencies were cited on this date.";
"YIE001";"05/17/2016";"No deficiencies were cited on this date.";
"YIE001";"04/12/2016";"No deficiencies were cited on this date.";
"VT4001";"11/25/2020";"No deficiencies were cited on this date.";
"VT4001";"06/03/2020";"No deficiencies were cited on this date.";
"VT4001";"10/31/2019";"No deficiencies were cited on this date.";
"VT4001";"06/25/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06252019_13135_638783.pdf"
"VT4001";"05/15/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05152019_13135_636239.pdf"
"VT4001";"02/06/2019";"No deficiencies were cited on this date.";
"VT4001";"11/02/2018";"No deficiencies were cited on this date.";
"VT4001";"10/09/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10092018_13135_611165.pdf"
"VT4001";"05/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05102018_13135_596031.pdf"
"VT4001";"05/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05102018_13135_598026.pdf"
"VT4001";"11/07/2017";"No deficiencies were cited on this date.";
"VT4001";"09/05/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09052017_13135_579321.pdf"
"VT4001";"09/05/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09052017_13135_591089.pdf"
