"Id";"Letter Grade";"Name";"School Type";"Street";"City";"State";"Zip";"Phone";"Email";"Mon";"Tue";"Wed";"Thu";"Fri";"Website";"Twitter";"Facebook";"District Name";"Principal";"License Type";"License Number";"Transportation";"Before Care";"After Care";"CCAP";"Star Rating";"Grades Available";"Enrollment";"Capacity";"Academic Offerings";"Music Art";"Opportunities & Clubs";"Sports"
"Y82001";;"Life Church.LA Preschool";"Licensed Center";"3000 South Vienna";"Ruston";"LA";71270;"318-255-8163";"sommer@lifechurch.LA";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"Lincoln Parish";"Ms. Sommer N Richardson";"III";;"YES";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;177;;;;
"YEV001";;"We're All-En Learning Center LLC";"Licensed Center";"1227A Paul Maillard Rd.";"Luling";"LA";70070;"985-785-7582";"mpound4pound@yahoo.com";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"St. Charles Parish";"Ms. Cheryl P Clark, Cheryl Clark";"III";;"No";;"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;29;;;;
"VBO001";;"Allen Action Agency Inc Kinder Center";"Early Head Start/Head Start";"1409 Carver Street";"Kinder";"LA";70648;"337-738-2976";"kihs@allenactionagency.org";"7:30am to 3:00pm";"7:30am to 3:00pm";"7:30am to 3:00pm";"7:30am to 3:00pm";"7:30am to 3:00pm";;;;"Allen Parish";"Ms. Candace LaFargue";"III";;"YES";;;;4;"Toddler (ages 1-2), PK (ages 3-4)";;63;;;;
"VS2001";;"3 Sisters Academy II";"Licensed Center";"120 E Street";"Belle Chasse";"LA";70037;"504-391-9881";"3sistersacademy@3sistersacademy.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Plaquemines Parish";"Ms. Rochelle D Cureaux, Mr. Romell Cureaux";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;59;;;;
"W18001";;"Noble Minds";"Public charter school";"1333 S. Carrollton Avenue";"New Orleans";"LA";70114;"504-919-0451";;;;;;;"http://www.nobleminds.org";"http://www.twitter.com/noblemindsnola";"http://www.facebook.com/nobleminds";"Noble Minds";"Vera Triplett";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";98;;;;"Athletics, Clubs, Literature and the Humanities";"Soccer"
"YAJ001";;"For My Child Learning Center";"Licensed Center";"111Westmark Blvd. Ste 100";"Lafayette";"LA";70506;"337-484-1207";"nharris@formychildlearning.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Lafayette Parish";"Ms. Nicole Harris, Ms. Amanda Rayes";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;71;;;;
"WBE001";"A";"Lusher Charter School";"Public charter school";"5624 Freret Street";"New Orleans";"LA";70115;"504-304-3960";;;;;;;"http://www.lusherschool.org";;;"Orleans Parish";"Kathy Riedlinger (CEO)";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";1841;;"Advanced Placement Details, Gifted programs, Seal of Biliteracy Details";"Band Details, Dance, Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, Politics and Government, School Community Organizations, Career Focus, Games and Gaming, Other";"Volleyball, Cross-Country, Swimming, Football, Soccer, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit, Tennis"
"YA9001";;"Building Blocks Early Learning Center";"Licensed Center";"911 Old Covington Highway";"Hammond";"LA";70403;"985-956-7860";"bblocks42@yahoo.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Tangipahoa Parish";"Mrs. Delishia Wilson";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;70;;;;
"YEW001";;"Epic Learning Center";"Licensed Center";"1805 Jimmie Davis Hwy";"Bossier City";"LA";71112;"318-747-1228";"trista@elckids.org";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Bossier Parish";"Ms. Trista Gambil, Ms. Randi Gorham";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;93;;;;
"VBV001";;"Appletree Kids, Inc.";"Licensed Center";"919 Henning Drive";"Sulphur";"LA";70663;"337-528-2662";"admin@appletreekidsinc.com";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";;;;"Calcasieu Parish";"Ms. Jennifer Conner, Ms. Nicole Jennings";"II";;"YES";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;90;;;;
"VU1001";;"Mother Goose Land Head Start";"Early Head Start/Head Start";"618 Weston Street";"Minden";"LA";71055;"318-371-1101";"mothergooselandheadstart@gmail.com";"7:30 am to 4:30 pm";"7:30 am to 4:30 pm";"7:30 am to 4:30 pm";"7:30 am to 4:30 pm";"7:30 am to 4:30 pm";;;;"Webster Parish";"Ms. Alice Theus";"III";;"YES";;"Yes";;4;"Toddler (ages 1-2), PK (ages 3-4)";;154;;;;
"W8A001";"D";"Impact Charter School";"Public charter school";"4815 Lavey Ln.";"Baker";"LA";70714;"225-308-9565";;;;;;;"http:";;;"Impact Charter School";"Eric Scott";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";420;;;"Dance, Theatre, Art";;
"YAK001";;"Garden of Eden Christian Academy Bldg 3";"Licensed Center";"3217 Highway 51";"Laplace";"LA";70068;"985-359-3000";"gardenofedendaycare@yahoo.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"St. John the Baptist Parish";"Jacoy Payne, Mr. Jo Williams";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;51;;;;
"WBI001";"B";"New Orleans Charter Science and Mathematics HS";"Public charter school";"5625 Loyola Avenue";"New Orleans";"LA";70115;"504-324-7061";;;;;;;"http://www.noscihigh.org/";;;"Orleans Parish";"Monique Cola";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";456;;"Advanced Placement Details, Jump Start Pathways (career focused) Details";"Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Affinity Associations, Business Interest, Honor Society, Politics and Government, School Community Organizations, Career Focus, Games and Gaming, Other";"Volleyball, Basketball, Outdoor Track and Field, Spirit, Other Sports"
"YAL001";;"Home Away From Home Early Learning Center";"Licensed Center";"2026 New Natchitoches Rd";"West Monroe";"LA";71292;"318-600-6670";"HOMEAWAYFROMHOMEDCC@GMAIL.COM";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Ouachita Parish";"Mrs. Amy L Keen";"III";;"No";"Yes";"Yes";"YES";1;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;81;;;;
"YF8001";;"Great Start Learning Academy";"Licensed Center";"900 Walker Road";"Lafayette";"LA";70506;"337-345-5276";"greatstartlearning@yahoo.com";"6:30am to 12:30am";"6:30am to 12:30am";"6:30am to 12:30am";"6:30am to 12:30am";"6:30am to 12:30am";;;;"Lafayette Parish";"Mrs. Henrietta Williams";"III";;"No";"Yes";;"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;60;;;;
"VC8001";;"United Way of Acadiana Abbeville Early Learning Center";"Early Head Start/Head Start";"802 South St. Valerie Street";"Abbeville";"LA";70510;"337-385-2565";"tiffany.comeaux@unitedwayofacadiana.org";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"Vermilion Parish";"Ms. Tiffany N Comeaux, Ms. April Hollier";"III";;"No";;"Yes";;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;37;;;;
"VW1001";;"Precious Little Lambs";"Licensed Center";"512 Westwood Drive";"Marrero";"LA";70072;"504-302-1158";"autherine.johnson1@aol.com";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";;;;"Jefferson Parish";"Ms. Autherine Johnson";"III";;"No";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;49;;;;
"WBJ001";"D";"ENCORE Academy";"Public charter school";"2518 Arts St";"New Orleans";"LA";70117;"504-442-2224";;;;;;;"http://encoreacademy.org/";"https://twitter.com/encoreacademy";"https://www.facebook.com/EncoreAcademyNOLA/";"Orleans Parish";"Phillip Dorn";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";604;;"Gifted programs";"Dance, Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Adult Mentoring, Business Interest, Politics and Government, School Community Organizations, Speech and Debate, Games and Gaming";"Volleyball, Football, Soccer, Basketball"
"YAQ001";;"Kids Under Construction";"Licensed Center";"205 Griffith Street";"Pineville";"LA";71360;"318-449-5511";"cmomfive@aol.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Rapides Parish";"Ms. Cynthia Paul";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;74;;;;
"WBP001";"T";"McDonogh 42 Charter School";"Public charter school";"1651 N Tonti Street";"New Orleans";"LA";70119;"504-942-3660";;;;;;;"http://www.42charterschool.org/";"http://www.twitter.com/42NOLA";"https://www.facebook.com/pages/Mcdonogh-42-Elementary-Charter-School/876540555703124";"Orleans Parish";"Jared Joseph Lamb";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";482;;;;"Athletics, Clubs, Drama, Theater and Dance, Music, Literature and the Humanities, Other";"Cross-Country, Outdoor Track and Field"
"YAU001";;"Little Blessings of Milton";"Licensed Center";"400 West Milton Avenue";"Lafayette";"LA";70508;"337-857-6517";"milton@littleblessingsacademy.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Lafayette Parish";"Ms. Whitney Rideaux, Ms. Bria Foxworth";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;81;;;;
"YFI001";;"Learn N Grow Learning Center, LLC";"Licensed Center";"1678 St. Patrick's Boulevard";"Ponchatoula";"LA";70454;"985-370-2454";"learnngrowlearningcenter2019@gmail.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Tangipahoa Parish";"Susan E Douglas";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;40;;;;
"VDS001";;"Family and Child Development Center";"Licensed Center";"301 Dunand St.";"Lafayette";"LA";70501;"337-521-7027";"nhsfcdc@gmail.com";"6:30am to 7:00pm";"6:30am to 7:00pm";"6:30am to 7:00pm";"6:30am to 7:00pm";"6:30am to 7:00pm";;;;"Lafayette Parish";"Mrs. Shellie Soileau, Ms. Dasha StJulien";"III";;"No";"Yes";"Yes";"YES";5;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;54;;;;
"VX4001";;"Second Baptist Christian Academy";"Licensed Center";"910 N. Acadian Thruway West";"Baton Rouge";"LA";70802;"225-344-7561";"SBCABR1@gmail.com; praisesuntohim@cox.net";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";;;;"East Baton Rouge Parish";"Mrs. DIdra L Plain";"III";;"No";;"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;114;;;;
"WJ5001";"C";"Collegiate Baton Rouge";"Public charter school";"282 Lobdell Blvd";"Baton Rouge";"LA";70806;"225-286-7808";;;;;;;"http://collegiatebr.org";;"https://www.facebook.com/collegiatebr";"Collegiate Baton Rouge";"Kelsey Lambrecht";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";399;;"Advanced Placement Details";"Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Other";"Volleyball, Cross-Country, Football, Basketball"
"YBA001";;"The Learning Tree Academy, LLC";"Licensed Center";"2710 North Foster Drive";"Baton Rouge";"LA";70805;"225-663-2323";"tltacademybr@gmail.com";"5:30am to 7:30pm";"5:30am to 7:30pm";"5:30am to 7:30pm";"5:30am to 7:30pm";"5:30am to 7:30pm";;;;"East Baton Rouge Parish";"Ms. Deshaunte Ben, Mr. Oneil Robinson";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;66;;;;
"WBY001";;"Red River Charter Academy";"Public charter school";"1869 Saint Jean Street";"Mansura";"LA";71350;"318-409-4015";;;;;;;"http://www.redrivercharter.org";;"http://www.facebook.com/redrivercharter";"Red River Charter Academy";"Leigh Fryery";;;;;;;;"Grade 6, Grade 7, Grade 8";198;;;"Art";"Athletics, Clubs, STEM, Peer Tutoring or Mentoring, Honor Society, School Community Organizations, Career Focus, Other";"Cross-Country, Basketball, Softball, Outdoor Track and Field, Baseball"
"YB1001";;"Raising Angels Learning Center";"Licensed Center";"11745 Haymarket Avenue";"Baton Rouge";"LA";70816;"225-960-1490";"jt7240@gmail.com";"6:00am to 9:00pm";"6:00am to 9:00pm";"6:00am to 9:00pm";"6:00am to 9:00pm";"6:00am to 9:00pm";;;;"East Baton Rouge Parish";"Letitia Smith, Ms. Jocelyn Taylor";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;167;;;;
"YHA001";;"A- List Kids";"Licensed Center";"19000 Florida Boulevard";"Albany";"LA";70711;"225-567-9797";"dana.crayton@yahoo.com";"6:30am to 6:30pm";"6:30am to 6:30am";"6:30am to 6:30pm";"6:30am to 6:30pm";"6:30am to 6:30pm";;;;"Livingston Parish";"Ms. Dana Baham";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;50;;;;
"VDT001";;"Farmerville Head Start Center";"Early Head Start/Head Start";"7199 Hwy 33";"Farmerville";"LA";71241;"318-368-0075";"pharris@bayou.com";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";;;;"Union Parish";"Mrs. Pamela Harris, Mrs. Jennifer Stringfellow";"III";;"No";;;;4;"Toddler (ages 1-2), PK (ages 3-4)";;44;;;;
"W7B001";"C";"Lafayette Renaissance Charter Academy";"Public charter school";"205 Vienne Lane";"Lafayette";"LA";70507;"337-706-0066";;;;;;;"http://Lafayettecharter.org";;"https://www.facebook.com/Lafayette-Renaissance-Charter-Academy-592105357579361/";"Lafayette Charter Foundation";"Clovis Benoit";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";972;;;"Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Games and Gaming";"Volleyball, Football, Basketball, Outdoor Track and Field, Spirit"
"YA7001";;"Bright Beginnings Child Care Center";"Licensed Center";"1004 Center Street";"Ruston";"LA";71270;"318-224-7161";"mollykay88@yahoo.com";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"Lincoln Parish";"Mrs. Molly Koonce, Ms. Anna Grace Ellerbe";"III";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;31;;;;
"YBN001";;"Wilcox Academy of Early Learning Too";"Licensed Center";"2500 South Broad Street";"New Orleans";"LA";70125;"504-267-7924";"wilcoxacademyed@gmail.com";"7;00 am to 5:30 pm";"7;00 am to 5:30 pm";"7:00 am to 5:30 pm";"7:00 am to 5:30 pm";"7:00 am to 5:30 pm";;;;"Orleans Parish";"Ms. Nichelle Johnson, Ms. Rochelle Wilcox";"III";;"No";;"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;28;;;;
"WBZ001";;"McDonogh 35 Senior High School";"Public charter school";"4000 Cadillac St.";"New Orleans";"LA";70122;"504-227-3057";;;;;;;"http:";;;"Orleans Parish";"Lee C Green";;;;;;;;"Grade 9, Grade 10";168;;;"Band Details, Music, Art";;
"YB4001";;"Rising Starz Early Learning Center";"Licensed Center";"3206 Highway 19";"Zachary";"LA";70791;"225-286-5570";"risingstarzelc@gmail.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"East Baton Rouge Parish";"Ms. Shamita Collins, Ms. Diane Jackson";"III";;"No";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;71;;;;
"YHN001";;"Froggie's Child Care Inc.";"Licensed Center";"606  Goodnews Ave";"Belle Chasse";"LA";70037;"504-391-0050";"Frogdana@aol.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Plaquemines Parish";"Mrs. Dana H Newsom";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;68;;;;
"VE9001";;"Jack-N-Jill Day Care Center";"Licensed Center";"308 1st Street N. W.";"Springhill";"LA";71075;"318-539-3204";"jblee71@hotmail.com";"6:45am to 5:15pm";"6:45am to 5:15pm";"6:45am to 5:15pm";"6:45am to 5:15pm";"6:45am to 5:15pm";;;;"Webster Parish";"Mrs. Jan B Lee, Mrs. Leslie G Benefield";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;30;;;;
"WBN001";"D";"Einstein Charter Middle Sch at Sarah Towles Reed";"Public charter school";"5316 Michoud Blvd";"New Orleans";"LA";70129;"504-503-0470";;;;;;;"http://einsteincharter.org";"https://twitter.com/einsteincharter?lang=en";"https://www.facebook.com/einsteincharterschools/";"Orleans Parish";"Trinekia Melancon";;;;;;;;"Grade 6, Grade 7, Grade 8";432;;;"Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, Peer Tutoring or Mentoring, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Speech and Debate, Career Focus, Games and Gaming";"Volleyball, Football, Soccer, Basketball, Outdoor Track and Field"
"YA8001";;"Bucks & Bows Learning Center, LLC";"Licensed Center";"387 Major Parkway";"New Roads";"LA";70760;"225-618-5686";"bucksandbowslearningcenter@yahoo.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Pointe Coupee Parish";"Mrs. Julie Saizon";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;108;;;;
"YCD001";;"Plaza 28 Learning Center";"Licensed Center";"6501 Coliseum Blvd. Suite 700F";"Alexandria";"LA";71303;"318-704-6447";"dclarklearningcenter@gmail.com";"6:00 am to 5:30pm";"6:00 am to 5:30pm";"6:00 am to 5:30 pm";"6:00 am to 5:30 pm";"6:00 am to 5:30pm";;;;"Rapides Parish";"Ms. Doris Clark";"II";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;72;;;;
"WC3001";;"IDEA Oscar Dunn";"Public charter school";"12000 Hayne Blvd";"New Orleans";"LA";70128;"504-356-6730";;;;;;;"http://www.ideapublicschools.org/our-schools/idea-new-orleans";;;"Orleans Parish";"Ivory Clark";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";207;;;;;
"YB9001";;"St. Paul the Apostle Early Head Start and Head Start";"Early Head Start/Head Start";"6828 Chef Menteur Highway";"New Orleans";"LA";70126;"504-503-1234";"prandall@ccano.org";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";;;;"Orleans Parish";"Mrs. Pamela Randall, Ms. Nicole Roberson";"III";;"No";;;;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;259;;;;
"YI7001";;"Little Harvard Learning Academy";"Licensed Center";"181 West 5th Street";"LaPlace";"LA";70068;"985-224-2271";"littleharvardlrnacademy@yahoo.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"St. John the Baptist Parish";"Ms. Ranesha Dewey";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;83;;;;
"VEB001";;"Little Colonels Academy";"Licensed Center";"304 Ardoyne Drive";"Thibodaux";"LA";70310;"985-449-7105";"littlecolonelsacademy@nicholls.edu";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Lafourche Parish";"Katie F Lasserre, Sarah N Daviet";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;99;;;;
"WBW001";;"Living School";"Public charter school";"6003 Bullard Ave., Suite 16";"New Orleans";"LA";70128;"504-218-4437";;;;;;;"http://livingschoolnola.org";"http://twitter.com/livingschool";"http://facebook.com/livingschoolnola";"Orleans Parish";"Stephen Pasternak";;;;;;;;"Grade 9, Grade 10";55;;;"Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Adult Mentoring, Business Interest, Politics and Government, School Community Organizations, Speech and Debate, Career Focus";"Volleyball, Basketball, Other Sports"
"YAM001";;"Just for Kids Daycare/Preschool #2";"Licensed Center";"405 W.Canal St.";"Churchpoint";"LA";70525;"337-684-0202";"justforkids2015@yahoo.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Acadia Parish";"Ms. Skylar Hall, skylar hall";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;45;;;;
"YCG001";;"Green Apple Academy";"Licensed Center";"2701 Manhattan Blvd.";"Harvey";"LA";70058;"504-304-6331";"greenaahl@gmail.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Jefferson Parish";"Mrs. Lameer Hamed";"III";;"No";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;89;;;;
"YA0001";;"A Mere Childcare";"Licensed Center";"1435 North Grace Street";"Lake Charles";"LA";70615;"337-433-9568";"amerechildcare@gmail.com";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";;;;"Calcasieu Parish";"Ms. Capricia D Botley";"III";;"No";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;65;;;;
"YBG001";;"TreeTop Child Care";"Licensed Center";"904 West Worthey Street";"Gonzales";"LA";70737;"225-647-9911";"treetopchildcare112@gmail.com";"6:00am to 6:30pm";"6:00am to 6:30pm";"6:00am to 6:30pm";"6:00am to 6:30pm";"6:00am to 2:30am";;;;"Ascension Parish";"Ms. Kimberly Chatman";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;41;;;;
"YJQ001";;"Scholars of Tomorrow Enrichment Center";"Licensed Center";"537 Holmes Blvd";"Gretna";"LA";70056;"504-766-6359";"enrika@scholarsoftomorrowenrichmentcenter.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Jefferson Parish";"Ms. Enricka Mathews";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;23;;;;
"VF7001";;"MCIO Head Start Program Oak Grove";"Early Head Start/Head Start";"410 Combs Street";"Oak Grove";"LA";71263;"318-428-4790";"fund_m@suddenlinkmail.com";"7:00 am to 4:30 pm";"7:00 am to 4:30 pm";"7:00 am to 4:30 pm";"7:00 am to 4:30 pm";"7:00 am to 4:30 pm";;;;"West Carroll Parish";"Ms. Ethel A Robinson, Ms. Ora G Jones";"III";;"YES";;"Yes";;3;"Toddler (ages 1-2), PK (ages 3-4)";;51;;;;
"Y04002";;"Rosa's Child Development Center";"Licensed Center";"229 Saint Deporres Street";"Broussard";"LA";70518;"337-837-8776";"cormiermonique51@yahoo.com";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"Lafayette Parish";"Ms. MONICA CORMIER";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;50;;;;
"YAT001";;"Little Blessings of Breaux Bridge";"Licensed Center";"1822 Rees Street";"Breaux Bridge";"LA";70517;"337-332-4539";"ecollette@littleblessingsacademy.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"St. Martin Parish";"Ms. Emily Collette";"III";;"No";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;61;;;;
"YCM001";;"KGR Academy";"Licensed Center";"1614 Bridge City Avenue";"Bridge City";"LA";70094;"504-218-5956";"KGRacademy@yahoo.com";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";;;;"Jefferson Parish";"Ms. Ronika Lloyd";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;53;;;;
