"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";;;;;"bad url?";
1091392;"Trumann Campbell Head Start";"351 S Campbell Ave, Ste 1";"Trumann";"AR";72472;"POINSETT";"(870) 483-7322";"http://arheadstart.org/index.php?option=com_content&view=article&catid=26%3Ahs-programs&id=82%3Acdi-denver-nea-hs&Itemid=91&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&catid=26%3Ahs-programs&id=82%3Acdi-denver-nea-hs&Itemid=91&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091389;"Bill & Carolyn Craft Head Start";"1200 N Illinois";"Harrisburg";"AR";72432;"POINSETT";"(870) 578-5723";"http://arheadstart.org/index.php?option=com_content&view=article&id=82:ael&catid=26&Itemid=112&showall=&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=82:ael&catid=26&Itemid=112&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091385;"Prescott Head Start";"100 East 5th North";"Prescott";"AR";71857;"NEVADA";"(870) 887-0623";;;;;;;;;;;;;;;;;;;;;"Y";
1091386;"Nevada County Day Service Center ABC";"1030 East 5th Street N";"Prescott";"AR";71857;"Nevada";"(870) 887-6675";;;;;;;;;;;;;;;;;;;;;"Y";
1091387;"Southwest Arkansas Prescott 3-5 Early Childhood";"1030 East 5th Street North";"Prescott";"AR";71857;"NEVADA";"(870) 887-2322";;;;;;;;;;;;;;;;;;;;;"Y";
1091380;"Focus Inc.";"447 South Country Club Road";"Osceola";"AR";72370;"MISSISSIPPI";"(870) 563-0199";"http://www.focusinc.org/facilities-programs/early-childhood";"lheard@focusinc.org";"The Focus Early Childhood Program consists of an Early Intervention Program for children with developmental disabilities and an Arkansas Better Chance Program, for children from low-income families.

The Focus Early Childhood Program emphasizes language development and includes instruction in cognitive skills, math, art, gross and fine motor skills and other areas.  The program's teaching staff, both professional and paraprofessional, is trained to facilitate the progress of children with language delays by specifically encouraging the development of communication skills.  The classroom also provides speech, physical and occupational therapies, and receives consultative assistance from various agencies. ";"http://www.focusinc.org/facilities-programs/early-childhood";;"8:00 a.m. - 3:00 p.m.";"http://www.focusinc.org/careers";;;"n";"n";"y";"y";"n";"n";"http://www.focusinc.org/_/rsrc/1365186793212/config/customLogo.gif?revision=7";;;;;;
1091381;"Focus Inc.";"1201 South Division";"Blytheville";"AR";72316;"MISSISSIPPI";"(870) 763-2390";"http://www.focusinc.org/facilities-programs/early-childhood";"mhill@focusinc.org";"The Focus Early Childhood Program consists of an Early Intervention Program for children with developmental disabilities and an Arkansas Better Chance Program, for children from low-income families.

The Focus Early Childhood Program emphasizes language development and includes instruction in cognitive skills, math, art, gross and fine motor skills and other areas.  The program's teaching staff, both professional and paraprofessional, is trained to facilitate the progress of children with language delays by specifically encouraging the development of communication skills.  The classroom also provides speech, physical and occupational therapies, and receives consultative assistance from various agencies. ";"http://www.focusinc.org/facilities-programs/early-childhood";;"8:00 a.m. - 3:00 p.m.";"http://www.focusinc.org/careers";;;"n";"n";"y";"y";"n";"n";"http://www.focusinc.org/_/rsrc/1365186793212/config/customLogo.gif?revision=7";;;;;;
1091382;"Kids r Kids";"2304 South Division";"Blytheville";"AR";72315;"MISSISSIPPI";"(870) 762-1990";;;;;;;;;;;;;;;;;;;;;"Y";
1091379;"Good Earth Learning Center";"511 Ernie Davis Road";"Austin";"AR";72007;"LONOKE";"(501) 732-0321";"http://www.goodearthlearningcenter.com/#!about-us/c24f1";"goodearthlearningcenter@gmail.com ";"Good Earth Learning Center serves families who desire to introduce their children to a practical and fun way to learn through hands-on nature-based experiences.

Following the seed-to-table concept, children have a blast as they plant, grow, and taste berries and veggies.

Children delight in feeding animals and gathering eggs as they learn in a healthy, natural setting. Teachers guide children to count, increase their vocabulary, and leave an intentional foot print as they learn to take care of the garden and animals on the farm. Children learn in small groups with only 7 children in each preschool classroom.
 
We serve preschool age children in the day program and children k-6th grade in our after-school program and spring break and summer day camps.";"http://www.goodearthlearningcenter.com/#!about-us/c24f1";;"Monday - Friday    8-3:30";"https://adobeformscentral.com/?f=qB6iVsmXZ2ZKmf1ywRkUNw#";"https://adobeformscentral.com/?f=FjRnSqKs7ZKVqUOvV7jdlw#";"http://media.wix.com/ugd/8081e3_64bbbcf94426473bbf4053d41f46f8e2.pdf";"n";"n";"y";"y";"n";"y";;;;;;;
1091377;"Save the Children Head Start";"323 East Venable Street";"Booneville";"AR";72927;"LOGAN";"(479) 675-2065";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";"booneville@triregionhs.org";"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091376;"Save the Children Head Start";"200 West Academy Street";"Paris";"AR";72855;"LOGAN";"(479) 963-1745";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";"paris@triregionhs.org";"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091375;"Emerson-Taylor-Bradley School District";"521 School street";"Bradley";"AR";71826;"LAFAYETTE";"(870) 894-3477";;;;;;;;;;;;;;;;;;;;;"Y";
1091374;"Westside Elementary School";"193 School Street";"Hartman";"AR";72840;"JOHNSON";"(479) 497-1088";;;;;;;;;;;;;;;;;;;;;"Y";
1091372;"Save the Children Head Start";"102 N Main St";"Coal Hill";"AR";72832;"JOHNSON";"(479) 497-1099";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";"coalhill@triregionhs.org";"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091373;"Save the Children Head Start";"700 Cline Rd";"Clarksville";"AR";72830;"JOHNSON";"HS: (479)705-1003/EHS: (479)705-1002";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";"clarksvillecd@triregionhs.org";"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=67:community-development-institute-serving-tri-region-head-start&catid=26&Itemid=92&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"y";"y";"y";"y";"n";"n";;;;;;;
1091371;"Southeast Arkansas Behavioral Healthcare System, Inc";"2500 Rike Drive";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 534-1834";;;;;;;;;;;;;;;;;;;;;"Y";
1091370;"Royal Oaks";"2500 Kenwood Drive";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 536-0046";;;;;;;;;;;;;;;;;;;;;"Y";
1091369;"Ridway Christian School, Inc.";"3201 Ridgway Road";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 879-6264";;;;;;;;;;;;;;;;;;;;;"Y";
1091368;"Open Arms Learning Center";"105 S Hwy 365";"Redfield";"AR";72132;"JEFFERSON";"(501) 397-2338";;;;;;;;;;;;;;;;;;;;;"Y";
1091367;"Ms. Mo's Lil Detectives Academy Learning Center";"1120 West 5th";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 489-7725";;;;;;;;;;;;;;;;;;;;;"Y";
1091366;"David C Vaughn Center";"2101 West 11th";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 536-0046";"http://arheadstart.org/index.php?option=com_content&view=article&id=87%3Ajccs-hs&catid=26&Itemid=117&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=87%3Ajccs-hs&catid=26&Itemid=117&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091364;"Hope and Faith Learning Center";"1100 E 36th Avenue";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 794-5966";;;;;;;;;;;;;;;;;;;;;"Y";
1091363;"George W Carver/Forrest Park/Greenville";"2501 West 10th";"Pine Bluff";"AR";71603;"JEFFERSON";"(870) 543-4378";;;;;;;;;;;;;;;;;;;;;"Y";
1091362;"Tuckerman ABC Preschool";"300 Dowell Ave";"Tuckerman";"AR";72473;"JACKSON";"(870) 349-2312";;;;;;;;;;;;;;;;;;;;;"Y";
1091360;"Mineral Springs ABC Preschool";"130 West Browning St";"Mineral Springs";"AR";71851;"HOWARD";"(870) 287-5303";;;;;;;;;;;;;;;;;;;;;"Y";
1091359;"Little Whiz Kidz Daycare and Preschool";"127 W 5th";"Malvern";"AR";72104;"HOT SPRING";"(501) 332-3200";;;;;;;;;;;;;;;;;;;;;"Y";
1091356;"Dawson Co-op/Hot Springs ABC Gardner";"525 Hammond Ln";"Hot Springs";"AR";71913;"Garland";"(501) 620-7822";"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";"tonjal@dawsonesc.com";;"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";;;;"http://dawsonesc.com/Portals/0/Departments/ABC/ABCApplication.pdf";;"n";"n";"y";"y";"n";"n";"http://dawsonesc.com/Portals/0/Images/ClearLogo2.png";;;;;;
1091357;"Dawson Co-op/Hot Springs ABC Langston";"120 Chestnut St";"Hot Springs";"AR";71901;"Garland";"(501) 620-7821";"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";"tonjal@dawsonesc.com";;"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";;;;"http://dawsonesc.com/Portals/0/Departments/ABC/ABCApplication.pdf";;"n";"n";"y";"y";"n";"n";"http://dawsonesc.com/Portals/0/Images/ClearLogo2.png";;;;;;
1091355;"Dawson Co-op/ Hot Springs ABC Oaklawn";"301 Oaklawn Blvd";"Hot Springs";"AR";71913;"Garland";"(501) 623-2661";"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";"tonjal@dawsonesc.com";;"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";;;;"http://dawsonesc.com/Portals/0/Departments/ABC/ABCApplication.pdf";;"n";"n";"y";"y";"n";"n";"http://dawsonesc.com/Portals/0/Images/ClearLogo2.png";;;;;;
1091354;"Happy Feet Learning Care";"2678 Wood Hollow Rd";"Ash Flat";"AR";72513;"SHARP";"(870) 710-1768";;;;;;;;;;;;;;;;;;;;;"Y";
1091350;"Trinity's Treasures Childcare & Learning Center III";"546 W Gaines";"Monticello";"AR";71655;"DREW";"(870) 367-9476";;;;;;;;;;;;;;;;;;;;;"Y";
1091347;"ASU Little Jackets Preschool";"667 Addison Dr";"Wynne";"AR";72396;"CROSS";"(870) 208-8725";;;;;;;;;;;;;;;;;;;;;"Y";
1091346;"Tonia's Loving Care";"208C North 6th Street";"West Memphis";"AR";72301;"CRITTENDEN";"(870) 733-0340";"http://tlc.vpweb.com/contact";"beautyofglory@yahoo.com";"At Tonia's Loving Care, we are focused on providing __________ services with the highest levels of customer satisfaction & we will do everything we can to meet your expectations. With a variety of offerings to choose from, we're sure you'll be happy working with us. Look around our website and if you have any comments or questions, please feel free to contact us. We hope to see you again! ";"http://tlc.vpweb.com/contact";;"Mon-Fri: 7am-6pm";;;;"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";;;;;;;
1091345;"Learning Room Academy";"304 E Bond";"West Memphis";"AR";72301;"CRITTENDEN";"(870) 514-6256";;;;;;;;;;;;;;;;;;;;;"Y";
1091344;"Lasting Impressions Child Care & Enrichment Center";"204 East Broadway";"West Memphis";"AR";72301;"CRITTENDEN";"(870) 551-4190";;;;;;;;;;;;;;;;;;;;;"Y";
1091342;"Dayspring Behavioral Health services";"2711 Oak Lane Ste 2";"Van Buren";"AR";72956;"CRAWFORD";"(479) 471-6892";;;;;;;;;;;;;;;;;;;;;"Y";
1091341;"Margaret Ann Johnson";"1405 Bittle";"Jonesboro";"AR";72401;"CRAIGHEAD";"(870) 802-4783";"http://www.arearlylearning.org/";"info@arearlylearning.org";"Arkansas Early Learning, Inc. is a 501(c)(3) non-profit organization established to serve the needs of “at risk” children and families. One of our core beliefs is that everyone, no matter what their circumstances, deserves an opportunity for a better life. Our goal is to provide early childhood education and other family services to the most vulnerable families through the acquisition of grant funding coupled with the generosity of community citizens, businesses, and volunteers.";"http://www.arearlylearning.org/";"https://www.facebook.com/arearlylearning";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
1091339;"Lawrence Hamilton Head Start";"2114 Church Street";"Jonesboro";"AR";72401;"CRAIGHEAD";"(870) 935-4180";"http://arheadstart.org/start/index.php?option=com_content&view=article&id=82&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/start/index.php?option=com_content&view=article&id=82&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091337;"Jessup Head Start";"2114 N Church St C";"Jonesboro";"AR";72401;"CRAIGHEAD";"(870) 931-9535";"http://arheadstart.org/start/index.php?option=com_content&view=article&id=82&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/start/index.php?option=com_content&view=article&id=82&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
1091336;"Cane Academy JPS";"618 West Nettleton Avenue";"Jonesboro";"AR";72401;"CRAIGHEAD";"(870) 933-5835";;;;;;;;;;;;;;;;;;;;;"Y";
1091338;"Kidz R Us";"101 Christy Drive";"Brookland";"AR";72401;"CRAIGHEAD";"(870) 972-8690";"http://www.activemember.com/kidzrus/#contactus";"karen_russell1983@live.com";"Our Specialty
Preparing Children As They Grow To Be Ready For Advancement Into Public School.

We Offer A Wide Range Of Themed Activities:
Structured Curriculum With Daily Lesson
Basic Learning Skills For Every Age
Story Time
Art
Music
Center Time
P.E. and Outside Play
We Begin Teaching As Young As Infants.";"http://www.activemember.com/kidzrus/#contactus";;"Monday - Friday
6:00 A.M - 5:30 P.M";;;;"y";"y";"y";"y";"y";"y";;;;;;;
1091335;"Beyond Blessed";"2904 King St";"Jonesboro";"AR";72401;"CRAIGHEAD";"(870) 203-9833";;;;;;;;;;;;;;;;;;;;;"Y";
1091333;"Kim Kim Small Promise's Daycare";"506 N Locust";"Waldo";"AR";71770;"COLUMBIA";"(870) 949-4854";;;;;;;;;;;;;;;;;;;;;"Y";
1091332;"York W. Williams, Jr. Child Development Center, Inc.";"113 North Freeman Street";"Dermott";"AR";71638;"CHICOT";"(870) 538-3041";;;;;;;;;;;;;;;;;;;;;"Y";
