"facilityGenId";"licenseNumber";"facilityName";"facilityType";"address";"address2";"city";"state";"zip";"county";"phone";"phoneTypeDesc";"email";"providerStatus";"website";"licensedCapacity";"agesServedIndicatorValue";"directorFirstName";"directorMiddleName";"directorLastName";"qrisLevel";"qrisDate";"qrisOverride";"expirationDate";"facilityLicenseType";"scheduleMonday";"scheduleMondayOpenTime";"scheduleMondayCloseTime";"scheduleTuesday";"scheduleTuesdayOpenTime";"scheduleTuesdayCloseTime";"scheduleWednesday";"scheduleWednesdayOpenTime";"scheduleWednesdayCloseTime";"scheduleThursday";"scheduleThursdayOpenTime";"scheduleThursdayCloseTime";"scheduleFriday";"scheduleFridayOpenTime";"scheduleFridayCloseTime";"scheduleSaturday";"scheduleSaturdayOpenTime";"scheduleSaturdayCloseTime";"scheduleSunday";"scheduleSundayOpenTime";"scheduleSundayCloseTime";"specialistFirstName";"specialistLastName";"specialistPhone";"specialistEmail";"isCCDF";"federalId";"federalIdName";"eppicId";"caresId";"legacyId";"dohCampId";"dohMonitoringDate";"complaintCount";"sanctionCount";"seriousIncidentCount";"injuryCount";"deathCount";"grievanceCount";"lastQrisMonitoringVisit";"updatedBy";"createDate";"caseStatus";"lastInspectionMonitoringVisit";"lastLicensingVisit";"facilityTypeDescription";"facilityTypeLongName";"facilityTypeShortName";"currentCapacity";"facilityStatus";"facilityLicenseStatus";"showRenew";"nonComplianceCount";"facilityTypeDesc";"directorTitle"
700168;"15HIL0003";"Hilltop Nursery School";"Child Care Center";"1917 Route 37 West";" ";"Toms River";"NJ";8757;"Ocean";7326576676;"Work";"info@HilltopNurserySchool.org";"Active";;244;"0 - 13 years";"Janet";"W";"Laing";4;"2018-06-29T00:00:00";1;"2/11/2022";"Regular";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1000425;600381;"15HIL0003";3225;;1;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"9/20/2019";"7/24/2020";"Child Care Center";"Child Care Center";"Center";244;"Active";"Active";0;4;"Child Care Center";"Director"
700169;"15BEA0003";"Beachwood Nursery School, Inc.";"Child Care Center";"1014 Pinewald Rd";" ";"Beachwood";"NJ";8722;"Ocean";7322441550;"Work";"beachwoodnurseryschool@hotmail.com";"Active";;139;"0 - 13 years";"Justina";;"Newman";4;"2018-06-04T00:00:00";1;"9/5/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000426;600425;"15BEA0003";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"6/6/2019";"7/21/2020";"Child Care Center";"Child Care Center";"Center";139;"Active";"Active";0;15;"Child Care Center";"Director"
700170;"15LAK0002";"Lakewood Multicultural Preschool";"Child Care Center";"100 Ridge Ave";" ";"Lakewood";"NJ";8701;"Ocean";7323630700;"Work";"Rrivera@metromulticenter.org";"Active";;111;"0 - 13 years";;;;0;;1;"1/27/2022";"Regular";"Open";"06:30 AM";"05:00 PM";"Open";"06:30 AM";"05:00 PM";"Open";"06:30 AM";"05:00 PM";"Open";"06:30 AM";"05:00 PM";"Open";"06:30 AM";"05:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1000427;600450;"15LAK0002";;;1;2;1;0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"9/11/2020";"Child Care Center";"Child Care Center";"Center";111;"Active";"Active";0;25;"Child Care Center";
700171;"15SAI0004";"Saint Francis Day Care Center";"Child Care Center";"4700 Long Beach Blvd";" ";"Brant Beach";"NJ";8008;"Ocean";6094948861;"Work";"kopauski@stfrancislbi.org";"Active";;128;"0 - 13 years";"Katie";;"Opauski";4;"2018-01-03T00:00:00";1;"4/24/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000429;600511;"15SAI0004";863;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"7/15/2019";"9/15/2020";"Child Care Center";"Child Care Center";"Center";128;"Active";"Active";1;12;"Child Care Center";"Director"
700186;"15HOL0001";"Holy Cross Christian Nursery School";"Child Care Center";"1500 Hooper Ave";" ";"Toms River";"NJ";8753;"Ocean";7322553112;"Work";"nurseryschool@holycrosstr.com";"Active";;115;"2 1/2 - 13 years";"Kathleen";"Marie";"Governale";0;;0;"2/11/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000456;608215;"15HOL0001";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"10/15/2019";"9/15/2020";"Child Care Center";"Child Care Center";"Center";115;"Active";"Active";0;6;"Child Care Center";"Director"
700231;"15HON0002";"The Honey Tree of Ocean County";"Child Care Center";"818 Beaver Dam Rd";" ";"Point Pleasant";"NJ";8742;"Ocean";7322950090;"Work";"honeytreeang@yahoo.com";"Active";;43;"0 - 13 years";"Kaleena";;"Reynolds";0;;0;"9/21/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000772;630537;"15HON0002";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"11/8/2019";"2/9/2021";"Child Care Center";"Child Care Center";"Center";43;"Active";"Active";0;27;"Child Care Center";"Director"
700233;"15FOR0001";"Forever Young Nursery School";"Child Care Center";"1030 Lacey Rd";" ";"Forked River";"NJ";8731;"Ocean";6099712900;"Work";"vincentini@hotmail.com";"Active";;85;"0 - 13 years";"Karen";;"Vincentini";0;;0;"8/5/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000778;600499;"15FOR0001";;;1;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"8/1/2019";"11/25/2019";"Child Care Center";"Child Care Center";"Center";85;"Active";"Active";0;17;"Child Care Center";"Director"
700237;130700103;"YKIDS at Bayville Elementary School";"Child Care Center";"356 Atlantic City Blvd.";" ";"Bayville";"NJ";8721;"Ocean";7322075174;"Center Mobile Phone";"jfriedhoff@ocymca.org";"Active";;50;"6 - 13 years";;;;0;;1;"9/5/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000784;641343;130700103;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"9/24/2020";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";0;5;"Child Care Center";
700238;"15Y-K0030";"Y-Kids at H.M. Potter Elementary School";"Child Care Center";"60 Veeder La";" ";"Bayville";"NJ";8721;"Ocean";7322132489;"Center Mobile Phone";"jfriedhoff@ocymca.org";"Active";;60;"6 - 13 years";"Maureen";"M";"Gioia";0;;0;"8/3/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000785;641344;"15Y-K0030";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"9/25/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;4;"Child Care Center";"Director"
700239;"15YKI0001";"YKIDS at Berkeley Township Elementary School";"Child Care Center";"10 Emory La";" ";"Bayville";"NJ";8721;"Ocean";7322136830;"Work";"ocymcabtes@outlook.com";"Active";;30;"6 - 13 years";"Blake";;"Blozen";0;;0;"2/3/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000786;641326;"15YKI0001";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  6:12PM";"Pending";"12/3/2019";"2/12/2020";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";0;3;"Child Care Center";"Director"
700240;"15Y-K0045";"Y-Kids at Beachwood Elementary School";"Child Care Center";"908 Berkeley Ave";" ";"Beachwood";"NJ";8722;"Ocean";7325054405;"Work";"jfriedhoff@ocymca.org";"Active";;75;"6 - 13 years";"Rebecca";;"Reeves";0;;0;"5/25/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000787;641327;"15Y-K0045";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"3/11/2020";"11/19/2020";"Child Care Center";"Child Care Center";"Center";75;"Active";"Active";0;4;"Child Care Center";"Director"
700241;"15Y-K0039";"Y-Kids at Pine Beach Elementary School";"Child Care Center";"Pennsylvania Ave";" ";"Pine Beach";"NJ";8741;"Ocean";7325058516;"Work";"jfriedhoff@ocymca.org";"Active";;69;"6 - 13 years";"Nicholas";;"Piccoli";0;;0;"3/2/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000789;641331;"15Y-K0039";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"3/6/2020";"1/11/2021";"Child Care Center";"Child Care Center";"Center";69;"Active";"Active";0;8;"Child Care Center";"Director"
700243;"15Y-K0050";"Y-Kids at West Dover Elementary School";"Child Care Center";"50 Blue Jay Dr";" ";"Toms River";"NJ";8753;"Ocean";7323419622;"Sponsor Phone";"vknoeller@ocymca.org";"Active";;70;"6 - 13 years";;;;0;;0;"12/4/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000791;641338;"15Y-K0050";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  6:12PM";"Active";"12/3/2019";"4/6/2020";"Child Care Center";"Child Care Center";"Center";70;"Active";"Active";0;2;"Child Care Center";
700244;"15Y-K0043";"Y-Kids at Hooper Avenue Elementary School";"Child Care Center";"Hooper Ave";" ";"Toms River";"NJ";8753;"Ocean";7322404461;"Work";"jfriedhoff@ocymca.org";"Active";;90;"6 - 13 years";"Kathy";;"Pecorella";0;;0;"4/28/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000792;641328;"15Y-K0043";;;0;9;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"10/8/2020";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";0;1;"Child Care Center";"Director"
700245;"15Y-K0037";"Y-Kids at East Dover Elementary School";"Child Care Center";"Vaughn Ave";" ";"Toms River";"NJ";8753;"Ocean";7325066816;"Work";"ocymcaeastdover@outlook.com";"Active";;90;"6 - 13 years";"Peggy";;"Parry";0;;0;"2/8/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000793;641329;"15Y-K0037";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"3/10/2020";"2/11/2021";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";0;2;"Child Care Center";"Director"
700247;"15Y-K0044";"Y-Kids at Silver Bay Elementary School";"Child Care Center";"Silver Bay Rd";" ";"Toms River";"NJ";8753;"Ocean";7328011228;"Work";"jfriedhoff@ocymca.org";"Active";;60;"6 - 13 years";;;;0;;0;"5/10/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000795;641332;"15Y-K0044";;;0;8;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"3/10/2020";"2/16/2021";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;6;"Child Care Center";
700248;"15Y-K0042";"Y-Kids at Walnut Street Elementary School";"Child Care Center";"Walnut Street";" ";"Toms River";"NJ";8753;"Ocean";7325058535;"Work";"jfriedhoff@ocymca.org";"Active";;90;"6 - 13 years";;;;0;;0;"3/29/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000797;641336;"15Y-K0042";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  6:12PM";"Active";;;"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";0;0;"Child Care Center";
700249;"15Y-K0040";"Y-Kids at Washington Street Elementary School";"Child Care Center";"W. Earle Ct";" ";"Toms River";"NJ";8753;"Ocean";7322447105;"Work";"jfriedhoff@ocymca.org";"Active";;60;"6 - 13 years";;;;0;;0;"3/22/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000798;641337;"15Y-K0040";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"2/28/2020";"2/11/2021";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;5;"Child Care Center";
700291;"15TUT0001";"Jersey Child Care";"Child Care Center";"920 Cedar Bridge Avenue";" ";"Brick";"NJ";8723;"Ocean";7322623600;"Work";"Brick@JerseyChildCare.com";"Active";;150;"0 - 13 years";"Laura";;"Attix";2;"2018-12-15T03:00:33.543";1;"8/12/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1000895;700291;"15TUT0001";;;7;1;1;0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"7/24/2019";"3/3/2021";"Child Care Center";"Child Care Center";"Center";152;"Active";"Active";0;25;"Child Care Center";"Director"
702810;110400137;"The Learning Experience";"Child Care Center";"90 Bey Lea Road";" ";"Toms River";"NJ";8753;"Ocean";7323496840;"Work";"tomsriver@tlechildcare.com";"Active";;165;"0 - 13 years";"Shannon";;"Mitchell-Duh";0;;0;"8/26/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1008342;647042;110400137;;;2;"None";1;1;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/14/2020";"2/16/2021";"Child Care Center";"Child Care Center";"Center";165;"Active";"Active";0;24;"Child Care Center";"Director"
702922;"15Y-K0029";"Y-Kids at Clara B. Worth School";"Child Care Center";"57 Central Parkway";" ";"Bayville";"NJ";8721;"Ocean";7322694303;"Work";"jfriedoff@ocymca.org";"Active";;70;"6 - 13 years";;;;0;;0;"8/3/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1008856;642811;"15Y-K0029";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";;"9/5/2019";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";1;0;"Child Care Center";
703049;110900246;"Green Thumb Day Care & Preschool";"Child Care Center";"365 North Main Street";" ";"Barnegat";"NJ";8005;"Ocean";6092425153;"Work";"greenthumbdaycare@comcast.net";"Active";;83;"0 - 13 years";"David";;"Cavalier";0;;0;"11/9/2021";"Temporary";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1009405;643197;110900246;;;0;"None";2;2;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"7/2/2019";"9/22/2020";"Child Care Center";"Child Care Center";"Center";82;"Active";"Active";0;10;"Child Care Center";"Director"
703079;"15ALL0001";"Caterpillar Room Childcare";"Child Care Center";"661 Route 9";" ";"Bayville";"NJ";8721;"Ocean";7322287261;"Work";"caterpillarroomchildcare@yahoo.com";"Active";;60;"0 - 13 years";"Tara";"E";"Dunbar";0;;0;"2/4/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1009601;643308;"15ALL0001";;;0;5;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"10/17/2019";"2/10/2021";"Child Care Center";"Child Care Center";"Center";120;"Active";"Active";0;30;"Child Care Center";"Director"
703093;"15LIT0003";"Little Giggles Day Care LLC";"Child Care Center";"2004 Route 88";" ";"Brick";"NJ";8724;"Ocean";7324582222;"Work";"lgdaycareandpreschool@gmail.com";"Active";;45;"0 - 13 years";;;;1;"2019-04-14T13:09:06.033";1;"7/7/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019707;656488;"15LIT0003";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"2/11/2020";"2/11/2021";"Child Care Center";"Child Care Center";"Center";45;"Active";"Active";1;13;"Child Care Center";
703123;"15RED0001";"Red Apple Country Day School";"Child Care Center";"232 Route 9 South";" ";"Bayville";"NJ";8721;"Ocean";7322370405;"Work";"redapplecdc@yahoo.com";"Active";;50;"0 - 13 years";"Melissa";;"Fullerton";2;"2018-12-15T03:00:33.557";1;"10/31/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1009875;643500;"15RED0001";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";;"2/10/2021";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";0;38;"Child Care Center";"Teacher Assistant/Teacher Aide"
703142;120400166;"Shore Kidz Child Care Center, Inc.";"Child Care Center";"1155 Route 72";" ";"Manahawkin";"NJ";8050;"Ocean";6099780800;"Work";"salvemom@aol.com";"Active";;52;"0 - 13 years";"Diane";;"Jurgensen";0;;0;"4/23/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1009975;643600;120400166;;;0;"None";1;1;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/13/2020";"9/22/2020";"Child Care Center";"Child Care Center";"Center";52;"Active";"Active";0;41;"Child Care Center";"Director"
703304;"15GOD0001";"The Goddard School";"Child Care Center";"36 Bey Lea Rd";" ";"Toms River";"NJ";8753;"Ocean";7322402121;"Work";"tomsriver1nj@goddardschools.com";"Active";;190;"0 - 13 years";"Stacey";;"Molnar";4;"2017-05-07T00:00:00";1;"2/26/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1010668;645641;"15GOD0001";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/21/2020";"11/6/2020";"Child Care Center";"Child Care Center";"Center";194;"Active";"Active";0;4;"Child Care Center";"Director"
703332;120100185;"Seedling Street Early Learning Center";"Child Care Center";"643-645 Ocean Road";" ";"Point Pleasant";"NJ";8742;"Ocean";7324756623;"Work";"Seedlingstreet@comcast.net";"Active";;116;"0 - 13 years";"Nicole";;"Leonhardt";0;;0;"3/1/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1010786;644384;120100185;;;3;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/8/2021";"2/25/2021";"Child Care Center";"Child Care Center";"Center";74;"Active";"Active";0;106;"Child Care Center";"Director"
703361;81000371;"The Preparatory Academy LLC";"Child Care Center";"109 East Pleasant Grove Road";" ";"Jackson";"NJ";8527;"Ocean";7329285205;"Work";"info@theprepacad.com";"Active";;84;"0 - 13 years";"Shaiyam";;"Flavaney";2;"2017-11-06T02:38:06.72";1;"1/5/2022";"Temporary";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1010869;644488;81000371;;;0;1;1;1;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"7/17/2019";"9/14/2020";"Child Care Center";"Child Care Center";"Center";84;"Active";"Active";0;5;"Child Care Center";"Director"
703389;100300198;"Berkeley Child Care";"Child Care Center";"549 Route 9";" ";"Bayville";"NJ";8721;"Ocean";7322697676;"Work";"berkeleychildcare@aol.com";"Active";;40;"0 - 13 years";"Christine";;"Kowalski";0;;0;"2/24/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1010971;644595;100300198;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";;"6/22/2020";"Child Care Center";"Child Care Center";"Center";40;"Active";"Active";0;0;"Child Care Center";"Director"
703395;120400095;"Y-Kids at Whiting Elementary School";"Child Care Center";"412 Manchester Blvd";" ";"Manchester";"NJ";8759;"Ocean";7327620268;"Work";"jfriedhoff@ocymca.org";"Active";;60;"6 - 13 years";"Chelsie";;"Castronouovo";1;"2019-03-17T14:56:06.523";1;"5/14/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1011005;644620;120400095;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";;"10/9/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;0;"Child Care Center";"Director"
703396;120700035;"YKIDS At Ridgeway Elementary";"Child Care Center";"2861 Ridgeway Road";" ";"Manchester";"NJ";8759;"Ocean";7323092150;"Work";"jfriedhoff@ocymca.org";"Active";;60;"6 - 13 years";;;;1;"2019-03-17T14:56:06.523";1;"8/30/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1011006;644621;120700035;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/24/2019";"10/8/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;7;"Child Care Center";
703397;120700034;"YKIDS at Manchester Township Elementary School (MTES)";"Child Care Center";"101 N. Colonial Drive";" ";"Manchester";"NJ";8759;"Ocean";7323419622;"Work";;"Active";;60;"6 - 13 years";;;;0;;0;"8/30/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1011007;644622;120700034;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"10/30/2019";"10/2/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;13;"Child Care Center";
703495;"15GOD0005";"The Goddard School";"Child Care Center";"255 Route 70 and 277 Route 70 Unit 1 ";" ";"Toms River";"NJ";8755;"Ocean";7323635530;"Work";"tomsriver2nj@goddardschools.com";"Active";;180;"0 - 13 years";"Alisa";;"Khaitan";3;"2020-02-06T20:34:28.43";1;"8/11/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1011386;644976;"15GOD0005";;;4;3;3;2;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"2/9/2021";"Child Care Center";"Child Care Center";"Center";155;"Active";"Active";1;36;"Child Care Center";"Director"
703552;"15CHI0008";"The Children's Palace Inc.";"Child Care Center";"145 Drum Point Road";" ";"Brick";"NJ";8723;"Ocean";7329202066;"Work";"childrenspalace2011@hotmail.com";"Active";;30;"2 1/2 - 13 years";"Heidi";"A";"Shillabeer";0;;0;"9/3/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1011597;703552;"15CHI0008";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"7/13/2020";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;21;"Child Care Center";"Director"
703680;"15MAR0001";"Little Giggles Daycare Point, LLC";"Child Care Center";"707 Ocean Road Route 88";" ";"Point Pleasant";"NJ";8742;"Ocean";7328999390;"Work";"lgdaycare@yahoo.com";"Active";;52;"0 - 13 years";"Jessica";;"Martinsen";1;"2020-10-23T18:38:33.5";0;"10/16/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1012200;645920;"15MAR0001";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";;"7/23/2020";"Child Care Center";"Child Care Center";"Center";52;"Active";"Active";0;38;"Child Care Center";"Floating Teacher Assistant/Aide"
703716;"15RAI0001";"Brick Rainbow Kids";"Child Care Center";"1823 Route 88";" ";"Brick";"NJ";8723;"Ocean";;;"shree@brickrainbowkids.com";"Active";;180;"0 - 13 years";"Dhanashree";;"Gaikwad";1;"2019-03-17T14:56:06.523";1;"2/9/2022";"Temporary";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1012344;645888;"15RAI0001";;;2;5;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"11/15/2019";"6/23/2020";"Child Care Center";"Child Care Center";"Center";180;"Active";"Active";0;26;"Child Care Center";"Director"
704207;90300306;"Shore Academy";"Child Care Center";"1521 Beaver Dam Road";" ";"Point Pleasant";"NJ";8742;"Ocean";7328999400;"Work";"shoreacademy@yahoo.com";"Active";;90;"0 - 13 years";"Christina";;"Wiggins";0;;0;"7/17/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1014151;647572;90300306;;;2;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"12/5/2019";"7/17/2020";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";1;24;"Child Care Center";"Director"
704443;71000101;"Smart Start Academy";"Child Care Center";"1580 Lakewood Road";" ";"Toms River";"NJ";8755;"Ocean";7325056300;"Work";"info@smartstartacademy.net";"Active";;157;"0 - 13 years";"Catherine";"Rose";"Schultz";3;"2019-01-29T00:00:00";1;"11/23/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1014799;648319;71000101;;;6;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"11/21/2019";"6/29/2020";"Child Care Center";"Child Care Center";"Center";157;"Active";"Active";0;67;"Child Care Center";"Director"
704649;"15PRE0005";"Rooster's Round-Up";"Child Care Center";"400 S. New Prospect Road Unit 16";" ";"Jackson";"NJ";8527;"Ocean";7327300933;"Work";"roostersroundup@gmail.com";"Active";;58;"0 - 13 years";;;;0;;0;"6/16/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015196;648789;"15PRE0005";;;1;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/11/2020";"9/22/2020";"Child Care Center";"Child Care Center";"Center";33;"Active";"Active";0;52;"Child Care Center";
704809;170900159;"Kiddie Zone";"Child Care Center";"1015 Park Ave";" ";"Lakewood";"NJ";8701;"Ocean";8482221400;"Work";"secretary@kiddiezonenj.com";"Active";;180;"0 - 13 years";"Blima";;"Posen";0;;0;"11/17/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015459;649127;170900159;;;1;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/16/2019";"8/6/2020";"Child Care Center";"Child Care Center";"Center";189;"Active";"Active";0;35;"Child Care Center";"Director"
704941;110400006;"VIP Daycare LLC";"Child Care Center";"1851 Hooper Avenue";" ";"Toms River";"NJ";8753;"Ocean";7322552500;"Work";"vip_childdevelopment@yahoo.com";"Active";;60;"0 - 13 years";"Stacey";;"Cantagallo";3;"2018-07-13T00:00:00";1;"3/30/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015647;649377;110400006;;;1;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/6/2020";"6/24/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;14;"Child Care Center";"Director"
705320;170200189;"Kids World";"Child Care Center";"419 5th Street";" ";"Lakewood";"NJ";8701;"Ocean";7328865437;"Work";"kidsworld613@gmail.com";"Active";;151;"0 - 13 years";"Debra";;"Bloch";0;;0;"11/17/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1016216;650133;170200189;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"7/31/2019";"9/22/2020";"Child Care Center";"Child Care Center";"Center";151;"Active";"Active";0;44;"Child Care Center";"Director"
