"ID,";"Inspection month";"Inspection url";"Note"
80400128;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/080400128oct2018.pdf";
80400128;"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/080400128mar2018.pdf";
80400128;"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/080400128jan2017.pdf";
80400128;"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/080400128may2016.pdf";
80400128;"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/080400128mar2014.pdf";
80400128;"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/080400128dec2013.pdf";
140200049;"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/140200049apr2018.pdf";
140200049;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/140200049feb2017.pdf";
140200049;"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/140200049apr2016.pdf";
140200049;"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/140200049jul2015.pdf";
140200030;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/140200030dec2018.pdf";
140200030;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/140200030apr2017.pdf";
140200030;"2016 - August";"http://www.nj.gov/dcf/families/childcare/centers/140200030aug2016.pdf";
140200030;"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/140200030dec2015.pdf";
140200030;"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/140200030apr2014.pdf";
140200079;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/140200079nov2018.pdf";
140200079;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/140200079apr2017.pdf";
140200079;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/140200079mar2016.pdf";
140200079;"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/140200079jun2015.pdf";
140200079;"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/140200079mar2015.pdf";
140200079;"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/140200079jul2014.pdf";
140100136;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/140100136dec2018.pdf";
140100136;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/140100136mar2017.pdf";
140100136;"2016 - June";"http://www.nj.gov/dcf/families/childcare/centers/140100136jun2016.pdf";
140100136;"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/140100136mar2015.pdf";
140100136;"2014 - May";"http://www.nj.gov/dcf/families/childcare/centers/140100136may2014.pdf";
160700123;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/160700123dec2018.pdf";
160700123;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/160700123feb2017.pdf";
80300066;"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/080300066may2018.pdf";
80300066;"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/080300066may2018CS.pdf";"Complaint Investigation Summary"
80300066;"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/080300066jun2017.pdf";
80300066;"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/080300066nov2015.pdf";
80300066;"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/080300066sep2014.pdf";
80300066;"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/080300066apr2014.pdf";
140500007;"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/140500007jan2018.pdf";
140500007;"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/140500007jan2018CS.pdf";"Complaint Investigation Summary"
140500007;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/140500007mar2017.pdf";
140500007;"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/140500007dec2015.pdf";
140500007;"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/140500007jul2014.pdf";
"12YEL0001";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/12YEL0001jul2018.pdf";
"12YEL0001";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/12YEL0001dec2017.pdf";
"12YEL0001";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/12YEL0001jul2015.pdf";
"12YEL0001";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/12YEL0001apr2014.pdf";
"02RID0002";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002sep2018.pdf";
"02RID0002";"2017 - July";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002jul2017.pdf";
"02RID0002";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002sep2016.pdf";
"02RID0002";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002jul2015.pdf";
"02RID0002";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002oct2014.pdf";
"02RID0002";"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/02RID0002oct2013.pdf";
140500022;"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/140500022apr2018.pdf";
140500022;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/140500022may2017.pdf";
140500022;"2016 - August";"http://www.nj.gov/dcf/families/childcare/centers/140500022aug2016.pdf";
140500022;"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/140500022dec2015.pdf";
140500022;"2014 - August";"http://www.nj.gov/dcf/families/childcare/centers/140500022aug2014.pdf";
110500206;"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/110500206feb2019.pdf";
110500206;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/110500206mar2017.pdf";
110500206;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/110500206mar2016.pdf";
110500206;"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/110500206mar2014.pdf";
110500206;"2013 - June";"http://www.nj.gov/dcf/families/childcare/centers/110500206jun2013.pdf";
140500186;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/140500186apr2019.pdf";
140500186;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/140500186aug2017.pdf";
140500186;"2016 - November";"http://www.nj.gov/dcf/families/childcare/centers/140500186nov2016.pdf";
140500186;"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/140500186feb2016.pdf";
140500186;"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/140500186sep2014.pdf";
"07KID0017";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017jul2018.pdf";
"07KID0017";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017may2017CS.pdf";"Complaint Investigation Summary"
"07KID0017";"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017jan2017.pdf";
"07KID0017";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017apr2016.pdf";
"07KID0017";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017may2015.pdf";
"07KID0017";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/07KID0017jul2014.pdf";
80900254;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/080900254apr2019.pdf";
80900254;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/080900254sep2018CS.pdf";"Complaint Investigation Summary"
80900254;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/080900254aug2018.pdf";
80900254;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/080900254aug2018CS.pdf";"Complaint Investigation Summary"
80900254;"2017 - July";"http://www.nj.gov/dcf/families/childcare/centers/080900254jul2017.pdf";
80900254;"2016 - June";"http://www.nj.gov/dcf/families/childcare/centers/080900254jun2016.pdf";
80900254;"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/080900254nov2015.pdf";
80900254;"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/080900254apr2015.pdf";
80900254;"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/080900254jul2014.pdf";
"14MON0001";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/14MON0001dec2017.pdf";
"14MON0001";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/14MON0001sep2015.pdf";
"14MON0001";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/14MON0001jun2014.pdf";
"14MON0001";"2012 - November";"http://www.nj.gov/dcf/families/childcare/centers/14MON0001nov2012.pdf";
151000098;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/151000098apr2019.pdf";
151000098;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/151000098aug2018.pdf";
151000098;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/151000098aug2018CS.pdf";"Complaint Investigation Summary"
151000098;"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/151000098jan2018.pdf";
151000098;"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/151000098jan2018CS.pdf";"Complaint Investigation Summary"
151000098;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/151000098aug2017CS.pdf";"Complaint Investigation Summary"
151000098;"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/151000098jul2016.pdf";
151000165;"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/151000165jan2019.pdf";
151000165;"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/151000165jun2018.pdf";
151000165;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/151000165mar2017.pdf";
151000165;"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/151000165feb2016.pdf";
151000171;"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/151000171jul2018.pdf";
151000171;"2016 - August";"http://www.nj.gov/dcf/families/childcare/centers/151000171aug2016.pdf";
150400112;"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/150400112jan2019.pdf";
150400112;"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/150400112nov2017.pdf";
150400112;"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/150400112apr2016.pdf";
150400177;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/150400177sep2018.pdf";
150400177;"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/150400177oct2017.pdf";
150400177;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/150400177sep2016.pdf";
150400177;"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/150400177oct2015.pdf";
160600170;"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/160600170apr2018.pdf";
160600170;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600170sep2016.pdf";
160600172;"2019 - May";"http://www.nj.gov/dcf/families/childcare/centers/160600172may2019.pdf";
160600172;"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/160600172may2018.pdf";
160600172;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600172sep2016.pdf";
160600171;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/160600171apr2019.pdf";
160600171;"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/160600171may2018.pdf";
160600171;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600171sep2016.pdf";
160600169;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/160600169nov2018.pdf";
160600169;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600169sep2016.pdf";
160600168;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/160600168apr2019.pdf";
160600168;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/160600168nov2018.pdf";
160600168;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600168sep2016.pdf";
180400042;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/180400042aug2018.pdf";
150800200;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/150800200oct2018.pdf";
150800200;"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/150800200oct2016.pdf";
150800202;"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/150800202jan2019.pdf";
150800202;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/150800202dec2018CS.pdf";"Complaint Investigation Summary"
150800202;"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/150800202mar2018.pdf";
160700090;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/160700090dec2018.pdf";
160700090;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/160700090dec2018CS.pdf";"Complaint Investigation Summary"
160700090;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/160700090sep2016.pdf";
180800088;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/180800088dec2018CS.pdf";"Complaint Investigation Summary"
180800088;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/180800088aug2018.pdf";
151000187;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/151000187nov2018.pdf";
151000187;"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/151000187apr2018.pdf";
151000187;"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/151000187oct2017.pdf";
151000187;"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/151000187oct2017CS.pdf";"Complaint Investigation Summary"
151000187;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/151000187may2017.pdf";
151000187;"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/151000187feb2016.pdf";
"12CHI0016";"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/12CHI0016apr2018.pdf";
"12CHI0016";"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/12CHI0016feb2017.pdf";
"12CHI0016";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/12CHI0016sep2015.pdf";
"12CHI0016";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/12CHI0016apr2015.pdf";
"12CHI0016";"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/12CHI0016feb2014.pdf";
111200229;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/111200229sep2017.pdf";
111200229;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/111200229apr2017.pdf";
111200229;"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/111200229jan2015.pdf";
111200229;"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/111200229mar2014.pdf";
111200229;"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/111200229oct2013.pdf";
150500010;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/150500010aug2018.pdf";
150800103;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/150800103oct2018.pdf";
150800103;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/150800103may2017CS.pdf";"Complaint Investigation Summary"
150800103;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/150800103apr2017.pdf";
150800103;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/150800103feb2017.pdf";
150800103;"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/150800103dec2015.pdf";
"12DOW0001";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001jan2019.pdf";
"12DOW0001";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001mar2018.pdf";
"12DOW0001";"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001apr2017.pdf";
"12DOW0001";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001may2016.pdf";
"12DOW0001";"2016 - January";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001jan2016.pdf";
"12DOW0001";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001apr2015.pdf";
"12DOW0001";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001dec2014.pdf";
"12DOW0001";"2014 - August";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001aug2014.pdf";
"12DOW0001";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001apr2014.pdf";
"12DOW0001";"2013 - March";"http://www.nj.gov/dcf/families/childcare/centers/12DOW0001mar2013.pdf";
131100222;"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/131100222may2018.pdf";
131100222;"2017 - July";"http://www.nj.gov/dcf/families/childcare/centers/131100222jul2017.pdf";
131100222;"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/131100222jan2017.pdf";
131100222;"2016 - August";"http://www.nj.gov/dcf/families/childcare/centers/131100222aug2016.pdf";
131100222;"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/131100222oct2015.pdf";
131100222;"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/131100222jul2015.pdf";
131100222;"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/131100222feb2014.pdf";
150900098;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/150900098dec2018.pdf";
150900098;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/150900098sep2017.pdf";
150900098;"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/150900098apr2016.pdf";
150900099;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/150900099dec2018.pdf";
150900099;"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/150900099jul2018.pdf";
150900099;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/150900099apr2017.pdf";
150900099;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/150900099mar2016.pdf";
151100097;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/151100097aug2017.pdf";
151100097;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/151100097aug2017CS.pdf";"Complaint Investigation Summary"
151100097;"2016 - January";"http://www.nj.gov/dcf/families/childcare/centers/151100097jan2016.pdf";
"13DIS0001";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001Jan2019.pdf";
"13DIS0001";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001oct2018.pdf";
"13DIS0001";"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001may2018.pdf";
"13DIS0001";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001mar2017.pdf";
"13DIS0001";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001sep2015.pdf";
"13DIS0001";"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001mar2015.pdf";
"13DIS0001";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001jul2014.pdf";
"13DIS0001";"2013 - September";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001sep2013.pdf";
"13DIS0001";"2012 - December";"http://www.nj.gov/dcf/families/childcare/centers/13DIS0001dec2012.pdf";
130900111;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/130900111nov2018.pdf";
130900111;"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/130900111jul2016.pdf";
130900111;"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/130900111jul2015.pdf";
130900111;"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/130900111feb2015.pdf";
130900111;"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/130900111nov2013.pdf";
190100164;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/190100164apr2019.pdf";
150900129;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/150900129sep2018.pdf";
150900129;"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/150900129nov2017.pdf";
150900129;"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/150900129nov2017CS.pdf";"Complaint Investigation Summary"
150900129;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/150900129may2017CS.pdf";"Complaint Investigation Summary"
150900129;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/150900129apr2017.pdf";
150900129;"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/150900129dec2015.pdf";
150500093;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/150500093oct2018CS.pdf";"Complaint Investigation Summary"
150500093;"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/150500093jun2018.pdf";
150500093;"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/150500093oct2017.pdf";
150500093;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/150500093feb2017.pdf";
150500093;"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/150500093oct2015.pdf";
150100100;"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/150100100feb2019.pdf";
150100100;"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/150100100feb2018.pdf";
150100100;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/150100100mar2017.pdf";
150100100;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/150100100mar2016.pdf";
150100100;"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/150100100jun2015.pdf";
150200078;"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/150200078feb2018CS.pdf";"Complaint Investigation Summary"
150200078;"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/150200078dec2017.pdf";
150200078;"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/150200078dec2017CS.pdf";"Complaint Investigation Summary"
150200078;"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/150200078nov2015.pdf";
"02ALL0007";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/02ALL0007jan2019.pdf";
"02ALL0007";"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/02ALL0007feb2018.pdf";
"02ALL0007";"2016 - January";"http://www.nj.gov/dcf/families/childcare/centers/02ALL0007jan2016.pdf";
"02ALL0007";"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/02ALL0007jun2015.pdf";
"02ALL0007";"2014 - May";"http://www.nj.gov/dcf/families/childcare/centers/02ALL0007may2014.pdf";
"09SMI0002";"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/09SMI0002aug2018.pdf";
"09SMI0002";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/09SMI0002nov2017CS.pdf";"Complaint Investigation Summary"
"09SMI0002";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/09SMI0002oct2017.pdf";
"09SMI0002";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/09SMI0002dec2015.pdf";
"09SMI0002";"2014 - August";"http://www.nj.gov/dcf/families/childcare/centers/09SMI0002aug2014.pdf";
170400216;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/170400216aug2018.pdf";
170400216;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/170400216aug2017.pdf";
150200203;"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/150200203mar2018.pdf";
150200203;"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/150200203jun2017.pdf";
150200203;"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/150200203jun2015.pdf";
150300119;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/150300119nov2018.pdf";
150300119;"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/150300119mar2018CS.pdf";"Complaint Investigation Summary"
150300119;"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/150300119feb2018.pdf";
150300119;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/150300119aug2017CS.pdf";"Complaint Investigation Summary"
150300119;"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/150300119apr2017CS.pdf";"Complaint Investigation Summary"
150300119;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/150300119feb2017CS.pdf";"Complaint Investigation Summary"
150300119;"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/150300119dec2016.pdf";
150300119;"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/150300119jun2015.pdf";
"14EAS0002";"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002nov2018.pdf";
"14EAS0002";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002sep2017.pdf";
"14EAS0002";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002jun2017.pdf";
"14EAS0002";"2016 - November";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002nov2016.pdf";
"14EAS0002";"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002jun2015.pdf";
"14EAS0002";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/14EAS0002jul2014.pdf";
"04JUM0002";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/04JUM0002aug2017.pdf";
"04JUM0002";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/04JUM0002aug2017CS.pdf";"Complaint Investigation Summary"
"04JUM0002";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/04JUM0002may2016.pdf";
"04JUM0002";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/04JUM0002jul2015.pdf";
"04JUM0002";"2013 - April";"http://www.nj.gov/dcf/families/childcare/centers/04JUM0002apr2013.pdf";
150800002;"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/150800002feb2019.pdf";
150800002;"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/150800002jul2018.pdf";
150800002;"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/150800002jul2018CS.pdf";"Complaint Investigation Summary"
150800002;"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/150800002feb2018.pdf";
150800002;"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/150800002jan2017.pdf";
150100169;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/150100169oct2018CS.pdf";"Complaint Investigation Summary"
150100169;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/150100169aug2018CS.pdf";"Complaint Investigation Summary"
150100169;"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/150100169jun2018.pdf";
150100169;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/150100169aug2017.pdf";
150100169;"2015 - August";"http://www.nj.gov/dcf/families/childcare/centers/150100169aug2015.pdf";
71200066;"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/071200066feb2018.pdf";
71200066;"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/071200066sep2016.pdf";
71200066;"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/071200066feb2015.pdf";
71200066;"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/071200066dec2013.pdf";
150200077;"2019 - March";"http://www.nj.gov/dcf/families/childcare/centers/150200077mar2019.pdf";
150200077;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/150200077sep2017.pdf";
150500095;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/150500095sep2018.pdf";
150500095;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/150500095may2017.pdf";
150100083;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/150100083aug2018.pdf";
150100083;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/150100083sep2017.pdf";
150100083;"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/150100083jul2016.pdf";
150100083;"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/150100083sep2015.pdf";
80200075;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/080200075dec2018.pdf";
80200075;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/080200075may2017.pdf";
80200075;"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/080200075jun2015.pdf";
80200075;"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/080200075jul2014.pdf";
"17CHI0001";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/17CHI0001dec2018CS.pdf";"Complaint Investigation Summary"
"17CHI0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/17CHI0001sep2017.pdf";
