"ID";"DocumentType";"DocumentDate";"DocumentURL"
1097989;"Correction Order";"5/19/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453980"
830336;"Correction Order";"5/7/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453985"
801598;"Correction Order";"2/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454217"
1082529;"Correction Order";"3/12/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454073"
1066378;"Fine Order";"5/8/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453307"
1066378;"Correction Order";"5/7/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453881"
802298;"Correction Order";"3/9/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454128"
800518;"Correction Order";"1/22/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453931"
1080539;"Reconsideration Response Correction Order";"4/20/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453231"
1062807;"Correction Order";"10/30/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454592"
1067631;"Reconsideration Response Correction Order";"12/11/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453235"
1067631;"Correction Order";"12/11/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454359"
1066090;"Fine Order";"8/17/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464630"
1066090;"Correction Order";"2/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454080"
802297;"Correction Order";"1/31/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454266"
801213;"Fine Order";"12/21/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463340"
802438;"Correction Order";"10/24/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454712"
1062317;"Fine Order";"5/28/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460059"
802483;"Correction Order";"3/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454245"
1075935;"Correction Order";"12/19/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454389"
804185;"Correction Order";"10/22/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454461"
804306;"Fine Order";"8/5/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462631"
830172;"Fine Order";"9/29/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464852"
830172;"Maltreatment Investigative Memorandum";"6/21/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464263"
830172;"Fine Order";"1/12/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461553"
808006;"Maltreatment Investigative Memorandum";"3/17/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463745"
800152;"Fine Order";"4/7/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463868"
800152;"Correction Order";"1/31/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454242"
830937;"Maltreatment Investigative Memorandum";"1/20/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463438"
1051704;"Fine Order";"11/25/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451579"
1019077;"Fine Order";"5/17/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464122"
1065542;"License Review Report";"2/12/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452633"
1113235;"Denial of License";"11/7/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463092"
1044694;"Conditional License and Fine Order";"10/7/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462973"
1058660;"Fine Order";"8/28/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464685"
1098310;"Temporary Immediate Suspension of License";"5/30/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464155"
1090892;"Conditional License and Fine Order";"12/27/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451984"
1002868;"License Revocation";"3/24/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459686"
1002181;"Maltreatment Investigative Memorandum";"6/2/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464181"
1002181;"Summary of Settlement Agreement";"5/31/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464417"
1002181;"Maltreatment Investigative Memorandum";"5/26/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464160"
1002181;"Fine Order";"12/28/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463375"
1002181;"Maltreatment Investigative Memorandum";"11/18/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463161"
1002181;"Correction Order";"2/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453854"
1074780;"Fine Order";"1/12/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461550"
1084186;"Statement of Final Agency Decision";"12/10/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451884"
1084186;"License Revocation";"11/18/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451489"
1102417;"Conditional License and Fine Order";"10/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458964"
1102417;"Conditional License and Fine Order";"10/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458968"
1058418;"License Revocation";"12/1/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459172"
1058418;"Temporary Immediate Suspension of License";"9/2/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458527"
1095165;"License Revocation";"3/25/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461924"
1095165;"Statement of Final Agency Decision";"12/28/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461426"
1095165;"Temporary Immediate Suspension of License";"9/17/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460890"
1105616;"Conditional License";"10/7/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462958"
1116219;"Denial of License";"3/27/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463800"
1053081;"License Revocation";"7/15/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453757"
1091609;"License Revocation";"10/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458973"
800003;"Fine Order";"9/23/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462880"
800003;"Correction Order";"12/9/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454576"
1042526;"Maltreatment Investigative Memorandum";"2/3/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459456"
1042526;"License Review Report";"10/28/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451352"
1042526;"Reconsideration Response Correction Order";"10/15/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451029"
1018859;"Correction Order";"5/22/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453454"
1018859;"Correction Order";"5/22/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453480"
1018859;"Correction Order";"5/22/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454068"
1018859;"Fine Order";"5/8/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453308"
800696;"Correction Order";"12/24/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454614"
1004075;"Reconsideration Response Correction Order";"7/19/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464457"
1004075;"Correction Order";"11/12/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454672"
811016;"Correction Order";"5/22/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454066"
801813;"Correction Order";"1/27/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454043"
1058562;"Fine Order";"6/2/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464178"
830337;"Correction Order";"11/21/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454703"
1112574;"Fine Order";"3/31/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463832"
1019500;"Fine Order";"11/6/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451364"
233297;"Statement of Final Agency Decision";"3/22/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462041"
233297;"License Revocation";"8/13/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460576"
233297;"Indefinite Suspension of License";"4/23/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453233"
233297;"Statement of Final Agency Decision";"1/24/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452356"
233297;"Temporary Immediate Suspension of License";"12/12/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451832"
1079043;"License Revocation";"7/30/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_456960"
1114868;"License Revocation";"8/25/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464658"
1114868;"Statement of Final Agency Decision";"5/30/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464154"
1114868;"Temporary Immediate Suspension of License";"3/15/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463724"
1008288;"License Revocation";"9/8/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464757"
1008288;"Statement of Final Agency Decision";"6/13/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464216"
1008288;"Temporary Immediate Suspension of License";"3/28/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463801"
1000516;"Fine Order";"8/10/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462661"
114657;"Fine Order";"1/18/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461576"
1063267;"Fine Order";"1/30/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463500"
1065286;"Correction Order";"1/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453889"
1079345;"Fine Order";"7/14/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464402"
1062585;"Correction Order";"12/9/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454643"
1063373;"Correction Order";"5/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453957"
1077416;"Fine Order";"9/23/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462881"
1077416;"Correction Order";"12/30/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454606"
802215;"Fine Order";"1/20/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463449"
802215;"Correction Order";"3/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454246"
806298;"Fine Order";"7/14/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464401"
806298;"Correction Order";"12/4/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454319"
1062183;"License Revocation";"11/8/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451547"
1034376;"License Revocation";"7/28/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464492"
1034376;"Reconsideration Response Correction Order";"6/6/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464300"
1034376;"Correction Order";"5/27/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454110"
1049280;"Correction Order";"12/5/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454677"
1009917;"Correction Order";"10/22/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454636"
1009917;"Correction Order";"10/21/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454467"
1094861;"Fine Order";"9/8/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460731"
1018416;"Correction Order";"10/28/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454621"
830391;"Correction Order";"1/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454011"
802386;"Fine Order";"12/2/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463243"
1048343;"Fine Order";"6/1/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462294"
1095966;"Correction Order";"11/7/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454657"
1112280;"Fine Order";"8/9/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464568"
1051337;"Conditional License and Fine Order";"5/27/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462265"
207712;"License Revocation";"10/27/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458980"
207712;"Temporary Immediate Suspension of License";"7/29/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454984"
1013475;"Conditional License and Fine Order";"5/26/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464152"
1105832;"Amended Conditional License and Fine Order";"6/21/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464251"
1040130;"License Revocation";"11/20/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451515"
1058324;"Temporary Immediate Suspension of License";"8/11/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464588"
1012286;"License Review Report";"12/11/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451835"
1083770;"Maltreatment Investigative Memorandum";"2/15/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463602"
1111830;"Maltreatment Investigative Memorandum";"11/30/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463236"
1073631;"Correction Order";"11/27/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454647"
1061636;"Correction Order";"2/24/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454017"
1002647;"Correction Order";"3/10/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454142"
1065166;"Reconsideration Response Correction Order";"9/15/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462844"
1065166;"Fine Order";"12/8/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461361"
810731;"Correction Order";"3/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454104"
1051888;"Correction Order";"12/26/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454532"
1093743;"Reconsideration Response Conditional";"2/6/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452641"
1093743;"Reconsideration Response Conditional";"2/6/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458812"
1093743;"Conditional License";"11/18/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451500"
1062571;"License Revocation";"8/25/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460659"
1107786;"Order Lifting Temporary Immediate Suspension of a License";"3/24/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463784"
1107786;"Temporary Immediate Suspension of License";"3/8/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463695"
1073597;"Conditional License and Fine Order";"10/7/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462976"
236222;"Temporary Immediate Suspension of License";"9/28/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464843"
