"FacilityID";"Name";"State";"County";"City";"Zip";"Address";"Phone";"Fax";"Licensee";"License Number";"Facility Type";"FacilityUrl"
"CDC19001";"TIMELESS PLAY";"AZ";"Maricopa";"TUCSON";85718;"4425 NORTH CAMPBELL AVENUE";"(520) 955-4896";"( ) -";"TRUSTING CONNECTIONS, LLC";"CDC-19001";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2022";"TUCSON JEWISH COMMUNITY CENTER";"AZ";"Maricopa";"TUCSON";85718;"3800 EAST RIVER ROAD";"(520) 615-5437";"(520) 529-0373";"TUCSON JEWISH COMMUNITY CENTER";"CDC-2022";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16967";"TUCSON WALDORF SCHOOL";"AZ";"Maricopa";"TUCSON";85718;"3605 EAST RIVER ROAD";"(520) 529-1032";"(520) 529-2770";"TUCSON WALDORF EDUCATION ASSOCIATION, INC.";"CDC-16967";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19181";"A.U.S.D.#10 - IMAGINE PRESCHOOL AT HOLAWAY ELEMENT";"AZ";"Maricopa";"TUCSON";85719;"3501 NORTH CHERRY AVENUE";"(520) 696-6927";"(520) 696-6924";"AMPHITHEATER UNIFIED SCHOOL DISTRICT #10";"CDC-19181";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18886";"ALPHABEST @ HOLAWAY ELEMENTARY";"AZ";"Maricopa";"TUCSON";85719;"3500 NORTH CHERRY AVENUE";"(520) 696-6800";"( ) -";"ALPHABEST EDUCATION";"CDC-18886";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10741";"BRIGHT STAR PRESCHOOL";"AZ";"Maricopa";"TUCSON";85719;"1750 EAST PRINCE ROAD";"(520) 325-7005";"(520) 325-7233";"BRIGHT STAR LEARNING CENTER, L L C";"CDC-10741";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1687";"DESERT SPRING CHILDREN'S CENTER";"AZ";"Maricopa";"TUCSON";85719;"740 EAST SPEEDWAY";"(520) 620-1575";"( ) -";"SOUTHERN ARIZONA PRESCHOOL FOUNDATION";"CDC-1687";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0152";"HAPPY TRAILS SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"3255 NORTH CAMPBELL AVE";"(520) 325-7556";"(520) 325-7556";"ST. JAMES UNITED METHODIST CHURCH";"CDC-0152";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0582";"HIGHLAND FREE SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"510 SOUTH HIGHLAND AVE";"(520) 623-0104";"(520) 903-1318";"EXPERIMENTAL SCHOOLS CORPORATION OF ARIZONA";"CDC-0582";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16147";"INTERNATIONAL SCHOOL OF TUCSON";"AZ";"Maricopa";"TUCSON";85719;"1701 EAST SENECA STREET";"(520) 406-0552";"( ) -";"TUCSON INTERNATIONAL SCHOOL, INC";"CDC-16147";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3828";"KIDS VILLE";"AZ";"Maricopa";"TUCSON";85719;"4055 NORTH 1ST AVENUE";"(520) 888-4070";"(520) 888-4070";"DEBORAH NICKELL";"CDC-3828";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1956";"LA PETITE ACADEMY";"AZ";"Maricopa";"TUCSON";85719;"1935 EAST FORT LOWELL";"(520) 795-6781";"(520) 323-0471";"LA PETITE ACADEMY, INCORPORATED";"CDC-1956";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14984";"LITTLE RANCH SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"1125 EAST GLENN STREET";"(520) 884-9893";"( ) -";"LITTLE RANCH SCHOOL, LLC";"CDC-14984";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7510";"NORTHMINSTER CHRISTIAN SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"2450 EAST FORT LOWELL RD";"(520) 327-2321";"(520) 327-1839";"NORTHMINSTER PRESBYTERIAN CHURCH";"CDC-7510";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17307";"PRESIDIO SCHOOL AFTER CARE";"AZ";"Maricopa";"TUCSON";85719;"1615 EAST FORT LOWELL ROAD";"(520) 881-5222";"(520) 881-5522";"PRESIDIO SCHOOL, INC";"CDC-17307";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12657";"SAINTS PETER & PAUL CATHOLIC SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"1436 NORTH CAMPBELL AVENUE";"(520) 325-2431";"(520) 881-4690";"SAINTS PETER AND PAUL ROMAN CATHOLIC PARISH-TUCSON";"CDC-12657";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5195";"SATORI";"AZ";"Maricopa";"TUCSON";85719;"3801 NORTH 1ST AVENUE";"(520) 887-4003";"(520) 887-5510";"SATORI, INCORPORATED";"CDC-5195";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7973";"SATORI CHARTER SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"3727 NORTH FIRST AVENUE";"(520) 293-7555";"(520) 293-7020";"SATORI, INCORPORATED";"CDC-7973";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11668";"SECOND STREET CHILDREN'S SCHOOL";"AZ";"Maricopa";"TUCSON";85719;"2430 EAST 2ND STREET";"(520) 327-2124";"(520) 327-2124";"WB COLLINS EARLY LEARNING PROJECT";"CDC-11668";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6409";"T.U.S.D.#1 - MILES EXPLORATORY PRESCHOOL";"AZ";"Maricopa";"TUCSON";85719;"1400 EAST BROADWAY";"(520) 225-2277";"(520) 225-6719";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-6409";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19114";"T.U.S.D.#1 - SAM HUGHES ELEMENTARY";"AZ";"Maricopa";"TUCSON";85719;"700 NORTH WILSON AVENUE";"(520) 232-7400";"(520) 225-1101";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-19114";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16726";"THE APPLE TREE LEARNING CENTERS";"AZ";"Maricopa";"TUCSON";85719;"1010 EAST BROADWAY BLVD";"(520) 882-3816";"(520) 882-3819";"THE APPLE TREE LEARNING CENTERS, LLC";"CDC-16726";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0156";"TUCSON COMMUNITY SCHOOL, INC";"AZ";"Maricopa";"TUCSON";85719;"2109 EAST HEDRICK DRIVE";"(520) 326-9212";"(520) 326-6014";"THE TUCSON COMMUNITY SCHOOL, INC";"CDC-0156";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18782";"MOLINA'S CHILD CARE";"AZ";"Maricopa";"TUCSON";85726;"2318 SOUTH CAMPBELL AVENUE";"(520) 448-7956";"( ) -";"TOVAH LEE HANDLEY";"SGH-18782";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5587";"C.P.C. INC - ERICKSON HEAD START";"AZ";"Pima";"TUCSON";85730;"3333 SOUTH MANN AVENUE";"(520) 745-1388";"(520) 622-1927";"CHILD PARENT CENTERS, INCORPORATED";"CDC-5587";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15743";"ERIK HITE FOUNDATION CHILD CARE CENTER";"AZ";"Pima";"TUCSON";85730;"9420 EAST GOLF LINKS ROAD, PMB 265";"(520) 495-0430";"( ) -";"ERIK HITE FOUNDATION INC";"CDC-15743";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18279";"K.C.E. CHAMPIONS L.L.C. @ S.S.A. STELLA RD.";"AZ";"Pima";"TUCSON";85730;"7450 EAST STELLA ROAD";"(408) 375-1659";"(408) 889-8813";"KUEHG CORP.";"CDC-18279";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15217";"KIDZCO EARLY LEARNING CENTER/ GOLF LINKS";"AZ";"Pima";"TUCSON";85730;"7845 EAST GOLFLINKS RD";"(520) 886-5437";"(520) 886-1363";"KIDSCO ONE, LLC";"CDC-15217";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1093";"KINDERCARE LEARNING CENTER #491";"AZ";"Pima";"TUCSON";85730;"8277 EAST GOLFLINKS ROAD";"(520) 296-9087";"(520) 296-0053";"KUEHG CORP.";"CDC-1093";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16558";"LA PALOMA ACADEMY - LAKESIDE";"AZ";"Pima";"TUCSON";85730;"8140 E GOLF LINKS ROAD";"(520) 733-7373";"( ) -";"ARIZONA COMMUNITY DEVELOPMENT CORPORATION";"CDC-16558";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1781";"LA PETITE ACADEMY";"AZ";"Pima";"TUCSON";85730;"8885 EAST GOLF LINKS";"(520) 722-0857";"(520) 722-7410";"LA PETITE ACADEMY, INCORPORATED";"CDC-1781";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18281";"LEMAN ACADEMY OF EXCELLENCE EAST TUCSON";"AZ";"Pima";"TUCSON";85730;"10100 EAST GOLF LINKS ROAD";"(520) 639-8080";"( ) -";"LEMAN ACADEMY OF EXCELLENCE, INC.";"CDC-18281";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17428";"SWEETIE'S DAY CARE L L C";"AZ";"Pima";"TUCSON";85730;"3349 SOUTH ELSON AVENUE";"(520) 790-2083";"( ) -";"SWEETIES DAY CARE L.L.C.";"SGH-17428";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6363";"T.U.S.D.#1 - ERICKSON PRESCHOOL PROGRAM";"AZ";"Pima";"TUCSON";85730;"6750 EAST STELLA ROAD";"(520) 584-5071";"(520) 584-5001";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-6363";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18695";"T.U.S.D.#1 - FORD AFTER SCHOOL ENRICHMENT PROGRAM";"AZ";"Pima";"TUCSON";85730;"8001 EAST STELLA ROAD";"(520) 731-4300";"(520) 731-4301";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-18695";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18367";"GRACEPOINTE CHRISTIAN ACADEMY";"AZ";"Maricopa";"TUCSON";85735;"5757 WEST AJO HWY";"(520) 578-3249";"(520) 578-3487";"GRACEPOINTE: AN EVANGELICAL FREE CHURCH";"CDC-18367";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18848";"M & M CHILDCARE";"AZ";"Maricopa";"TUCSON";85735;"3432 SOUTH BRADFORD DRIVE";"(520) 975-8694";"( ) -";"MINDY PENA";"SGH-18848";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17708";"T.U.S.D.#1 - BANKS PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85735;"3200 SOUTH LEAD FLOWER AVENUE";"(520) 908-5700";"(520) 908-5701";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-17708";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15273";"THREE POINTS CHILD CARE CENTER";"AZ";"Maricopa";"TUCSON";85735;"15530 W AJO";"(520) 822-1745";"(520) 822-9504";"WAWEN II ENTERPRICE LLC";"CDC-15273";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15694";"A.V.S.D.#51 - ROBLES ELEMENTARY PRESCHOOL";"AZ";"Maricopa";"TUCSON";85736;"10105 SOUTH SASABE RD";"(520) 822-9418";"( ) -";"ALTAR VALLEY ELEMENTARY SCHOOL DISTRICT #51";"CDC-15694";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18889";"ALPHABEST @ COPPER CREEK ELEMENTARY";"AZ";"La Paz";"ORO VALLEY";85737;"11620 NORTH COPPER SPRING TRAIL";"(520) 696-6800";"( ) -";"ALPHABEST EDUCATION";"CDC-18889";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12100";"CADENCE ACADEMY PRESCHOOL";"AZ";"La Paz";"TUCSON";85737;"10361 NORTH ORACLE ROAD";"(520) 797-7527";"(520) 797-9837";"CADENCE EDUCATION, L.L.C.";"CDC-12100";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12424";"KINDERCARE LEARNING CENTER";"AZ";"La Paz";"ORO VALLEY";85737;"10455 NORTH LA CANADA DRIVE";"(520) 742-6298";"(303) 526-3410";"KUEHG CORP.";"CDC-12424";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5085";"RESURRECTION LUTHERAN CHILD DEVELOPMENT CENTER";"AZ";"La Paz";"ORO VALLEY";85737;"11575 NORTH FIRST AVENUE";"(520) 575-1521";"(520) 575-0572";"RESURRECTION LUTHERAN CHURCH";"CDC-5085";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9714";"C.P.C. INC - CORONADO HEAD START";"AZ";"Maricopa";"TUCSON";85739;"3401 EAST WILD ROAD";"(520) 825-1669";"(520) 622-1927";"CHILD PARENT CENTERS, INCORPORATED";"CDC-9714";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15004";"CATALINA CHRISTIAN LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85739;"3505 EAST WILDS ROAD";"(520) 818-9360";"(520) 818-2874";"FIRST BAPTIST CHRISTIAN PRE-KINDERGARTEN";"CDC-15004";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC4248";"BEAUTIFUL SAVIOR ACADEMY";"AZ";"Yuma";"TUCSON";85741;"7570 NORTH THORNYDALE";"(520) 579-1453";"(520) 572-2068";"BEAUTIFUL SAVIOR LUTHERAN CHURCH OF TUCSON";"CDC-4248";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14288";"CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER";"AZ";"Yuma";"TUCSON";85741;"2190 W RIVER ROAD";"(520) 888-2377";"( ) -";"TT# 6669, LLC";"CDC-14288";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1627";"CHILDTIME CHILDCARE";"AZ";"Yuma";"TUCSON";85741;"7090 NORTH THORNYDALE";"(520) 744-9500";"(520) 744-1952";"CHILDTIME CHILDCARE, INCORPORATED";"CDC-1627";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13970";"DAISY EARLY LEARNING ACADEMY";"AZ";"Yuma";"TUCSON";85741;"2325 WEST SUNSET RD";"(520) 665-3450";"(520) 665-3455";"DAISY EDUCATION CORPORATION";"CDC-13970";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19067";"F.W.U.S.D.#8 - HENDRICKS COMMUNITY SCHOOLS";"AZ";"Yuma";"TUCSON";85741;"3400 WEST ORANGE GROVE ROAD";"(520) 696-8420";"(520) 888-7962";"FLOWING WELLS UNIFIED SCHOOL DISTRICT #8";"CDC-19067";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19069";"F.W.U.S.D.#8 - RICHARDSON COMMUNITY SCHOOLS";"AZ";"Yuma";"TUCSON";85741;"6901 NORTH CAMINO DE LA TIERRA";"(520) 696-8512";"(520) 888-7962";"FLOWING WELLS UNIFIED SCHOOL DISTRICT #8";"CDC-19069";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC4102";"FAITH COMMUNITY ACADEMY";"AZ";"Yuma";"TUCSON";85741;"2551 WEST ORANGE GROVE RD";"(520) 742-4189";"(520) 297-2073";"FAITH COMMUNITY CHURCH, INC";"CDC-4102";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13015";"KINDERCARE LEARNING CENTER";"AZ";"Yuma";"TUCSON";85741;"7277 NORTH OLD FATHER";"(520) 744-3084";"(520) 579-5881";"KUEHG CORP.";"CDC-13015";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1870";"LA PETITE ACADEMY";"AZ";"Yuma";"TUCSON";85741;"7930 NORTH THORNYDALE RD";"(520) 744-4992";"(520) 744-7008";"LA PETITE ACADEMY, INCORPORATED";"CDC-1870";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7862";"M.U.S.D.#6 - BUTTERFIELD - L.E.A.P.";"AZ";"Yuma";"TUCSON";85741;"3400 WEST MASSINGALE ROAD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-7862";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18726";"M.U.S.D.#6 - DR. MARIANNA VALDEZ P.A.L. PRESCHOOL";"AZ";"Yuma";"TUCSON";85741;"7651 NORTH OLDFATHER ROAD";"(520) 682-4815";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-18726";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7646";"M.U.S.D.#6 - EARLY LEARNING AND RESOURCE CENTER P";"AZ";"Yuma";"TUCSON";85741;"7651 NORTH OLDFATHER ROAD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-7646";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7869";"M.U.S.D.#6 - IRONWOOD L.E.A.P.";"AZ";"Yuma";"TUCSON";85741;"3300 WEST FREER DRIVE";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-7869";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7864";"M.U.S.D.#6 - QUAIL RUN L.E.A.P./ PRESCHOOL";"AZ";"Yuma";"TUCSON";85741;"4600 WEST CORTARO FARMS RD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-7864";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16815";"MONTESSORI LEARNING SCHOOL";"AZ";"Yuma";"TUCSON";85741;"7251 N MEREDITH BOULEVARD";"(520) 744-5115";"( ) -";"MONTESSORI LEARNING SCHOOL LLC";"CDC-16815";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6951";"WRIGHT BROTHERS CHRISTIAN ACADEMY";"AZ";"Yuma";"TUCSON";85741;"8251 NORTH THORNYDALE";"(520) 744-3919";"( ) -";"ALPHA C.A.R.E., INC";"CDC-6951";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18888";"ALPHABEST @ WILSON K-8 SCHOOL";"AZ";"La Paz";"TUCSON";85742;"2330 WEST GLOVER ROAD";"(520) 696-5800";"( ) -";"ALPHABEST EDUCATION";"CDC-18888";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18704";"BUSY BEES CHILD CARE";"AZ";"La Paz";"TUCSON";85742;"5447 WEST COPPERHEAD DRIVE";"(520) 850-8037";"( ) -";"CINTHYA GONZALES";"SGH-18704";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH14218";"CARE TIME L L C";"AZ";"La Paz";"TUCSON";85742;"5070 WEST WARBLER STREET";"(520) 891-2758";"( ) -";"NANCY ORTIZ";"SGH-14218";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7236";"KIDS CITY CHRISTIAN PRESCHOOL";"AZ";"La Paz";"TUCSON";85742;"10801 NORTH LA CHOLLA BLVD";"(520) 297-0393";"(520) 878-1212";"CASA ADOBES BAPTIST CHURCH";"CDC-7236";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17321";"LEMAN ACADEMY OF EXCELLENCE";"AZ";"La Paz";"TUCSON";85742;"7720 N. SILVERBELL RD.";"(520) 520-6398";"( ) -";"LEMAN ACADEMY OF EXCELLENCE, INC.";"CDC-17321";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15277";"LITTLE LIONS PRESCHOOL";"AZ";"La Paz";"TUCSON";85742;"3901 WEST LINDA VISTA";"(520) 352-5833";"(520) 352-5842";"PIMA COUNTY JTED DISTRICT 11";"CDC-15277";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7863";"M.U.S.D.#6 - DE GRAZIA L.E.A.P.";"AZ";"La Paz";"TUCSON";85742;"5051 WEST OVERTON ROAD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-7863";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13283";"OPEN ARMS PRESCHOOL & KINDERGARTEN L L C";"AZ";"La Paz";"TUCSON";85742;"9095 NORTH BALD EAGLE AVE";"(520) 744-8505";"(520) 744-2445";"OPEN ARMS PRESCHOOL AND KINDERGARTEN, L.L.C.";"CDC-13283";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12391";"ST. ELIZABETH ANN SETON SCHOOL";"AZ";"La Paz";"TUCSON";85742;"8650 NORTH SHANNON ROAD";"(520) 219-7650";"(520) 297-1033";"ROMAN CATHOLIC CHURCH OF ST ELIZABETH ANN SETON";"CDC-12391";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17658";"ST. MARK LITTLE TOTS CHILDREN CENTER";"AZ";"La Paz";"TUCSON";85742;"2727 WEST TANGERINE ROAD";"(520) 469-7835";"(520) 219-6003";"SAINT MARK ROMAN CATHOLIC PARISH - TUCSON";"CDC-17658";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7465";"C.P.C. INC - DESERT WINDS HEAD START";"AZ";"Maricopa";"TUCSON";85743;"12655 WEST RUDASILL";"(520) 616-7050";"(520) 622-1927";"CHILD PARENT CENTERS, INCORPORATED";"CDC-7465";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16003";"LIGHT THE WAY PRESCHOOL";"AZ";"Maricopa";"TUCSON";85743;"8611 NORTH SILVERBELL RD";"(520) 243-3838";"( ) -";"LIGHT THE WAY LUTHERAN CHURCH";"CDC-16003";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12116";"LORD OF GRACE LUTHERAN CHURCH";"AZ";"Maricopa";"TUCSON";85743;"7250 NORTH CORTARO ROAD";"(520) 744-7400";"(520) 744-5346";"LORD OF GRACE LUTHERAN CHURCH";"CDC-12116";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10155";"M.U.S.D.#6 - COYOTE TRAIL L.E.A.P./ PRESCHOOL";"AZ";"Maricopa";"TUCSON";85743;"8000 NORTH SILVERBELL ROAD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-10155";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18733";"M.U.S.D.#6 - PICTURE ROCKS L.E.A.P./ PRESCHOOL";"AZ";"Maricopa";"TUCSON";85743;"5875 NORTH SANDERS ROAD";"(520) 616-4506";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-18733";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13611";"M.U.S.D.#6 - RATTLESNAKE RIDGE L.E.A.P./ PRESCHOOL";"AZ";"Maricopa";"TUCSON";85743;"8500 CONTINENTAL RESERVE LOOP";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-13611";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6486";"M.U.S.D.#6 - TIGER CUB LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85743;"12000 WEST EMIGH ROAD";"(520) 616-6400";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-6486";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9627";"M.U.S.D.#6 - TWIN PEAKS L.E.A.P.";"AZ";"Maricopa";"TUCSON";85743;"7995 WEST TWIN PEAKS ROAD";"(520) 352-2421";"( ) -";"MARANA UNIFIED SCHOOL DISTRICT #6";"CDC-9627";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
