"InspectionId";"ProviderId";"InspectionType";"InspectionStartDate";"InspectionStartTime";"InspectionEndDate";"InspectionEndTime";"ReportFilename"
192282;917;"Renewal Application";"2015-10-20";"14:30:00";"2015-10-20";"15:45:00";"917_192282.pdf"
217039;917;"Renewal Application";"2016-11-16";"10:30:00";"2016-11-16";"11:41:00";"917_217039.pdf"
241850;917;"Renewal Application";"2017-11-13";"15:05:00";"2017-11-13";"16:15:00";"917_241850.pdf"
246630;917;"Renewal Application";"2018-12-17";"15:15:00";"2018-12-17";"16:20:00";"917_246630.pdf"
291325;917;"Renewal Application";"2019-10-22";"14:55:00";"2019-10-22";"16:20:00";"917_291325.pdf"
305816;917;"Renewal Application";"2021-02-04";"13:35:00";"2021-02-04";"14:45:00";"917_305816.pdf"
318770;917;"Renewal Application";"2021-10-21";"15:10:00";"2021-10-21";"17:17:00";"917_318770.pdf"
3661;2171;"Investigation";"2011-12-12";"12:45:00";"2011-12-12";"13:15:00";"2171_3661.pdf"
7104;2171;"Renewal Application";"2012-03-23";"10:01:00";"2012-03-23";"12:55:00";"2171_7104.pdf"
12545;2171;"Change of Location";"2012-09-14";"10:00:00";"2012-09-14";"10:30:00";"2171_12545.pdf"
16310;2171;"Renewal Application";"2013-02-19";"10:00:00";"2013-02-19";"11:50:00";"2171_16310.pdf"
52368;2171;"Investigation";"2013-09-27";"13:00:00";"2013-09-30";"14:05:00";"2171_52368.pdf"
53705;2171;"Renewal Application";"2014-02-12";"10:22:00";"2014-02-12";"13:05:00";"2171_53705.pdf"
107088;2171;"Investigation";"2014-09-08";"02:06:00";"2014-09-08";"14:30:00";"2171_107088.pdf"
127650;2171;"Investigation";"2014-10-07";"13:05:00";"2014-10-07";"13:49:00";"2171_127650.pdf"
128386;2171;"Investigation";"2014-12-04";"09:00:00";"2014-12-12";"10:10:00";"2171_128386.pdf"
138876;2171;"Renewal Application";"2015-02-26";"10:25:00";"2015-02-26";"13:13:00";"2171_138876.pdf"
192577;2171;"Investigation";"2015-10-12";"15:10:00";"2015-10-12";"15:25:00";"2171_192577.pdf"
213880;2171;"Renewal Application";"2016-01-29";"10:20:00";"2016-01-29";"12:21:00";"2171_213880.pdf"
218425;2171;"Renewal Application";"2017-02-13";"10:40:00";"2017-02-13";"12:45:00";"2171_218425.pdf"
220705;2171;"Investigation";"2017-07-14";"10:00:00";"2017-07-14";"10:15:00";"2171_220705.pdf"
243296;2171;"Renewal Application";"2018-03-23";"10:31:00";"2018-03-23";"12:20:00";"2171_243296.pdf"
247350;2171;"Investigation";"2018-11-09";"13:45:00";"2018-11-09";"14:30:00";"2171_247350.pdf"
278205;2171;"Renewal Application";"2019-04-11";"10:20:00";"2019-04-11";"12:25:00";"2171_278205.pdf"
278341;2171;"Investigation";"2019-01-28";"11:00:00";"2019-02-22";"15:30:00";"2171_278341.pdf"
292756;2171;"Renewal Application";"2020-02-14";"10:42:00";"2020-02-14";"14:13:00";"2171_292756.pdf"
306226;2171;"Renewal Application";"2021-03-18";"10:29:00";"2021-03-18";"13:25:00";"2171_306226.pdf"
319963;2171;"Renewal Application";"2022-02-09";"10:46:00";"2022-02-09";"14:00:00";"2171_319963.pdf"
321523;2171;"Investigation";"2022-05-26";"13:36:00";"2022-05-26";"13:43:00";"2171_321523.pdf"
5581;2;"Renewal Application";"2012-02-24";"10:30:00";"2012-02-24";"14:30:00";"2_5581.pdf"
16304;2;"Renewal Application";"2013-01-14";"10:00:00";"2013-01-14";"12:00:00";"2_16304.pdf"
52570;2;"Change of Location";"2013-10-08";"11:15:00";"2013-10-08";"12:20:00";"2_52570.pdf"
53704;2;"Renewal Application";"2014-01-30";"10:12:00";"2014-01-30";"11:30:00";"2_53704.pdf"
106129;2;"Investigation";"2014-06-17";"13:00:00";"2014-06-20";"09:30:00";"2_106129.pdf"
106637;2;"Investigation";"2014-07-24";"10:15:00";"2014-08-01";"12:00:00";"2_106637.pdf"
128312;2;"Investigation";"2014-11-07";"11:30:00";"2014-11-07";"13:10:00";"2_128312.pdf"
138868;2;"Renewal Application";"2015-02-04";"10:13:00";"2015-02-04";"12:11:00";"2_138868.pdf"
213870;2;"Renewal Application";"2016-02-03";"10:10:00";"2016-02-03";"12:55:00";"2_213870.pdf"
217512;2;"Investigation";"2016-10-25";"10:15:00";"2016-11-09";"09:55:00";"2_217512.pdf"
217669;2;"Investigation";"2016-11-03";"12:30:00";"2016-11-03";"14:30:00";"2_217669.pdf"
218423;2;"Renewal Application";"2017-02-17";"10:06:00";"2017-02-17";"12:15:00";"2_218423.pdf"
219748;2;"Investigation";"2017-04-10";"10:05:00";"2017-04-10";"10:30:00";"2_219748.pdf"
220945;2;"Investigation";"2017-07-12";"10:30:00";"2017-07-12";"11:02:00";"2_220945.pdf"
221207;2;"Investigation";"2017-08-17";"12:30:00";"2017-08-17";"13:30:00";"2_221207.pdf"
242090;2;"Investigation";"2017-10-16";"13:30:00";"2017-10-16";"13:45:00";"2_242090.pdf"
242326;2;"Investigation";"2017-10-03";"10:25:00";"2017-10-03";"11:25:00";"2_242326.pdf"
243291;2;"Renewal Application";"2018-02-06";"10:10:00";"2018-02-06";"11:45:00";"2_243291.pdf"
278223;2;"Renewal Application";"2019-02-13";"11:00:00";"2019-02-13";"12:30:00";"2_278223.pdf"
290949;2;"Investigation";"2019-08-16";"10:15:00";"2019-08-16";"10:45:00";"2_290949.pdf"
291382;2;"Investigation";"2019-09-19";"09:00:00";"2019-09-19";"11:00:00";"2_291382.pdf"
292734;2;"Renewal Application";"2020-07-01";"10:45:00";"2020-07-01";"12:55:00";"2_292734.pdf"
305728;2;"Investigation";"2020-12-09";"15:08:00";"2020-12-11";"09:20:00";"2_305728.pdf"
306204;2;"Renewal Application";"2021-03-12";"10:45:00";"2021-03-12";"13:20:00";"2_306204.pdf"
319948;2;"Renewal Application";"2022-03-03";"11:00:00";"2022-03-03";"15:00:00";"2_319948.pdf"
322326;2;"Investigation";"2022-08-09";"10:20:00";"2022-08-09";"11:50:00";"2_322326.pdf"
221466;180787;"Initial Application";"2017-08-24";"11:20:00";"2017-08-24";"12:25:00";"180787_221466.pdf"
246499;180787;"Renewal Application";"2018-10-19";"10:45:00";"2018-10-19";"13:00:00";"180787_246499.pdf"
291300;180787;"Renewal Application";"2019-12-13";"10:30:00";"2019-12-13";"12:00:00";"180787_291300.pdf"
305519;180787;"Renewal Application";"2021-02-04";"10:50:00";"2021-02-04";"12:32:00";"180787_305519.pdf"
318817;180787;"Renewal Application";"2021-09-27";"10:53:00";"2021-09-27";"12:47:00";"180787_318817.pdf"
323089;180787;"Renewal Application";"2022-09-19";"10:00:00";"2022-09-19";"12:35:00";"180787_323089.pdf"
7998;2698;"Renewal Application";"2012-05-02";"12:30:00";"2012-05-02";"14:30:00";"2698_7998.pdf"
17630;2698;"Renewal Application";"2013-03-26";"12:10:00";"2013-03-26";"13:20:00";"2698_17630.pdf"
54576;2698;"Renewal Application";"2014-03-10";"11:15:00";"2014-03-10";"12:40:00";"2698_54576.pdf"
127658;2698;"Change of Location";"2014-09-26";"11:00:00";"2014-09-26";"12:00:00";"2698_127658.pdf"
149490;2698;"Renewal Application";"2015-04-28";"10:55:00";"2015-04-28";"13:00:00";"2698_149490.pdf"
214498;2698;"Renewal Application";"2016-04-18";"10:30:00";"2016-04-18";"11:45:00";"2698_214498.pdf"
219141;2698;"Renewal Application";"2017-03-22";"11:05:00";"2017-03-22";"12:15:00";"2698_219141.pdf"
243908;2698;"Renewal Application";"2018-03-07";"11:15:00";"2018-03-07";"12:40:00";"2698_243908.pdf"
278903;2698;"Renewal Application";"2019-05-14";"10:45:00";"2019-05-14";"12:30:00";"2698_278903.pdf"
290946;2698;"Investigation";"2019-08-19";"09:58:00";"2019-08-19";"10:00:00";"2698_290946.pdf"
307444;2698;"Renewal Application";"2021-05-03";"09:37:00";"2021-05-03";"11:40:00";"2698_307444.pdf"
318479;2698;"Investigation";"2021-08-19";"09:30:00";"2021-08-19";"14:45:00";"2698_318479.pdf"
319123;2698;"Renewal Application";"2021-10-08";"10:12:00";"2021-10-08";"13:12:00";"2698_319123.pdf"
320581;2698;"Renewal Application";"2022-04-22";"10:45:00";"2022-04-22";"13:30:00";"2698_320581.pdf"
8832;221;"Renewal Application";"2012-05-23";"10:26:00";"2012-05-23";"13:20:00";"221_8832.pdf"
14965;221;"Investigation";"2012-11-16";"10:00:00";"2012-11-16";"12:15:00";"221_14965.pdf"
41782;221;"Investigation";"2013-08-15";"09:20:00";"2013-08-15";"10:30:00";"221_41782.pdf"
85082;221;"Renewal Application";"2014-05-07";"10:15:00";"2014-05-07";"13:00:00";"221_85082.pdf"
128197;221;"Investigation";"2014-11-19";"16:30:00";"2014-11-19";"16:45:00";"221_128197.pdf"
18587;221;"Renewal Application";"2013-05-09";"09:30:00";"2013-05-09";"12:30:00";"221_18587.pdf"
139230;221;"Investigation";"2015-02-13";"10:10:00";"2015-02-18";"09:45:00";"221_139230.pdf"
149775;221;"Investigation";"2015-03-16";"10:30:00";"2015-03-16";"12:40:00";"221_149775.pdf"
149789;221;"Investigation";"2015-03-24";"09:45:00";"2015-03-24";"11:15:00";"221_149789.pdf"
160153;221;"Renewal Application";"2015-05-27";"09:45:00";"2015-05-27";"12:00:00";"221_160153.pdf"
190778;221;"Investigation";"2015-06-04";"10:45:00";"2015-06-12";"15:45:00";"221_190778.pdf"
214852;221;"Renewal Application";"2016-05-23";"10:00:00";"2016-05-23";"12:10:00";"221_214852.pdf"
219539;221;"Renewal Application";"2017-05-03";"10:24:00";"2017-05-03";"12:37:00";"221_219539.pdf"
220115;221;"Investigation";"2017-05-10";"11:15:00";"2017-05-10";"12:00:00";"221_220115.pdf"
220961;221;"Investigation";"2017-07-12";"13:00:00";"2017-07-14";"14:30:00";"221_220961.pdf"
221469;221;"Investigation";"2017-08-23";"09:45:00";"2017-08-23";"10:15:00";"221_221469.pdf"
241915;221;"Investigation";"2017-09-19";"10:25:00";"2017-09-19";"10:45:00";"221_241915.pdf"
242858;221;"Investigation";"2017-12-06";"16:30:00";"2017-12-06";"16:45:00";"221_242858.pdf"
244333;221;"Investigation";"2018-03-19";"11:23:00";"2018-03-21";"07:35:00";"221_244333.pdf"
244562;221;"Renewal Application";"2018-07-09";"10:00:00";"2018-07-09";"12:30:00";"221_244562.pdf"
244833;221;"Investigation";"2018-05-08";"13:20:00";"2018-05-10";"08:01:00";"221_244833.pdf"
289289;221;"Renewal Application";"2019-06-14";"10:50:00";"2019-06-14";"12:30:00";"221_289289.pdf"
291798;221;"Investigation";"2019-10-21";"13:06:00";"2019-10-22";"11:06:00";"221_291798.pdf"
293718;221;"Renewal Application";"2020-07-15";"10:30:00";"2020-07-15";"13:06:00";"221_293718.pdf"
307042;221;"Renewal Application";"2021-06-15";"10:05:00";"2021-06-15";"12:00:00";"221_307042.pdf"
318843;221;"Investigation";"2021-09-27";"14:54:00";"2021-10-01";"09:30:00";"221_318843.pdf"
321012;221;"Renewal Application";"2022-06-16";"10:15:00";"2022-06-16";"11:30:00";"221_321012.pdf"
192573;168613;"Initial Application";"2015-10-08";"10:45:00";"2015-10-08";"11:50:00";"168613_192573.pdf"
219584;168613;"Renewal Application";"2017-05-04";"10:23:00";"2017-05-04";"12:50:00";"168613_219584.pdf"
244606;168613;"Renewal Application";"2018-05-16";"10:15:00";"2018-05-16";"12:10:00";"168613_244606.pdf"
289321;168613;"Renewal Application";"2019-05-15";"10:30:00";"2019-05-15";"12:15:00";"168613_289321.pdf"
293676;168613;"Renewal Application";"2020-07-20";"10:45:00";"2020-07-20";"12:50:00";"168613_293676.pdf"
305172;168613;"Investigation";"2020-11-06";"11:06:00";"2020-11-06";"13:08:00";"168613_305172.pdf"
306660;168613;"Investigation";"2021-04-08";"13:00:00";"2021-04-08";"13:20:00";"168613_306660.pdf"
318066;168613;"Renewal Application";"2021-08-11";"10:40:00";"2021-08-11";"12:45:00";"168613_318066.pdf"
320974;168613;"Renewal Application";"2022-05-26";"09:38:00";"2022-05-26";"11:20:00";"168613_320974.pdf"
3714;156;"Renewal Application";"2012-01-11";"09:29:00";"2012-01-11";"11:45:00";"156_3714.pdf"
14659;156;"Renewal Application";"2012-12-03";"09:50:00";"2012-12-03";"12:15:00";"156_14659.pdf"
52921;156;"Renewal Application";"2013-12-11";"09:45:00";"2013-12-11";"11:30:00";"156_52921.pdf"
128289;156;"Renewal Application";"2014-12-11";"09:55:00";"2014-12-11";"11:40:00";"156_128289.pdf"
192071;156;"Investigation";"2015-08-26";"10:00:00";"2015-08-26";"10:15:00";"156_192071.pdf"
213203;156;"Renewal Application";"2015-12-17";"10:05:00";"2015-12-17";"11:30:00";"156_213203.pdf"
217860;156;"Renewal Application";"2016-11-03";"10:05:00";"2016-11-03";"11:50:00";"156_217860.pdf"
241965;156;"Investigation";"2017-10-05";"11:00:00";"2017-10-05";"13:40:00";"156_241965.pdf"
242720;156;"Renewal Application";"2018-01-04";"09:40:00";"2018-01-22";"14:05:00";"156_242720.pdf"
242727;156;"Investigation";"2017-11-27";"15:15:00";"2017-11-27";"15:30:00";"156_242727.pdf"
247567;156;"Renewal Application";"2018-12-06";"10:20:00";"2018-12-06";"12:45:00";"156_247567.pdf"
292200;156;"Renewal Application";"2020-01-08";"10:05:00";"2020-01-08";"11:30:00";"156_292200.pdf"
305904;156;"Renewal Application";"2021-02-09";"11:20:00";"2021-02-09";"12:55:00";"156_305904.pdf"
307378;156;"Investigation";"2021-05-06";"10:15:00";"2021-05-06";"10:35:00";"156_307378.pdf"
319457;156;"Renewal Application";"2021-12-09";"10:10:00";"2021-12-09";"11:30:00";"156_319457.pdf"
292265;202291;"Initial Application";"2019-11-27";"10:40:00";"2019-11-27";"13:04:00";"202291_292265.pdf"
293087;202291;"Investigation";"2020-02-12";"11:05:00";"2020-02-12";"11:45:00";"202291_293087.pdf"
307217;202291;"Renewal Application";"2021-05-25";"09:55:00";"2021-05-25";"12:45:00";"202291_307217.pdf"
319953;202291;"Renewal Application";"2022-02-10";"10:20:00";"2022-02-10";"11:45:00";"202291_319953.pdf"
318915;202821;"Initial Application";"2021-10-01";"13:30:00";"2021-10-01";"15:10:00";"202821_318915.pdf"
319365;202821;"Investigation";"2021-11-10";"10:37:00";"2021-11-10";"11:27:00";"202821_319365.pdf"
7972;69636;"Renewal Application";"2012-04-10";"10:00:00";"2012-04-10";"12:00:00";"69636_7972.pdf"
17544;69636;"Renewal Application";"2013-03-26";"09:45:00";"2013-03-26";"12:00:00";"69636_17544.pdf"
54430;69636;"Renewal Application";"2014-04-02";"10:30:00";"2014-04-02";"11:45:00";"69636_54430.pdf"
149497;69636;"Renewal Application";"2015-04-09";"10:27:00";"2015-04-09";"12:22:00";"69636_149497.pdf"
214501;69636;"Renewal Application";"2016-04-14";"10:42:00";"2016-04-14";"12:20:00";"69636_214501.pdf"
219143;69636;"Renewal Application";"2017-04-03";"09:55:00";"2017-04-03";"11:57:00";"69636_219143.pdf"
219358;69636;"Investigation";"2017-03-22";"10:15:00";"2017-03-22";"10:45:00";"69636_219358.pdf"
243912;69636;"Renewal Application";"2018-06-12";"10:20:00";"2018-06-12";"12:35:00";"69636_243912.pdf"
278869;69636;"Renewal Application";"2019-04-09";"10:40:00";"2019-04-09";"12:55:00";"69636_278869.pdf"
293479;69636;"Renewal Application";"2020-07-01";"10:45:00";"2020-07-01";"13:20:00";"69636_293479.pdf"
306648;69636;"Renewal Application";"2021-04-07";"10:45:00";"2021-04-07";"12:15:00";"69636_306648.pdf"
320577;69636;"Renewal Application";"2022-05-23";"10:40:00";"2022-05-23";"11:50:00";"69636_320577.pdf"
304245;202486;"Initial Application";"2020-08-18";"10:00:00";"2020-08-18";"12:00:00";"202486_304245.pdf"
319200;202486;"Renewal Application";"2022-02-11";"09:40:00";"2022-02-11";"11:25:00";"202486_319200.pdf"
215957;179401;"Initial Application";"2016-07-11";"12:15:00";"2016-07-11";"15:00:00";"179401_215957.pdf"
242232;179401;"Renewal Application";"2018-02-15";"10:30:00";"2018-02-15";"12:15:00";"179401_242232.pdf"
242542;179401;"Investigation";"2017-10-24";"09:30:00";"2017-10-24";"09:40:00";"179401_242542.pdf"
247077;179401;"Renewal Application";"2018-11-09";"10:25:00";"2018-11-09";"12:00:00";"179401_247077.pdf"
291742;179401;"Renewal Application";"2019-11-18";"13:45:00";"2019-11-18";"15:30:00";"179401_291742.pdf"
305884;179401;"Renewal Application";"2021-04-07";"10:33:00";"2021-04-07";"13:20:00";"179401_305884.pdf"
319240;179401;"Renewal Application";"2021-11-15";"10:41:00";"2021-11-15";"13:20:00";"179401_319240.pdf"
318598;202805;"Initial Application";"2021-08-27";"10:20:00";"2021-08-27";"11:45:00";"202805_318598.pdf"
322262;202805;"Change of Location";"2022-08-12";"10:32:00";"2022-08-12";"11:15:00";"202805_322262.pdf"
3766;1154;"Renewal Application";"2012-01-18";"13:10:00";"2012-01-18";"15:10:00";"1154_3766.pdf"
15937;1154;"Renewal Application";"2013-01-08";"15:40:00";"2013-01-08";"17:30:00";"1154_15937.pdf"
53383;1154;"Renewal Application";"2014-02-05";"13:55:00";"2014-02-05";"15:40:00";"1154_53383.pdf"
138570;1154;"Renewal Application";"2015-01-21";"14:50:00";"2015-01-21";"16:20:00";"1154_138570.pdf"
213563;1154;"Renewal Application";"2016-02-26";"15:35:00";"2016-02-26";"16:55:00";"1154_213563.pdf"
218067;1154;"Renewal Application";"2017-02-01";"15:10:00";"2017-02-01";"16:45:00";"1154_218067.pdf"
242976;1154;"Renewal Application";"2018-02-27";"14:00:00";"2018-02-27";"15:45:00";"1154_242976.pdf"
247907;1154;"Renewal Application";"2019-03-25";"16:12:00";"2019-03-25";"17:00:00";"1154_247907.pdf"
292585;1154;"Renewal Application";"2021-02-26";"13:30:00";"2021-02-26";"15:00:00";"1154_292585.pdf"
305853;1154;"Renewal Application";"2021-04-19";"13:50:00";"2021-04-19";"15:00:00";"1154_305853.pdf"
319809;1154;"Renewal Application";"2022-04-05";"15:06:00";"2022-04-05";"16:30:00";"1154_319809.pdf"
322151;202980;"Initial Application";"2022-07-20";"11:09:00";"2022-07-20";"12:48:00";"202980_322151.pdf"
11283;118;"Renewal Application";"2012-09-11";"09:35:00";"2012-09-11";"11:15:00";"118_11283.pdf"
40962;118;"Renewal Application";"2013-09-25";"10:30:00";"2013-09-25";"11:45:00";"118_40962.pdf"
106346;118;"Renewal Application";"2014-08-26";"10:15:00";"2014-08-26";"11:40:00";"118_106346.pdf"
191322;118;"Renewal Application";"2015-12-03";"10:00:00";"2015-12-03";"11:00:00";"118_191322.pdf"
213702;118;"Change of Location";"2015-11-02";"10:00:00";"2015-11-02";"10:45:00";"118_213702.pdf"
216116;118;"Renewal Application";"2016-09-22";"10:45:00";"2016-09-22";"12:50:00";"118_216116.pdf"
220774;118;"Renewal Application";"2017-09-13";"08:30:00";"2017-09-13";"11:50:00";"118_220774.pdf"
245705;118;"Renewal Application";"2018-08-27";"10:47:00";"2018-08-27";"12:55:00";"118_245705.pdf"
290392;118;"Renewal Application";"2019-09-16";"11:00:00";"2019-09-16";"13:21:00";"118_290392.pdf"
304504;118;"Renewal Application";"2020-09-23";"11:15:00";"2020-09-23";"13:40:00";"118_304504.pdf"
318090;118;"Renewal Application";"2021-09-28";"10:50:00";"2021-09-28";"12:35:00";"118_318090.pdf"
318607;118;"Change of Location";"2021-08-27";"13:00:00";"2021-08-27";"14:05:00";"118_318607.pdf"
321465;118;"Investigation";"2022-05-19";"10:25:00";"2022-05-19";"11:50:00";"118_321465.pdf"
322194;118;"Renewal Application";"2022-09-26";"11:00:00";"2022-09-26";"12:31:00";"118_322194.pdf"
3530;2263;"Renewal Application";"2011-12-05";"11:00:00";"2011-12-05";"15:41:00";"2263_3530.pdf"
13845;2263;"Investigation";"2012-10-11";"13:45:00";"2012-11-13";"16:49:00";"2263_13845.pdf"
15290;2263;"Renewal Application";"2013-01-28";"11:10:00";"2013-01-28";"16:30:00";"2263_15290.pdf"
20023;2263;"Investigation";"2013-05-03";"10:50:00";"2013-05-08";"08:35:00";"2263_20023.pdf"
20231;2263;"Investigation";"2013-05-17";"11:03:00";"2013-05-23";"10:17:00";"2263_20231.pdf"
53039;2263;"Renewal Application";"2013-12-02";"11:20:00";"2013-12-02";"14:15:00";"2263_53039.pdf"
128175;2263;"Renewal Application";"2014-12-11";"09:50:00";"2014-12-11";"12:05:00";"2263_128175.pdf"
190757;2263;"Investigation";"2015-05-20";"12:50:00";"2015-05-29";"14:55:00";"2263_190757.pdf"
213270;2263;"Renewal Application";"2015-12-10";"11:00:00";"2015-12-10";"13:15:00";"2263_213270.pdf"
217689;2263;"Renewal Application";"2016-12-16";"10:50:00";"2016-12-16";"12:16:00";"2263_217689.pdf"
242646;2263;"Renewal Application";"2018-01-10";"11:30:00";"2018-01-10";"15:14:00";"2263_242646.pdf"
247602;2263;"Renewal Application";"2019-03-25";"14:45:00";"2019-03-25";"15:55:00";"2263_247602.pdf"
292035;2263;"Renewal Application";"2020-03-17";"14:00:00";"2020-03-17";"15:30:00";"2263_292035.pdf"
305238;2263;"Renewal Application";"2021-06-09";"10:38:00";"2021-06-09";"13:30:00";"2263_305238.pdf"
319499;2263;"Renewal Application";"2022-04-05";"12:45:00";"2022-04-05";"15:02:00";"2263_319499.pdf"
291550;202250;"Initial Application";"2019-10-04";"11:45:00";"2019-10-04";"13:00:00";"202250_291550.pdf"
305891;202250;"Renewal Application";"2021-02-04";"10:30:00";"2021-02-04";"11:40:00";"202250_305891.pdf"
319009;202250;"Investigation";"2021-10-05";"15:00:00";"2021-10-06";"13:20:00";"202250_319009.pdf"
319454;202250;"Renewal Application";"2022-01-04";"11:00:00";"2022-01-04";"12:05:00";"202250_319454.pdf"
10567;58415;"Annual Inspection";"2012-07-24";"12:54:00";"2012-07-24";"13:45:00";"58415_10567.pdf"
40498;58415;"Renewal Application";"2013-06-24";"10:30:00";"2013-06-24";"11:30:00";"58415_40498.pdf"
95795;58415;"Annual Inspection";"2014-08-07";"11:45:00";"2014-08-07";"12:55:00";"58415_95795.pdf"
190901;58415;"Renewal Application";"2015-07-13";"13:04:00";"2015-07-13";"13:51:00";"58415_190901.pdf"
215778;58415;"Annual Inspection";"2016-06-22";"10:30:00";"2016-06-22";"11:35:00";"58415_215778.pdf"
220440;58415;"Renewal Application";"2017-07-12";"11:35:00";"2017-07-18";"10:25:00";"58415_220440.pdf"
245279;58415;"Annual Inspection";"2018-08-27";"14:15:00";"2018-08-27";"15:15:00";"58415_245279.pdf"
290050;58415;"Renewal Application";"2019-07-15";"10:40:00";"2019-07-15";"12:15:00";"58415_290050.pdf"
293858;58415;"Annual Inspection";"2020-07-21";"11:15:00";"2020-07-21";"12:15:00";"58415_293858.pdf"
307636;58415;"Renewal Application";"2021-07-12";"15:35:00";"2021-07-12";"16:20:00";"58415_307636.pdf"
321583;58415;"Annual Inspection";"2022-10-13";"12:20:00";"2022-10-13";"13:15:00";"58415_321583.pdf"
8849;1823;"Renewal Application";"2012-05-09";"10:00:00";"2012-05-09";"12:00:00";"1823_8849.pdf"
18487;1823;"Renewal Application";"2013-04-22";"10:45:00";"2013-04-22";"13:35:00";"1823_18487.pdf"
84986;1823;"Renewal Application";"2014-05-29";"09:15:00";"2014-05-29";"11:00:00";"1823_84986.pdf"
160158;1823;"Renewal Application";"2015-05-22";"10:45:00";"2015-05-22";"12:10:00";"1823_160158.pdf"
191461;1823;"Investigation";"2015-07-10";"10:10:00";"2015-07-10";"13:45:00";"1823_191461.pdf"
214987;1823;"Renewal Application";"2016-06-02";"10:40:00";"2016-06-02";"13:10:00";"1823_214987.pdf"
218283;1823;"Investigation";"2016-12-28";"11:05:00";"2016-12-28";"12:30:00";"1823_218283.pdf"
219551;1823;"Renewal Application";"2017-04-27";"10:03:00";"2017-04-27";"12:56:00";"1823_219551.pdf"
220281;1823;"Investigation";"2017-06-05";"11:30:00";"2017-06-05";"12:30:00";"1823_220281.pdf"
221413;1823;"Investigation";"2017-08-17";"11:10:00";"2017-08-17";"12:00:00";"1823_221413.pdf"
242780;1823;"Investigation";"2017-11-17";"10:55:00";"2017-11-17";"13:15:00";"1823_242780.pdf"
244573;1823;"Renewal Application";"2018-05-01";"10:52:00";"2018-05-01";"12:15:00";"1823_244573.pdf"
244733;1823;"Investigation";"2018-04-13";"10:00:00";"2018-04-13";"11:30:00";"1823_244733.pdf"
245140;1823;"Investigation";"2018-05-24";"01:05:00";"2018-05-25";"15:01:00";"1823_245140.pdf"
289301;1823;"Renewal Application";"2019-05-31";"11:05:00";"2019-05-31";"12:50:00";"1823_289301.pdf"
292908;1823;"Investigation";"2020-02-13";"10:50:00";"2020-02-13";"12:00:00";"1823_292908.pdf"
293735;1823;"Renewal Application";"2020-07-21";"11:56:00";"2020-07-21";"14:00:00";"1823_293735.pdf"
307334;1823;"Renewal Application";"2021-05-19";"10:26:00";"2021-05-19";"12:38:00";"1823_307334.pdf"
321024;1823;"Renewal Application";"2022-06-02";"11:10:00";"2022-06-02";"13:22:00";"1823_321024.pdf"
322491;202993;"Initial Application";"2022-08-12";"11:36:00";"2022-08-12";"12:22:00";"202993_322491.pdf"
221409;180769;"Initial Application";"2017-08-14";"11:30:00";"2017-08-14";"12:35:00";"180769_221409.pdf"
246517;180769;"Renewal Application";"2019-02-06";"12:00:00";"2019-02-06";"13:45:00";"180769_246517.pdf"
291696;180769;"Investigation";"2020-08-20";"10:00:00";"2020-08-20";"10:50:00";"180769_291696.pdf"
291862;180769;"Renewal Application";"2020-01-13";"12:00:00";"2020-01-13";"13:15:00";"180769_291862.pdf"
318672;180769;"Renewal Application";"2022-02-10";"12:37:00";"2022-02-10";"13:37:00";"180769_318672.pdf"
305139;180769;"Renewal Application";"2021-03-22";"11:10:00";"2021-03-22";"12:55:00";"180769_305139.pdf"
323301;180769;"Investigation";"2022-10-20";"13:40:00";"2022-10-20";"13:55:00";"180769_323301.pdf"
319237;202203;"Renewal Application";"2021-11-30";"10:20:00";"2021-11-30";"12:00:00";"202203_319237.pdf"
291246;202203;"Initial Application";"2019-09-25";"09:15:00";"2019-09-25";"11:15:00";"202203_291246.pdf"
305727;202203;"Renewal Application";"2021-03-02";"10:40:00";"2021-03-02";"12:40:00";"202203_305727.pdf"
128130;137376;"Initial Application";"2014-10-27";"11:30:00";"2014-10-27";"16:00:00";"137376_128130.pdf"
213286;137376;"Renewal Application";"2016-01-05";"11:30:00";"2016-01-05";"13:30:00";"137376_213286.pdf"
217708;137376;"Renewal Application";"2016-12-14";"14:10:00";"2016-12-14";"16:30:00";"137376_217708.pdf"
221425;137376;"Investigation";"2017-08-10";"12:30:00";"2017-08-31";"14:20:00";"137376_221425.pdf"
242661;137376;"Renewal Application";"2017-11-07";"11:00:00";"2017-11-07";"13:00:00";"137376_242661.pdf"
247619;137376;"Renewal Application";"2019-03-12";"00:00:00";"2019-03-12";"14:00:00";"137376_247619.pdf"
318847;137376;"Investigation";"2021-09-10";"10:41:00";"2021-09-10";"12:40:00";"137376_318847.pdf"
319502;137376;"Renewal Application";"2022-03-14";"12:35:00";"2022-03-14";"14:00:00";"137376_319502.pdf"
305251;137376;"Renewal Application";"2021-04-26";"12:40:00";"2021-04-26";"14:20:00";"137376_305251.pdf"
292050;137376;"Renewal Application";"2020-03-23";"13:00:00";"2020-03-23";"15:30:00";"137376_292050.pdf"
242755;137376;"Change of Location";"2017-11-07";"11:00:00";"2017-11-07";"13:00:00";"137376_242755.pdf"
3523;607;"Renewal Application";"2011-12-06";"10:42:00";"2011-12-06";"14:36:00";"607_3523.pdf"
15297;607;"Renewal Application";"2013-01-08";"11:45:00";"2013-01-08";"14:25:00";"607_15297.pdf"
