"Provider ID";"Date";"Ref"
1058;"2022-01-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1058&FilePath=ProviderReport&FromType=Public&FileName=BrightBeginnings_UnannouncedMonitoringVisit_013122.pdf"
179;"2022-07-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=179&FilePath=ProviderReport&FromType=Public&FileName=Wee%20Wonders%20DayCare_Unannounced%20Monitoring%20Visit_7-8-2022.pdf"
238;"2022-01-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=238&FilePath=ProviderReport&FromType=Public&FileName=WestEndCommunityCenter_UnannouncedMonitoringVisit_010522.pdf"
238;"2022-09-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=238&FilePath=ProviderReport&FromType=Public&FileName=West%20End%20Child%20Care%20Center_Unannounced%20Monitoring%20Visit_9-7-2022.pdf"
282;"2022-05-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=282&FilePath=ProviderReport&FromType=Public&FileName=Cranston%20YMCA%20School's%20Out_Unannounced%20Monitoring%20Visit_5-11-2022.pdf"
284;"2021-10-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=284&FilePath=ProviderReport&FromType=Public&FileName=Kent%20County%20Y%20at%20Meadowbrook_Unannounced%20Monitoring%20Report_10-12-21.pdf"
284;"2022-04-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=284&FilePath=ProviderReport&FromType=Public&FileName=Kent%20County%20Y%20at%20Meadowbrook_Unannounced%20Monitoring%20Visit_4-27-2022.pdf"
308;"2021-11-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=308&FilePath=ProviderReport&FromType=Public&FileName=Providence%20YMCA%20at%20Meeting%20Street_Unannounced%20Monitoring%20Visit_11-15-2021.pdf"
321;"2022-05-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=321&FilePath=ProviderReport&FromType=Public&FileName=Ruth%20Maille_Unannounced%20Monitoring%20Visit_5-2-2022.pdf"
329;"2022-01-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=329&FilePath=ProviderReport&FromType=Public&FileName=JovitaVasquez_UnannouncedMonitroingVisit_012622.pdf"
3;"2021-10-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3&FilePath=ProviderReport&FromType=Public&FileName=Donna%20Adams_Unannounced%20Monitoring%20Visit_10-7-2021.pdf"
24;"2022-01-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=24&FilePath=ProviderReport&FromType=Public&FileName=AnnetteJordan_UnannouncedMonitoringVisit_012822.pdf"
26;"2021-12-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=26&FilePath=ProviderReport&FromType=Public&FileName=Donna%20Chartier_Unannounced%20Monitoring%20Report_12-2-2021.pdf"
50;"2022-07-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=50&FilePath=ProviderReport&FromType=Public&FileName=Doreen%20Marietti_Unannounced%20Monitoring%20Visit_7-22-2022.pdf"
496;"2022-01-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=496&FilePath=ProviderReport&FromType=Public&FileName=PreciousAngels_UnannouncedMonitoringVisit_012022.pdf"
496;"2022-06-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=496&FilePath=ProviderReport&FromType=Public&FileName=Precious%20Angels%20Child%20Center_Unannounced%20Monitoring%20Visit_6-20-2022.pdf"
529;"2022-02-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=529&FilePath=ProviderReport&FromType=Public&FileName=QuestMontessori_UnannouncedMonitoringVisit_020222.pdf"
535;"2022-01-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=535&FilePath=ProviderReport&FromType=Public&FileName=AChildsUniversityCranston_UnannouncedMonitoring%20Visit_010622.pdf"
535;"2022-05-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=535&FilePath=ProviderReport&FromType=Public&FileName=A%20Childs%20University_Unannounced%20Monitoring%20Visit_5-27-2022.pdf"
614;"2022-06-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=614&FilePath=ProviderReport&FromType=Public&FileName=Pumpkin%20Patch_Unannounced%20Monitoring%20Visit_6-17-2022.pdf"
614;"2022-08-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=614&FilePath=ProviderReport&FromType=Public&FileName=Pumpkin%20Patch%20Child%20Care%20Center_Complaint%20Visit_8-3-2022.pdf"
615;"2022-06-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=615&FilePath=ProviderReport&FromType=Public&FileName=Pumpkin%20Patch_Unannounced%20Monitoring%20Visit_6-17-2022.pdf"
976;"2021-10-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=976&FilePath=ProviderReport&FromType=Public&FileName=Sandcastles%20Montessori%20Preschool_Unannunced%20Monitoring%20Visit_10-14-2021.pdf"
985;"2021-10-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=985&FilePath=ProviderReport&FromType=Public&FileName=The%20Childrens%20School_Unannounced%20Monitoring%20Visit_10-1-21.pdf"
985;"2022-03-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=985&FilePath=ProviderReport&FromType=Public&FileName=The%20Children's%20School_Unannounced%20Monitoring%20Visit_3-25-2022.pdf"
1005;"2021-10-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1005&FilePath=ProviderReport&FromType=Public&FileName=Bloom_Unannounced%20Monitoring%20Visit_10-28-2021.pdf"
1005;"2022-04-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1005&FilePath=ProviderReport&FromType=Public&FileName=Bloom_Unannounced%20Monitoring%20Visit_4-29-2022.pdf"
3531;"2021-12-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3531&FilePath=ProviderReport&FromType=Public&FileName=Master%20Han's%20Taekwondo-Complex_Unannounced%20Monitoring%20Visit_12-19-2021.pdf"
3647;"2022-07-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3647&FilePath=ProviderReport&FromType=Public&FileName=Tiger%20Lily%20Montessori_Unannounced%20Monitoring%20Visit_7-21-2022.pdf"
3652;"2021-11-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3652&FilePath=ProviderReport&FromType=Public&FileName=Kdis%20Club%20on%20the%20Pike_Unannounced%20Monitoring%20Visit_11-8-2021.pdf"
3834;"2021-10-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3834&FilePath=ProviderReport&FromType=Public&FileName=Apple%20Blossom%20Preschool_Unannounced%20Monitoring%20Visit_10-25-2021.pdf"
3834;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3834&FilePath=ProviderReport&FromType=Public&FileName=Apple%20Blossom%20April%202022.pdf"
3834;"2022-04-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3834&FilePath=ProviderReport&FromType=Public&FileName=Apple%20Blossome_Unannounced%20Monitoring%20Visit_4-8-2022.pdf"
4253;"2021-11-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4253&FilePath=ProviderReport&FromType=Public&FileName=StThomasRegionalSchool_UnannouncedMonitoringVisit_112321.pdf"
4253;"2022-06-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4253&FilePath=ProviderReport&FromType=Public&FileName=St%20Thomas%20Regional%20School_Unannounced%20Monitoring%20Visit_6-3-2022.pdf"
4276;"2021-11-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4276&FilePath=ProviderReport&FromType=Public&FileName=Curious%20Minds%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_11-2-21.pdf"
4276;"2022-07-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4276&FilePath=ProviderReport&FromType=Public&FileName=Curious%20Minds_Probationary%20Visit_7-14-2022.pdf"
4276;"2022-08-30";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4276&FilePath=ProviderReport&FromType=Public&FileName=Curious%20Minds_Probationary%20Visit_8-30-2022.pdf"
4353;"2021-12-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4353&FilePath=ProviderReport&FromType=Public&FileName=OceanStateKidz_UnannouncedMonitoringVisit_122321.pdf"
4353;"2022-06-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4353&FilePath=ProviderReport&FromType=Public&FileName=Ocean%20State%20Kids%20Club%20LLC_Unannounced%20Monitoring%20Visit_6-20-2022.pdf"
4357;"2022-02-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4357&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Cranston_Unnannounced%20Monitoring%20Visit_2-14-22.pdf"
4357;"2022-09-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4357&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Preschool%20Cranston_Unannounced%20Monitoring%20Visit_9-19-2022.pdf"
4464;"2022-03-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4464&FilePath=ProviderReport&FromType=Public&FileName=Clubhouse%20Kids%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_3-14-2022.pdf"
4464;"2022-09-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4464&FilePath=ProviderReport&FromType=Public&FileName=Clubhouse%20Kids%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_9-22-2022.pdf"
4567;"2022-02-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4567&FilePath=ProviderReport&FromType=Public&FileName=CreativeCenterDaycareSA_UnannouncedMonitoringVisit_021722.pdf"
4581;"2021-12-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4581&FilePath=ProviderReport&FromType=Public&FileName=Children's%20Friend%20at%20Althea_Unannounced%20Monitoring%20Visit_12-6-2021.pdf"
4581;"2022-07-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4581&FilePath=ProviderReport&FromType=Public&FileName=Children's%20Friend%20at%20Althea_Unannounced%20Monitoring%20Visit_7-20-2022.pdf"
4596;"2021-12-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4596&FilePath=ProviderReport&FromType=Public&FileName=Children's%20Friend%20Dorcas_Unannounced%20Monitoring%20Visit_12-2-2021.pdf"
4596;"2022-09-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4596&FilePath=ProviderReport&FromType=Public&FileName=Children's%20Friend%20at%20Dorcas%20International_Unannounced%20Monitoring%20Visit_9-7-2022.pdf"
4618;"2021-10-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4618&FilePath=ProviderReport&FromType=Public&FileName=TheGivingTree_UnannouncedMonitoringVisit_101921.pdf"
4618;"2022-03-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4618&FilePath=ProviderReport&FromType=Public&FileName=Giving%20Tree%20Academy_Unannounced%20Monitoring%20VIsit_3-15-2022.pdf"
4655;"2022-06-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4655&FilePath=ProviderReport&FromType=Public&FileName=Hamlet%20Learning%20Center_Probationary%20Visit_6-23-2022.pdf"
4655;"2022-07-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4655&FilePath=ProviderReport&FromType=Public&FileName=Hamlet%20Learning%20Center_Probationary%20Visit_7-14-2022.pdf"
4655;"2022-04-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4655&FilePath=ProviderReport&FromType=Public&FileName=Hamlet%20Learning%20Center_Probationary%20Visit_4-27-2022.pdf"
650;"2022-09-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=650&FilePath=ProviderReport&FromType=Public&FileName=A%20Child's%20University%20Smithfield_Unannounced%20Monitoring%20Visit_9-26-2022.pdf"
678;"2022-09-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=678&FilePath=ProviderReport&FromType=Public&FileName=Learning%20Brooke%20ECE%20Center_Unannounced%20Monitoring%20Visit_9-20-2022.pdf"
702;"2021-11-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=702&FilePath=ProviderReport&FromType=Public&FileName=Pawtucket%20Family%20YMCA_Unannounced%20Monitoring%20Visit_11-4-2021.pdf"
713;"2022-09-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=713&FilePath=ProviderReport&FromType=Public&FileName=Gullermina%20Rodriguez_Probationary%20Visit_9-20-2022.pdf"
713;"2022-09-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=713&FilePath=ProviderReport&FromType=Public&FileName=Gulliermina%20Rodriguez_SPANISH%20Probationary%20Visit_9-20-2022.pdf"
745;"2022-05-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=745&FilePath=ProviderReport&FromType=Public&FileName=Lori%20Accardi_Unannounced%20Monitoring%20Visit_5-02-22.pdf"
1153;"2021-12-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1153&FilePath=ProviderReport&FromType=Public&FileName=Montessori%20Coummunity%20School_Unannounced%20Monitoring%20Visit_12-9-2021.pdf"
1153;"2022-09-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1153&FilePath=ProviderReport&FromType=Public&FileName=Montessori%20Community%20School%20of%20RI_Unannounced%20Monitoring%20Visit_9-14-2022.pdf"
816;"2022-01-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=816&FilePath=ProviderReport&FromType=Public&FileName=Ana%20Rogue_Unannounced%20Monitoring%20Visit_1-19-2022.pdf"
848;"2022-03-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=848&FilePath=ProviderReport&FromType=Public&FileName=Aim%20High%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_3-15-2022.pdf"
890;"2022-01-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=890&FilePath=ProviderReport&FromType=Public&FileName=MothersMorningOut_UnannouncedMonitoringVisit_012722.pdf"
890;"2022-03-10";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=890&FilePath=ProviderReport&FromType=Public&FileName=Mothers%20Morning%20Out_Uannounced%20Monitoring%20Visit_3-10-2022.pdf"
890;"2022-05-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=890&FilePath=ProviderReport&FromType=Public&FileName=Mothers%20Morning%20Out_Unannounced%20Probationary%20Visit_5-26-2022.pdf"
899;"2021-11-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=899&FilePath=ProviderReport&FromType=Public&FileName=Once%20Upon%20a%20Time%20Academy%20LLC_Unannounced%20Monitoring%20Visit_11-29-2021.pdf"
899;"2022-08-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=899&FilePath=ProviderReport&FromType=Public&FileName=Once%20Upon%20a%20Time%20Academy_Unannounced%20Monitoring%20Visit_8-11-2022.pdf"
52;"2021-11-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=52&FilePath=ProviderReport&FromType=Public&FileName=Juliana%20Hopgood_Unannounced%20Monitoring%20Visit_11-4-2021.pdf"
65;"2021-10-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=65&FilePath=ProviderReport&FromType=Public&FileName=Denise%20Pirraglia_Unannounced%20monitoring%20Visit_10-28-2021.pdf"
4098;"2022-06-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4098&FilePath=ProviderReport&FromType=Public&FileName=Little%20Learners%20Academy%20Cranston_Unannounced%20Monitoring%20Report_6-17-2022.pdf"
4141;"2021-10-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4141&FilePath=ProviderReport&FromType=Public&FileName=Early%20Foundation%20Academy_Unannounced%20Monitoring%20Visit_10-5-2021.pdf"
4141;"2022-04-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4141&FilePath=ProviderReport&FromType=Public&FileName=Early%20Foundation%20Academy_Unannounced%20Monitoring%20Visit_4-4-2022.pdf"
4154;"2021-10-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4154&FilePath=ProviderReport&FromType=Public&FileName=Bright%20Ideas_Unannounced%20Monitoring%20Visit_10-28-2021.pdf"
4154;"2022-04-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4154&FilePath=ProviderReport&FromType=Public&FileName=Bright%20Ideas_Unannounced%20Monitoring%20Visis_4-29-2022.pdf"
4669;"2022-08-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4669&FilePath=ProviderReport&FromType=Public&FileName=Ashley%20Kerstetter_Unannounced%20Monitoring%20Visit_8-4-2022.pdf"
4676;"2021-10-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4676&FilePath=ProviderReport&FromType=Public&FileName=Marta%20San%20Martino_Unannounced%20Monitoring%20Report_10-25-2021.pdf"
4727;"2021-11-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4727&FilePath=ProviderReport&FromType=Public&FileName=Neuso%20Coutinho_Unannounced%20Monitoring%20Visit_11-12-2021.pdf"
4752;"2022-04-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4752&FilePath=ProviderReport&FromType=Public&FileName=Dreamland%20III_Complaint%20Visit_4-18-2022.pdf"
4752;"2022-05-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4752&FilePath=ProviderReport&FromType=Public&FileName=Dreamland%20Learning%20Center%20III_Unannounced%20Monitoring%20Report_5-4-2022.pdf"
4780;"2022-02-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4780&FilePath=ProviderReport&FromType=Public&FileName=PaperCrownPreschool_UnannouncedMonitoringVisit_020722.pdf"
4780;"2022-08-30";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4780&FilePath=ProviderReport&FromType=Public&FileName=Paper%20Crown%20Preschool_Unannounced%20Monitoring%20Visit_8-30-2022.pdf"
4781;"2022-06-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4781&FilePath=ProviderReport&FromType=Public&FileName=Idigo%20Bethea_Unannounced%20Monitoring%20Visit_6-16-2022.pdf"
4784;"2022-02-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4784&FilePath=ProviderReport&FromType=Public&FileName=CarmenSanchez_UnannouncedMonitoringVIsit_021622.pdf"
4796;"2021-10-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4796&FilePath=ProviderReport&FromType=Public&FileName=Master%20Hans%20US%20Taekwondo%20Branch_Unannounced%20Monitoring%20Visit_10-19-2021.pdf"
4801;"2021-11-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4801&FilePath=ProviderReport&FromType=Public&FileName=CCAP%20Child%20Development%20Center_Unannounced%20Monitoring%20Visit_11-4-21.pdf"
4801;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4801&FilePath=ProviderReport&FromType=Public&FileName=CCAPBroadApril2022.pdf"
3946;"2022-05-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3946&FilePath=ProviderReport&FromType=Public&FileName=Beth%20Snyder_Unannounced%20Monitoring%20Visit_5-2-2022.pdf"
4005;"2021-12-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4005&FilePath=ProviderReport&FromType=Public&FileName=Pamela%20Joseph_Unannounced%20Monitoring%20Visit_12-6-2021.pdf"
4005;"2022-07-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4005&FilePath=ProviderReport&FromType=Public&FileName=Pamela%20Joseph_Unannounced%20Monitoring%20Visit_7-21-2022.pdf"
4011;"2021-10-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4011&FilePath=ProviderReport&FromType=Public&FileName=Dominga%20Herrera_Unannounced%20Monitoring%20Visit_10-19-2021.pdf"
4358;"2022-02-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4358&FilePath=ProviderReport&FromType=Public&FileName=CadenceEastGreenwich_UnannouncedMonitoringVisit_020422.pdf"
4359;"2022-01-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4359&FilePath=ProviderReport&FromType=Public&FileName=CadenceLincoln_UnannouncedMonitoringVisit_012122.pdf"
4359;"2022-06-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4359&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Preschool%20Lincoln_Unannounced%20Monitoring%20Visit_6-24-2022.pdf"
4360;"2021-11-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4360&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20North%20Kingstown_Unannounced%20Monitoring%20Visit_11-22-2021.pdf"
4360;"2022-05-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4360&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20North%20Kingstown_Unannounced%20Monitoring%20Visit_5-23-2022.pdf"
4360;"2022-08-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4360&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Preschool%20NK_Complaint%20Visit_8-3-2022.pdf"
4361;"2022-02-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4361&FilePath=ProviderReport&FromType=Public&FileName=CadenceSmithfield_UnannouncedMonitoringVisit_022822.pdf"
4361;"2022-08-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4361&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Preschool%20Smithfield_Unannounced%20Monitoring%20Visit_8-26-2022.pdf"
4362;"2022-05-19";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4362&FilePath=ProviderReport&FromType=Public&FileName=Cadence%20Academy%20Westerly_Unannounced%20Monitoring%20Visit_5-19-2022.pdf"
4386;"2022-07-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4386&FilePath=ProviderReport&FromType=Public&FileName=Ms%20Carol's%20Learning%20Center_Unannounced%20Monitoring%20Visit_7-6-2022.pdf"
4404;"2022-04-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4404&FilePath=ProviderReport&FromType=Public&FileName=Creative%20Learning%20U4%20and%20U5_Unannouncec%20Monitoring%20Visit_4-27-2022.pdf"
4428;"2022-03-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4428&FilePath=ProviderReport&FromType=Public&FileName=AristomediaTavares_UnannouncedMonitoringVisit_031822.pdf"
4501;"2022-02-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4501&FilePath=ProviderReport&FromType=Public&FileName=WoonsocketYMCA_UnnannouncedMonitoringVisit_022422.pdf"
4502;"2021-11-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4502&FilePath=ProviderReport&FromType=Public&FileName=Anchor%20Point%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_11-4-2021.pdf"
4502;"2022-05-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4502&FilePath=ProviderReport&FromType=Public&FileName=Anchor%20Point%20Early%20Learning%20Academy_Unannounced%20Monitoring%20Visit_5-12-2022.pdf"
4522;"2021-10-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4522&FilePath=ProviderReport&FromType=Public&FileName=Coggeshall%20Club_Unannounced%20Monitoring%20Visit_10-18-2021.pdf"
4522;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4522&FilePath=ProviderReport&FromType=Public&FileName=Coggeshall%20Club_UnannouncedMonitoringVisit_April%202022.pdf"
4522;"2022-04-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4522&FilePath=ProviderReport&FromType=Public&FileName=Coggeshall%20Club_Unannoucned%20Monitoring%20Visit_4-7-2022.pdf"
4544;"2022-08-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4544&FilePath=ProviderReport&FromType=Public&FileName=Tami%20Stallings_Unannounced%20Monitoring%20Visit_8-18-2022.pdf"
4553;"2021-10-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4553&FilePath=ProviderReport&FromType=Public&FileName=Woonsocket%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_10-26-2021.pdf"
4553;"2022-04-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=4553&FilePath=ProviderReport&FromType=Public&FileName=Woonsocket%20Early%20Learning%20Center_Unannounced%20Monitoring%20Visit_4-7-2022.pdf"
129;"2022-04-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=129&FilePath=ProviderReport&FromType=Public&FileName=Sacred%20Heart%20Day%20Care%20Center_Unannounced%20Monitoring%20Visit_4-11-2022.pdf"
468;"2021-12-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=468&FilePath=ProviderReport&FromType=Public&FileName=Shing%20Star_Unannounced%20Monitoring%20Visit_12-9-2021.pdf"
942;"2021-11-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=942&FilePath=ProviderReport&FromType=Public&FileName=The%20Litle%20Shepard%20Preschool_Unannounced%20Monitoring%20Visi_11-4-2021.pdf"
942;"2022-05-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=942&FilePath=ProviderReport&FromType=Public&FileName=The%20Little%20Shephard%20Preschool_Unannounced%20Monitoring%20Visit_5-23-2022.pdf"
948;"2021-11-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=948&FilePath=ProviderReport&FromType=Public&FileName=TotsCooperative+UnannouncedMonitoringVisit_112221.pdf"
