"ID";"Provider Name";"Facility Type";"Street Address";"City";"County";"State";"Zip Code";"Phone";"Contact Name";"Star Quality Rating";"Capacity";"Min Age";"Max Age";"Open Time";"Close Time";"Child Care Assistance";"Discounts";"Wheelchair Access";"Transportation";"Licensing Program Evaluator";"Evaluator Phone"
"c0da0526724518f41e9c88d5c83d28ea";"Elite Preparatory Academy";"Centers Care for 13 or more children";"850 S. Lauderdale";"Memphis";"Shelby";"TN";38126;"'9019426830";"Davida Myers";"2 star";99;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"YES";"YES";"PEARLY TAYLOR";"'9015437956"
"da533453ae4eacf02e68b5832eaf56ec";"Knowledge Quest @ College Park 21st CCLC (-E-)";"Centers Care for 13 or more children";"990 College Park Drive";"Memphis";"Shelby";"TN";38126;"'9019421512";;;120;"6 YR";"13 YR";"3:30 PM";"6:30 PM";"NO";"NO";"YES";"YES";;
"03f35075344ef83f8dce9117ab461697";"Knowledge Quest @ Gaston CC (-E-)";"Centers Care for 13 or more children";"1046 S. Third St.";"Memphis";"Shelby";"TN";38126;"'9019421512";;;120;"6 YR";"13 YR";"3:30 PM";"6:30 PM";"NO";"NO";"YES";"YES";;
"3f815532a4147cd1cf859f32ceb1570b";"LaRose Elementary School ELOP (-E-)";"Centers Care for 13 or more children";"864 South Wellington";"Memphis";"Shelby";"TN";38126;"'9014167848";;;60;"5 YR";"11 YR";"3:15 PM";"6:00 PM";"NO";"NO";"YES";"NO";;
"4337a2054792d33d95ba35da18f415ca";"Larose Elementary School Pre-K (-E-)";"Centers Care for 13 or more children";"864 South Wellington";"Memphis";"Shelby";"TN";38126;"'9014167848";"Deanna Mcclendon";;20;"4 YR";"5 YR";"9:15 AM";"4:15 PM";"NO";"NO";"YES";"NO";"JACKIE MCCALL";"'9014173598"
"e5ca692f5758cc3e3e3e50576c09de71";"M.C. Outreach Learning Center";"Centers Care for 13 or more children";"963 Mississippi Blvd";"Memphis";"Shelby";"TN";38126;"'9019476525";"Deborah Burrell";"3 star";248;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"TAMEKO TOLIVER";"'9015436297"
"9fe4282c5ef489843d79d49f77860e21";"New Glory Preparatory & Lrng Ctr.,LLC";"Centers Care for 13 or more children";"1044 Mississippi Blvd.";"MEMPHIS";"Shelby";"TN";38126;"'9017742232";"Tanya Mason";"3 star";195;"6 WK";"12 YR";"6:00 AM";"6:30 PM";"YES";"NO";"YES";"YES";"WENDY FORTNEY";"'9015436003"
"5556f7ae33b3c7391f8d22df82a02828";"Porter-Leath Renaissance Early H/S Centr";"Centers Care for 13 or more children";"990 College Park, Ste., 103";"Memphis";"Shelby";"TN";38126;"'9019220886";"Karen Harrell";"3 star";84;"6 WK";"3 YR";"7:30 AM";"5:00 PM";"NO";"NO";"YES";"NO";;
"2cfd191f21ea634b971e7ee5306b022e";"The Little College for Kids";"Centers Care for 13 or more children";"246 E.H. Crump";"Memphis";"Shelby";"TN";38126;"'9016446543";"Dionne White Lambert";"New";78;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Nicole Marr";"'9015436049"
"e6aef56692422e9f1a092e7bb902d475";"Angels Being Prepared Incorporated";"Family Homes Care for 7 or fewer children";"2397 Wellons";"Memphis";"Shelby";"TN";38127;"'9015037663";"Bobbie Johnson";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Richard Wright";"'9015432478"
"a1f2d44502b1b6f22b32569eac0b3734";"Big Baby's Family Child Care Center";"Family Homes Care for 7 or fewer children";"2003 Corning";"Memphis";"Shelby";"TN";38127;"'9013531915";;"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"NO";"NO";"Cathy Woodward-Genesy";"'9015436001"
"a2841200ebbc58bfa92d1b4b90b92279";"Busy Learning Academy";"Family Homes Care for 7 or fewer children";"2026 Tulsa Street";"Memphis";"Shelby";"TN";38127;"'9013531995";"Chalissa Houston";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:01 AM";"YES";"YES";"NO";"NO";"WENDY FORTNEY";"'9015436003"
"99d059c07bd1cd7df083a50fd55a64f7";"Busy Little Babies Home Day Care";"Family Homes Care for 7 or fewer children";"3552 Denver Street";"MEMPHIS";"Shelby";"TN";38127;"'9013530118";"Chalissa Houston";"3 star";7;"6 WK";"16 YR";"3:59 AM";"4:00 AM";"YES";"YES";"NO";"NO";"WENDY FORTNEY";"'9015436003"
"4c2c7dceee70324cbca48abc4ac3e912";"C J's Learning Academy";"Family Homes Care for 7 or fewer children";"3280 Debby";"Memphis";"Shelby";"TN";38127;"'9013378874";"Carolyn Taylor";"3 star";7;"6 WK";"12 YR";"5:59 AM";"6:00 AM";"YES";"NO";"NO";"NO";"Richard Wright";"'9015432478"
"aaa4dc719c7059661c2610ab5b31add9";"Ewing Family Day Home";"Family Homes Care for 7 or fewer children";"2178 Theda";"Memphis";"Shelby";"TN";38127;"'9015092736";"Rosie Ewing";"0 - minimal requrements";7;"6 WK";"12 YR";"6:30 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Dennis Fant";"'9015432479"
"d5b73abe76e32e13c7172a17a663573d";"Fresh Start Academy";"Family Homes Care for 7 or fewer children";"2181 Clifton";"Memphis";"Shelby";"TN";38127;"'9012654347";"Steven Chambers";"New";;"6 WK";"12 YR";"6:00 AM";"5:00 PM";"YES";"NO";"NO";"NO";"David Barron";"'9015437656"
"1d087856d6cb012f90e7c680f79e675c";"Giant Steps FDH";"Family Homes Care for 7 or fewer children";"1655 Gregory";"Memphis";"Shelby";"TN";38127;"'9013531744";"Ruby Cranford";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"YES";"YES";;
"79746e7aa02defa70d148d4f56902ec2";"Granny's House Too";"Family Homes Care for 7 or fewer children";"2461 Dalebrook Cove";"MEMPHIS";"Shelby";"TN";38127;"'9019070138";"Doris Winfrey";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"YES";"NO";"FANNIE LAMAR";"'9015436714"
"73ce251e51ba677200805f15b645f552";"Hippie Hop Family Day Home";"Family Homes Care for 7 or fewer children";"3903 Ajanders Drive";"Memphis";"Shelby";"TN";38127;"'9015704968";"Ordameassa Taylor";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:00 PM";"YES";"YES";"NO";"NO";"Dennis Fant";"'9015432479"
"a0f0e8f77e15f48e4cc9621c722c1db3";"House of Scholars Family Enrichment Cntr";"Family Homes Care for 7 or fewer children";"2878 Manndale Drive";"Memphis";"Shelby";"TN";38127;"'9018261621";"Cresha Burks";"2 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"YES";"NO";"NO";"FANNIE LAMAR";"'9015436714"
"eed0321acd2a0382e9ca2f37ad4be43e";"Lauren's Learning Academy";"Family Homes Care for 7 or fewer children";"1451 Oberle Avenue";"Memphis";"Shelby";"TN";38127;"'9012391663";"Erica Marks";"New";7;"6 WK";"12 YR";"6:00 AM";"11:00 PM";"YES";"NO";"NO";"NO";"Nicole Marr";"'9015436049"
"699204d3323c2afe17c72f1c78d01b22";"Lil Learners FDH";"Family Homes Care for 7 or fewer children";"2739 McGregor Ave.";"Memphis";"Shelby";"TN";38127;"'9014900184";"Erma Wells";"0 - minimal requrements";7;"6 WK";"12 YR";"5:00 AM";"11:59 PM";"YES";"NO";"YES";"NO";"Annette Fleming";"'9015436357"
"60e54fa0a320b5b9b5f05697813f92ea";"Lisa's Little Angels Family Day Home";"Family Homes Care for 7 or fewer children";"2054 Belover Drive";"Memphis";"Shelby";"TN";38127;"'9013572560";"Leslie Cole";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"YES";"NO";"Cathy Woodward-Genesy";"'9015436001"
"284aecffbe4cc1a75f035216291dca57";"Lisa's Little Angels Family Day Home #2";"Family Homes Care for 7 or fewer children";"4302 Coventry Drive";"Memphis";"Shelby";"TN";38127;"'9015005220";"Leslie Cole";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"NO";"NO";"Cathy Woodward-Genesy";"'9015436001"
"c9ba8791d6f51c96c03b5ebfa476d476";"Little People Learning Academy";"Family Homes Care for 7 or fewer children";"2750 Mahue Drive";"Memphis";"Shelby";"TN";38127;"'9016913844";"Katron Crawford";"0 - minimal requrements";7;"6 WK";"12 YR";"12:00 AM";"11:59 PM";"YES";"NO";"NO";"NO";"Teri Brooks";"'9015437964"
"34262906b8acdd81316d655be870fec8";"Mrs. Bryson's FDH";"Family Homes Care for 7 or fewer children";"3896 Point Church";"Memphis";"Shelby";"TN";38127;"'9013575379";"Frances Bryson";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"NAOMI JONES";"'9015436006"
"3aa11fe5e5de85d9b9eb008ca30db8ab";"N & P Loving Care";"Family Homes Care for 7 or fewer children";"2401 WHITNEY AVE";"MEMPHIS";"Shelby";"TN";38127;"'9012838767";"Patricia Moore";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"NO";"NO";"ARTRICIA POLK";"'9015436372"
"a1de5b45594942e4494ca419537e0251";"Open Heart's Home Care";"Family Homes Care for 7 or fewer children";"4238 Argonne St";"Memphis";"Shelby";"TN";38127;"'9016503561";"Janice Burnett";"3 star";7;"6 WK";"12 YR";"7:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Freda Adams";"'9015437716"
"e8527ee9a3a25a36a2e2d51e0852f879";"Phaze 2 Learning";"Family Homes Care for 7 or fewer children";"2581 E Wellons";"Memphis";"Shelby";"TN";38127;"'9013574699";"Nina Sanders";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"NO";"NO";"NO";;
"53c9bb84831233572a2f77651d395d0a";"Ruby's Daycare Corners #2";"Family Homes Care for 7 or fewer children";"3528 Watkins";"Memphis";"Shelby";"TN";38127;"'9013532006";"Ruby Williams";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"YES";"YES";"NO";"FANNIE LAMAR";"'9015436714"
"960cfb2e1df0767620ef9a4df6983fbc";"Ruby's Family Day Home";"Family Homes Care for 7 or fewer children";"1832 Sutton";"Memphis";"Shelby";"TN";38127;"'9013570051";"Ruby Williams";"3 star";7;"6 WK";"12 YR";"6:00 AM";"11:59 PM";"YES";"YES";"YES";"YES";"FANNIE LAMAR";"'9015436714"
"f27d574b7654fa744cf5470c6ef73e75";"The Little Rocking Horse Childcare";"Family Homes Care for 7 or fewer children";"1731 Georgian";"MEMPHIS";"Shelby";"TN";38127;"'9013534611";"Cynthia Dortch";"3 star";7;"6 WK";"12 YR";"6:00 AM";"10:30 PM";"YES";"NO";"NO";"NO";"WENDY FORTNEY";"'9015436003"
"19c60e91bdd9c6ef1a76dee8907622a7";"Unique Kids Family Child Care";"Family Homes Care for 7 or fewer children";"1441 Whitney Avenue";"Memphis";"Shelby";"TN";38127;"'9016719320";"Tequila Nelson";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Annette Fleming";"'9015436357"
"779034b36525c64f9e31183626438240";"A Mother's Wish, LLC North Watkins";"Centers Care for 13 or more children";"3303 NORTH WATKINS";"MEMPHIS";"Shelby";"TN";38127;"'9013532160";"Amelia Wilson";"3 star";74;"6 WK";"17 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"ARTRICIA POLK";"'9015436372"
"84840e133cc32c4cad8b938b604fef2a";"ASD Corning @Frayser Achievem Elem Pre-K (-E-)";"Centers Care for 13 or more children";"1602 Dellwood Avenue";"Memphis";"Shelby";"TN";38127;"'9014163840";"Valencia Jeffries-Lanier";;20;"4 YR";"5 YR";"8:00 AM";"4:00 PM";"NO";"NO";"YES";"NO";"Tunyia Williams";"'9012295611"
"7caf311a16f93c5e09dcb0c1d72986b4";"ASD Frayser Achievement Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"1602 Dellwood Ave.";"Memphis";"Shelby";"TN";38127;"'9014163840";"Valencia Jeffries-Lanier";;20;"4 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"NO";"YES";"YES";"Tunyia Williams";"'9012295611"
"6feb152b59187dc0870370d1412ba8cd";"ASD Georgian Hills Achieve. Elem. Pre-K (-E-)";"Centers Care for 13 or more children";"3930 Lewier St.";"Memphis";"Shelby";"TN";38127;"'9014163840";"Valencia Jeffries-Lanier";;40;"3 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"NO";"YES";"YES";"Tunyia Williams";"'9012295611"
"edd6ef1b74781744e8c8878f14ec71bc";"ASD Whitney Achievement Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"1219 Whitney Ave.";"Memphis";"Shelby";"TN";38127;"'9014163840";"Valencia Jeffries-Lanier";;40;"4 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"NO";"YES";"NO";"Tunyia Williams";"'9012295611"
"663f280f7b6b2ebfb2b86b646b0c9ac8";"Blessed Beginnings Learning Academy";"Centers Care for 13 or more children";"3262 Millington";"Memphis";"Shelby";"TN";38127;"'9013549802";"Wendy Mccracken";"3 star";71;"6 WK";"12 YR";"7:00 AM";"5:30 PM";"YES";"NO";"YES";"YES";"FANNIE LAMAR";"'9015436714"
"f46d63d58725cd467ab2f4d4e32ed85e";"Bright Minds Academy Inc";"Centers Care for 13 or more children";"3475 N. Watkins";"Memphis";"Shelby";"TN";38127;"'9013082593";"Carolyn Kelley";"New";99;"6 WK";"12 YR";"5:30 AM";"6:00 PM";"YES";"NO";"YES";"YES";"Dennis Fant";"'9015432479"
"b3d63e6a42500cb078a0dbff5eb1a6ca";"Cornerstone Prep Denver Pre-K (-E-)";"Centers Care for 13 or more children";"1940 Frayser Blvd.";"Memphis";"Shelby";"TN";38127;"'9014163936";;;20;"4 YR";"5 YR";"7:30 AM";"3:45 PM";"NO";"NO";"YES";"NO";"Tunyia Williams";"'9012295611"
"9e53a826244b15bfe80157a395fb5ed8";"Creative Minds Christian Learning Acad.";"Centers Care for 13 or more children";"3348 Millington Road";"Memphis";"Shelby";"TN";38127;"'9014966582";"Latonya Broome";"New";48;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Teri Brooks";"'9015437964"
"21adaf815f979c6ca7290744ccee60b5";"Dama's Little Folks Child Care Center";"Centers Care for 13 or more children";"3408 North Watkins";"Memphis";"Shelby";"TN";38127;"'9013585747";"Dama Lee";"3 star";24;"12 MO";"12 YR";"6:00 AM";"8:00 PM";"YES";"NO";"YES";"YES";"ANNETTE WALKER";"'9015437957"
"4de8cc4d5c1ec8986de7c375b3dc7922";"Delano Elementary ELOP (-E-)";"Centers Care for 13 or more children";"1716 Delano Road";"Memphis";"Shelby";"TN";38127;"'9014163932";;;60;"5 YR";"12 YR";"3:15 PM";"6:00 PM";"YES";"NO";"YES";"NO";"Tunyia Williams";"'9012295611"
"8a4a973f1b507844366989e523382973";"Future Leaders Community Partner Pre-K (-E-)";"Centers Care for 13 or more children";"2341 Frayser Blvd";"Memphis";"Shelby";"TN";38127;"'9013548250";;;20;"4 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"NO";"YES";"NO";"Sharon Neely";"'6157410345"
"2b7e7b513b7e5b423dac1122ac798beb";"Future Leaders Learning Center";"Centers Care for 13 or more children";"2341 Frayser Blvd";"Memphis";"Shelby";"TN";38127;"'9013548250";"Corliss Horton";"3 star";158;"6 WK";"12 YR";"6:00 AM";"4:00 PM";"YES";"YES";"YES";"YES";"Deborah Shannon";"'9015433599"
"63cedf9522098ce625af0417639fcfd1";"Great Beginnings Child Care Center";"Centers Care for 13 or more children";"3508 N. Watkins Street";"Memphis";"Shelby";"TN";38127;"'9013580790";"Jennifer Taylor";"3 star";51;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"YES";"NO";"Richard Wright";"'9015432478"
"1f974b0f2c53966a84fa9ed0fab4d106";"Growing Minds Academy";"Centers Care for 13 or more children";"3484 N. Thomas Street";"Memphis";"Shelby";"TN";38127;"'9016526102";"Yamika Wilson";"New";24;"6 WK";"12 YR";"6:00 AM";"6:01 AM";"YES";"NO";"NO";"NO";;
"2c9610bd455132311556dd26bb034a94";"Hawkins Mill Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"4295 Mountain Terrace Street";"Memphis";"Shelby";"TN";38127;"'9014163944";"Claude Wilson";;40;"3 YR";"5 YR";"9:15 AM";"4:15 PM";"NO";"NO";"YES";"YES";"Tunyia Williams";"'9012295611"
"085bb37f706abd96aa1033ff28cd788b";"It's All About Learning Christian Academ";"Centers Care for 13 or more children";"3200 Millington Rd.";"Memphis";"Shelby";"TN";38127;"'9015297469";"Georgetta Ward";"3 star";67;"6 WK";"12 YR";"5:59 AM";"6:00 AM";"YES";"NO";"YES";"YES";;
"733c4583f8345b9029ced97c43d3a720";"JoAnn's Kids Learning Academy";"Centers Care for 13 or more children";"3277 N. Watkins";"Memphis";"Shelby";"TN";38127;"'9013534522";"Cheryl Mimms";"3 star";150;"6 WK";"12 YR";"5:30 AM";"6:00 PM";"YES";"NO";"NO";"YES";"ANNETTE WALKER";"'9015437957"
"e0061e8ad32695b023ceea11e827bca6";"Kids R Kreative";"Centers Care for 13 or more children";"2767 Frayser Blvd";"Memphis";"Shelby";"TN";38127;"'9014256922";"Pamela Tuggle";"3 star";60;"6 WK";"12 YR";"6:00 AM";"6:01 AM";"YES";"NO";"YES";"YES";;
"9420e2c387b23cf2ee0fcff2e5414042";"Libertas School of Memphis (-E-)";"Centers Care for 13 or more children";"3777 Edenburg Drive";"Memphis";"Shelby";"TN";38127;"'9016093611";;;120;"3 YR";"4 YR";"7:35 AM";"1:20 PM";"YES";"NO";"YES";"YES";"Sharon Neely";"'6157410345"
"d9737d574c5c7c617fa29e8f0ce19445";"Libertas School of Memphis LEAPS Program (-E-)";"Centers Care for 13 or more children";"3777 Edenburg Drive";"Memphis";"Shelby";"TN";38127;"'9016093611";;;225;"5 YR";"11 YR";"3:15 PM";"5:30 PM";"NO";"NO";"YES";"NO";"Sharon Neely";"'6157410345"
"74f0becff129a66ff3fef82cbe47db64";"Lion and Lioness Learning Academy";"Centers Care for 13 or more children";"3458 N. Watkins Street";"Memphis";"Shelby";"TN";38127;"'9013584021";"Jamese Couch";"3 star";99;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"YES";"Deborah Shannon";"'9015433599"
"c516455d073209b98d8aa4eac50fa8af";"Lucie E Campbell Elementary ELOP (-E-)";"Centers Care for 13 or more children";"3232 Birchfield Road";"Memphis";"Shelby";"TN";38127;"'9014161000";;;80;"5 YR";"12 YR";"3:15 PM";"6:00 PM";"NO";"NO";"YES";"NO";;
"60e47df2a76ccba8240c6b18855f8e91";"Lucie E. Campbell Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"3232 Birchfield Drive";"Memphis";"Shelby";"TN";38127;"'9014161000";"Latoya Jeems";;60;"4 YR";"5 YR";"8:15 AM";"3:15 PM";"NO";"NO";"YES";"YES";"Tunyia Williams";"'9012295611"
"d06acc5076c72653711b939c2c115a2b";"Magic Kingdom Learning Academy #2";"Centers Care for 13 or more children";"1762 Dellwood Avenue";"Memphis";"Shelby";"TN";38127;"'9013580157";"Janine Jolliffi";"2 star";50;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"PEARLY TAYLOR";"'9015437956"
"43b6a070a477332341d74d166e462e90";"Middle School Learning Center (-E-)";"Centers Care for 13 or more children";"3925 Denver St.";"Memphis";"Shelby";"TN";38127;"'9014970364";"Chasity Banks";;75;"10 YR";"15 YR";"4:15 PM";"8:15 PM";"NO";"NO";"YES";"NO";;
"f160603618f9cfd79cf54f645a162273";"Ms. Diane's Hands of Joy Childcare";"Centers Care for 13 or more children";"3746 Watkins";"Memphis";"Shelby";"TN";38127;"'9013479973";"Diane Farwell";"2 star";60;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"NO";"YES";"Annette Fleming";"'9015436357"
"0ff624b8e22805fd97e4638cfda897c9";"New Hope Christian Academy Preschool (-E-)";"Centers Care for 13 or more children";"3000 University Dr.";"Memphis";"Shelby";"TN";38127;"'9013533183";;;89;"3 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"YES";"NO";"NO";"Tunyia Williams";"'9012295611"
"abb1737a1979fce3369e33063ae9d7d8";"Northaven Elementary School Pre-K (-E-)";"Centers Care for 13 or more children";"5157 NORTH CIRCLE ROAD";"MEMPHIS";"Shelby";"TN";38127;"'9014162800";"Divalyn Gordon";;20;"4 YR";"5 YR";"8:15 AM";"3:15 PM";"NO";"NO";"YES";"YES";"Kristi Munson";"'9015693473"
"b33eb1ec16784a038a32bc462b137ab4";"Porter Leath Delano Head Start";"Centers Care for 13 or more children";"1727 Oberle";"Memphis";"Shelby";"TN";38127;"'9019220836";"Twana Hinds";"3 star";220;"3 YR";"5 YR";"7:30 AM";"4:00 PM";"NO";"NO";"YES";"NO";"PEARLY TAYLOR";"'9015437956"
"b347d627e9f1972a524261961ab04e68";"Porter-Leath Frayser H/S & Early H/S Ctr";"Centers Care for 13 or more children";"3274 Rangeline Road";"Memphis";"Shelby";"TN";38127;"'9013586555";"Karen Harrell";"3 star";231;"6 WK";"5 YR";"7:00 AM";"4:30 PM";"YES";"YES";"NO";"NO";;
"c8f0ffe655c50da6a358a186967827a5";"The Land Academy,Inc.";"Centers Care for 13 or more children";"3430 Overton Crossing";"MEMPHIS";"Shelby";"TN";38127;"'9013531277";"Jeaneen Shelton";"3 star";151;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"YES";"YES";"NAOMI JONES";"'9015436006"
"a571525b6c849b00224bf416e0610283";"Westside Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"3347 Dawn Drive";"Memphis";"Shelby";"TN";38127;"'9014163725";"Kimberly Adams";;20;"4 YR";"5 YR";"8:15 AM";"3:15 PM";"NO";"NO";"YES";"NO";"Tunyia Williams";"'9012295611"
"ceebc7b9c093604ba0130e7e53d470a3";"Youth Academy of Dreams (-E-)";"Centers Care for 13 or more children";"3350 Trezevant Street";"Memphis";"Shelby";"TN";38127;"'9015721167";;;200;"5 YR";"12 YR";"3:00 PM";"8:00 PM";"NO";"YES";"YES";"YES";"Sharon Neely";"'6157410345"
"b332e43d789e8da8dcd267213a4a9c8c";"Beyond Belief In Home Learning Room";"Family Homes Care for 7 or fewer children";"3822 Voltaire Avenue";"Memphis";"Shelby";"TN";38128;"'9014942582";"Yolanda Barnes";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"NO";"Deborah Shannon";"'9015433599"
"9cfdb0cf5db58b6e3bd6a18d3356fdf6";"Cozy Corner for Infants & Toddlers";"Family Homes Care for 7 or fewer children";"4028 Battlefield Drive";"Memphis";"Shelby";"TN";38128;"'9014289668";"Cathy Holliday";"3 star";12;"6 WK";"12 YR";"5:00 AM";"11:00 PM";"YES";"NO";"YES";"NO";"NAOMI JONES";"'9015436006"
"5623e5eaf1aef15a48ee778ca004e84a";"Daphne Building Blocks";"Family Homes Care for 7 or fewer children";"4349 Northwood Hills Dr.";"Memphis";"Shelby";"TN";38128;"'9013734314";"Daphne Erby";"3 star";7;"6 WK";"5 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"ARTRICIA POLK";"'9015436372"
"618ca489e2d7feebadbd709634e81b13";"From Rattles to Books Home Daycare";"Family Homes Care for 7 or fewer children";"2636 Baypointe Circle E.";"Mmephis";"Shelby";"TN";38128;"'9018596351";"Rufus Buckley";"New";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Richard Wright";"'9015432478"
"436ec7b94042a81bc20a5a6c12472172";"Fun Time Learning House";"Family Homes Care for 7 or fewer children";"4332 Kerwin Dr.";"Memphis";"Shelby";"TN";38128;"'9015020733";"Brittany Ward";"New";7;"13 MO";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"YES";"NO";"Annette Fleming";"'9015436357"
"36106e08939627f5779d4c44d20e100e";"Glowing Hearts Family Childcare";"Family Homes Care for 7 or fewer children";"3767 Kipling";"Memphis";"Shelby";"TN";38128;"'9012659301";"Monique Burrow";"New";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Nicole Marr";"'9015436049"
"f8028b2d6cb4a7edc6c144d3bc7a443c";"Joy Of Learning";"Family Homes Care for 7 or fewer children";"3511 Lehi Dr";"Memphis";"Shelby";"TN";38128;"'9013819556";"Cybil Dorsey";"3 star";7;"6 WK";"12 YR";"6:01 AM";"6:00 PM";"YES";"YES";"NO";"NO";"NAOMI JONES";"'9015436006"
"3de937017b79267133ed73aa60e5bfed";"Julius Elton Turner's ECLI";"Family Homes Care for 7 or fewer children";"3470 Northmoor";"Memphis";"Shelby";"TN";38128;"'9014289721";"Tiffany Shipp";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"NO";"NO";"ARTRICIA POLK";"'9015436372"
"70c797abcc3932629f2906d8860eba20";"Julius Elton Turner's ECLI #2";"Family Homes Care for 7 or fewer children";"3508 Panbrook Cove";"Memphis";"Shelby";"TN";38128;"'9019210284";"Tiffany Shipp";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"NO";"NO";"ARTRICIA POLK";"'9015436372"
"5e5c5f8e32a52270ea79835769288a44";"Just For Kids Family Day Home";"Family Homes Care for 7 or fewer children";"3316 Egypt-Central Road";"Memphis";"Shelby";"TN";38128;"'9018254802";"Angela Marion";"3 star";7;"6 WK";"13 YR";"7:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"TAMEKO TOLIVER";"'9015436297"
"70e0e4a273e4febcaff127a6ac963f30";"Katies Klassy Kidz FDH";"Family Homes Care for 7 or fewer children";"4327 Yale Road";"Memphis";"Shelby";"TN";38128;"'9013827280";"Micheal Woods";"3 star";7;"1 YR";"8 YR";"6:00 AM";"11:59 PM";"YES";"YES";"NO";"NO";"Annette Fleming";"'9015436357"
"c019f510fd71e4971d58c320b89a6343";"Kiddie Corner FCCH";"Family Homes Care for 7 or fewer children";"3786 Voltaire Avenue";"Memphis";"Shelby";"TN";38128;"'9015124559";"Vanesia Woodland";"New";7;"6 WK";"12 YR";"6:00 AM";"5:30 PM";"YES";"YES";"NO";"NO";"FANNIE LAMAR";"'9015436714"
"61f08063f0b34a40c2a839561c03f208";"King & I Family Day Home";"Family Homes Care for 7 or fewer children";"3291 Scenic Terrace Hwy";"Memphis";"Shelby";"TN";38128;"'9013807737";"Tori Murrell";"3 star";7;"6 WK";"12 YR";"6:00 AM";"6:01 AM";"YES";"YES";"NO";"NO";"Annette Fleming";"'9015436357"
"9c9de6f27808433506e4d25f48126197";"Learning Zone Family Daycare";"Family Homes Care for 7 or fewer children";"4445 South Cedar Bark Cove";"Memphis";"Shelby";"TN";38128;"'9016910554";"Brandi Richardson";"New";7;"19 MO";"5 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Nicole Marr";"'9015436049"
"624480a7266a7a9d7f877e34c4979883";"Lena's Little Ones";"Family Homes Care for 7 or fewer children";"4159 Hampton Manor Lane";"Memphis";"Shelby";"TN";38128;"'9012709450";"Toyshea Tailiaferro";"3 star";7;"6 WK";"12 YR";"5:59 AM";"6:00 PM";"YES";"YES";"YES";"NO";"ARTRICIA POLK";"'9015436372"
