"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
345273;"Walker, Sebrenna Anne";"1728 Lakeview Rd";"Clearwater";"Pinellas";"FL";33756;7277549865;"Family Day Care Home";8;"Regular/Annual";"05/22/2020";"F06PI0040";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
292030;"Johnson, Deborah";"1883 Balboa Ln";"Clearwater";"Pinellas";"FL";33756;7275817198;"Family Day Care Home";8;"Regular/Annual";"08/03/2019";"F06PI0639";"7:00AM - 5:30PM";"7:00AM - 11:00PM";"7:00AM - 11:00PM";"7:00AM - 11:00PM";"7:00AM - 11:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
337884;"Sciandra, Christine";"3143 Johns Pkwy";"Clearwater";"Pinellas";"FL";33759;7277973828;"Family Day Care Home";8;"Regular/Annual";"05/22/2020";"F06PI0032";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
291087;"Martin, Gordon (LFCCH)";"3055 Kapok Kove Dr";"Clearwater";"Pinellas";"FL";33759;7272239084;"Large Family Child Care Home";12;"Regular/Annual";"08/19/2019";"L06PI0464";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Open 24 Hours;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"Yes"
307141;"Williams, Joyce";"2960 Drew St";"Clearwater";"Pinellas";"FL";33759;8135167308;"Family Day Care Home";5;"Active";;"I06PI0001";;;;;;;;"Open Year-Round";;;;;"No";"No";"No"
290593;"R'Club - Eisenhower";"2800 Drew St";"Clearwater";"Pinellas";"FL";33759;7277977001;"Child Care Facility";250;"Regular/Annual";"12/03/2019";"C06PI0209";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
290445;"La Petite Academy";"1880 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33759;7277961705;"Child Care Facility";100;"Regular/Annual";"09/04/2019";"C06PI0143";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
290225;"Boys & Girls Club @ Wood Valley";"2816 Park Trail Ln";"Clearwater";"Pinellas";"FL";33759;7272166190;"Child Care Facility";65;"Regular/Annual";"10/24/2019";"C06PI0033";"1:00PM - 6:00PM";"1:00PM - 6:00PM";"1:00PM - 6:00PM";"1:00PM - 6:00PM";"1:00PM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
290634;"R'Club - Paul B. Stephens";"2935 County Road 193";"Clearwater";"Pinellas";"FL";33759;7277265280;"Child Care Facility";40;"Regular/Annual";"12/04/2019";"C06PI0224";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
361060;"The Learning Experience - Clearwater";"3090 Sunset Point Road";"Clearwater";"Pinellas";"FL";33759;7272400213;"Child Care Facility";152;"Regular/Annual";"12/31/2019";"C06PI0403";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";;;"Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290526;"Montessori At Sylvan Abbey A Christian Preschool";"2817 Sunset Point Rd";"Clearwater";"Pinellas";"FL";33759;7272235907;"Child Care Facility";25;"Regular/Annual";"02/18/2020";"C06PI0166";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
290602;"R'Club - McMullen Booth";"3025 Union St";"Clearwater";"Pinellas";"FL";33759;7277965760;"Child Care Facility";227;"Regular/Annual";"05/05/2020";"C06PI0218";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
290418;"KinderCare Learning Center 531";"2644 State Road 590";"Clearwater";"Pinellas";"FL";33759;7277979307;"Child Care Facility";98;"Regular/Annual";"08/06/2019";"C06PI0124";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";;;"Open Year-Round";"National Accreditation Commission";"12/28/2015";"12/28/2019";"Yes";"No";"No";"Yes"
290296;"Cornerstone Preschool";"2671 Sunset Point Rd";"Clearwater";"Pinellas";"FL";33759;7277913333;"Child Care Facility";103;"Regular/Annual";"06/05/2020";"C06PI0061";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";;;"Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"No"
290303;"Countryside Christian Preschool";"1850 N McMullen Booth Road";"Clearwater";"Pinellas";"FL";33759;7277991618;"Child Care Facility";231;"Regular/Annual";"01/06/2020";"C06PI0065";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Open Year-Round;Transportation";;;;"Yes";"Yes";"No";"No"
291987;"Fowler, Carol Ann";"1883 Oak Forest Dr";"Clearwater";"Pinellas";"FL";33759;7277269736;"Family Day Care Home";8;"Regular/Annual";"05/03/2020";"F06PI0606";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";;;"Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
292129;"O'Donnell, Cristy";"1859 Forest Wood Dr";"Clearwater";"Pinellas";"FL";33759;7277960676;"Family Day Care Home";8;"Regular/Annual";"10/07/2019";"F06PI0683";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";;;"Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290596;"R'Club - High Point";"5921 150th Ave";"Clearwater";"Pinellas";"FL";33760;7275355003;"Child Care Facility";250;"Regular/Annual";"12/04/2019";"C06PI0212";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
290223;"Blossom Montessori School for the Deaf";"14088 Icot Blvd";"Clearwater";"Pinellas";"FL";33760;7275397879;"Child Care Facility";35;"Regular/Annual";"07/01/2019";"C06PI0032";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"After School;Before School;Full Day;Half Day;Open Year-Round";;;;;"No";"No";"Yes"
290715;"Teenage Parenting Program - PTEC - Clearwater";"6100 154th Ave";"Clearwater";"Pinellas";"FL";33760;7275387167;"Child Care Facility";38;"Regular/Annual";"03/06/2020";"C06PI0287";"6:30AM - 2:00PM";"6:30AM - 2:00PM";"6:30AM - 2:00PM";"6:30AM - 2:00PM";"6:30AM - 2:00PM";;;"Food Served;Full Day;Infant Care;Open Year-Round;Transportation";;;;;"No";"No";"No"
290439;"LSF, Inc. High Point Center";"15495 58th St";"Clearwater";"Pinellas";"FL";33760;7275355009;"Child Care Facility";50;"Regular/Annual";"06/11/2020";"C06PI0137";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";"7:30AM - 4:30PM";;;"Open Year-Round";"National Association for the Education of Young Children";"03/10/2014";"06/01/2019";;"No";"Yes";"No"
290740;"Truth and Life Christian Academy";"15703 61st St";"Clearwater";"Pinellas";"FL";33760;7273314688;"Child Care Facility";59;"Regular/Annual";"02/07/2020";"C06PI0308";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
290765;"Westchester Academy";"5690 Roosevelt Blvd";"Clearwater";"Pinellas";"FL";33760;7275361622;"Child Care Facility";90;"Regular/Annual";"04/01/2020";"C06PI0317";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
290203;"Bay Vista Learning Center";"16120 Bay Vista Dr";"Clearwater";"Pinellas";"FL";33760;7275310081;"Child Care Facility";133;"Regular/Annual";"07/01/2019";"C06PI0026";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"09/07/2017";"06/19/2020";"Yes";"No";"No";"Yes"
290653;"R'Club Early Learning Academy @ Whitney Road";"2886 Whitney Rd";"Clearwater";"Pinellas";"FL";33760;7275350387;"Child Care Facility";65;"Regular/Annual";"08/03/2019";"C06PI0243";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";"National Association for the Education of Young Children";"07/17/2018";"08/01/2023";"Yes";"No";"Yes";"Yes"
291877;"Evans, Laurae";"15148 George Blvd";"Clearwater";"Pinellas";"FL";33760;7275367489;"Family Day Care Home";7;"Regular/Annual";"10/04/2019";"F06PI0602";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";;;"Drop In;Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
351751;"Fort, Tabree (DBA) The Learning Fort Inc.";"14989 54th Way";"Clearwater";"Pinellas";"FL";33760;7272234297;"Family Day Care Home";8;"Regular/Annual";"09/30/2019";"F06PI0046";"7:00AM - 8:00PM";"7:00AM - 8:00PM";"7:00AM - 8:00PM";"7:00AM - 8:00PM";"7:00AM - 8:00PM";;;"After School;Before School;Food Served;Full Day;Open Year-Round";;;;;"No";"No";"Yes"
291993;"Gamble, Sharleen";"15348 Westminister Ave";"Clearwater";"Pinellas";"FL";33760;7275389390;"Family Day Care Home";8;"Regular/Annual";"12/06/2019";"F06PI0610";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
291076;"Lal, Sharmila";"15274 Westminister Ave";"Clearwater";"Pinellas";"FL";33760;7275351057;"Family Day Care Home";8;"Regular/Annual";"06/04/2019";"F06PI0456";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";;;"Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"Yes"
290764;"Wee Care Preschool";"3130 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33761;7277970382;"Child Care Facility";114;"Regular/Annual";"11/02/2019";"C06PI0316";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"02/10/2018";"02/10/2023";"Yes";"No";"No";"Yes"
290559;"North Bay Church Christian Academy";"3170 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33761;7277910027;"Child Care Facility";67;"Regular/Annual";"10/05/2019";"C06PI0175";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round;Transportation";;;;"Yes";"No";"No";"No"
290720;"The Growing Place Preschool";"2680 Landmark Dr";"Clearwater";"Pinellas";"FL";33761;7274790420;"Child Care Facility";132;"Regular/Annual";"08/02/2019";"C06PI0290";"9:00AM - 2:00PM";"9:00AM - 2:00PM";"9:00AM - 2:00PM";"9:00AM - 2:00PM";"9:00AM - 2:00PM";;;"Half Day;Open Year-Round";"National Association for the Education of Young Children";"04/01/2019";"04/01/2024";"Yes";"No";"No";"No"
290412;"Kids' Corner";"2875 State Road 580";"Clearwater";"Pinellas";"FL";33761;7277237679;"Child Care Facility";104;"Regular/Annual";"03/06/2020";"C06PI0119";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"After School;Before School;Food Served;Half Day;Open Year-Round";;;;"Yes";"Yes";"No";"No"
290810;"YMCA of the Suncoast Child Care - Leila Davis";"2630 Landmark Dr";"Clearwater";"Pinellas";"FL";33761;7277233312;"Child Care Facility";150;"Regular/Annual";"02/03/2020";"C06PI0354";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
290665;"Safety Harbor Montessori Academy";"2669 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33761;7277241767;"Child Care Facility";45;"Regular/Annual";"07/01/2019";"C06PI0254";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";;;"After School;Before School;Full Day;Half Day;Open Year-Round";;;;;"No";"No";"No"
292250;"Tomorrow's Child of Pinellas, Inc.";"2669 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33761;7277241767;"Non-Public School";84;"Active";"01/08/2020";"S06PI0021";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";;;"Food Served;Full Day;Half Day;Open Year-Round";;;;;"No";"No";"No"
290234;"Brighter Beginnings Preschool";"2742 Pine Tree Ln";"Clearwater";"Pinellas";"FL";33761;7277998797;"Child Care Facility";30;"Regular/Annual";"05/04/2020";"C06PI0039";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day;Open Year-Round";"Accredited Professional Preschool Learning Environment";"03/21/2017";"01/19/2020";"Yes";"No";"No";"Yes"
292127;"NorthBay Christian Academy";"2525 McMullen Booth Rd";"Clearwater";"Pinellas";"FL";33761;7274620134;"Non-Public School";12;"Active";"08/27/2019";"S06PI0017";;"9:00AM - 3:15PM";;"9:00AM - 3:15PM";;;;"Open Year-Round";;;;;"No";"No";"No"
291142;"Myers, Ellen";"6956 297th Ave";"Clearwater";"Pinellas";"FL";33761;7277249332;"Family Day Care Home";8;"Regular/Annual";"11/18/2019";"F06PI0485";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Weekend Care";;;;;"No";"No";"No"
290363;"Growing Room Enrichment Center";"2470 Curlew Rd";"Clearwater";"Pinellas";"FL";33761;7277894769;"Child Care Facility";98;"Regular/Annual";"08/01/2019";"C06PI0100";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Open Year-Round;Transportation";"National Early Childhood Program Accreditation";"04/30/2018";"04/30/2021";"Yes";"No";"No";"Yes"
290961;"Duke, Diana & Charles W";"2872 Westover Ct";"Clearwater";"Pinellas";"FL";33761;7275841935;"Family Day Care Home";8;"Regular/Annual";"03/19/2020";"F06PI0414";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Open 24 Hours;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"Yes"
291880;"Fernandez, Susan";"2743 Merlin Way";"Clearwater";"Pinellas";"FL";33761;7277716484;"Family Day Care Home";6;"Regular/Annual";"10/07/2019";"F06PI0604";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";;;"Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
349359;"Magnolia Dayschool  of Feather Sound";"3245 Executive Dr";"Clearwater";"Pinellas";"FL";33762;7278002185;"Child Care Facility";92;"Regular/Annual";"05/22/2019";"C06PI0389";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Food Served;Full Day;Open Year-Round";;;;;"No";"No";"No"
290344;"Feather Sound Christian School";"13880 Feather Sound Dr";"Clearwater";"Pinellas";"FL";33762;7275731012;"Child Care Facility";85;"Regular/Annual";"06/02/2020";"C06PI0082";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"No"
290954;"Daniels, Susan";"2415 Moore Haven Dr";"Clearwater";"Pinellas";"FL";33763;7277249433;"Family Day Care Home";6;"Regular/Annual";"01/08/2020";"F06PI0407";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Drop In;Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
291857;"Day, Dianne DBA Clearwater Licensed Home Daycare LLC";"2054 Timber Ln";"Clearwater";"Pinellas";"FL";33763;7272163011;"Family Day Care Home";8;"Regular/Annual";"12/02/2019";"F06PI0589";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";;;"Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290564;"Olympians Pre School Inc.";"2289 Hercules Ave";"Clearwater";"Pinellas";"FL";33763;7272982718;"Child Care Facility";21;"Regular/Annual";"07/26/2019";"C06PI0180";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Open Year-Round";;;;"Yes";"No";"No";"No"
292009;"Henderlong, DaVee (LFCCH)";"2384 Indigo Dr";"Clearwater";"Pinellas";"FL";33763;7277363907;"Large Family Child Care Home";12;"Regular/Annual";"07/07/2019";"L06PI0623";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290411;"Kids Time Preschool";"25400 US Highway 19";"Clearwater";"Pinellas";"FL";33763;7277973128;"Child Care Facility";101;"Regular/Annual";"07/01/2019";"C06PI0118";"6:30AM - 7:00PM";"6:30AM - 7:00PM";"6:30AM - 7:00PM";"6:30AM - 7:00PM";"6:30AM - 7:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
290354;"Genesis Christian Academy and Preschool";"2122 Hercules Ave";"Clearwater";"Pinellas";"FL";33763;7272534911;"Child Care Facility";68;"Regular/Annual";"08/19/2019";"C06PI0092";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";;;"Before School;Full Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
292167;"Rockey, Jenny";"2026 Todd Rd";"Clearwater";"Pinellas";"FL";33763;7274411631;"Family Day Care Home";5;"Regular/Annual";"05/19/2020";"F06PI0699";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";"7:30AM - 5:00PM";;;"Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
295912;"Little People's Place";"1911 Atlantis Dr";"Clearwater";"Pinellas";"FL";33763;7277990611;"Child Care Facility";70;"Regular/Annual";"12/06/2019";"C06PI0010";"6:45AM - 5:45PM";"6:45AM - 5:45PM";"6:45AM - 5:45PM";"6:45AM - 5:45PM";"6:45AM - 5:45PM";;;"Food Served;Full Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
291551;"Guardian Angels Catholic School";"2270 Evans Rd";"Clearwater";"Pinellas";"FL";33763;7277996724;"Non-Public School";48;"Regular/Annual";"06/02/2020";"S06PI0005";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";;;"Open Year-Round";;;;;"No";"No";"No"
290396;"Kid-A-Rama Academy";"2480 Belleair Rd";"Clearwater";"Pinellas";"FL";33764;7274440975;"Child Care Facility";52;"Regular/Annual";"03/19/2020";"C06PI0114";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Drop In;Food Served;Open Year-Round";;;;"Yes";"No";"No";"Yes"
290390;"Ivy Prep";"1655 Belcher Rd";"Clearwater";"Pinellas";"FL";33764;7275369045;"Child Care Facility";86;"Regular/Annual";"10/07/2019";"C06PI0110";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"After School;Before School;Drop In;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290672;"The Sprout Academy  Montessori";"2095 Belleair Rd";"Clearwater";"Pinellas";"FL";33764;7275358512;"Child Care Facility";75;"Regular/Annual";"02/01/2020";"C06PI0259";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Drop In;Full Day;Half Day;Open Year-Round";"Accredited Professional Preschool Learning Environment";"06/16/2018";"06/16/2023";"Yes";"No";"No";"Yes"
290365;"Happy Corner Academy";"2201 Curtis Dr";"Clearwater";"Pinellas";"FL";33764;7272534329;"Child Care Facility";26;"Regular/Annual";"02/22/2020";"C06PI0102";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";"7:00AM - 5:30PM";;;"Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
290797;"YMCA of the Suncoast Child Care - Belcher";"1839 Belcher Rd";"Clearwater";"Pinellas";"FL";33764;7275367935;"Child Care Facility";175;"Regular/Annual";"02/07/2020";"C06PI0343";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
331114;"Gannon, Jessica";"2439 Brentwood Dr";"Clearwater";"Pinellas";"FL";33764;7274006914;"Family Day Care Home";8;"Regular/Annual";"03/20/2020";"F06PI0029";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Open 24 Hours;Open Year-Round;Weekend Care";;;;;"No";"No";"No"
358737;"Phillip, Cheryl";"2475 Brentwood Dr";"Clearwater";"Pinellas";"FL";33764;7272219178;"Family Day Care Home";8;"Regular/Annual";"12/31/2019";"F06PI0054";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"Yes"
290857;"Bloomfield, Andrea";"2160 Bell Cheer Dr";"Clearwater";"Pinellas";"FL";33764;7274615262;"Family Day Care Home";6;"Regular/Annual";"11/03/2019";"F06PI0381";"7:30AM - 5:15PM";"7:30AM - 5:15PM";"7:30AM - 5:15PM";"7:30AM - 5:15PM";"7:30AM - 5:15PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290667;"Saint Paul's Early Learning Center";"1600 Saint Pauls Dr";"Clearwater";"Pinellas";"FL";33764;7275362756;"Child Care Facility";74;"Regular/Annual";"07/26/2019";"C06PI0255";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day;Open Year-Round";;;;;"No";"No";"No"
292078;"Madden, Darlene";"1882 Del Robles Dr";"Clearwater";"Pinellas";"FL";33764;7275303036;"Family Day Care Home";6;"Regular/Annual";"01/19/2020";"F06PI0663";"8:00AM - 5:00PM";"8:00AM - 5:00PM";"8:00AM - 5:00PM";"8:00AM - 5:00PM";"8:00AM - 5:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round";;;;;"No";"No";"No"
290815;"YMCA of the Suncoast Child Care - Plumb";"1920 Lakeview Rd";"Clearwater";"Pinellas";"FL";33764;7274615318;"Child Care Facility";180;"Regular/Annual";"08/04/2019";"C06PI0359";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"Open Year-Round";;;;;"No";"No";"Yes"
291083;"Le Gare, Maria G.";"1868 Brentwood Dr";"Clearwater";"Pinellas";"FL";33764;7274477268;"Family Day Care Home";8;"Regular/Annual";"03/31/2020";"F06PI0461";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"No"
290510;"Living Love Early Childhood Center";"4825 Bay Dr";"Clearwater";"Pinellas";"FL";33764;7275312761;"Child Care Facility";80;"Regular/Annual";"10/01/2019";"C06PI0158";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
