"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
302096;"SHOWERS OF BLESSINGS CHRISTIAN ACADEMY";"2230 22nd St";"Ft Lauderdale";"Broward";"FL";33311;9547308775;"Child Care Facility";89;"Operational";"09/30/2022";"C17BO0255 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;;"No";"No";"Yes"
304668;"YOUTH FOR CHRIST CHRISTIAN SCHOOL";"675 22nd Rd";"Ft Lauderdale";"Broward";"FL";33311;9545815603;"Child Care Facility";27;"Operational";"09/30/2022";"S17BO0052 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care";;;;;"No";"No";"Yes"
300653;"PROPHECY CHILD CARE CENTER AND SCHOOL,INC.";"611 24th Ave";"Fort Lauderdale";"Broward";"FL";33311;9547928544;"Child Care Facility";90;"Operational";"12/31/2022";"C17BO0016 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
304761;"YMCA AFTER SCHOOL CHILD CARE AT LARKDALE ELEMENTARY";"3250 12th Pl";"Lauderhill";"Broward";"FL";33311;7543226600;"Child Care Facility";120;"Operational";"06/30/2023";"C17BO0634 ";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";;;"After School;Food Served";;;;;"No";"No";"No"
301725;"NEW BEGINNINGS UNITY ACADEMY";"1500 11th St";"Ft Lauderdale";"Broward";"FL";33311;9547689785;"Child Care Facility";42;"Operational";"09/30/2022";"C17BO0094 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day";;;;;"No";"No";"Yes"
300794;"LITTLE ACORN CHILDREN'S CENTER, INC.";"1406 Chateau Park Dr";"Ft Lauderdale";"Broward";"FL";33311;9547632455;"Child Care Facility";87;"Operational";"09/30/2022";"C17BO0048 ";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"Yes"
483260;"YMCA AFTERSCHOOL CHILDCARE AT WINGATE OAKS CENTER";"1211 33rd Ter";"Lauderhill";"Broward";"FL";33311;7543216850;"Child Care Facility";50;"Operational";"12/31/2022";"C17BO0866 ";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";;;"After School;Before School;Food Served;Half Day";;;;;"No";"No";"No"
304639;"CITY OF FORT LAUDERDALE @ JOSEPH CARTER PARK";"1450 Sunrise Blvd";"Ft Lauderdale";"Broward";"FL";33311;9548285411;"Child Care Facility";48;"Operational";"03/31/2023";"C17BO0580 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School";"Accredited Professional Preschool Learning Environment";"05/25/2021";"03/23/2024";;"No";"No";"No"
301696;"JOHNSON-GREEN, ANTOINETTE";"1605 7th Pl";"Ft Lauderdale";"Broward";"FL";33311;7542046872;"Family Day Care Home";10;"Operational";"08/01/2023";"F17BO0105 ";" 6:00AM - 6:00AM";;;;;;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;"Yes";"No";"No";"Yes"
301586;"MCGEE, LECADOR";"1780 33rd Ave";"Lauderhill";"Broward";"FL";33311;9544854278;"Family Day Care Home";10;"Operational";"01/11/2023";"F17BO0060 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
301676;"WHITE, KATINA d/b/a KATINA'S LITTLE ADVENTURES LLC";"2830 25th St";"Fort Lauderdale";"Broward";"FL";33311;9543068604;"Family Day Care Home";10;"Operational";"04/21/2023";"F17BO0093 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
304823;"YMCA AFTER SCHOOL CHILD CARE AT SUNLAND PARK ELEMENTARY";"919 13th Ave";"Ft Lauderdale";"Broward";"FL";33311;7543228550;"Child Care Facility";136;"Operational";"06/30/2022";"C17BO0649 ";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";" 12:00PM - 6:00PM";;;"After School;Food Served";;;;;"No";"No";"No"
304415;"GATEWAY CHRISTIAN ACADEMY";"2130 26th St";"Ft Lauderdale";"Broward";"FL";33311;9544857012;"Child Care Facility";112;"Operational";"09/30/2022";"S17BO0015 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day";;;;"Yes";"Yes";"No";"Yes"
303999;"AFTER SCHOOL PROGRAMS AT MARTIN LUTHER KING ELEMENTARY SCHOOL";"591 31st Ave";"Lauderhill";"Broward";"FL";33311;9545830606;"Child Care Facility";230;"Operational";"06/30/2023";"C17BO0555 ";" 1:45PM - 6:30PM";" 1:45PM - 6:30PM";" 1:45PM - 6:30PM";" 1:45PM - 6:30PM";" 1:45PM - 6:30PM";;;"After School;Food Served;Half Day";;;;;"No";"No";"Yes"
300661;"ROBINSON, PHYLLIS";"1030 13th St";"Ft Lauderdale";"Broward";"FL";33311;9542614133;"Family Day Care Home";10;"Operational";"08/20/2022";"F17BO0001 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
304650;"CITY OF FORT LAUDERDALE OSWALD PARK";"2220 21st Ave";"Ft Lauderdale";"Broward";"FL";33311;9548286455;"Child Care Facility";62;"Operational";"09/30/2022";"C17BO0582 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School";"Accredited Professional Preschool Learning Environment";"05/25/2021";"03/22/2024";;"No";"No";"No"
301662;"PUGH, VENISHA";"505 18th Ave";"Ft Lauderdale";"Broward";"FL";33311;9544781438;"Family Day Care Home";10;"Operational";"10/22/2022";"F17BO0089 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
300711;"BAYNARD, ELAINE d/b/a BAYNARD FAMILY CHILD CARE INC.";"601 33rd Ave";"Lauderhill";"Broward";"FL";33311;9545818251;"Large Family Child Care Home";12;"Operational";"01/05/2023";"L17BO0004 ";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";" 12:00AM - 5:30AM; 6:30AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
302094;"GOD'S LITTLE LAMBS, INC.";"2351 26th St";"Oakland Park";"Broward";"FL";33311;9547793185;"Child Care Facility";123;"Operational";"09/30/2022";"C17BO0254 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
301497;"BELL, ANGELA";"470 30th Ave";"Ft Lauderdale";"Broward";"FL";33311;9546898770;"Family Day Care Home";10;"Operational";"07/16/2022";"F17BO0040 ";" 6:00AM - 5:00AM";" 6:00AM - 5:00AM";" 6:00AM - 5:00AM";" 6:00AM - 5:00AM";" 6:00AM - 5:00AM";" 12:00AM - 5:00AM";" 12:00AM - 5:00AM";"After School;Food Served;Full Day;Half Day;Weekend Care";;;;;"No";"No";"Yes"
304411;"COMMUNITY CHRISTIAN SCHOOL";"1300 19th Ct";"Ft Lauderdale";"Broward";"FL";33311;9545274551;"Child Care Facility";78;"Operational";"09/30/2022";"S17BO0011 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Full Day;Half Day";;;;;"No";"No";"Yes"
304469;"MOUNT BETHEL CHRISTIAN ACADEMY";"901 11th Ave";"Ft Lauderdale";"Broward";"FL";33311;9544620255;"Child Care Facility";156;"Operational";"09/30/2022";"S17BO0022 ";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";;;"After School;Food Served;Full Day";;;;;"No";"No";"Yes"
493661;"SISTRUNK EARLY LEARNING CENTER";"1301 6th Ct";"Fort Lauderdale";"Broward";"FL";33311;9543250694;"Child Care Facility";37;"Operational";"12/31/2022";"C17BO7501 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day";"Association of Independent Schools of Florida";"06/01/2022";"06/01/2023";;"No";"No";"No"
350539;"FIDELIS ACADEMY";"1999 9th Ave";"Fort Lauderdale";"Broward";"FL";33311;9547121707;"Child Care Facility";59;"Operational";"06/30/2023";"C17BO0725 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Transportation";;;;"Yes";"No";"No";"Yes"
302735;"PARADISE CHILD CARE CENTER";"2610 Oakland Park Blvd";"Oakland Park";"Broward";"FL";33311;9546775685;"Child Care Facility";30;"Operational";"03/31/2023";"C17BO0461 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Infant Care;Transportation";"Accredited Professional Preschool Learning Environment";"04/17/2021";"04/17/2025";"Yes";"No";"No";"Yes"
424454;"LEARNING FIRST ACADEMY";"2456 Oakland Park Blvd";"Oakland Park";"Broward";"FL";33311;9544513273;"Child Care Facility";96;"Operational";"12/31/2022";"C17BO0830 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
304770;"YMCA AFTER SCHOOL CHILD CARE AT NORTH FORK ELEMENTARY";"101 15th Ave";"Ft Lauderdale";"Broward";"FL";33311;7543227350;"Child Care Facility";112;"Operational";"06/30/2023";"C17BO0638 ";" 12:50PM - 6:00PM";" 12:50PM - 6:00PM";" 12:50PM - 6:00PM";" 12:50PM - 6:00PM";" 12:50PM - 6:00PM";;;"After School;Food Served";;;;;"No";"No";"No"
481008;"CHARLEE PRESCHOOL & CHILDCARE OF WEST OAKLAND PARK";"2860 Oakland Park Blvd";"Oakland Park";"Broward";"FL";33311;9545583029;"Child Care Facility";33;"Operational";"06/30/2023";"C17BO0861 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;;"No";"No";"No"
302076;"RED SCHOOL HOUSE AND SHAW ENTERPRISE, INC.";"1205 4th St";"Fort Lauderdale";"Broward";"FL";33311;9544625627;"Child Care Facility";164;"Operational";"03/31/2023";"C17BO0244 ";" 6:15AM - 4:30PM";" 6:15AM - 4:30PM";" 6:15AM - 4:30PM";" 6:15AM - 4:30PM";" 6:15AM - 4:30PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
301919;"PARADISE DAY CARE CENTER";"3311 29th St";"Lauderdale Lakes";"Broward";"FL";33311;9547303351;"Child Care Facility";54;"Operational";"12/31/2022";"C17BO0163 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care";"Accredited Professional Preschool Learning Environment";"11/27/2018";"09/01/2023";"Yes";"No";"No";"Yes"
302020;"ACHIEVERS' PRESCHOOL, LLC";"2901 Oakland Park Blvd";"Oakland Park";"Broward";"FL";33311;9547318676;"Child Care Facility";103;"Operational";"03/31/2023";"C17BO0201 ";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";;;"After School;Food Served;Full Day;Transportation";"Accredited Professional Preschool Learning Environment";"07/23/2021";"07/23/2026";"Yes";"No";"No";"Yes"
302666;"ST. HELEN'S CATHOLIC SCHOOL PRESCHOOL & KINDERGARTEN";"2999 33rd Ave";"Lauderdale Lakes";"Broward";"FL";33311;9547397094;"Child Care Facility";39;"Operational";"12/31/2022";"C17BO0440 ";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";;;"After School;Food Served;Full Day";;;;"Yes";"No";"No";"No"
487350;"Ft. Lauderdale Preparatory School";"3275 Oakland Park Blvd";"Lauderdale Lakes";"Broward";"FL";33311;9544857500;"Child Care Facility";;"Operational";"06/30/2023";"E17BO0011 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School;Full Day;Half Day";;;;;"No";"No";"Yes"
300684;"PARRISH, SHERRIAN D/B/A A PLACE FOR ME CHILDCARE SERVICES, INC.";"3760 27th Ct";"Lauderdale Lakes";"Broward";"FL";33311;9547149034;"Family Day Care Home";10;"Operational";"11/13/2022";"F17BO0012 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
301838;"LITTLE BETHELITES PRESCHOOL AND CHILD CARE, INC.";"3401 Oakland Park Blvd";"Lauderdale Lakes";"Broward";"FL";33311;9545350730;"Child Care Facility";39;"Operational";"03/31/2023";"C17BO0128 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Transportation";;;;"Yes";"No";"No";"Yes"
301970;"STAGE ONE ACADEMY,LLC";"450 5th Ct";"Ft Lauderdale";"Broward";"FL";33311;9545229122;"Child Care Facility";127;"Operational";"12/31/2022";"C17BO0179 ";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";" 6:15AM - 6:15PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Transportation";"Accredited Professional Preschool Learning Environment";"09/18/2017";"08/30/2022";;"No";"No";"Yes"
302056;"NEW RIVER CHILD CARE";"120 7th Ave";"Ft Lauderdale";"Broward";"FL";33311;9544627746;"Child Care Facility";199;"Operational";"12/31/2022";"C17BO0230 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care;Transportation";"Accredited Professional Preschool Learning Environment";"02/06/2019";"02/06/2024";"Yes";"No";"No";"Yes"
290795;"YMCA of the Suncoast Child Care - Anona";"12301 Indian Rocks Rd";"Largo";"Pinellas";"FL";33774;7275171676;"Child Care Facility";100;"Operational";"10/07/2022";"C06PI0341 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;;;;;;"No";"No";"Yes"
334813;"Indian Rocks Toddler Montessori";"13042 Indian Rocks Rd";"Largo";"Pinellas";"FL";33774;7276484168;"Child Care Facility";28;"Operational";"12/13/2022";"C06PI0383 ";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";;;"Full Day;Half Day";;;;;"No";"No";"No"
290196;"Anona Child Development Center";"13233 Indian Rocks Rd";"Largo";"Pinellas";"FL";33774;7275935437;"Child Care Facility";161;"Operational";"12/04/2022";"C06PI0020 ";" 7:15AM - 5:45PM";" 7:15AM - 5:45PM";" 7:15AM - 5:45PM";" 7:15AM - 5:45PM";" 7:15AM - 5:45PM";;;"After School;Before School;Full Day;Half Day;Transportation";"United Methodist Association of Preschools, Inc.";"04/30/2020";"04/30/2023";"Yes";"No";"No";"No"
290297;"Country Day School";"11499 Vonn Rd";"Largo";"Pinellas";"FL";33774;7275961902;"Child Care Facility";142;"Operational";"03/03/2023";"C06PI0062 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day";;;;;"No";"No";"No"
290286;"City of Largo - Southwest Recreation Complex";"13120 Vonn Rd";"Largo";"Pinellas";"FL";33774;7275183125;"Child Care Facility";300;"Operational";"01/06/2023";"C06PI0055 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Full Day";;;;;"No";"No";"Yes"
403357;"Southwest Preschool";"13120 Vonn Rd";"Largo";"Pinellas";"FL";33774;7275182125;"Child Care Facility";15;"Operational";"03/24/2023";"C06PI0438 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Half Day";;;;;"No";"No";"No"
290515;"Loving Arms Christian Preschool of Christ The King Lutheran Church";"11220 Oakhurst Rd";"Largo";"Pinellas";"FL";33774;7275952112;"Child Care Facility";82;"Operational";"02/06/2023";"C06PI0160 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day;Half Day";"National Lutheran School Accreditation Florida-Georgia District";"07/01/2016";"08/31/2022";"Yes";"No";"No";"Yes"
291553;"Indian Rocks Christian School";"12685 Ulmerton Rd";"Largo";"Pinellas";"FL";33774;7275964321;"Child Care Facility";137;"Operational";"04/30/2023";"X06PI0503 ";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";;;"Food Served;Full Day;Half Day";;;;;"Yes";"No";"No"
290811;"YMCA of the Suncoast Child Care - Oakhurst";"10535 Antilles Dr";"Largo";"Pinellas";"FL";33774;7275964732;"Child Care Facility";125;"Operational";"10/07/2022";"C06PI0355 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;;;;;;"No";"No";"Yes"
290685;"St. Jerome Early Childhood Center";"10895 Hamlin Blvd";"Largo";"Pinellas";"FL";33774;7275969491;"Child Care Facility";80;"Operational";"04/06/2023";"C06PI0272 ";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";;;"Food Served;Full Day;Half Day";"National Association for the Education of Young Children";"07/01/2022";"07/01/2027";"Yes";"Yes";"No";"No"
502181;"GRADYI Neighborhood Family Center";"13420 Adams Cir";"Largo";"Pinellas";"FL";33774;7275847200;"Child Care Facility";42;"Operational";"07/31/2023";"C06PI0479 ";" 9:00AM - 6:00PM";" 9:00AM - 6:00PM";" 9:00AM - 6:00PM";" 9:00AM - 6:00PM";" 9:00AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"No"
290442;"LSF, Inc. Rainbow Village Center";"12351 134th Ave";"Largo";"Pinellas";"FL";33774;7275846945;"Child Care Facility";86;"Operational";"06/11/2023";"C06PI0140 ";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";;;"Full Day";;;;"Yes";"No";"Yes";"No"
465342;"Ridgecrest Boys & Girls Club";"12301 134th Ave";"Largo";"Pinellas";"FL";33774;7275845429;"Child Care Facility";75;"Operational";"07/30/2022";"C06PI0459 ";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";;;"After School;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"Yes"
291152;"Pearce, Margaret";"13644 Serena Dr";"Largo";"Pinellas";"FL";33774;7275965167;"Family Day Care Home";8;"Operational";"01/11/2023";"F06PI0492 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day";;;;;"No";"No";"No"
290562;"Oakhurst Learning Center";"13233 102nd Ave";"Largo";"Pinellas";"FL";33774;7275963411;"Child Care Facility";140;"Operational";"05/24/2023";"C06PI0178 ";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Transportation";"Accredited Professional Preschool Learning Environment";"11/10/2020";"11/10/2025";"Yes";"No";"No";"Yes"
291863;"DeLa Cruz, Diane";"12707 Kimberly Oaks Cir";"Largo";"Pinellas";"FL";33774;7275172241;"Family Day Care Home";6;"Operational";"05/04/2023";"F06PI0593 ";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
291980;"Fleck, Deborah";"3276 21st Pl";"Largo";"Pinellas";"FL";33774;7275860813;"Family Day Care Home";6;"Operational";"02/07/2023";"F06PI0571 ";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"No";"No"
415443;"Taddeo, Lisa (DBA) Ms Lisa's Home Daycare";"13544 105th Ave";"Largo";"Pinellas";"FL";33774;7274746524;"Family Day Care Home";6;"Operational";"11/17/2022";"F06PI0101 ";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";;;"Drop In;Full Day;Infant Care";;;;;"No";"No";"No"
428363;"High, Clarisse (LFCCH) (DBA) Clarisse's Kids";"13553 104th Ave";"Largo";"Pinellas";"FL";33774;7274747187;"Large Family Child Care Home";12;"Operational";"04/27/2023";"L06PI0014 ";" 6:00PM - 11:59PM";" 6:00PM - 11:59PM";" 6:00PM - 11:59PM";" 6:00PM - 11:59PM";" 6:00PM - 11:59PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"No";"Yes"
415372;"Boys & Girls Club of Martin County - First United Methodist Church of Hobe Sound";"10100 Federal Hwy";"Hobe Sound";"Martin";"FL";33455;7725451255;"Child Care Facility";;"Operational";"07/25/2022";"E19MA0056 ";" 2:30PM - 6:30PM";" 2:30PM - 6:30PM";" 2:30PM - 6:30PM";" 2:30PM - 6:30PM";" 2:30PM - 6:30PM";;;"After School";;;;;"No";"No";"No"
265073;"Bethel Lutheran Preschool";"7905 Federal Hwy";"Hobe Sound";"Martin";"FL";33455;7725465399;"Child Care Facility";125;"Operational";"02/03/2023";"X19MA0001 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"Before School;Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
310034;"Boys and Girls Club Of Martin County- Hobe Sound";"11500 Lares Ave";"Hobe Sound";"Martin";"FL";33455;7725451255;"Child Care Facility";225;"Operational";"07/25/2022";"E19MA0046 ";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";" 2:30PM - 6:00PM";;;"After School;Before School;Food Served;Transportation";;;;;"No";"No";"Yes"
474364;"Boys and Girls Club of Martin County - Hobe Sound";"11500 Lares Ave";"Hobe Sound";"Martin";"FL";33455;7725451255;"Child Care Facility";0;"Operational";"07/25/2022";"E19MA0057 ";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";;;"After School;Transportation";;;;;"No";"No";"No"
18352;"Martin County Schools - Seawind Elementary";"3700 Seabranch Blvd";"Hobe Sound";"Martin";"FL";33455;7722191625;"Child Care Facility";217;"Operational";;"E19MA0017 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School";;;;;"No";"No";"Yes"
36829;"Dunbar Early Learning Center ";"12100 Lantana Ave";"Hobe Sound";"Martin";"FL";33455;7725450808;"Child Care Facility";140;"Operational";"04/12/2023";"C19MA0011 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Infant Care";"National Association for the Education of Young Children";"08/27/2018";"10/01/2023";"Yes";"No";"Yes";"Yes"
