"Id";"Date";"Violations";"Link to Notices";"violations";"ViolationsDescription"
2428;"09/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed300PDF.20220907.102120.pdf";"No";
2428;"04/06/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed209PDF.20220406.144647.pdf";"No";
2428;"01/04/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed300PDF.20220104.141003.pdf";"No";
2428;"11/22/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed300PDF.20211122.130852.pdf";"No";
2428;"10/26/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed300PDF.20211026.131429.pdf";"No";
2428;"05/28/2021";"Facility Visit";;"No";
2428;"04/26/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed209PDF.20210426.171603.pdf";"No";
2428;"10/08/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed300PDF.20201008.115225.pdf";"No";
2428;"03/06/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2428/signed209PDF.20200306.111236.pdf";"No";
2428;"10/21/2019";"Facility Visit";;"No";
2428;"06/14/2019";"Facility Visit";;"No";
2428;"04/02/2019";"Renewal / Validation Visit";;"No";
16910;"11/22/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/16910/Visits/48272/CCL305/305PDF.CPL48272.20211124.144302.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 12/07/2021 Compliance Action Plan Completed Date: 01/04/2022 Compliance Due Date: 11/22/2021 Compliance Achieved Date: 12/06/2021"
16910;"11/17/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/305RPVPDF.CPL5021.20201231.101351.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/13/2021 Compliance Action Plan Completed Date: 01/27/2021 Compliance Due Date: 12/04/2020 Compliance Achieved Date: 03/01/2021"
16910;"03/21/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/Reported Violations and Complaints.Signed 305.20190321.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/05/2019 Compliance Action Plan Completed Date: 03/29/2019 Compliance Due Date:Compliance Achieved Date:"
16910;"09/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20220915.101656.pdf";"No";
16910;"06/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20220602.111446.pdf";"No";
16910;"04/12/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed209PDF.20220412.144203.pdf";"No";
16910;"01/04/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20220104.144659.pdf";"No";
16910;"12/03/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20211203.134546.pdf";"No";
16910;"11/22/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20211124.144232.pdf";"No";
16910;"10/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20211001.115827.pdf";"No";
16910;"07/22/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20210722.103047.pdf";"No";
16910;"06/03/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20210603.142014.pdf";"No";
16910;"05/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20210520.115357.pdf";"No";
16910;"04/29/2021";"Renewal / Validation Visit";;"No";
16910;"03/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20210301.140006.pdf";"No";
16910;"01/07/2021";"Facility Visit";;"No";
16910;"11/25/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20201125.123928.pdf";"No";
16910;"06/09/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20200609.142457.pdf";"No";
16910;"04/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/signed300PDF.20200423.091527.pdf";"No";
16910;"02/14/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16910/unsigned209PDF.20200214.134059.pdf";"No";
16910;"01/27/2020";"Facility Visit";;"No";
16910;"12/17/2019";"Facility Visit";;"No";
16910;"12/02/2019";"Facility Visit";;"No";
16910;"06/13/2019";"Facility Visit";;"No";
16910;"03/29/2019";"Renewal / Validation Visit";;"No";
16910;"03/21/2019";"Facility Visit";;"No";
16910;"02/07/2019";"Renewal / Validation Visit";;"No";
2507;"08/24/2022";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/305RPVPDF.CPL5340.20220826.163756.pdf";"Yes";"Regulation: Chapter 21. Food Safety, Health and Sanitation Compliance Action Plan Due Date: 09/09/2022 Compliance Action Plan Completed Date: 09/09/2022 Compliance Due Date: 09/09/2022 Compliance Achieved Date: 08/25/2022 Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 09/09/2022 Compliance Action Plan Completed Date: 09/09/2022 Compliance Due Date: 09/09/2022 Compliance Achieved Date: 08/25/2022"
2507;"05/10/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2507/Visits/47221/CCL305/305PDF.CPL47221.20210510.142732.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 05/24/2021 Compliance Action Plan Completed Date: 05/24/2021 Compliance Due Date: 05/10/2021 Compliance Achieved Date:"
2507;"08/28/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/unsigned305PDF.20200909.102123.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 09/11/2020 Compliance Action Plan Completed Date: 10/01/2020 Compliance Due Date: 08/28/2020 Compliance Achieved Date: 08/28/2020"
2507;"08/24/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/305RPVPDF.20200828.140737.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 09/11/2020 Compliance Action Plan Completed Date:Compliance Due Date: 08/28/2020 Compliance Achieved Date: 08/28/2020"
2507;"03/11/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/unsigned305RPVPDF.20200317.102924.pdf";"Yes";"Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 03/31/2020 Compliance Action Plan Completed Date: 03/31/2020 Compliance Due Date: 03/11/2020 Compliance Achieved Date: 03/31/2020"
2507;"10/11/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20221011.103228.pdf";"No";
2507;"08/25/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20220825.112346.pdf";"No";
2507;"08/23/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20220823.145632.pdf";"No";
2507;"07/27/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed209PDF.20220727.141458.pdf";"No";
2507;"06/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20220601.105624.pdf";"No";
2507;"05/17/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20220517.074959.pdf";"No";
2507;"02/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20220201.120819.pdf";"No";
2507;"09/08/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20210908.151534.pdf";"No";
2507;"06/17/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed209PDF.20210617.145342.pdf";"No";
2507;"05/27/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20210527.103450.pdf";"No";
2507;"05/10/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20210510.142703.pdf";"No";
2507;"02/19/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20210219.141134.pdf";"No";
2507;"01/28/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20210201.114056.pdf";"No";
2507;"10/01/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20201001.111903.pdf";"No";
2507;"08/28/2020";"Facility Visit";;"No";
2507;"06/30/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed209PDF.20200630.092122.pdf";"No";
2507;"05/13/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed300PDF.20200513.101423.pdf";"No";
2507;"03/16/2020";"Facility Visit";;"No";
2507;"03/16/2020";"Facility Visit";;"No";
2507;"02/07/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2507/signed209PDF.20200207.102340.pdf";"No";
2507;"01/16/2020";"Facility Visit";;"No";
2507;"08/08/2019";"Renewal / Validation Visit";;"No";
2507;"03/19/2019";"Facility Visit";;"No";
2507;"01/09/2019";"Facility Visit";;"No";
1992;"01/21/2020";"3 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/305PDF.20200122.173739.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/05/2020 Compliance Action Plan Completed Date: 02/05/2020 Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/05/2020 Compliance Action Plan Completed Date: 02/05/2020 Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/05/2020 Compliance Action Plan Completed Date: 02/05/2020 Compliance Due Date:Compliance Achieved Date:"
1992;"06/21/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/Reported Violations and Complaints.Signed 305.20190621.000000.pdf";"Yes";"Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 08/01/2019 Compliance Action Plan Completed Date: 08/01/2019 Compliance Due Date:Compliance Achieved Date:"
1992;"06/19/2019";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/Reported Violations and Complaints.Signed 305.20190619.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date:Compliance Due Date: 08/05/2019 Compliance Achieved Date: 08/01/2019 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date:Compliance Due Date: 08/05/2019 Compliance Achieved Date: 08/01/2019"
1992;"06/28/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed209PDF.20220628.124425.pdf";"No";
1992;"02/03/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed300PDF.20220203.103403.pdf";"No";
1992;"06/30/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed209PDF.20210630.141801.pdf";"No";
1992;"05/14/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed300PDF.20210514.104825.pdf";"No";
1992;"01/13/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed300PDF.20210114.143141.pdf";"No";
1992;"06/29/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1992/signed209PDF.20200629.110955.pdf";"No";
1992;"03/11/2020";"Facility Visit";;"No";
1992;"01/21/2020";"Facility Visit";;"No";
1992;"07/16/2019";"Renewal / Validation Visit";;"No";
1992;"06/21/2019";"Facility Visit";;"No";
1992;"02/21/2019";"Facility Visit";;"No";
14865;"01/21/2020";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/305PDF.20200122.174555.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/05/2020 Compliance Action Plan Completed Date: 02/05/2020 Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/05/2020 Compliance Action Plan Completed Date: 02/05/2020 Compliance Due Date:Compliance Achieved Date:"
14865;"06/28/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed209PDF.20220628.125105.pdf";"No";
14865;"02/03/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed300PDF.20220203.103602.pdf";"No";
14865;"06/30/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed209PDF.20210630.141816.pdf";"No";
14865;"05/14/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed300PDF.20210514.105404.pdf";"No";
14865;"01/13/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed300PDF.20210114.143918.pdf";"No";
14865;"06/29/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14865/signed209PDF.20200629.111657.pdf";"No";
14865;"03/11/2020";"Facility Visit";;"No";
14865;"01/21/2020";"Facility Visit";;"No";
14865;"07/16/2019";"Renewal / Validation Visit";;"No";
14865;"02/21/2019";"Facility Visit";;"No";
17146;"11/02/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed209PDF.20221102.114319.pdf";"No";
17146;"09/07/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed300PDF.20220907.154940.pdf";"No";
17146;"07/25/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed300PDF.20220725.145337.pdf";"No";
17146;"03/30/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed300PDF.20220330.133803.pdf";"No";
17146;"10/20/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed209PDF.20211020.121918.pdf";"No";
17146;"04/12/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17146/signed300PDF.20210412.123507.pdf";"No";
17146;"11/09/2020";"Initial Inspection";;"No";
2381;"11/01/2019";"1 Non-Compliant Violations";;"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/25/2019 Compliance Action Plan Completed Date: 11/27/2019 Compliance Due Date: 11/25/2019 Compliance Achieved Date: 11/27/2019"
2381;"11/02/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20221102.134705.pdf";"No";
2381;"10/26/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20221026.134315.pdf";"No";
2381;"10/20/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20221020.132255.pdf";"No";
2381;"10/06/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20221006.102656.pdf";"No";
2381;"09/30/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20220930.124024.pdf";"No";
2381;"07/21/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed209PDF.20220721.140950.pdf";"No";
2381;"12/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20211216.133850.pdf";"No";
2381;"06/15/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed209PDF.20210615.144655.pdf";"No";
2381;"12/10/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed300PDF.20201210.111643.pdf";"No";
2381;"06/23/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2381/signed209PDF.20200623.141002.pdf";"No";
2381;"01/15/2020";"Facility Visit";;"No";
2381;"06/24/2019";"Renewal / Validation Visit";;"No";
2058;"08/11/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed300PDF.20220811.120834.pdf";"No";
2058;"02/17/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed209PDF.20220705.093330.pdf";"No";
2058;"09/15/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed300PDF.20210915.105856.pdf";"No";
2058;"06/30/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed300PDF.20210630.114258.pdf";"No";
2058;"02/12/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed209PDF.20210212.153646.pdf";"No";
2058;"07/29/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed300PDF.20200729.101847.pdf";"No";
2058;"02/19/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2058/signed209PDF.20200219.143723.pdf";"No";
2058;"05/16/2019";"Facility Visit";;"No";
1864;"10/24/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1864/signed300PDF.20221024.100548.pdf";"No";
1864;"12/07/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1864/signed209PDF.20211207.113051.pdf";"No";
1864;"05/04/2021";"Facility Visit";;"No";
1864;"11/23/2020";"Renewal / Validation Visit";;"No";
1864;"09/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1864/signed300PDF.20200923.111918.pdf";"No";
1864;"07/29/2020";"Facility Visit";;"No";
1864;"11/25/2019";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1864/signed209PDF.20191125.113131.pdf";"No";
1864;"04/30/2019";"Facility Visit";;"No";
2005;"10/27/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2005/Visits/48131/CCL305/305PDF.CPL48131.20211027.111630.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/03/2021 Compliance Action Plan Completed Date: 11/18/2021 Compliance Due Date: 11/03/2021 Compliance Achieved Date: 11/29/2021"
2005;"09/29/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed300PDF.20220929.132442.pdf";"No";
2005;"05/03/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed209PDF.20220503.153326.pdf";"No";
2005;"10/27/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed300PDF.20211027.110801.pdf";"No";
2005;"04/27/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed209PDF.20210427.145630.pdf";"No";
2005;"11/03/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed300PDF.20201103.100723.pdf";"No";
2005;"10/06/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed300PDF.20201006.160014.pdf";"No";
2005;"05/11/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2005/signed209PDF.20200511.130631.pdf";"No";
2005;"09/19/2019";"Facility Visit";;"No";
2005;"05/07/2019";"Renewal / Validation Visit";;"No";
2005;"01/16/2019";"Facility Visit";;"No";
2407;"09/23/2020";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2407/Visits/46149/CCL305/305PDF.CPL46149.20210104.145947.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 10/07/2020 Compliance Action Plan Completed Date: 09/24/2020 Compliance Due Date: 09/16/2020 Compliance Achieved Date: 09/16/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 10/07/2020 Compliance Action Plan Completed Date: 09/24/2020 Compliance Due Date: 09/16/2020 Compliance Achieved Date: 09/16/2020"
2407;"08/13/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2407/Visits/45902/CCL305/305PDF.20200820.101933.pdf";"Yes";"Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 08/27/2020 Compliance Action Plan Completed Date: 08/21/2020 Compliance Due Date: 08/13/2020 Compliance Achieved Date: 08/13/2020"
2407;"09/22/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed300PDF.20220922.114659.pdf";"No";
2407;"07/07/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed209PDF.20220707.105741.pdf";"No";
2407;"01/11/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed209PDF.20220111.144542.pdf";"No";
2407;"09/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed300PDF.20210916.154118.pdf";"No";
2407;"01/07/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed209PDF.20210107.150630.pdf";"No";
2407;"10/21/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed300PDF.20201021.114443.pdf";"No";
2407;"09/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed300PDF.20200923.152858.pdf";"No";
2407;"08/13/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2407/signed300PDF.20200813.122815.pdf";"No";
2407;"03/06/2020";"Facility Visit";;"No";
2407;"01/09/2020";"Renewal / Validation Visit";;"No";
2407;"11/19/2019";"Facility Visit";;"No";
2407;"08/28/2019";"Facility Visit";;"No";
2407;"02/08/2019";"Facility Visit";;"No";
2407;"01/23/2019";"Renewal / Validation Visit";;"No";
14960;"05/07/2021";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/14960/Visits/47205/CCL305/305PDF.CPL47205.20210507.104144.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 05/21/2021 Compliance Action Plan Completed Date: 05/10/2021 Compliance Due Date: 05/21/2021 Compliance Achieved Date: 05/10/2021 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 05/21/2021 Compliance Action Plan Completed Date: 05/10/2021 Compliance Due Date: 05/21/2021 Compliance Achieved Date: 05/10/2021"
14960;"12/04/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/unsigned305PDF.20191209.101027.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 12/23/2019 Compliance Action Plan Completed Date: 12/06/2019 Compliance Due Date: 12/23/2019 Compliance Achieved Date: 12/06/2019"
14960;"07/13/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed300PDF.20220713.153554.pdf";"No";
14960;"05/31/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed209PDF.20220531.113554.pdf";"No";
14960;"01/07/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed300PDF.20220107.085822.pdf";"No";
14960;"08/31/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed300PDF.20210831.162921.pdf";"No";
14960;"05/21/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed300PDF.20210521.101727.pdf";"No";
14960;"05/07/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed209PDF.20210507.104526.pdf";"No";
14960;"07/28/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/signed300PDF.20200728.102547.pdf";"No";
14960;"05/11/2020";"Renewal / Validation Visit";;"No";
14960;"02/20/2020";"Facility Visit";;"No";
14960;"12/04/2019";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14960/unsigned305PDF.20191209.101027.pdf";"No";
14960;"05/17/2019";"Renewal / Validation Visit";;"No";
14960;"01/30/2019";"Facility Visit";;"No";
17159;"06/06/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/Reported Violations and Complaints.Signed 305.20220606.000000.pdf";"Yes";"Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 06/21/2022 Compliance Action Plan Completed Date: 06/28/2022 Compliance Due Date: 06/07/2022 Compliance Achieved Date: 06/08/2022"
17159;"10/11/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/signed209PDF.20221011.152438.pdf";"No";
17159;"06/28/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/signed300PDF.20220628.123032.pdf";"No";
17159;"06/07/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/signed300PDF.20220607.155951.pdf";"No";
17159;"11/16/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/signed209PDF.20211116.154108.pdf";"No";
17159;"06/29/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17159/unsigned300PDF.20210629.121410.pdf";"No";
17159;"12/29/2020";"Initial Inspection";;"No";
