"id";"name";"address";"city";"state";"zip";"phone";"tollfree";"fax";"email";"website";"contact_name";"Details";"Services offer";"County/Area served";"Logo url";"operation hours";"Notes"
;"Child Care South";"1501 Government Street";"Mobile";"AL";36604;"(251) 433-2878";;"(251) 433-2894";"natalie.nettles@dhr.alabama.gov";"http://www.tcrchildcarecorporation.org/";"Natalie Nettles";"The Child Care Subsidy Program is available to assist with the cost of child care for eligible families.  The Department of Human Resources administers the program regionally through three Child Care Management Agencies (CMAs) in 9 Regions. TCR Child Care Corporation administers the program through two CMAs: Child Care South in the Mobile region and Child Care Central in the Birmingham region.";"Child Care Subsidy";"Baldwin, Clarke, Conecuh, Escambia, Mobile, Monroe, and Washington Counties";;;
;"Child Care Aware of River Valley";"7200 Mahogany Avenue";"Fort Smith";"AR";72916;"(479) 222-6930";;;"eholland@nwachildcare.org";"http://www.nwachildcare.org/";"Erica Holland";"Child Care Aware of NWA is a non-profit organization that provides child care referrals in 17 counties in Northwest Arkansas, the River Valley, and Southcentral Arkansas. Other services include parenting classes, child care provider education, training and professional development opportunities. We also host the Healthy Families America Home Visiting Program. All services are free to you and the community. ";"Profiles of all regulated child care facilities in a seventeen-county service area; Child Care referrals to parents, families, DHS, and social services; Training opportunities for child care providers; Technical assistance to new and existing child care facilities; A resource for parents to meet the needs of their children and families; Quality enhancement for new and existing child care facilities; A clearinghouse for child care information and statistics; Capacity building in areas with gaps in child care services; English and Spanish Parenting Classes";;;;
;"Child Care Aware of Northeast Arkansas and Lonoke County";"615 University Loop";"Jonesboro";"AR";72401;"(870) 972-3055";"(888) 429-1585";"(870) 972-3556";"jbattle@astate.edu";"http://asuchildhoodservices.org/#!childcare_aware_overview";"Jo Battle";"Child Care Aware of Northeast Arkansas and Lonoke County provides child care resource and referral information to families, employers, and early care and education professionals.";"Training and Technical Assistance for Providers; Child Care Subsidy; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Quality Ratings; Literacy Programs; State and Federal Advocacy; Consumer Education and Referrals; Parent Workshops; Provider Recruitment; Spanish Language Services";"Clay, Craighead, Crittenden, Cross, Greene, Lawrence, Lee, Lonoke, Mississippi, Monroe, Phillips, Poinsett, Prairie, Randolph, St. Francis, and Woodruff Counties";"http://asuchildhoodservices.org/images/childcare.png";"Mon - Fri: 8:00am - 5:00pm";
;"Child Care Aware of Northeast Arkansas and Lonoke County - Lonoke County (Cabot) Office";"140 Professional Drive";"Cabot";"AR";72023;"(501) 941-2880";;"(501) 941-3351";"manderson@astate.edu";"http://asuchildhoodservices.org/#!childcare_aware_overview";"Meghan Anderson";"Child Care Aware of Northeast Arkansas and Lonoke County provides child care resource and referral information to families, employers, and early care and education professionals.";"Training and Technical Assistance for Providers; Child Care Subsidy; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Quality Ratings; Literacy Programs; State and Federal Advocacy; Consumer Education and Referrals; Parent Workshops; Provider Recruitment; Spanish Language Services";"Lonoke County";"http://asuchildhoodservices.org/images/childcare.png";;
;"Child Care Aware of Northeast Arkansas and Lonoke County - Cross County (Wynne) Office ";"411 Hwy 64 West";"Wynne";"AR";72396;"(870) 208-8832";;"(870) 208-8833";"vcathey@astate.edu";"http://asuchildhoodservices.org/#!childcare_aware_overview";"Valerie Cathey ";"Child Care Aware of Northeast Arkansas and Lonoke County provides child care resource and referral information to families, employers, and early care and education professionals.";"Training and Technical Assistance for Providers; Child Care Subsidy; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Quality Ratings; Literacy Programs; State and Federal Advocacy; Consumer Education and Referrals; Parent Workshops; Provider Recruitment; Spanish Language Services";"Cross County";"http://asuchildhoodservices.org/images/childcare.png";;
;"Child Care Aware of West Central Arkansas";"101 College Drive";"Hot Springs";"AR";71913;"(501) 760-6588";;;"thelms1@np.edu";"http://www.np.edu/community-friends/commcorp/childcare-aware/";"Terri Helms";"Child Care Aware of West Central Arkansas at National Park College is a non-profit community child care resource and referral program providing services in ten west central counties:Clark, Garland, Hot Spring, Howard, Montgomery, Perry, Pike, Polk, Saline and Sevier. Child Care Aware of West Central Arkansas is funded in part with a combination of state and federal funds through the Division of Child Care and Early Childhood Education. Child Care Aware of West Central Arkansas Lending Library is now open. ";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; State and Federal Advocacy; Consumer Education and Referrals; Parent Workshops";"Clark, Garland, Hot Spring, Howard, Montgomery, Perry, Pike, Polk, Saline and Sevier Counties";"http://np.edu/community-friends/images/ccaregional-logo-west-central-ak-rgb.gif";"Mon - Fri: 8:00am - 4:30pm";
;"Association for Supportive Child Care - Flagstaff";"2708 North 4th Street, Suite C-1";"Flagstaff";"AZ";86004;"(928) 714-1716";"(800) 222-3574";"(928) 714-1944";"pstefani@asccaz.org";"http://www.asccaz.org/";"Paula Stefani";"The Association for Supportive Child Care (ASCC) is a progressive and energetic agency that has provided a variety of services to child care providers, families, and children since 1976. Today, ASCC staff continue their efforts to help bring affordable, accessible and quality care to Arizona children and families.";"Arizona Kith and Kin Project; Arizona Self-Study Project; Growing Up Great Parent Education; Niños en Mi Casa; Northern Arizona Early Childhood Training and Coaching Program; Quality First; T.E.A.C.H. Early Childhood® Arizona";"Coconino County";"http://www.asccaz.org/images/ascc_logo.png";;
;"Association for Supportive Child Care - Lake Havasu City";"60 South Acoma Blvd., Suite C-100";"Lake Havasu City";"AZ";86403;"(928) 453-5221";"(877) 548-5220";"(928) 453-5220";"mchieffo@asccaz.org";"http://www.asccaz.org/";"Marguerite Chieffo";"The Association for Supportive Child Care (ASCC) is a progressive and energetic agency that has provided a variety of services to child care providers, families, and children since 1976. Today, ASCC staff continue their efforts to help bring affordable, accessible and quality care to Arizona children and families.";"La Paz/Mohave Professional Development; Arizona Kith and Kin Project";"La Paz and Mohave Counties";"http://www.asccaz.org/images/ascc_logo.png";;
;"Association for Supportive Child Care - Yuma ";"281 W 24th St., Suite B";"Yuma";"AZ";85364;"(928) 276-4083";;"(928) 782-5463";"rtaylor@asccaz.org";"http://www.asccaz.org/";"Rosa Taylor";"The Association for Supportive Child Care (ASCC) is a progressive and energetic agency that has provided a variety of services to child care providers, families, and children since 1976. Today, ASCC staff continue their efforts to help bring affordable, accessible and quality care to Arizona children and families.";"Arizona Child Care Job Bank; Arizona Kith and Kin Project; Arizona Self-Study Project; Child Care Injury Prevention Program; Phone Friend; Quality First; T.E.A.C.H. Early Childhood® ARIZONA";;"http://www.asccaz.org/images/ascc_logo.png";;
;"Child & Family Resources, Inc. - Phoenix Office";"2830 W. Glendale Ave, Suite 28";"Phoenix";"AZ";85051;"(602) 234-3941";;"(602) 234-3943";"ESchindler@cfraz.org";"http://www.childfamilyresources.org/";"Eric Schindler";"We are a private, community-based, non-profit organization serving children, youth, and families. At Child and Family Resources, we build strong communities where children can reach their full potential. We do this by using effective prevention and education strategies with families, teens, and early educators. Our family programs build resilient children and families. Being a parent presents special challenges and joys. Some parents are faced with even harder challenges such as having a child with developmental disabilities, living in poverty, or not being able to provide basic needs for their children. Our in-home Family Support Specialists teach parents how to be the best parents they can be despite these challenges. Our youth programs teach teens how to be leaders in their schools and communities. They also teach teens about safe sex and how to make the best choices for themselves and their bodies. Our services for childcare providers help them provide the highest quality child care possible. Investment in quality early childhood care saves money by increasing the likelihood that children will be literate, employed, enrolled in post secondary education, and less likely to be school dropouts, dependent on welfare or arrested for criminal activity.";"For Families: Child Care Resource & Referral, Happy Hours School-Age Program, MCAP (Maricopa Center for Adolescent Parents), Arizona Early Intervention Program (AzEIP), Building Bright Futures - Special Needs, Healthy Families, Building Bright Futures; For Childcare Professionals: Arizona Self-Study Project, Child Care Food Program (CACFP), Quality First, Child Care Resource & Referral, SEEDS - Statewide Enrichment & Educational Development System, Arizona Infant/Toddler Institute (AITI), Professional Development";"Statewide";"http://static1.squarespace.com/static/5491c5c0e4b054ec6c2fd9c2/t/556f7c92e4b004b1732f909c/1485812176327/?format=1500w";"Mon - Fri: 8:00am - 5:00pm";
;"Child & Family Resources, Inc. - Yuma Office";"201 S. 3rd Avenue";"Yuma";"AZ";85364;"(928) 783-4003";"(800) 929-8194";"(928) 783-4941";"ESchindler@cfraz.org";"http://www.childfamilyresources.org/";"Eric Schindler";"We are a private, community-based, non-profit organization serving children, youth, and families. At Child and Family Resources, we build strong communities where children can reach their full potential. We do this by using effective prevention and education strategies with families, teens, and early educators. Our family programs build resilient children and families. Being a parent presents special challenges and joys. Some parents are faced with even harder challenges such as having a child with developmental disabilities, living in poverty, or not being able to provide basic needs for their children. Our in-home Family Support Specialists teach parents how to be the best parents they can be despite these challenges. Our youth programs teach teens how to be leaders in their schools and communities. They also teach teens about safe sex and how to make the best choices for themselves and their bodies. Our services for childcare providers help them provide the highest quality child care possible. Investment in quality early childhood care saves money by increasing the likelihood that children will be literate, employed, enrolled in post secondary education, and less likely to be school dropouts, dependent on welfare or arrested for criminal activity.";"For Families: Child Care Resource & Referral, Happy Hours School-Age Program, MCAP (Maricopa Center for Adolescent Parents), Arizona Early Intervention Program (AzEIP), Building Bright Futures - Special Needs, Healthy Families, Building Bright Futures; For Childcare Professionals: Arizona Self-Study Project, Child Care Food Program (CACFP), Quality First, Child Care Resource & Referral, SEEDS - Statewide Enrichment & Educational Development System, Arizona Infant/Toddler Institute (AITI), Professional Development";"Statewide";"http://static1.squarespace.com/static/5491c5c0e4b054ec6c2fd9c2/t/556f7c92e4b004b1732f909c/1485812176327/?format=1500w";"Mon - Fri: 8:00am - 5:00pm";
;"4C'S of Alameda County - Fremont Office";"39155 Liberty Street, Room D410";"Fremont";"CA";94538;"(510) 713-2557";;"(510) 713-2542";"rosemaryo@4c-alameda.org";"http://www.4c-alameda.org/";"Rosemary Obeid";"Community Child Care Council (4Cs) of Alameda County exists to develop and coordinate resources to strengthen families and children.";"CalWORKs/CalLearn/Respite; Child Care Referrals; Child Care Food Program";"Southern Alameda County";"http://www.4c-alameda.org/images/logo2.png";"Mon - Thurs: 9:00am - 5:00 pm";
;"North Coast Opportunities - Rural Communities Child Care (Ukiah)";"413 North State Street";"Ukiah";"CA";95482;"(707) 467-3200";"(800) 606-5550";"(707) 462-0191";"tsedrick@ncoinc.org";"https://www.ncoinc.org/";"Teri Sedrick";"The role of RCCC is multifaceted with parents receiving case management services, children being enrolled in programs that support their growth and development, and the infrastructure of the child care community being strengthened. RCCC provides a variety of direct services including individual conferences with families, determination of family eligibility, family needs assessment, assisting families with accessing services, referring families to other community resources, educating parents, maintaining eligibility lists, doing business with child care providers as independent contractors and providing technical assistance to parents and child care providers. RCCC supports the family, the child, and the child care community through resources, subsidy and technical assistance. RCCC staff takes pride in our work and our commitment to and responsibility for the children and families we serve. We strive to maintain a non-judgmental attitude in supportive relationships with each other and clients.  We believe in fostering an atmosphere of mutual respect, open communication and cooperation. We strive to practice healthy boundaries, separating work values, and balance these qualities with compassion, mutual support and flexibility.  We recognize initiative, self-discipline and positive attitudes as leadership qualities and strive to foster these qualities among all staff. ";"Resource and Referral Program; Alternative Payment Program; Child Care Food Program; Family Child Care Network";"Mendocino County";"https://www.ncoinc.org/new-images/ncologo.png";;
;"Child Care Resource Center - Antelope Valley Office";"250 Grand Cypress Avenue";"Palmdale";"CA";93551;"(661) 789-1200";;;;"http://www.ccrcla.org/";"Rochelle Crawford";"The Child Care Resource Center (CCRC) has been serving children, families, and child care providers since 1976. CCRC manages programs to assist with issues such as finding and selecting child care and child care financial assistance to families. Children and families benefit from these programs, allowing parents to go to work and attend school, contribute to the economy and strengthen their families and the community.";"For Parents: Personalized Referrals to Licensed Child Care Providers, Book, Toy & Resource Library, Head Start, Home Visiting, Early Head Start, Family Literacy, Family Child Care Home Education Network, Family Resource Directory; For Providers: Book, Toy & Resource Library, Gateways for Early Educators, Training Academy, CPR and Health & Safety, Online Trainings, Child Health & Wellness, Emergency Preparedness, Family Child Care Home Education Network";"Los Angeles and San Bernardino Counties";"http://www.ccrcla.org/images/logo.png";"Mon: 8:00am - 7:00pm; Tues - Fri: 8:00am - 5:00pm";
;"Child Care Resource Center - Victorville Office";"15456 West Sage St.";"Victorville";"CA";92392;"(760) 245-0770";;;;"http://www.ccrcla.org/";;"The Child Care Resource Center (CCRC) has been serving children, families, and child care providers since 1976. CCRC manages programs to assist with issues such as finding and selecting child care and child care financial assistance to families. Children and families benefit from these programs, allowing parents to go to work and attend school, contribute to the economy and strengthen their families and the community.";"For Parents: Personalized Referrals to Licensed Child Care Providers, Book, Toy & Resource Library, Head Start, Home Visiting, Early Head Start, Family Literacy, Family Child Care Home Education Network, Family Resource Directory; For Providers: Book, Toy & Resource Library, Gateways for Early Educators, Training Academy, CPR and Health & Safety, Online Trainings, Child Health & Wellness, Emergency Preparedness, Family Child Care Home Education Network";"Los Angeles and San Bernardino Counties";"http://www.ccrcla.org/images/logo.png";"Mon - Fri: 8:00am - 5:00pm";
;"Children's Home Society of California - Woodland";"1100 Main Street, Suite 230";"Woodland";"CA";95695;"(530) 723-5225";;"(530) 723-5223";;"https://www.chs-ca.org/";;"The Resource and Referral (R&R) Program is a central coordinating link for child care and development services within a geographic area; usually a county, city, or community. Through the R&R program, CHS offers a wide range of services to parents, licensed child care providers, people interested in becoming licensed child care providers, and community groups who focus on child care and development issues. All R&R services are free of charge.";"Resource and Referral; Education and Resource Lending Library; CHS Parent and Provider Newsletters; Workshops and Professional Development; Child Care Payment Program";"Yolo County";;"Mon - Fri: 8:30am - 5:00pm";
;"North Coast Opportunities - Rural Communities Child Care (Clearlake)";"14832 Lakeshore Drive";"Clearlake";"CA";95422;"(707) 994-4647";;"(707) 994-4675";"tsedrick@ncoinc.org";"https://www.ncoinc.org/";"Teri Sedrick";"The role of RCCC is multifaceted with parents receiving case management services, children being enrolled in programs that support their growth and development, and the infrastructure of the child care community being strengthened. RCCC provides a variety of direct services including individual conferences with families, determination of family eligibility, family needs assessment, assisting families with accessing services, referring families to other community resources, educating parents, maintaining eligibility lists, doing business with child care providers as independent contractors and providing technical assistance to parents and child care providers. RCCC supports the family, the child, and the child care community through resources, subsidy and technical assistance. RCCC staff takes pride in our work and our commitment to and responsibility for the children and families we serve. We strive to maintain a non-judgmental attitude in supportive relationships with each other and clients.  We believe in fostering an atmosphere of mutual respect, open communication and cooperation. We strive to practice healthy boundaries, separating work values, and balance these qualities with compassion, mutual support and flexibility.  We recognize initiative, self-discipline and positive attitudes as leadership qualities and strive to foster these qualities among all staff. ";"Resource and Referral Program; Alternative Payment Program; Child Care Food Program; Family Child Care Network";"Lake County";"https://www.ncoinc.org/new-images/ncologo.png";;
;"North Coast Opportunities - Rural Communities Child Care (Fort Bragg)";"111A Boatyard Drive";"Fort Bragg";"CA";95437;"(707) 964-3080";;"(707) 964-5594";"tsedrick@ncoinc.org";"https://www.ncoinc.org/";"Teri Sedrick";"The role of RCCC is multifaceted with parents receiving case management services, children being enrolled in programs that support their growth and development, and the infrastructure of the child care community being strengthened. RCCC provides a variety of direct services including individual conferences with families, determination of family eligibility, family needs assessment, assisting families with accessing services, referring families to other community resources, educating parents, maintaining eligibility lists, doing business with child care providers as independent contractors and providing technical assistance to parents and child care providers. RCCC supports the family, the child, and the child care community through resources, subsidy and technical assistance. RCCC staff takes pride in our work and our commitment to and responsibility for the children and families we serve. We strive to maintain a non-judgmental attitude in supportive relationships with each other and clients.  We believe in fostering an atmosphere of mutual respect, open communication and cooperation. We strive to practice healthy boundaries, separating work values, and balance these qualities with compassion, mutual support and flexibility.  We recognize initiative, self-discipline and positive attitudes as leadership qualities and strive to foster these qualities among all staff. ";"Resource and Referral Program; Alternative Payment Program; Child Care Food Program; Family Child Care Network";"Mendocino County";"https://www.ncoinc.org/new-images/ncologo.png";;
;"Children's Resource & Referral of Santa Barbara County - Santa Maria Office";"705 E Main Street, Suite 106";"Santa Maria";"CA";93454;"(805) 925-1989";;"(805) 925-2084";"referral@sbfcc.org";"http://www.sbfcc.org/";;"The mission of Children’s Resource & Referral of Santa Barbara County is to develop strong and healthy families by providing education, care, and resource systems to children, their parents, and caregivers, with a special emphasis on low income and under-represented children and families.";"Resource & Referral";"Santa Barbara County";"http://sbfcc.org/images/crr_site/logo_crr.png";"Mon - Fri: 8:00am - 5:00pm";
;"Human Response Network - Hayfork Office";"154 Tule Creek Road";"Hayfork";"CA";96041;"(530) 628-4565";"(800) 358-5251";"(530) 628-1095";;"http://www.humanresponsenetwork.org/";;"The Human Response Network is dedicated to protecting each person's right to live in safety with dignity.  The agency grew out of a grassroots movement to provide support to women and children who were victims of domestic violence, abuse, or sexual assault.  Established in 1980 by women determined to provide needed resources to Trinity County families, the Human Response Network has grown to a large staff of professionals and volunteers, expanding its role to include a wide range of resources, as well as children, family, and victim services.";"Training and Technical Assistance for Providers; Child Care Subsidy; Quality Ratings; Consumer Education and Referrals; Parent Workshops; Provider Recruitment; Lending Library";"Trinity County";"http://www.humanresponsenetwork.org/images/global/header_left.png";"Mon, Wed: 9:00am - 3:00pm";
;"Choices for Children - South Lake Tahoe Office";"1029 Takela Drive #1";"South Lake Tahoe";"CA";96150;"(530) 541-5848";"(877) 541-5848";"(530) 541-1376";"rline@choices4children.org";"http://www.choices4children-eldorado.org/";;"Choices for Children was originally funded over 28 years ago in El Dorado County by the State Department of Education, Child Development Division to provide a child care resource and referral services.  Since it’s inception, the Resource and Referral Program has provided a vital link between families and child care providers in our community. In 1980 and 1981 our services expanded to include a Child Care Subsidy Program (Alternative Payment) and Child Care Food Program (CCFP). The primary goal of the Child Care Food Program is to provide nutritious meals to children in the community while introducing them to a variety of foods. As an added bonus, family child care providers receive reimbursement for preparing and serving those nutritious meals. Our Alternative Payment Program administers state and federal funds for eligible low income parents to assist paying for child care services.   ";"Alternative Payment Program; Resource and Referral; Child Care Food Program; Special Programs and Training; ";"El Dorado County";"http://www.choices4children-eldorado.org/SiteImages/!cid_81B8618302AA4554A054EB765E13C93C@CAROLW.gif";"Mon - Thurs: 8:30am - 4:00pm";
;"Valley Oak Children's Services";"3120 Cohasset Road, Suite 6";"Chico";"CA";95973;"(530) 895-3572";"(800) 345-8627";"(530) 895-8524";"info@valleyoakchildren.org";"http://www.valleyoakchildren.org/";;"Valley Oak Children’s Services is a private nonprofit agency serving Butte County, California. Our programs reflect our commitment to building strong communities and placing families at the center of community support services. We believe that when families have the services and support they need, they will be able to raise healthy, competent and capable children. ";"For Parents: Child Care Referrals, Subsidized Child Care Programs, Assistance Developing an Individualized Child Care Plan, A Resource Lending Library, Parent Workshops, Parenting Consultations; For Providers: Information on Running Child Care Business, Sample Forms, Sample Policies, Recordkeeping and Tax Information, Professional Workshops and Trainings an a Variety of Topics, Nutrition Programs, A Resource Lending Libray, Children's Books, Child Care Provider Support Services";"Butte County";"https://static.wixstatic.com/media/3c7aaf_4533d38f71e34058be7bc47eac6a9b3b.jpg/v1/fill/w_973,h_123,al_c,q_80,usm_0.66_1.00_0.01/3c7aaf_4533d38f71e34058be7bc47eac6a9b3b.jpg";"Mon - Fri: 8:30am - 4:00pm";
;"Changing Tides Family Services";"2379 Myrtle Avenue";"Eureka";"CA";95501;"(707) 444-8293";"(800) 795-3554 ";"(707) 444-8298";"info@changingtidesfs.org";"https://changingtidesfs.org/";;"Since 1975, Changing Tides Family Services, formerly Humboldt Child Care Council, has provided diverse  services to children, youth, families, individuals, and the community. Each day, Changing Tides Family Services makes it possible for thousands of families and individuals to maintain  or increase their incomes, to keep family members living in their homes or community, and to enhance their physical, emotional, or developmental well-being. Changing Tides Family Services provides quality, community-based services which demonstrate the agency's values: respect, integrity, excellence, health and wellness, flexibility, and fiscal responsibility.";"Child Care Subsidies; Child Care Eligibility List (CEL); Child Care Referrals; Family Child Care Home Education Network; Early Head Start Child Care Partnership; Support to Child Care Providers; Child Care Food Program";"Humboldt County";"https://changingtidesfs.org/sites/default/files/changing-tides-logo.png";"Mon - Fri: 8:30am - 12:00pm, 1:00pm - 5:00pm";
;"Alliance for Kids - El Paso County Early Childhood Council";"2340 Robinson Street, Suite 203";"Colorado Springs";"CO";80904;"(719) 634-8045";"(877) 338-2273";;"angela@allianceforkids.org";"http://www.allianceforkids.org/";"Angela McKibben";"The Alliance for Kids is dedicated to making El Paso County the best place to raise a child. The Alliance for Kids Council brings together agencies and individuals to work collaboratively on a seamless system of care for young children and their families in El Paso County. The AFK Council seeks to impact the local early childhood system by addressing its work in the following three areas: Learning & Development; Family Support & Education; Health & Well-Being. Alliance for Kids oversees a wide variety of programs, participates in community partnerships, and provides professional training and coaching designed to improve the quality of early education and child care in our region.";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; Provider Recruitment; Spanish Language Services";"El Paso, Teller, and Elbert Counties";"http://www.allianceforkids.org/wp-content/uploads/2015/07/AFK_logo_big4.png";"Mon - Fri: 9:00am - 3:00pm";
;"Children First - Satellite Office";"51320 W. Hwy. 50, L-108";"Canon City";"CO";81212;"(719) 296-6118";"(877) 338-2273";"(719) 269-8956";"childrenfirst@pueblocc.edu";"http://www.pueblocc.edu/ChildrenFirst/";;"Children First is the child care resource and referral agency for southeastern Colorado covering Baca, Bent, Chaffee, Crowley, Custer, Fremont, Huerfano, Las Animas, Otero, Prowers and Pueblo Counties. It is the mission of Children First as the leader in early childhood information in Southern Colorado to: Establish partnerships; Expand collaborative services; Enrich communities; Ensure opportunities for early childhood professionals; Enhance the availability of quality care for young children; Educate parents and students about the importance of quality child care. Children First is a leader, with state and national collaboration, in bringing about accessible, affordable, quality early learning opportunities.";"Child Care Resource and Referral; Training and Technical Assistance for Providers; Child Care Provider Professional Development; Literacy Programs; Provider Recruitment";"Baca, Bent, Chaffee, Crowley, Custer, Fremont, Huerfano, Las Animas, Otero, Prowers and Pueblo Counties";"http://www.pueblocc.edu/uploadedImages/Content/Campus_Resources/Children_First/Logo%20Children%20First%20(2).JPG";"Mon - Fri: 8:30am - 4:30pm";
;"Grand Beginnings";"416 Byers Ave";"Hot Sulphur Springs";"CO";80451;"(970) 725-3391 ext.206";;"(970) 725-3478";"programs@grandbeginnings.org";"http://www.grandbeginnings.org/";"Jessica Smolleck";"Our vision is a community that values the health and development of young children, their families, and the professionals who work in early childhood. The mission of Grand Beginnings is to promote a child-centered school readiness system that fosters early learning, facilitates healthy child development and promotes family success in Grand County.";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; Licensing Information; Child Care Resource & Referral; Parenting Classes";"Grand County";"http://www.grandbeginnings.org/wp-content/uploads/logo/GrandBeginningsLogoTaglinewebsite.png";"Mon - Fri: 9:00am - 4:00pm";
;"Early Childhood Council of the San Luis Valley";"715 Main Street";"Alamosa";"CO";81101;"(719) 937-4010";;;"office@eccslv.org";"http://eccslv.org/";;"As the hub of early childhood efforts in the SLV, we build community awareness and engagement; disseminate information and resources; provide professional development and coaching create leadership opportunities; secure funding facilitate collaborative partnerships; build community capacity; and advocate for needed change.";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; Parent Support & Training";"Alamosa, Conejos, Costilla, Mineral, Rio Grande and Saguache Counties";"http://eccslv.org/wp-content/uploads/2015/08/ECCSLVLogo.png";"Mon - Fri: 8:00am - 5:00pm";
;"Kids First";"215 N. Garmisch Street, Suite 1";"Aspen";"CO";81611;"(970) 920-5363";;;"kidsfirst@cityofaspen.com";"http://www.aspenpitkin.com/Departments/Kids-First";;"Kids First is an early childhood resource center that supports quality, affordable childcare choices in Aspen, Pitkin County, CO. We can help you choose childcare, see if you qualify for help to pay for childcare, and provide information about community supports for young children, their families and the early childhood education programs that care for them. ";"Training and Technical Assistance for Providers; Child Care Subsidy; Child Care Provider Professional Development; Consumer Education and Referrals; Parent Workshops";"Pitkin County";;"Mon - Fri: 9:00am - 5:30pm";
;"DC Child Care Connections Child Care Resource and Referral Service";"1420 Columbia Road, NW";"Washington";"DC";20009;"(202) 862-1111";;;"osse.dcchildcareconnections@dc.gov";"http://www.learndc.org/childcarefinder";;"The free and confidential telephone service assist parents/guardians looking for licensed child care in the District of Columbia.  You may identify a Provider of your choice or obtain a Listing of Providers through the DC Child Care Connections My Child Care DC at http://www.learndc.org/childcarefinder. The DC CCR&R offers public search options for parents to conduct their own search.  The center includes a resource lending library where families can obtain articles, books, resources, and other materials that focus on issues of child development, special needs, school readiness, and other topics of interest to parents. The resource library is on-line at http://www.learndc.org/childcarefinder. In addition to traditional services from 7 am to 6 pm, Monday – Friday, non-traditional services or evenings, nights, and weekends are available at selected sites. The CCR&R Resource and Referral Service provide a listing of providers at http://www.learndc.org/childcarefinder.";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; Quality Ratings; Literacy Programs; Consumer Education and Referrals; Provider Recruitment";"Washington, DC";;;
;"Episcopal Children's Services - Baker County";"418 South 8th St.";"Macclenny";"FL";32063;"(904) 259-4225";;;;"http://www.ecs4kids.org";;"Episcopal Children's Services is a recognized leader in early childhood education serving more than 50,000 children and their families in fourteen counties in Northeast and Central Florida – Baker, Bradford, Clay, Duval, Nassau, Putnam, St John's, Alachua, Marion, Lake, Citrus, Gilchrist, Dixie and Levy. Established in 1966, and celebrating our 50 year anniversary in 2016, Episcopal Children's Services was named the ""Third Largest Nonprofit in Northeast Florida"" by the Jacksonville Business Journal. We are a nonprofit organization that uses research and best practices to help families ensure their children enter school ready to learn. Our talented, dedicated teachers and staff proactively work with under served children from birth to age five and their families to build a strong educational foundation. It is a ""whole"" child approach - helping kids grow intellectually, emotionally and socially. Research shows that 90 percent of cognitive development occurs before the age of five. We believe that educating a child improves their future success and strengthens the entire community!";"Child Care Resource and Referral";"Baker County";"http://www.ecs4kids.org/sites/default/files/zeropoint_logo.png";"Mon - Fri: 8:00am - 5:00pm";
;"Episcopal Children's Services - Bradford County";"1080 North Pine St.";"Starke";"FL";32091;"(904) 964-1543";;;;"http://www.ecs4kids.org";;"Episcopal Children's Services is a recognized leader in early childhood education serving more than 50,000 children and their families in fourteen counties in Northeast and Central Florida – Baker, Bradford, Clay, Duval, Nassau, Putnam, St John's, Alachua, Marion, Lake, Citrus, Gilchrist, Dixie and Levy. Established in 1966, and celebrating our 50 year anniversary in 2016, Episcopal Children's Services was named the ""Third Largest Nonprofit in Northeast Florida"" by the Jacksonville Business Journal. We are a nonprofit organization that uses research and best practices to help families ensure their children enter school ready to learn. Our talented, dedicated teachers and staff proactively work with under served children from birth to age five and their families to build a strong educational foundation. It is a ""whole"" child approach - helping kids grow intellectually, emotionally and socially. Research shows that 90 percent of cognitive development occurs before the age of five. We believe that educating a child improves their future success and strengthens the entire community!";"Child Care Resource and Referral";"Bradford County";"http://www.ecs4kids.org/sites/default/files/zeropoint_logo.png";"Mon - Fri: 8:00am - 5:00pm";
;"Episcopal Children's Services - Clay County";"1845 Town Center Blvd., Ste #150";"Orange Park";"FL";32003;"(904) 213-3939";;;;"http://www.ecs4kids.org";;"Episcopal Children's Services is a recognized leader in early childhood education serving more than 50,000 children and their families in fourteen counties in Northeast and Central Florida – Baker, Bradford, Clay, Duval, Nassau, Putnam, St John's, Alachua, Marion, Lake, Citrus, Gilchrist, Dixie and Levy. Established in 1966, and celebrating our 50 year anniversary in 2016, Episcopal Children's Services was named the ""Third Largest Nonprofit in Northeast Florida"" by the Jacksonville Business Journal. We are a nonprofit organization that uses research and best practices to help families ensure their children enter school ready to learn. Our talented, dedicated teachers and staff proactively work with under served children from birth to age five and their families to build a strong educational foundation. It is a ""whole"" child approach - helping kids grow intellectually, emotionally and socially. Research shows that 90 percent of cognitive development occurs before the age of five. We believe that educating a child improves their future success and strengthens the entire community!";"Child Care Resource and Referral";"Clay County";"http://www.ecs4kids.org/sites/default/files/zeropoint_logo.png";"Mon - Fri: 8:00am - 5:00pm";
