"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
1094080;"THE DISCOVERY TREE II";"4400 STATE RD";"DREXEL HILL";"PA";19026;"DELAWARE";4844613765;"http://www.thediscoverytree.net/contact.html";"director@thediscoverytree.net";"Owner/Director Carrie Zwiercan holds a Bachelors Degree in Business Management and a Masters Degree in Early Childhood Education. Carrie has 15 years of experience in child care and youth program administration, is a mother of two young children, and is CPR/First Aid Certified.

All prospective employees are screened on a broad range of background information. The personnel selection process includes a thorough reference check, federal and state criminal history checks, and PA child abuse history clearance. Ongoing training in Early Childhood Education is required. Group Supervisors must have a college degree, preschool teaching experience, and an outstanding work record.";"http://www.thediscoverytree.net/contact.html";;"7:00 am to 6:00 pm, Monday through Friday";"http://www.thediscoverytree.net/EmploymentApplication.pdf";;;"y";"y";"y";"y";"n";"n";"http://www.thediscoverytree.net/images/logo.jpg";"http://www.thediscoverytree.net/images/kid.png";;;;;
1094081;"P.F.V.Y. ROCKY RUN DAY PROGRAM";"501 YARNALL ST";"CHESTER";"PA";19013;"DELAWARE";2159633700;"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";"info@PhillyKidsPlay.com";"Philly Kids Play is a community based website focused on providing a comprehensive directory of childcare centers, summer camps, and early intervention specialists. 

Our goal is to provide families a place where they can find all of their educational needs in one spot.  We also want to keep parents up-to-date on community events, educational resources and build relationships with local businesses to benefit children and families.

Philly Kids Play is focused on allowing childcare centers, summer camps and local businesses a way to reach their target audience.  Each business has the ability to create and maintain a profile page containing their services, events, pictures and more. 
";"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";;;;;;"n";"n";"n";"n";"y";"y";"http://www.phillykidsplay.com/images/logo.png";"http://www.phillykidsplay.com/upload/banner/2b.jpg";"http://www.phillykidsplay.com/upload/banner/1b.jpg";;;;
1094082;"HARAMBE CHILDCARE & LEARNING CENTER";"2611 W 3RD ST";"CHESTER";"PA";19013;"DELAWARE";4844806756;;;;;;;;;;;;;;;;;;;;;"Y";
1094083;"BUSY BEES LEARNING TREE LLC";"58 GARRETT RD";"UPPER DARBY";"PA";19082;"DELAWARE";4844614318;;;;;;;;;;;;;;;;;;;;;"Y";
1094096;"ST. THOMAS NURSERY SCHOOL";"7020 CAMPHILL RD";"FT WASHINGTON";"PA";19034;"Montgomery";2152332923;;;;;;;;;;;;;;;;;;;;;"Y";
1094097;"Grace Early Learning Center";"660 N CHARLOTTE ST";"POTTSTOWN";"PA";19464;"CHESTER";6103239435;"http://graceschoolpottstown.org/";;"Welcome to Grace Early Learning Center! The early learning center is located in Pottstown, PA.  We have been serving the local community in our area for over 46 years in the area of early childhood education.  In fact, we currently have parents bring their children to our school who attended as children themselves!  The staff and I are very proud of the school and the students we serve.  Our early learning center offers half day and full day classes Monday-Friday from 6:30AM-6PM.  GELC also offers traditional half day preschool programs from 9AM-11:30AM for toddler, playgroup, and preschool classes, and 9AM-12PM hours for all Pre-K classes.  We offer 2, 3, and 5 day classes for our half day students.   We are a non-denominational, non-profit early learning center that is an early childhood education  ministry of Grace Lutheran Church.  Our motto is “Learning With Love”. Grace Early Learning Center is an equal opportunity care provider.";"http://graceschoolpottstown.org/";;"6:30AM - 6:00PM";"http://graceschoolpottstown.org/employment/";;;"n";"y";"y";"y";"n";"n";;;;;;;
1094098;"MELC-CONSHOHOCKEN";" THIRD AND HARRY STS";"CONSHOHOCKEN";"PA";19428;"MONTGOMERY";6109411059;"http://www.melc.org/";;"MELC is a nonprofit organization with early childhood centers located in Pottstown, Norristown, Narberth, and 2 in West Philadelphia. These centers provide early learning care for children from 6 weeks through 5 years of age. MELC serves over 600 children each year.

MELC’s school age programs serve over 675 children ages 5 to 12 years at 13 sites in Montgomery County.

In addition to direct service programs, MELC also sponsors the Southeastern Pennsylvania School Age Child Care Project (SEPASACC), and the Montgomery County Child Care Consortium (MC4). Each provides a range of professional development, technical assistance, research and other services for educators and organizations serving the field throughout Montgomery County and Southeastern Pennsylvania.";"http://www.melc.org/";;"Mon - Fri: 7:00 am - 6:00 pm";;"http://www.melc.org/enroll";;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10628431_10152661425558433_1232638843855389657_n.jpg?oh=0477abd405aa144371557dcb51373cb5&oe=5485BD1A&__gda__=1417860769_8f6f049fe47d468a52538c4b96734b6c";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/10577114_10152555357073433_5112285113040002826_n.jpg?oh=abf2886b9214a7f71e2fc01fae12b057&oe=549C46EF&__gda__=1418654722_e27c1c6bde19ef49ce75f2b0921c0584";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p720x720/10411028_10152646279838433_1222691469405292446_n.jpg?oh=df57567c4455b228202939fda8dc5ec8&oe=54A0455B&__gda__=1418463053_2c28a2d0565fd146123937931f372d56";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/10568955_10152549080708433_6431721029705571433_n.png?oh=9b57e709643db742a710ed0234243c20&oe=548AF884&__gda__=1419456481_cc4512a307820fdf1feed2222ad88efb";;
1094099;"P.F.V.Y. SPRINGFORD FLEX SCHOOL";"833 S LEWIS RD";"ROYERSFORD";"PA";19468;"MONTGOMERY";4849842003;"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";"info@PhillyKidsPlay.com";"Philly Kids Play is a community based website focused on providing a comprehensive directory of childcare centers, summer camps, and early intervention specialists. 

Our goal is to provide families a place where they can find all of their educational needs in one spot.  We also want to keep parents up-to-date on community events, educational resources and build relationships with local businesses to benefit children and families.

Philly Kids Play is focused on allowing childcare centers, summer camps and local businesses a way to reach their target audience.  Each business has the ability to create and maintain a profile page containing their services, events, pictures and more. 
";"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";;;;;;"n";"n";"n";"n";"y";"y";"http://www.phillykidsplay.com/images/logo.png";"http://www.phillykidsplay.com/upload/banner/2b.jpg";"http://www.phillykidsplay.com/upload/banner/1b.jpg";;;;
1094100;"P.F.V.Y. LINCOLN ELEMENTARY";" 8TH AND YORK STS";"POTTSTOWN";"PA";19464;"CHESTER";6103278901;"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";"info@PhillyKidsPlay.com";"Philly Kids Play is a community based website focused on providing a comprehensive directory of childcare centers, summer camps, and early intervention specialists. 

Our goal is to provide families a place where they can find all of their educational needs in one spot.  We also want to keep parents up-to-date on community events, educational resources and build relationships with local businesses to benefit children and families.

Philly Kids Play is focused on allowing childcare centers, summer camps and local businesses a way to reach their target audience.  Each business has the ability to create and maintain a profile page containing their services, events, pictures and more. 
";"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";;;;;;"n";"n";"n";"n";"y";"y";"http://www.phillykidsplay.com/images/logo.png";"http://www.phillykidsplay.com/upload/banner/2b.jpg";"http://www.phillykidsplay.com/upload/banner/1b.jpg";;;;
1094101;"PRIMOSE SCHOOL OF ROYERSFORD";"259 ROYERSFORD RD";"ROYERSFORD";"PA";19468;"MONTGOMERY";6107923030;"http://www.primroseschools.com/schools/royersford";;"We Live Our Mission Everyday

Primrose is an accredited private preschool that provides a premier educational child care experience. The Leader in Educational Child Care®, we partner with parents to help children build the right foundation for future learning and life. Our goal is to help children have fun while building Active Minds, Healthy Bodies and Happy Hearts®.
Our Vision

To deliver the best and most trusted early childhood education and child care services for families across America.
Our Values

Integrity – Living with personal and professional honesty
Fairness – Treating others with respect
Social Responsibility – Giving without expecting
Enthusiasm – Serving with passion";"http://www.primroseschools.com/schools/royersford";;"M-F 6:30AM - 6:30PM";"http://www.primroseschools.com/schools/royersford/about/careers";;;"y";"y";"y";"y";"y";"y";;;;;;;
1094102;"EASTER SEALS OF SOUTHEASTERN PENNSYLVANIA ";"(890 - 890) FORTY FOOT RD";"KULPSVILLE";"PA";19443;"Montgomery";2153687000;"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=89";"info@PhillyKidsPlay.com";"Philly Kids Play is a community based website focused on providing a comprehensive directory of childcare centers, summer camps, and early intervention specialists. 

Our goal is to provide families a place where they can find all of their educational needs in one spot.  We also want to keep parents up-to-date on community events, educational resources and build relationships with local businesses to benefit children and families.

Philly Kids Play is focused on allowing childcare centers, summer camps and local businesses a way to reach their target audience.  Each business has the ability to create and maintain a profile page containing their services, events, pictures and more. 
";"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=89";;;;;;"n";"n";"n";"n";"y";"y";"http://www.phillykidsplay.com/images/logo.png";"http://www.phillykidsplay.com/upload/banner/2b.jpg";"http://www.phillykidsplay.com/upload/banner/1b.jpg";;;;
1094103;"SUPERKING'S KIDS INC";"2801 WOODLAND RD";"ABINGTON";"PA";19001;"MONTGOMERY";2156594460;;;;;;;;;;;;;;;;;;;;;"Y";
1094104;"MISS DOREEN'S PLAYMATION CHILDCARE";"429 HOFFMANSVILLE RD";"BARTO";"PA";19504;"BERKS";6106522137;;;;;;;;;;;;;;;;;;;;;"Y";
1094105;"VAMONOS";"400 HORSHAM RD";"HORSHAM";"PA";19044;"MONTGOMERY";2154835809;"http://vamonoschildcare.com/";"info@vamonospa.com";"Embracing Challenge. Embracing Fun!
¡VÁMONOS! encourages families to embrace a second language. Leave it to us to give the gift of Spanish to your children. There is NO need to know Spanish. If you have the desire to give your child a life-long advantage of a second language and its benefits, ¡VÁMONOS! is the right place for you and your family. ¡VÁMONOS!offers age-appropriate curriculums in a Spanish immersion environment where children are listening to Spanish as a common part of their everyday activities. Children are more likely to learn and more importantly retain a second language by seeing it as a “normal” part of their day. Our staff is fully bilingual and will routinely emphasize Spanish while communicating.

At ¡VÁMONOS!, we strive to ensure that all children in our care are loved, nurtured and educated in a warm and relaxed atmosphere. We regard each child’s interests, pace of learning, and imagination as unique and important. ¡VÁMONOS! is an early childhood learning center that serves children ages six weeks to five years old. ¡VÁMONOS! daycare and preschool learning centers are committed to helping children obtain a strong foundation and maximum growth through the emotional, physical, social and cognitive areas. The environments in the classrooms are age appropriate and children are nurtured and encouraged to play, learn and explore.";"http://vamonoschildcare.com/";"https://www.facebook.com/VAMONOS.PA";;;;;"y";"y";"y";"y";"n";"n";"http://vamonoschildcare.com/wp-content/uploads/2014/04/Vamonos-logo-web-300x137.png";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/1506734_664187973639866_1271017470_n.jpg?oh=e24e1c8f4cdb25bfced0f892fa047045&oe=54B8DD51&__gda__=1421864984_8886d863d9b9a717e1a0084431c6c298";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p180x540/1653316_664187880306542_547649406_n.jpg?oh=2ac1ad6b06f6c17952130475357bd980&oe=54BA3431";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p180x540/1601530_656403877751609_2023745617_n.jpg?oh=e045d5b59c328f1e1e538b48e29d089a&oe=54CC6C31&__gda__=1417849514_4977a892864b4c2a57a29873fe51fc81";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/1012055_655896681135662_1029128020_n.jpg?oh=2176734238dcd1c77a8695a6ed1918c7&oe=54C5B95F&__gda__=1422990358_d1085389123e77ecbbdd91e14983a5f4";;
1094106;"PENNFIELD MIDDLE SCHOOL";"726 FORTY FOOT RD";"HATFIELD";"PA";19440;"MONTGOMERY";2153689600;;;;;;;;;;;;;;;;;;;;;"Y";
1094107;"P.F.V.Y. AMBLER GENERATION Y AFTERSCHOOL";"1325 MCKEAN RD";"AMBLER";"PA";19002;"MONTGOMERY";2156289950;"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";"info@PhillyKidsPlay.com";"Philly Kids Play is a community based website focused on providing a comprehensive directory of childcare centers, summer camps, and early intervention specialists. 

Our goal is to provide families a place where they can find all of their educational needs in one spot.  We also want to keep parents up-to-date on community events, educational resources and build relationships with local businesses to benefit children and families.

Philly Kids Play is focused on allowing childcare centers, summer camps and local businesses a way to reach their target audience.  Each business has the ability to create and maintain a profile page containing their services, events, pictures and more. 
";"http://www.phillykidsplay.com/directory_listing.php?pageT=Our%20Directory&page_id=9999&provider_type&star_level=&school_age_provider=Yes&county=&zip=&star_level_filter=&keyword=&keyword=&summer_camp_program=&page=141";;;;;;"n";"n";"n";"n";"y";"y";"http://www.phillykidsplay.com/images/logo.png";"http://www.phillykidsplay.com/upload/banner/2b.jpg";"http://www.phillykidsplay.com/upload/banner/1b.jpg";;;;
1094108;"BETH TIKVAH B'NAI JESHURUN EARLY CHILDHOOD CENTER";"1001 PAPER MILL RD";"GLENSIDE";"PA";19038;"MONTGOMERY";2158365677;;;;;;;;;;;;;;;;;;;;;"Y";
1094115;"SUNSHINE AND STARS CHILD CARE";"1001 JAMES DR STE B40";"LEESPORT";"PA";19533;"BERKS";6109166087;;;;;;;;;;;;;;;;;;;;;"Y";
1094116;"SCHOOL'S OUT AT TILDEN ELEMENTARY";"524 W STATE ST";"HAMBURG";"PA";19526;"BERKS";6109446515;;;;;;;;;;;;;;;;;;;;;"Y";
1094117;"KINDERCARE LEARNING CENTER 303034";"35 WINGO LN";"READING";"PA";19605;"BERKS";"(610) 926-3165";"http://www.kindercare.com/our-centers/reading/pa/303034/";"care@kindercare.com";"Welcome to the Ontelaunee KinderCare. Our program provides a rich, nurturing environment for your child's cognitive, social, emotional, and physical growth. Here, learning is fun, children are respected, and our teachers work in partnership with families to challenge each child. Learning is meant to be a natural, joyful experience. Children learn by playing, experimenting, exploring and testing. Children flourish when the process of discovery is lovingly encouraged and gently reinforced. This is the philosophy behind our research-based curriculum, which fosters individual growth by providing plenty of opportunities for exploration and child-initiated choice.";"http://www.kindercare.com/our-centers/reading/pa/303034/";"https://www.facebook.com/kindercare/info";"6:30 AM to 6:00 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/redesign/shell/logo.png";"http://www.kindercare.com/ProfileBinary.ashx/images/303034/c7e425ed-40c5-402c-bf0e-7778eef90571/School.jpg?mw=919&mh=463";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/15946_10151362608351474_242811822_n.jpg?oh=964e531465793c70f7f4ec9a94051905&oe=54C1857B&__gda__=1421265709_98ee8a82cbe2b9d37f28ceced246389e";;;;
1094118;"THE WHITE HOUSE DAYCARE CENTER 2 INC";"777 COURT ST";"READING";"PA";19601;"BERKS";4845774223;"http://www.whitehousedaycarecenter.com/contact-us.shtml";"whdcenter2@hotmail.com";"We here at The White House Day Care Center 2 provide the the best non-discrimination child care sevices you need.  We take pride in providing a loving, clean and secure environment for the children. We take pride in making every day a learning experience and fun at the same time. We take care of children from 0 months to age 13. We are open 24-hours and we provide transportation. We serve breakfast, lunch, dinner, and snack time. If your child has a special diet or only eat certain food we can also accommodate. Our Center is well secured with cameras and a buzzed in entrance only.  

     Our motto is to make our daycare a place where your children can come in and play and learn at their own pace. We provide every need your child can have to develop and expan their learning to it's fullest pontential. Each section your child is place will help them grow emotionally, socially, and physically.


";"http://www.whitehousedaycarecenter.com/contact-us.shtml";"https://www.facebook.com/WHDCC2/info?ref=page_internal";;;;;"y";"y";"y";"y";"y";"n";"http://www.whitehousedaycarecenter.com/__dynamic/en/modules/canvas/item7/assets/banner.jpg";"http://www.whitehousedaycarecenter.com/var/m_9/94/94f/18311/CACHED_195764-960-300.png";"http://www.whitehousedaycarecenter.com/var/m_9/94/94f/18311/197465-20131031_101821.jpg";"http://www.whitehousedaycarecenter.com/var/m_9/94/94f/18311/197463-2013-12-02%2011.27.28.png";"http://www.whitehousedaycarecenter.com/var/m_9/94/94f/18311/197464-20131023_094316.jpg";;
1094119;"PFVY-Boyertown Area Y Teen Camp";" 2ND MADISON ST";"BOYERTOWN";"PA";19512;"BERKS";2159633700;;;;;;;;;;;;;;;;;;;;;"Y";
1094120;"TODAY'S CHURCH";"3208 KUTZTOWN RD";"READING";"PA";19605;"BERKS";6104065461;"http://www.todayschurch.net/#/connect";"ambersantiago@live.com";"Kidz Church is offered for children ages 2-12 during our 4 PM services. Your children will enjoy their own time of worship, Bible lesson, snacks, and games. Most importantly, they will be given the chance to build a relationship with God!

Todayz Kidz Child Care center is a state-licensed daycare program serving families and children from 1-5 years old. The center operates Monday-Friday 7AM-5PM. Rates are the best around at $90/week! ";"http://www.todayschurch.net/#/connect";;"Monday-Friday 7AM-5PM";;;;"n";"y";"y";"y";"y";"y";;;;;;;
1094121;"PFVY-BOYERTOWN ELEM DAY CARE";"641 E 2ND ST";"BOYERTOWN";"PA";19512;"BERKS";2159633700;;;;;;;;;;;;;;;;;;;;;"Y";
1094122;"SHAYNAH KINNER DAY CARE CENTER";"205 JAMES ST";"KUTZTOWN";"PA";19530;"BERKS";6106835040;"http://www.shaynahkinner.com/";;"Shaynah Kinner (Pennsylvania Dutch for “Cute Kids”) daycare Kutztown has been entrusted with parents’ most prized possession for over 30 years. Shaynah Kinner preschool Kutztown is independently owned and operated and very proud to have been a trusted part of the community since January 2nd, 1981. Our experience has given us the distinct advantage of knowing how to best serve the parents and children who live in our area. Your child’s well-being is our primary concern.

The Dedication and Professionalism of our staff is second to none. That is a very big plus for our center! Our staff has the experience and compassion to give each child the special attention they need. We will help your child become an independent, hard worker, who is kind, respectful to others, proud of them self, and ready for the challenges in life.

The atmosphere is clean and neat. The staff is directed to ensure cleanliness of all surfaces that children come in contact with. Shaynah Kinner childcare Kutztown encourages structure and teaches the children to clean-up after themselves. The walls are always colorful and cheerfully decorated. There are windows in each room allowing in natural sunlight and a feeling of openness. The room layout is designed for safety but also allows the children the freedom to explore and have fun. The PA Department of Welfare License allows us to care for 36 children at any one time. The state required “teacher to child” ratio is 1:10. As policy, we exceed state regulations by operating at a ratio of 1:7 to 1:8. This allows us to provide the individual attention that we know is so important to your children.";"http://www.shaynahkinner.com/";;;;;;"n";"n";"y";"y";"n";"n";"http://www.shaynahkinner.com/wp-content/uploads/2013/11/cropped-Shaynah-Kinner.jpg";;;;;;
1094123;"LITTLE SPROUTS DAYCARE";"87 MAIN ST";"STRAUSSTOWN";"PA";19559;"Berks";6104881700;"http://littlesproutsdc13.wix.com/littlesproutsdaycare";"littlsproutsdc13@aol.com";"Little Sprouts Daycare is a fully state licensed and operating child care and early learning center.  We are also a STAR 1 child care center which is a program that ensures that we provide quality early learning and care.  We provide care for children from 6 weks old up through a full preschool program.  We also provide before and after school care as well as a full summer camp prgram for school age children which includes weekly field trips.  We also provide a full and structured curriculum aligned the Pennsylvania Learning Standards for Early Learning.  Our curriculum is designed in a way that fits the needs and ages of the children we provide care for.   We also provide diapers and wipes as well as providing and serving breakfast, lunch, and afternoon snack, all of which is includedin the cost of tuition.

Little Sprouts Daycare was established to provide care that is more one-on-one and also more personal for both you and your child.  Our environment was designed to provide that at-home feel to help ensure your child's safety as well as their growth and development.  We believe that children learn best from play and their everyday experiences and by limiting the number of children we care for we are better able to care for them.  Also, this allows us to be able to get to know them better and also where they are at so we can help them in where they are headed next.
";"http://littlesproutsdc13.wix.com/littlesproutsdaycare";;"Monday - Friday
6:30 a.m. - 6:00 p.m.
";"http://littlesproutsdc13.wix.com/littlesproutsdaycare#!employment/c14pb";;;"y";"y";"y";"y";"n";"n";;"http://static.wixstatic.com/media/69e646_092c6ac3c70b4b76b4487dc1f4e27047.jpg_srz_p_720_445_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/69e646_75f452c4e837c5c696447ae955be34e7.jpg_srz_p_906_466_75_22_0.50_1.20_0.00_jpg_srz";;;;
1094130;"BRIDGE 2 CREATIVE LEARNING CENTER LLC";"2541 MICKLEY AVE";"WHITEHALL";"PA";18052;"LEHIGH";6103517400;;;;;;;;;;;;;;;;;;;;;"Y";
1094131;"LITTLE ARCHIE'S CLUBHOUSE DAY CARE CENTER";"635 W TURNER ST";"ALLENTOWN";"PA";18102;"LEHIGH";"610-351-2541";;;;;;;;;;;;;;;;;;;;;"Y";
1094132;"CREATIVE KIDS LEARNING ACADEMY, LLC";"2925 W EMAUS AVE";"ALLENTOWN";"PA";18103;"LEHIGH";;;;;;;;;;;;;;;;;;;;;;"Y";
1094133;"BRIGHT MINDS LEARNING CENTER";"1205 BROADWAY";"FOUNTAIN HILL";"PA";18015;"Lehigh";"610-419-1834";"http://www.brightmindspa.com/";"amendela@brightmindspa.com";"At Bright Minds Learning Center our mission is to treat others the way you want to be treated. This simple, yet powerful philosophy empowers us to provide quality care and educational services while exemplifying our love for Christ.  We pride ourselves on focusing on each child's unique needs in order to ensure areas of physical, intellectual, emotional, social, and spiritual development. ";"http://www.brightmindspa.com/";"https://www.facebook.com/pages/Bright-Minds-Learning-Center/517021245070973?sk=info";;;"http://www.brightmindspa.com/";"http://www.brightmindspa.com/parent-handbook.html";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://nebula.wsimg.com/02c2ca4878774abe0547e7f64e17983d?AccessKeyId=380CE771EEC010D75282&disposition=0&alloworigin=1";"http://nebula.wsimg.com/c829ab6c7b1dbd9d9f5f21d180a87992?AccessKeyId=380CE771EEC010D75282&disposition=0&alloworigin=1";"http://nebula.wsimg.com/2af6ad24c553361bdd3ffde6668ae8ff?AccessKeyId=380CE771EEC010D75282&disposition=0&alloworigin=1";"http://nebula.wsimg.com/6fa7be5367ebfe2efa079eebf98d7751?AccessKeyId=380CE771EEC010D75282&disposition=0&alloworigin=1";"http://nebula.wsimg.com/69a9fce77d71c28461b02d2864de03f4?AccessKeyId=380CE771EEC010D75282&disposition=0&alloworigin=1";;
1094134;"WORLD OF IMAGINATION";"4500 EDUCATION PARK DR";"SCHNECKSVILLE";"PA";18078;"LEHIGH";6107996700;;;;;;;;;;;;;;;;;;;;;"Y";
1094135;"ACTIVE LEARNING CENTER";"8380 MOHR LN";"FOGELSVILLE";"PA";18051;"LEHIGH";4843974095;"http://www.alcchildcare.com/daycare-locations/fogelsville/";"tmcramer@alcchildcare.com";"ALC Fogelsville is our largest addition to the Active Learning Centers’ family. The Center opened in April 2010 and is located in Iron Run Corporate Center just east of the intersection of Rt.100 and Tilghman Street in Allentown, PA. This location features 11,000 square feet of floor space which provides the children with amazing wide open spaces in which to be active. ALC Fogelsville offers a fenced in play area with a custom jungle gym, a 20 foot rock climbing wall with belaying units, 2,500 square feet of matted floor space for indoor play, and the center is a few minutes’ drive from Upper Macungie Park.
";"http://www.alcchildcare.com/daycare-locations/fogelsville/";;"Monday – Friday: 6:30am – 7:00pm
";;;;"n";"y";"y";"y";"y";"y";"http://www.alcchildcare.com/wp-content/themes/alc2010/images/clear-logo.gif";"http://www.alcchildcare.com/wp-content/gallery/fogelsville2013/100_5444.jpg";"http://www.alcchildcare.com/wp-content/gallery/fogelsville2013/100_5449.jpg";"http://www.alcchildcare.com/wp-content/gallery/fogelsville2013/100_5452.jpg";"http://www.alcchildcare.com/wp-content/gallery/fogelsville2013/100_5465.jpg";;
1094152;"KENDAL CHILD DEVELOPMENT CENTER";"1660 E STREET RD";"KENNETT SQUARE";"PA";19348;"CHESTER";6103885516;;;;;;;;;;;;;;;;;;;;;"Y";
1094153;"CAMBRIDGE SCHOOLS";"601 FIRST AVE";"BERWYN";"PA";19312;"CHESTER";" 610-525-5660";"http://orshalom.com/thecambridgeschools/";" berwyn@thecambridgeschools.com";"Recognized leader in early education programming in the Lehigh and Delaware Valleys. We are licensed with the Pennsylvania Department of Education and Department of Public Welfare. We have nine schools: five located in the Lehigh Valley and four in the Main Line Philadelphia suburbs.

Four of our Lehigh Valley Schools in Bethlehem, Macungie, Catasauqua and Easton offer academically based programs for children in Young Age Groups through Kindergarten. Our fifth Lehigh Valley School is located in Lower Macungie Township and provides morning and afternoon half-day Kindergarten and Before and After School Programs for East Penn School District. We offer an extensive Summer Camp at both our Lower Macungie Township and Catasauqua locations.

In Main Line Philadelphia, our Ardmore, Bryn Mawr and Devon schools offer academically based programs for young children in Young Age Groups through Kindergarten. In Ardmore, Devon and on a separate campus in Berwyn, we offer Half Day Kindergarten, Kindergarten Readiness and Before and After School Programs for School Age children. The Cambridge Outdoor Adventure Camp is only offered at our Berwyn Location.

We provide transportation from local Elementary and Middle Schools to our School Age Programs in Lower Macungie, Catasauqua, Ardmore, Devon and Berwyn.";"http://orshalom.com/thecambridgeschools/";;;;;;"n";"n";"y";"y";"y";"y";;;;;;;
1094154;"CAMBRIDGE SCHOOLS";"835 DARBY PAOLI RD";"BERWYN";"PA";19312;"CHESTER";" 610-525-5660";"http://orshalom.com/thecambridgeschools/";" berwyn@thecambridgeschools.com";"Recognized leader in early education programming in the Lehigh and Delaware Valleys. We are licensed with the Pennsylvania Department of Education and Department of Public Welfare. We have nine schools: five located in the Lehigh Valley and four in the Main Line Philadelphia suburbs.

Four of our Lehigh Valley Schools in Bethlehem, Macungie, Catasauqua and Easton offer academically based programs for children in Young Age Groups through Kindergarten. Our fifth Lehigh Valley School is located in Lower Macungie Township and provides morning and afternoon half-day Kindergarten and Before and After School Programs for East Penn School District. We offer an extensive Summer Camp at both our Lower Macungie Township and Catasauqua locations.

In Main Line Philadelphia, our Ardmore, Bryn Mawr and Devon schools offer academically based programs for young children in Young Age Groups through Kindergarten. In Ardmore, Devon and on a separate campus in Berwyn, we offer Half Day Kindergarten, Kindergarten Readiness and Before and After School Programs for School Age children. The Cambridge Outdoor Adventure Camp is only offered at our Berwyn Location.

We provide transportation from local Elementary and Middle Schools to our School Age Programs in Lower Macungie, Catasauqua, Ardmore, Devon and Berwyn.";"http://orshalom.com/thecambridgeschools/";;;;;;"n";"n";"y";"y";"y";"y";;;;;;;
