"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179508;"ST ROSE";"217 E FRONT ST";"PERRYSBURG";"OH";43551;"WOOD";4198745631;"http://www.saintroseonline.org";"borgelt@saintroseonline.org";"Thank you for visiting our school's webpage.  I hope that it offered you an opportunity to learn a bit more about our school community. Saint Rose School is a thriving school, with rigorous Academics, matched with a caring, Catholic community dedicated to the support and success of your child.

The Diocese of Toledo promises that our schools are Different by Design.  A tour of our school will allow you the opportunity to see the charisma of our school in practice as you walk through our halls and campus and have a chance to meet our students and teachers.  

I invite you to contact any of our community members, students, parents and teachers to discuss the merits of Saint Rose School. I look forward to meeting with you and getting to know your family. ";"http://www.saintroseonline.org/school/";"https://web.facebook.com/pg/stroseschoolperrysburg/";"http://www.saintroseonline.org/school/about/employment-opportunities";"http://saintroseonline.org/school/admissions/enrollment";"http://saintroseonline.org/images/uploads/general/Preschool_handbook_18-19.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/13092029_10154177249894490_290901248120672576_n.jpg?_nc_cat=103&_nc_eui2=AeFvB8MCb4YlFtJbbARKemlRMOrNfg-XdatVmBgXRVLuY7Jd_GtU4XDbS90HzlpiH0AqgVvz_kGDicU1FFykUGoYc2WakZBJhA31wjTjBjBMhjgpAARaKH-Cgu64EEdeD1A&_nc_ht=scontent.flhe2-1.fna&oh=56646c8e30d84d226a2343bbf8c5024e&oe=5C460FEF";"9:00am
-
3:30pm";"9:00am
-
3:30pm";"9:00am
-
3:30pm";"9:00am
-
3:30pm";"9:00am
-
3:30pm";"Closed";"Closed";
1179509;"ST THOMAS MORE";"4180 N AMBER DR";"BROOKLYN";"OH";44144;"Cuyahoga";2167491660;"http://www.stmschool.com/";"office@stmschool.com";"At St. Thomas More Preschool learning and fun become one.  We are sensitive to each child’s social, emotional, intellectual, and physical needs. Each child’s unique developmental growth is nurtured through age-appropriate activities that emphasize a “hands-on” learning process.
Through exploration, the child discovers God in the world around him.

Our program is designed to develop in children a sense of independence and responsibility. We encourage not just learning, but the love of learning.";"http://www.stmschool.com/preschool/";"https://web.facebook.com/stthomasmoreschool/";;"http://www.stmschool.com/admissions/";;;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13315338_1740286106247263_5944703018742019299_n.jpg?_nc_cat=103&_nc_eui2=AeFhpo8Tb4rd6XMuKPP3kDSx2eGCVoL34WGq1HQ6Bnoi70bAiMW3S0YcWjMePEWwjdlZico4kLARtJcEgU7ohdFlqsfj9Xj7t6yXvoKotxjFSSnxjjP7n7zZOYEszxIysMI&_nc_ht=scontent.flhe2-1.fna&oh=ff4b380c180665c07e5eb9c0ba6a3a3b&oe=5C4B37EF";"8:30 AM – 2:40 PM";"8:30 AM – 2:40 PM";"8:30 AM – 2:40 PM";"8:30 AM – 2:40 PM";"8:30 AM – 2:40 PM";"Closed";"Closed";
1179510;"ST THOMAS MORE";"788 OHIO PIKE";"CINCINNATI";"OH";45245;"HAMILTON";5137532540;"https://www.sttmschool.org/";"principal@sttmschool.org";"
St. Thomas More School will realize its commitment to Catholic education by developing ample and quality opportunities for spiritual, academic and personal growth. We will be a living example of Christ’s presence through prayer, religious study, liturgical celebration, and service to the community. The student body of St. Thomas More will be challenged and enriched by the high standards of qualified teachers who affirm the students’ dignity and talents. The St. Thomas More School curriculum and practices will demonstrate Christian principles in all endeavors.
";"https://www.sttmschool.org/";"https://web.facebook.com/pg/St-Thomas-More-School-121716174672794/";;"https://www.sttmschool.org/forms/registration/v4/index.jsp";"https://1.cdn.edl.io/InwLNRrpByqCnJ2BlLB0TKw1L5Avn268Re1px5KUJrCbFICQ.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/1236931_195237377320673_105531829_n.jpg?_nc_cat=110&_nc_eui2=AeGESIZN7iwrgxqrSKDDSgCXthRPFdtMAnlwWaDRWhD3lAonZcq7aAZ3eom3jUoJYJeZHXGrJ_narVLYEMYYxvpzO83z6EhznQFROauG6lhH1pGhXNsUJ_kEvDZx66ZvIzg&_nc_ht=scontent.flhe2-1.fna&oh=555b0654e32d4aaad3cee5544f219657&oe=5C4F596A";"8:00 A.M – 3:30 p.m";"8:00 A.M – 3:30 p.m";"8:00 A.M – 3:30 p.m";"8:00 A.M – 3:30 p.m";"8:00 A.M – 3:30 p.m";"Closed";"Closed";
1179511;"ST TIMOTHY";"1070 THOMAS LN";"COLUMBUS";"OH";43220;"FRANKLIN";6144510739;"http://www.sttimschool.org/";"gmoshold@cdeDucation.org";"With just one class per grade, we're better able to identify and encourage the individual talents of each student. Which makes them happy.

When children are happy, they're more successful. At everything. Which makes us happy, too.

We're St. Timothy. 
Small School. Big Difference.

    Full-day kindergarten through eighth grade, with bus service from Columbus, Worthington, and Upper Arlington school districts

    Competitive Diocesan course of study exceeds state standards in every academic content area and prepares students for success at Bishop Watterson High School, Saint Charles Preparatory High School, Cristo Rey, and other similarly rigorous college-preparatory high schools

    Diverse extracurricular offerings in athletics, the arts, academic challenge, community service, and faith formation

    Affordable after-school care programs";"http://www.sttimschool.org/";"https://web.facebook.com/pg/sttimschool/";;"https://static1.squarespace.com/static/572b59b627d4bd5bf89bf815/t/5764058b1b631b93bb2007cc/1466172811762/Full+Registration+Packet.pdf";;;;;;"x";;"http://static1.squarespace.com/static/572b59b627d4bd5bf89bf815/t/572b5ea22fe1318ba4916665/1539004415708/?format=1500w";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"Closed";"Closed";
1179512;"ST URSULA VILLA";"3660 VINEYARD PL";"CINCINNATI";"OH";45226;"HAMILTON";5138717218;"https://www.stursulavilla.org/";"p.duplace@stursulavilla.org";"Our Portrait of a St. Ursula Villa Graduate defines the elements of a St. Ursula Villa education which contribute to our graduates' well-documented successful outcomes as they journey through the Villa, high school, and beyond. Villa faculty, administration, current and past parents, current and past board members, and top high school administrators - all very familiar with our graduates - consistently identify four distinct characteristics of a St. Ursula Villa graduate as: Lifelong Learner, Confident & Engaged Individual, Compassionate Citizen, and Respectful Advocate. Every aspect of a St. Ursula Villa education, including academic and extracurricular activities, directly promotes these attributes in every student.";"https://www.stursulavilla.org/";"https://web.facebook.com/pg/StUrsulaVillaSchool/";;"https://www.stursulavilla.org/application-process/";;;"x";"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.1.198.198/p200x200/1456063_531201396970659_906451532_n.jpg?_nc_cat=110&_nc_eui2=AeHMdPM5vhPCmXQNCo9zAKkdJ3a3_BsLWx-Tf16_Weo0CV1jlHzbpsnEXeJj1JQ3viHehn2L6UZ236DJDyEr58fPxFX2Vv3HYD78zA2136LV3mdCUBrDOzWtTNbI5-VUr0Q&_nc_ht=scontent.flhe2-1.fna&oh=a0b11df229fa9b052f1f734f49715cc0&oe=5C49F20D";"8:00 AM -2:55 PM";"8:00 AM -2:55 PM";"8:00 AM -2:55 PM";"8:00 AM -2:55 PM";"8:00 AM -2:55 PM";"Closed";"Closed";
1179513;"ST VERONICA";"4475 MOUNT CARMEL TOBASCO RD";"CINCINNATI";"OH";45244;"HAMILTON";5135280442;"https://www.stveronica.org/";"sharon.bresler@stveronica.org";"
St. Veronica School has experienced great growth over the past several years and today we are “home” to 443 students. Our school has excellent academic programs, outstanding professional teachers, and a Christian-disciplined atmosphere where all children have the opportunity to excel. The school family centers on our love for Christ and therefore our love for each other. We are dedicated to excellence and developing positive character in all of our students. 

Our experienced staff includes 28 lay teachers and one Franciscan Sister. We have the benefit of a full-time music teacher, PE teacher, Art teacher, Computer teacher, Spanish teacher, remedial reading specialist, remedial math specialist, intervention specialist, speech pathologist, school counselor, school nurse, textbook clerk, and classroom aides.  Our student-to-teacher ratio is 21 to 1.
St. Veronica School has placed strong emphasis on providing quality educational opportunities for all students. We have a fully-operational science lab for 6th, 7th, and 8th grade students. The media center affords 30 computer stations to the students and staff who have access to the Internet and internal e-mail. There are smart boards and additional computers in our classrooms and three wireless laptop carts. The entire school and parish are wired for Internet connectivity since we see technology as a useful tool for all.
We invite you to explore our school and personally witness why St. Veronica is the best Catholic school on the East Side!
";"https://school.stveronica.org/";"https://web.facebook.com/pg/STVCincinnati/";;"https://1.cdn.edl.io/BjoDd8qo9ukAgX3AW8Uu4ABx6UF5IZrl4DmaPRJ324fF5NEs.pdf";"https://4.files.edl.io/5ab6/08/21/18/161527-6ef26bcd-ec68-4fb2-b3a8-63fbf6eb5062.pdf";;;"x";"x";"x";;;"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"Closed";"Closed";
1179514;"ST VINCENT DE PAUL";"17 S MAPLE ST";"AKRON";"OH";44303;"SUMMIT";3307625912;"http://stvincentelementary.com/";"dsalamon@stvincentelementary.com";"St. Vincent de Paul Parish School is an amazing community. We are dedicated to inspiring a love for learning and empowering students to reach their potential in spiritual growth, academic achievement, creativity and citizenship. Our priority is to keep Christ in our mind, body, and heart in all that we do. Our students receive opportunities and experiences which develop their skills and talents to solve real-world problems. As a state STEM designated school in the Diocese of Cleveland, we integrate the research-based best practice of problem-based learning in the curriculum. We partner with community groups and businesses to help bring awareness to their cause and solve problems they may have within their organizations. Past partnerships have included The Akron Zoo, St. Vincent-St. Mary High School, Hattie Larlham, Wastebits, Cleveland Water Alliance, and St. Bernard Parish. At St. Vincent de Paul Parish School we believe children learn best in a positive faith-filled environment with guidance from teachers who genuinely care for all students and their success. We strive to promote a sense of community that encourages each child and family to feel welcomed and valued.";"http://stvincentelementary.com/";"https://web.facebook.com/SVDPakron/?_rdc=1&_rdr";;"http://stvincentelementary.com/contentpages/46256/d5147831-f7ba-4b74-ac48-68b53853e708/Registration.aspx";"http://www.stvincentelementary.com/contentpages/46258/67db964b-6851-4e88-b098-3e498d5bffa2/StudentHandbook.aspx";;;;"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c18.0.187.187/13102658_549020698556422_1720226394055084717_n.jpg?_nc_cat=107&_nc_eui2=AeHNtLkkilEhYhcnSZs6U-Fa5LtFtFqYUosXHJ2WoYs5H2Sz-t7qELZKZZmaRDMh0wsRwrl3tON1Dg_1EfjDcBF1Wwpl13yR47ceJyu2I-BeuVRdCJ63QhMCD5ZYbAs27RE&_nc_ht=scontent.flhe2-1.fna&oh=304c030ed0d4ed8057ccb4ddeb1a76d8&oe=5C3E3024";"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"7:45am - 3:00pm";"Closed";"Closed";
1179515;"ST VINCENT DE PAUL";"206 E CHESTNUT ST";"MOUNT VERNON";"OH";43050;"KNOX";7403933611;"http://www.saintvdpschool.org/";"stvincent@cdeducation.org";"Here at Saint Vincent De Paul School we strive to provide a solid foundation that excels your child on the path to success in school and in life.";"http://www.saintvdpschool.org/";"https://web.facebook.com/saintvincentbluestreaks/?fref=ts&_rdc=1&_rdr";;"http://www.saintvdpschool.org/wp-content/uploads/2015/08/SCHOOL_AGE_CHILD_CARE_PROGRAM_registrationform2015-2016.pdf";"http://www.saintvdpschool.org/wp-content/uploads/2018/08/Parent-Student-Handbook-2018-19.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13055499_1719600101613874_947975036907481640_n.png?_nc_cat=111&_nc_eui2=AeEBuWxOhIOQYeNek91oxk1RO3ftA2bezBSQLQ8-_8uI8E5zQwrP3ixREAfpfhDd72_eFkg3qnDXOTlEk9EsARbpvtMFNKFTeY5_8Gaf0vyTAvv8cy9J-7J5PcRTNxl6_8A&_nc_ht=scontent.flhe2-1.fna&oh=7f1657ee4c81649acba941b9122897cd&oe=5C3EA0D7";"7:45 a.m.
-
2:30
p.m";"7:45 a.m.
-
2:30
p.m";"7:45 a.m.
-
2:30
p.m";"7:45 a.m.
-
2:30
p.m";"7:45 a.m.
-
2:30
p.m";"Closed";"Closed";
1179516;"ST VIVIAN";"885 DENIER PL";"CINCINNATI";"OH";45224;"HAMILTON";5135226858;"http://mystvivian.org/";"jane.brack@stvivian.org";"As a ministry of St. Vivian Parish, St. Vivian School, in partnership with our school families, provides an education that nurtures students to become life-long learners and models of Christianity. We strive to engage each student academically and spiritually in a Catholic environment.";"http://mystvivian.org/";"https://web.facebook.com/stvivian?_rdc=1&_rdr";;"https://stvivian.ascendsms.com/RegistrationPages/tabid/310/Default.aspx";"http://mystvivian.org/handbook/";;;"x";"x";"x";;;"7:40 am- 2:20 pm";"7:40 am- 2:20 pm";"7:40 am- 2:20 pm";"7:40 am- 2:20 pm";"7:40 am- 2:20 pm";"Closed";"Closed";
1179517;"ST. ANDREW SCHOOL";"3880 REED RD";"COLUMBUS";"OH";43220;"FRANKLIN";6144511626;"http://www.standrewschool.com/home";"astephas1@cdeducation.org";"St. Andrew Preschool serves as an introduction for young children to St. Andrew School and the surrounding communities. Our staff members strive to honor, celebrate and nurture the growth and learning of each child by offering various opportunities to use existing skills and to develop new ones. We focus on the development of the whole child. Our integrated curriculum addresses the developmental stages and processes taking place within the heart, mind and body of each child. Every child’s academic needs, social needs, moral needs and creative needs are supported while keeping in mind the teaching of Jesus, the Good Shepherd. Classes are offered for 3- and 4-year-olds from 9 to 11:30 a.m., and pre-kindergarten class meets from 12:30 to 3 p.m. Preschool registration begins in January in conjunction with the Open House.";"http://www.standrewschool.com/preschool";"https://www.facebook.com/St-Andrew-Parish-and-School-Columbus-OH-499454073448471/about";"http://www.standrewschool.com/job-openings";"http://www.standrewschool.com/visitors/registration";"http://www.standrewschool.com/wp-content/uploads/2018/06/Family-Handbook-2018-2019-1.pdf";;;"x";"x";"x";;"http://www.standrewschool.com/wp-content/themes/standrewschool/images/header_logo.png";"9:00 a.m - 3:00pm";"9:00 a.m - 3:00pm";"9:00 a.m - 3:00pm";"9:00 a.m - 3:00pm";"9:00 a.m - 3:00pm";"Closed";"Closed";
1179518;"ST. BENEDICT EARLY LEARNING CENTER";"14600 TURNEY RD";"MAPLE HEIGHTS";"OH";44137;"CUYAHOGA";2164753633;"https://stbenedictohio.org/";"loriti@stbenedictohio.com";"St. Benedict School strives to expand the mission of the Catholic parishes of our community and to serve the needs of an evolving society by instilling a spirit of Catholicity and providing an innovative, superior academic program that meets the needs of all children in a financially fit school that is affordable and accessible to all families who desire it.";"https://stbenedictohio.org/ptu-1";"https://web.facebook.com/StBenedictCatholicSchool?_rdc=1&_rdr";;"https://stbenedictohio.org/documents/2017/6/Admissions.pdf";"https://stbenedictohio.org/documents/2018/8/PreschoolHandbook8.2017-2.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/10931229_779469642090084_1275798316293502684_n.jpg?_nc_cat=110&_nc_eui2=AeE8cKvs30myrKlnHeOb4UZpNPAl_RpWm2GT8cfU5eJcK0oaV4FqeTBMNdaK7eQGjz0VVEEb08SfcSrCNthszvBuZy8-66D3d9HiKvxTG_z4PyyJWdfaRab0rG-u1167sf8&_nc_ht=scontent.flhe2-1.fna&oh=a3ca2bc3763b45222dd994c817f84574&oe=5C879072";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"8:00 AM - 2:30PM";"Closed";"Closed";
1179520;"ST. JOHN XXIII CATHOLIC SCHOOL";"3806 MANCHESTER RD";"MIDDLETOWN";"OH";45042;"BUTLER";5134241196;"http://stjohn23school.org/";"info@stjohn23school.org";"St. John XXIII is a private, Catholic school committed to developing prepared, confident, capable and compassionate students who strive for personal excellence and academic success. St. John XXIII School is home to 404 students in grades K-8, and preschool. We value the individuality and curiosity of young minds and we foster their growth with the strength of discipline, the freedom of expression and the compassion of Christ.

The St. John XXIII school community is a warm, engaged and committed group of families who believe in the strength of a faith-based education as a means to fostering thoughtful and well-rounded children and young adults.
";"http://stjohn23school.org/";"https://web.facebook.com/pg/stjohn23school/";;"http://stjohn23school.org/admissions/";"http://stjohn23school.org/wp-content/uploads/2018/08/parent-student-handbook-full-version-8.28.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/15589926_1495976980431426_7177862256193417178_n.png?_nc_cat=107&_nc_eui2=AeHOK_UnwJg0dlcWWqBcHPdhmjDal4C8Mb0QA3agINRYvGOxOj2YhHyLAKhwIDUkB0RcTEkUEbX7WzLtLHpjRMBmozM_uSOvgLvI7cv9OEpDs93rbHFTPxESbkc5cLZLs18&_nc_ht=scontent.flhe2-1.fna&oh=83dae9babfb30efe14cdc5fd7c5e23ec&oe=5C45371A";"7:30am - 3:00pm";"7:30am - 3:00pm";"7:30am - 3:00pm";"7:30am - 3:00pm";"7:30am - 3:00pm";"Closed";"Closed";
1179519;"ST. BENEDICT THE MOOR CATHOLIC SCHOOL";"138 GRAMONT AVE";"DAYTON";"OH";45417;"MONTGOMERY";9372686391;"http://stbenedictthemoorcatholicschool.org/";"mbscott@stbenedictdayton.org";"St. Benedict the Moor Catholic School is a Catholic, Christian, faith-filled school providing educational excellence in a diverse setting while being a resource in the urban community. ";"http://stbenedictthemoorcatholicschool.org/";"https://web.facebook.com/pages/St-Benedict-the-Moor-Catholic-Sch/1681903818711883?_rdc=1&_rdr";;"http://stbenedictthemoorcatholicschool.org/PDF/Registration%20Forms/2018-2019/NewStudent2.pdf";"http://stbenedictthemoorcatholicschool.org/PDF/Handbook/2018/St%20Benedict%20student%20handbook%202018-2019.pdf";;;;"x";;;;"7:50 
a.m. to 
2:5
0 p.m";"7:50 
a.m. to 
2:5
0 p.m";"7:50 
a.m. to 
2:5
0 p.m";"7:50 
a.m. to 
2:5
0 p.m";"7:50 
a.m. to 
2:5
0 p.m";"Closed";"Closed";
1179521;"ST. MARY PRESCHOOL";"672 S 3RD ST";"COLUMBUS";"OH";43206;"FRANKLIN";6144335307;"http://www.stmaryschoolgv.com/";"maputman@cdeducation.org";"St. Mary is now accepting registration for both the Pre-School and Pre-K classes for the 2018-2019 school year";"http://www.stmaryschoolgv.com/Pages.aspx?Community=43206001&Page=20";"https://web.facebook.com/pg/SaintMarySchoolGermanVillage/";;"http://www.stmaryschoolgv.com/Pages.aspx?Community=43206001&Page=19";;;;"x";;"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14448936_1158014974272838_2121403348247672062_n.jpg?_nc_cat=106&_nc_eui2=AeGWIabc3sEM1dOedjcEZ4-h3Tp5CxGWGVUNj7f8Dew7i3P78mhT50O7-05TeJlxyJCXWf-z0COnOEavyC5K9u7hF6Mi5-1aJ4CtzQbY8Quc4GqJt5QkYktmQgF_-uInQxc&_nc_ht=scontent.flhe2-1.fna&oh=8e0e90975b4b6d5b99f6df97fd74557b&oe=5C459EDD";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"Closed";"Closed";
1179522;"ST. MARYS EAST SCHOOL";"650 ARMSTRONG ST";"SAINT MARYS";"OH";45885;"AUGLAIZE";4197383422;"http://www.smriders.net/";"Sue.Sherman@smriders.net";"The MISSION of St. Marys City Schools, a public school of excellence, is to guarantee a comprehensive education which meets the individual needs of all students and will equip them with skills and knowledge for life, utilizing, a highly qualified staff, with up-to-date facilities, resources, and technology; giving students the guidance and support needed to meet their individual goals and plans in cooperation with parents and community.";"http://www.smriders.net/primaryschool_home.aspx";"https://web.facebook.com/SMPS.Riders/?_rdc=1&_rdr";"http://www.smriders.net/Employment.aspx";"http://www.smriders.net/OpenEnrollmentApplication.aspx";"http://www.smriders.net/Downloads/ElementaryHandbook7.pdf";;;;;;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14212205_1261080617244534_520014797279180846_n.jpg?_nc_cat=108&_nc_eui2=AeG2rDWiVEwhMQsivMnEnadEsPuZXAj7l5HBfJKS6IcHtVa5E--HjKn0_IX8_8FaIzaXjGzxB33_a105i0kL9nPDHgU6ZtBSn3gFPRcDTiD8LC_XcLqjbfagdGDqTKfGaFA&_nc_ht=scontent.flhe2-1.fna&oh=d04428bd960a909e250f973339036125&oe=5C49EE90";"8:00 a.m - 3:00pm";"8:40am-3:25pm";"8:40am-3:25pm";"8:40am-3:25pm";"8:40am-3:25pm";"Closed";"Closed";
1179523;"ST. MICHAEL PARISH SCHOOL";"5750 N HIGH ST";"WORTHINGTON";"OH";43085;"Franklin";6142215829;"https://www.saintmichael-cd.org";"office@saintmichael-cd.org";"St. Michael School is a Catholic community committed to academic and moral excellence because Christ is the center of our lives.

St. Michael School is currently administered by The Dominican Sisters of Mary, Mother of the Eucharist. Several Sisters have joined the staff annually, educating and forming the young people in the Faith. The Sisters are continuing the tradition of Dominicans educating and witnessing to the vocation of religious life in Ohio, which dates back to the 19th century. They encourage all to respond to the universal vocation to holiness through a life of virtue, especially through the Disciple of Christ-Education in Virtue® faith curriculum taught at St. Michael School.";"https://www.saintmichael-cd.org/about-us/st-michael-school/";;"https://www.saintmichael-cd.org/about-us/job-postings/";"https://www.stmichaelworthington.org/admissions/preschool/";"https://www.stmichaelworthington.org/wp-content/uploads/2018/07/prekindergarten-handbook.pdf";;;;"x";"x";;"https://www.saintmichael-cd.org/wp-content/uploads/2016/02/logo.png";"7:45 a.m - 3:30pm";"7:45 a.m - 3:30pm";"7:45 a.m - 3:30pm";"7:45 a.m - 3:30pm";"7:45 a.m - 3:30pm";"Closed";"Closed";
1179524;"ST. PAUL SCHOOL";"139 S MAIN ST";"NORTH CANTON";"OH";44720;"Stark";3307448451;"https://spsnorthcanton.com/";"stpaulelemncanton@youngstowndiocese.org";"St. Paul School ignites enthusiasm, inspires excellence and nurtures lifelong learners as we live and teach like Jesus.  We are a diocesan Roman Catholic school affiliated with St. Paul Parish.  For nearly 100 years, St. Paul School has provided an education that maximizes each child's potential, while planting seeds of a strong Catholic faith life through prayer and worship.  We are a community of educators, students and families who share a deep commitment to serve others.  Our graduates are regularly recognized for academic excellence and positions of leadership.  We are here to educate the whole child: intellectually, physically, spiritually and emotionally, within a loving and nurturing environment. St. Paul school is a Roman Catholic elementary school in the Diocese of Youngstown serving grades PreK-8th.";"https://spsnorthcanton.com/";"https://web.facebook.com/pg/stpaulncanton/";"https://spsnorthcanton.com/133";"https://spsnorthcanton.com/admissions";"https://spsnorthcanton.com/student-forms";;;"x";"x";;;"https://static.radiuswebtools.com/templates/hca_stpaul/images/logo.png";"7:30 a.m - 2:35 p.m";"7:30 a.m - 2:35 p.m";"7:30 a.m - 2:35 p.m";"7:30 a.m - 2:35 p.m";"7:30 a.m - 2:35 p.m";"Closed";"Closed";
1179525;"STAMM SCHOOL";"1038 MILLER ST";"FREMONT";"OH";43420;"SANDUSKY";4194472927;"http://www.fremontschools.net/";"smithb@fremontschools.net";"Stamm School provides many opportunities for parents/guardians to be actively involved at school. The Stamm PTO is a great way to meet other parents and keep current on school events and activities. Such activities include: the Chili Supper, Grand Friends Day, Santa’s Holiday Shoppe, Pennies by the Pound collection, Right-to-Read Week, Dads and Doughnuts, Moms and Muffins, Perfect Attendance Breakfast, Honor Assemblies, Scholastic Book Fair, and Field Day to name a few. This year every grade is having an Expectations meeting for parents/guardians to inform parents/guardians on the academic and behavior expectations for this school year. Our first grade has a Family Book Club once a quarter. Please consider joining us for one, some, or all of these events.";"http://www.fremontschools.net/Stamm.asp";"https://web.facebook.com/pages/Stamm-Elementary-School/654308831344126";"http://www.fremontschools.net/Job_Opportunities.asp";"http://www.fremontschools.net/StudentRegistration.asp";"http://www.fremontschools.net/DistrictInfo/Handbooks/PDF/Elem_Handbook.pdf";;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/22221786_915437938606456_4441252691164492069_n.jpg?_nc_cat=109&_nc_eui2=AeGTdR0HzU403q3GkFr7w8RqG-lAFfIxbkPQ8-mCzUSuU1dgry3Fy1z4UNNePk5ZxvJmr5e2MHxGAFH5Fyq4A4f1p91oqrNjG-DOzEwVU1SZibLG-8rVzfM-K-N0NqYbd4s&_nc_ht=scontent.flhe2-1.fna&oh=1c2e48ca6a9a8e91c306275bb6e74557&oe=5C5DBC9F";"9:15 AM - 3:45 PM";"9:15 AM - 3:45 PM";"9:15 AM - 3:45 PM";"9:15 AM - 3:45 PM";"9:15 AM - 3:45 PM";"Closed";"Closed";
1179526;"STANTON ELEMENTARY SCHOOL";"14890 STATE ROUTE 213";"HAMMONDSVILLE";"OH";43930;"JEFFERSON";3305321594;"https://edisonwildcats.org/";"matt.shepherd@edisonwildcats.org";"Welcome to Edison Local School District. We are beginning a new school year with lots of enthusiasm 
and hope that this year will be both enjoyable and successful for you. This handbook was developed 
to answer many of the commonly asked questions that you a
nd your parents may have during the 
school year. Carefully read this handbook to familiarize yourself with the rules, regulations, and 
student expectations. The last page must be signed by both you and your parents and returned to 
the school. ";"https://edisonwildcats.org/homepage/schools/stanton-elementary/";"https://web.facebook.com/pages/Stanton-Elementary-School/536060443195881";"https://edisonwildcats.org/homepage/district/employment/job-openings/";;"https://edisonwildcats.org/wp-content/uploads/2018/08/Stanton-Student-Handbook-2018-2019.pdf";;;"x";"x";;;"https://edisonwildcats.org/wp-content/uploads/Site-Images/edison-logo-large.png";"9:00am  - 3:50pm";"9:00am  - 3:50pm";"9:00am  - 3:50pm";"9:00am  - 3:50pm";"9:00am  - 3:50pm";"Closed";"Closed";
1179527;"STANTON PRIMARY SCHOOL";"1 GLENWOOD TIGER TRAIL";"NEW BOSTON";"OH";45662;"Scioto";7404564637;"http://www.newboston.k12.oh.us/";"christy.dever@nbtigers.net";"Lowest grade taught: Prekindergarten - Highest grade taught: 2nd Grade";"http://www.newboston.k12.oh.us/stantonprimaryschool_home.aspx";"https://web.facebook.com/pages/Stanton-Primary-Elementary-School/788058631232171?_rdc=1&_rdr";"http://www.newboston.k12.oh.us/Employment.aspx";"https://drive.google.com/file/d/1I46WU4_O9wZuHSVCHru18cCRbTeVFWOg/view";;;;;"x";;;"http://www.newboston.k12.oh.us/sysimages/logo.png";"8:45a.m - 3:10pm";"8:45a.m - 3:10pm";"8:45a.m - 3:10pm";"8:45a.m - 3:10pm";"8:45a.m - 3:10pm";"Closed";"Closed";
