"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"handbook";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1180051;"Little Blessings of Solid Rock Preschool";"6919 East 10th Street";"Indianapolis";"IN";46219;"MARION";"317-353-6810";"https://www.facebook.com/Little-Blessings-Daycare-472887126549299/?rf=835940959823032";;;" ";"https://www.facebook.com/Little-Blessings-Daycare-472887126549299/?rf=835940959823032";;;;;;"x";;"x";;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/p200x200/44825746_476469736191038_2875249775949643776_n.jpg?_nc_cat=101&_nc_ht=scontent-sin2-1.xx&oh=8d688dcfa65a5607e01f978dc959e4c0&oe=5C747023";"6:30 am – 12:00 pm";"6:30 am – 12:00 pm";"6:30 am – 12:00 pm";"6:30 am – 12:00 pm";"6:30 am – 12:00 pm";"Closed";"Closed";
1180046;"Henry Burkhart Elementary";"5701 Brill Rd.";"Indianapolis";"IN";46227;"MARION";"317-789-3600";"http://www.perryschools.org/";"dhardesty@perryschools.org";"William Henry Burkhart is an elementary school serving students in grades 1-5 in Perry Township on the south side of Indianapolis. The Burkhart community works cooperatively to help students become Life-long Learners who solve problems, engage actively in learning, read for enjoyment, show enthusiasm for learning, and value a variety of learning styles. Burkhart helps students become Responsible Citizens who follow reasonable rules, protect the environment, are accountable for their behavior, respect others and themselves, and know and accept individuals of other ethnicities and cultures.";"http://www.perryschools.org/hb/";"https://www.facebook.com/William-Henry-Burkhart-Elementary-School-105585452831644/";"http://www.perryschools.org/departments/human-resources/employment-opportunities/";"http://www.perryschools.org/hb/before-after-school-care/";"www.perryschools.org/hb/wp-content/uploads/sites/9/2018/07/Student-Handbook-2018-2019.pdf";;;;;;;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/c13.13.159.159/1044417_549716005085251_1194786545_n.jpg?_nc_cat=100&_nc_ht=scontent-sin2-1.xx&oh=923c7d6c134da3bfdc2212cce2a7d8c4&oe=5C77038C";"9:10am – 3:55pm";"9:10am – 3:55pm";"9:10am – 3:30pm";"9:10am – 3:55pm";"9:10am – 3:55pm";"Closed";"Closed";
1180047;"Liberty Early Elementary";"4640 Sante Fe Drive";"Indianapolis";"IN";46241;"MARION";"317-243-7559";"http://www.decaturproud.org/";;"Liberty Early Elementary is the district’s centralized kindergarten and preschool. Our staff appreciates the privilege and the responsibility of educating Decatur’s youngest students! We provide a nurturing atmosphere in which the differences of all children are respected.";"http://www.decaturproud.org/liberty";"https://www.facebook.com/pages/Liberty-Early-Elementary-School/974398745910846";"http://www.decaturproud.org/hr/Job-Postings";"https://skyweb.msddecatur.k12.in.us/scripts/wsisa.dll/WService=wsEAplus/skyenroll.w";"www.decaturproud.org/blue-academy/files/documents/Elementary%20Student%20Handbook%202018-19.pdf";;;"x";;;;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/c12.0.200.200/p200x200/11046642_612196032215690_4017676763843903184_n.png?_nc_cat=109&_nc_ht=scontent-sin2-1.xx&oh=ea886cab08e009f0368685e0b5dd4aa8&oe=5C887EE6";"8:40 a.m. - 3:55 p.m.";"8:40 a.m. - 3:55 p.m.";"8:40 a.m. - 3:55 p.m.";"8:40 a.m. - 3:55 p.m.";"8:40 a.m. - 3:55 p.m.";"Closed";"Closed";
1180048;"Wheeler SACC";"5700 Meadowood Dr";"Speedway";"IN";46224;"MARION";"317-291-4274";"https://www.speedwayschools.org/";"bwolfe@speedwayschools.org";"Wheeler Elementary School is tucked behind Meadowood Park on the north-side of Crawfordsville Road in Speedway, Indiana. Our small neighborhood setting makes you feel like you are part of something very special. We are a diverse school with wonderful and talented teachers. The Wheeler staff is trained in the latest, research-based practices for teaching reading, writing and math. Our website has basic information for your review, for more specifics please call or visit the school.";"https://www.speedwayschools.org/Domain/637";"https://www.facebook.com/pages/Frank-H-WheelerElementarySchool-4/915249131820381";"https://www.speedwayschools.org/domain/38";;"https://www.speedwayschools.org/cms/lib/IN02206687/Centricity/Domain/8/Student_Handbook_18_19.pdf";;;;;;;"https://www.speedwayschools.org/cms/lib/IN02206687/Centricity/Template/GlobalAssets/images///logos/sparkplug_logo_flipped3.png";"8:05 AM 
–
2:50 PM";"8:05 AM 
–
2:50 PM";"8:05 AM 
–
2:50 PM";"8:05 AM 
–
2:50 PM";"8:05 AM 
–
2:50 PM";"Closed";"Closed";
1180044;"ACE Prep";"5326 Hillside Ave";"Indianapolis";"IN";46220;"MARION";"317-744-9847";"https://aceprepacademy.org/";"ashults@aceprepacademy.org";"ACE Prep is a FREE, public charter school in South Broad Ripple. We currently serve students in Grades K-1, but are enrolling those ready for Grades K-2 for the 2017-18 school year. Stop by for a tour and enroll now!";"https://aceprepacademy.org/";"https://www.facebook.com/pg/aceprepindy/";"https://aceprepacademy.org/careers/";"https://aceprepacademy.org/enroll-now/";;;;;;"x";;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/c14.0.200.200/p200x200/11953170_940101062721253_3108377449557329312_n.jpg?_nc_cat=110&_nc_ht=scontent-sin2-1.xx&oh=4f0b682caff9c81463ba30543ae4430f&oe=5C7C7BB8";;;;;;;;
1180040;"Hornet Park Elementary";"5249 Hornet Ave.";"Indianapolis";"IN";46107;"MARION";"317-780-5050";"http://www.bgcs.k12.in.us/";"eprobus@bgcs.k12.in.us";"Welcome to Hornet Park Elementary School! Our primary elementary school is comprised of all-day kindergarten and first grade. For many of you, the partnership between home and Beech Grove City Schools begins as you enter the doors of Hornet Park. Let me be the first to offer a hand of invitation and collaboration in the journey of your child’s education.

Our focus at Hornet Park Elementary is to build a strong educational foundation from which your child will develop as they progress through Beech Grove City Schools and into adulthood. We support each child by focusing our instruction on key standards, monitoring student progress and performance, and adapting our lessons to meet individual student needs. We work diligently to help our students grow not only academically, but also socially and emotionally. At Hornet Park, we expect excellence from our students and ourselves each day!

Our decisions and actions are based upon and grounded in our district core values. These include high expectations, social responsibility, alignment, continuous improvement, evidence-based decision making, shared leadership, and enjoyment. Here at Hornet Park, we realize our efforts are multiplied by working as a united team with the community beyond our school walls in efforts to optimize our students’ learning. We foster this shared focus through working together with families, volunteers, PTO, and School-Community Council. We greatly value the opportunity to walk alongside our community, behind our students, as they learn and grow.";"http://www.bgcs.k12.in.us/hornet-park-home";"https://www.facebook.com/pg/HornetPark/";"https://skyward.iscorp.com/scripts/wsisa.dll/WService=wsfinbeechgrovein/rapplmnu03.w";"http://www.bgcs.k12.in.us/registration-hp";"http://www.bgcs.k12.in.us/students-parents/school-information/student-handbooks/509-hornet-park-student-handbook/file";;;;;;;"http://www.bgcs.k12.in.us/images/logos/logo_hpe.png";"8:00 AM 
–
2:20 PM";"8:00 AM 
–
2:20 PM";"8:00 AM 
–
2:20 PM";"8:00 AM 
–
2:20 PM";"8:00 AM 
–
2:20 PM";"Closed";"Closed";
1180041;"Greater Morning Star Baptist Church Child Care Min";"5502 East 36th Street";"Indianapolis";"IN";46218;"MARION";"317-549-9076";"https://www.facebook.com/pages/Greater-Morning-Star-Preparatory-Christian-School/595678177201085";" ";;;"https://www.facebook.com/pages/Greater-Morning-Star-Preparatory-Christian-School/595678177201085";;;;;;;;;;;;;;;;;;
1180038;"Kings Kids Daycare";"1241 East 54th Street";"Indianapolis";"IN";46220;"MARION";"317-672-9295";"https://www.facebook.com/Kings-Kids-Daycare-Ministry-1297155660355160/";" ";;;"https://www.facebook.com/Kings-Kids-Daycare-Ministry-1297155660355160/";;;;;;"x";"x";"x";;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/p200x200/15826171_1297171377020255_8637014198519901582_n.jpg?_nc_cat=102&_nc_ht=scontent-sin2-1.xx&oh=e99a77a6487cff053d1b922be8c71bda&oe=5C3E36EE";"6:00 am – 6 :00 pm";"6:00 am – 6 :00 pm";"6:00 am – 6 :00 pm";"6:00 am – 6 :00 pm";"6:00 am – 6 :00 pm";"Closed";"Closed";
1180034;"First Class Learning Ministry, Inc.";"2141 East 52nd Street";"Indianapolis";"IN";46205;"MARION";"317-737-7128";"https://www.facebook.com/pages/category/Nonprofit-Organization/First-Class-Learning-Ministry-1708945216065567/";" ";"Child care where we help you ""train up a child in the way he/she should go, and even when he/she is old he/she will not depart from it"" Proverbs 22:6";;"https://www.facebook.com/pages/category/Nonprofit-Organization/First-Class-Learning-Ministry-1708945216065567/";;;;;;;;;;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/17951720_1708949262731829_3540736460754987938_n.jpg?_nc_cat=107&_nc_ht=scontent-sin2-1.xx&oh=15eb240659f2579aab7c28a2b7852c69&oe=5C832C07";;;;;;;;
1180035;"South Grove Elementary";"851 S. 9th Ave.";"Beech Grove";"IN";46107;"MARION";"317-786-7686";"http://www.bgcs.k12.in.us/";"treid@bgcs.k12.in.us";"The mission of South Grove Intermediate School is to create a culture of excellence that prepares our students to be ready to learn, responsible for themselves, and respectful of others as we work together to create productive citizens.  The Student Mission at South Grove Intermediate (to be repeated each day during announcements) is:  ""Today at South Grove I choose to be ready to learn, responsible for myself and my property, and respectful of others.  I will make today a great day for my classmates, my teachers, and myself.""";"http://www.bgcs.k12.in.us/south-grove-home";"https://www.facebook.com/pages/South-Grove-Intermediate-School/877743198911339";"https://skyward.iscorp.com/scripts/wsisa.dll/WService=wsfinbeechgrovein/rapplmnu03.w";"http://www.bgcs.k12.in.us/registration-sg";"http://www.bgcs.k12.in.us/students-parents/school-information/student-handbooks/511-south-grove-student-handbook/file";;;;;;;"http://www.bgcs.k12.in.us/images/logos/logo_sgis.png";"8:30 a.m. to  3:50 p.m";"8:30 a.m. to  3:50 p.m";"8:30 a.m. to  3:50 p.m";"8:30 a.m. to  3:50 p.m";"8:30 a.m. to  3:50 p.m";"Closed";"Closed";
1180033;"Irvington Community Elementary School";"6705 E Julian Ave";"Indianapolis";"IN";46219;"MARION";"317-357-5359";"http://www.ics-charter.org/";"ddehner@ics-charter.org";"Irvington Community Elementary School opened in 2002 as one of Indiana’s first public charter schools. ICES features an extended school year, highly qualified teachers, well-rounded curriculum, and community-based support. ICES strives to make a difference in the lives of our students by preparing them not only academically but as contributing members of society.

At all three Irvington Community School campuses, student achievement is our highest priority. ICES students are exposed to a rigorous curriculum from kindergarten – 5th grade. Learning is evident through a full range of classroom assessments, as well as through standardized testing and test preparation. ICES subscribes to the Northwest Evaluation Association’s assessments, which students take in the fall, winter, and spring to track academic growth. Grades three-five take Indiana’s ISTEP+ exams. All students are also evaluated to establish their independent reading levels using the Fountas & Pinnell Guided Reading assessment. Through this combination of assessments, students’ academic growth is measured and any areas of needed intervention are identified.

ICES faculty deliver a high-quality, foundation-building educational experience to all of our students. Instructional assistants are available to support student learning through small-group instruction and 1:1 intervention. Instructional coaches provide interventions for the most at-risk learners as well as support the teaching staff and instructional program. ICES also has a full-time licensed school counselor to assist students with their social and emotional development, as well as a dean of students who coaches children to learn appropriate behavior in keeping with The Irvington Way.";"http://www.ics-charter.org/irvington-community-elementary-school/";"https://www.facebook.com/irvingtonschools";;"http://www.ics-charter.org/enrollment-application/";"http://www.ics-charter.org/wp-content/uploads/2018/07/IPA_2018-19_Handbook.pdf";;;;;"x";;"https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-1/p200x200/13680995_1084548884962220_6714696668377180152_n.png?_nc_cat=111&_nc_ht=scontent-sin2-1.xx&oh=cc2ae395a84c298c594bc51fc34be89f&oe=5C401F73";"8:00 AM 
–
3:00 PM";"8:00 AM 
–
3:00 PM";"8:00 AM 
–
3:00 PM";"8:00 AM 
–
3:00 PM";"8:00 AM 
–
3:00 PM";"Closed";"Closed";
1180042;"Destiny's Childcare Ministry, Inc.";"2125 East 54th Street";"Indianapolis";"IN";46220;"MARION";"317-253-2276";;;;;;;;;;;;;;;;;;;;;;;
1180032;"Abraham Lincoln Elementary";"5241 Brehob Rd.";"Indianapolis";"IN";46217;"MARION";"317-789-3800";"http://www.perryschools.org/";"jsponsel@perryschools.org";"Abraham Lincoln Elementary School is located at 5241 Brehob Road, Indianapolis IN 46217. Abraham Lincoln Elementary School is in the Perry Township Schools. Abraham Lincoln Elementary School is a Public school that serves grade levels K-5";"http://www.perryschools.org/al/";"https://www.facebook.com/AbrahamLincolnElementaryPTA/";"http://www.perryschools.org/departments/human-resources/employment-opportunities/";"http://www.perryschools.org/al/before-after-school-care/";"http://www.perryschools.org/al/for-students/handbook-policies/";;;;;;;"http://www.perryschools.org/al/wp-content/themes/abraham-lincoln-elementary/school-abraham-lincoln-elementary/images/common/listHolder.gif";"9:10am-3:55pm";"9:10am-3:55pm";"9:10am-3:30pm";"9:10am-3:55pm";"9:10am-3:55pm";"Closed";"Closed";
1180065;"Crooked Creek SACC";"2150 Kessler Blvd W Dr (1)";"Indianapolis";"IN";46228;"MARION";"317-259-5478";"https://www.msdwt.k12.in.us/";"kparquet@msdwt.k12.in.us";"A place to find updated information, news and events for Crooked Creek Elementary School in MSD Washington Township, Indianapolis Indiana.";"https://cc.msdwt.k12.in.us/";"https://www.facebook.com/CCESMSDWT/";"www.applitrack.com/msdwt/onlineapp/jobpostings/view.asp?internaltransferform.Url=";"https://www.msdwt.k12.in.us/registration/";"https://www.msdwt.k12.in.us/wp-content/uploads/2018/05/2018-19-District-Handbook_English.pdf";;;;;;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/c21.0.200.200/p200x200/14054941_940040946122698_1406252476821476508_n.jpg?_nc_cat=100&_nc_ht=scontent-sin6-2.xx&oh=ed52f5d409a0ee76ce0132c83273f361&oe=5C82A612";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"Closed";"Closed";
1180072;"IPS Lew Wallace Preschool";"3307 Ashway Drive";"Indianapolis";"IN";46224;"MARION";"317-226-4102";"https://www.myips.org/";"baughjr@myips.org";"A PK-6th grade school proudly serving more than 550 and families. There are over 33 countries and 24 languages represented at Lew Wallace School 107.";"https://www.myips.org/lewwallace107";"https://www.facebook.com/pg/IPSWallace107/";"https://www.myips.org/jointeamips";"https://www.myips.org/domain/1344";"https://www.myips.org/domain/9467";;;;"x";;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10479710_911790658835112_6560787975915826627_n.jpg?_nc_cat=104&_nc_ht=scontent-sin6-2.xx&oh=c1fe677304f4208f1af54405cca686ce&oe=5C76C50E";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"Closed";"Closed";
1180064;"Ransburg Branch";"501 N Shortridge Rd (Site A)";"Indianapolis";"IN";46219;"MARION";"317-357-8441";"https://indymca.org/";"ssites@indymca.org";"Opened in 1959, the Ransburg Y serves as the Eastside’s hub for physical and spiritual health, educational activities, and community-building.

Featuring two gyms, two pools – indoor and outdoor, a wellness center with exercise machines and free weights, group exercise classes, and more, the Ransburg Y has everything you and your family need to stay healthy and connected.";"https://indymca.org/ransburg/center-info/";"https://www.facebook.com/IndyYMCA/";"https://indymca.org/jobs/";"https://apm.activecommunities.com/indymca/?_ga=2.45092327.2108519843.1541405835-1044883051.1541144320";;;;;;;;"https://indymca.org/dev/wp-content/uploads/2018/07/indymca-header-logo.png";"8:00am – 2:00pm….4:00pm – 8:00pm";"8:00am – 2:00pm….4:00pm – 8:00pm";"8:00am – 2:00pm….4:00pm – 8:00pm";"8:00am – 2:00pm….4:00pm – 8:00pm";"8:00am – 2:00pm….4:00pm – 8:00pm";"8:00am – 12:00pm";"Closed";
1180079;"Fox Hill SACC";"802 Fox Hill Dr";"Indianapolis";"IN";46208;"MARION";"317-254-5533";"https://www.msdwt.k12.in.us/";"ebeard@msdwt.k12.in.us";"Fox Hill Elementary School is located at 802 Fox Hill Drive, Indianapolis IN 46228. Fox Hill Elementary School is in the M S D Washington Township. Fox Hill Elementary School is a Public school that serves grade levels K-5.";"https://fh.msdwt.k12.in.us/";"https://www.facebook.com/Fox-Hill-Elementary-School-643527989006604/";"www.applitrack.com/msdwt/onlineapp/jobpostings/view.asp?internaltransferform.Url=";"www.msdwt.k12.in.us/?page_id=716";"https://www.msdwt.k12.in.us/wp-content/uploads/2018/05/2018-19-District-Handbook_English.pdf";;;;;;;"https://fh.msdwt.k12.in.us/wp-content/uploads/2012/03/FH-Logo-Template.png";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"8:20 a.m - 3:30 p.m.";"Closed";"Closed";
1180070;"Pike Early Childhood Program - Guion Creek Elementary";"4301 West 52nd Street";"Indianapolis";"IN";46254;"MARION";"317-216-5126";"http://www.pike.k12.in.us";"ngbilins@pike.k12.in.us";"At Guion Creek Elementary School, the principal, teachers and staff members believe that each child is a unique individual who deserves to be nurtured and educated in a secure disciplined and creative environment. The school meets the responsibility of developing the whole child by providing experiences for growth in all areas - social, emotional, cognitive and physical. Preparing each individual to accept the demands and challenges for a productive life in our democratic society is the shared responsibility of students, school staff, parents, and community. Providing a quality education for each student is at the heart of Guion Creek Elementary. Guion Creek Elementary is culturally diverse with many families who speak a language other than English in their homes. Children have come to Guion Creek Elementary School from many areas, such as India, Vietnam, Africa, Mexico, China, Pakistan, Estonia, Italy, Japan, Dominican Republic, Haiti, Cuba, Taiwan, Russia, Latvia, Ivory Coast, Saudi Arabia and Afghanistan.";"http://www.pike.k12.in.us/18/Profile";"https://www.facebook.com/pages/Guion-Creek-Elementary-School/305044299684322";"http://www.generalasp.com/msdpike/onlineapp/default.aspx";"http://www.pike.k12.in.us/13/Forms";;;;;;;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/p200x200/26165235_917104188463852_1299450470688992566_n.jpg?_nc_cat=106&_nc_ht=scontent-sin6-2.xx&oh=bf6c9e5935f27a6a14a780a8c5019053&oe=5C46B191";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"Closed";"Closed";
1180071;"Pike Township Loving Care - Guion Creek Elementary";"4301 West 52nd St.";"Indianapolis";"IN";46254;"MARION";"317-216-5154";"http://www.pike.k12.in.us/";"ngbilins@pike.k12.in.us";"At Guion Creek Elementary School, the principal, teachers and staff members believe that each child is a unique individual who deserves to be nurtured and educated in a secure disciplined and creative environment. The school meets the responsibility of developing the whole child by providing experiences for growth in all areas - social, emotional, cognitive and physical. Preparing each individual to accept the demands and challenges for a productive life in our democratic society is the shared responsibility of students, school staff, parents, and community. Providing a quality education for each student is at the heart of Guion Creek Elementary. Guion Creek Elementary is culturally diverse with many families who speak a language other than English in their homes. Children have come to Guion Creek Elementary School from many areas, such as India, Vietnam, Africa, Mexico, China, Pakistan, Estonia, Italy, Japan, Dominican Republic, Haiti, Cuba, Taiwan, Russia, Latvia, Ivory Coast, Saudi Arabia and Afghanistan.";"http://www.pike.k12.in.us/Content2/loving-care-contacts";"https://www.facebook.com/pages/Guion-Creek-Elementary-School/305044299684322";"http://www.generalasp.com/msdpike/onlineapp/default.aspx";"http://www.pike.k12.in.us/content/regsitration";;;;;;;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/p200x200/26165235_917104188463852_1299450470688992566_n.jpg?_nc_cat=106&_nc_ht=scontent-sin6-2.xx&oh=bf6c9e5935f27a6a14a780a8c5019053&oe=5C46B191";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"Closed";"Closed";
1180073;"Trojan Tots Preschool at Bishop Chatard High School";"5885 North Crittenden Avenue";"Indianapolis";"IN";46220;"MARION";"317-254-5437";"https://www.bishopchatard.org/";"jwhite@BishopChatard.org";"Trojan Tots Preschool was created in 2008 to provide affordable, high-quality Early Childhood Education services and preschool for children, ages 6 weeks to 5 years old, of employees of Bishop Chatard High School as well as employees and parishioners of North Deanery Parishes.

We are dedicated to fulfilling the mission of Trojan Tots Preschool by creating a safe, loving and exciting learning environment for these children.

Trojan Tots Preschool is located in the St. Benedict Center on the campus of Bishop Chatard High School. The Director of Early Childhood Education at the preschool is Jackie White, BCHS Class of 2001.";"https://www.bishopchatard.org/about/trojan-tots/";"https://www.facebook.com/TrojanTotsPreschool/";"https://www.bishopchatard.org/about/employment/";"https://www.bishopchatard.org/enrollment/";"https://www.bishopchatard.org/academics/handbook/";;"x";"x";"x";;;"https://scontent-sin6-2.xx.fbcdn.net/v/l/t1.0-1/p200x200/10444624_276880762500848_735660806190096387_n.jpg?_nc_cat=105&_nc_ht=scontent-sin6-2.xx&oh=7b8fe5787bb8be3521f34adcb1ebf434&oe=5C8604FE";"8:50a.m-3:15 p.m";"8:50a.m-3:15 p.m";"8:50a.m-3:15 p.m";"8:50a.m-3:15 p.m";"8:50a.m-2:10 p.m";"Closed";"Closed";
1180074;"Project One Love Before & After Care Enlace Academy";"3725 Kiel Ave";"Indianapolis";"IN";46224;"MARION";"317-383-0607";"http://www.enlaceacademy.org/";"kkubacki@ncnschools.org";"Enlace Academy is a tuition-free, public school for grades K-6. We believe that every child can and will learn.";"http://www.enlaceacademy.org/";"https://www.facebook.com/pg/EnlaceAcademy/";"http://www.enlaceacademy.org/join-our-team/";"http://www.enlaceacademy.org/enroll-now/";;;;;;;;"http://static1.squarespace.com/static/5b2bc7e59772ae59d48dfde0/t/5b2d0a30562fa7f7633963fa/1540924128773/?format=1500w";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 3:00 p.m";"8:00 a.m. to 2:00 p.m";"8:00 a.m. to 3:00 p.m";"Closed";"Closed";
1180075;"Koala-T Preschool, Inc.";"5701 Elmwood Avenue, Suite E";"Indianapolis";"IN";46203;"MARION";"317-696-1338";"https://www.facebook.com/pages/Koala-T-Preshool/136757043057156";" ";;;"https://www.facebook.com/pages/Koala-T-Preshool/136757043057156";;;;;;;;;;;;;;;;;;
1180076;"IPS 107";"3307 Ashway Dr ( B)";"Indianapolis";"IN";46224;"MARION";"317-226-4107";"https://www.myips.org/";"baughjr@myips.org";"A PK-6th grade school proudly serving more than 550 and families. There are over 33 countries and 24 languages represented at Lew Wallace School 107.";"https://www.myips.org/lewwallace107";"https://www.facebook.com/pg/IPSWallace107/";"https://www.myips.org/jointeamips";"https://www.myips.org/domain/1344";"https://www.myips.org/domain/9467";;;;"x";;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10479710_911790658835112_6560787975915826627_n.jpg?_nc_cat=104&_nc_ht=scontent-sin6-2.xx&oh=c1fe677304f4208f1af54405cca686ce&oe=5C76C50E";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"7:30 AM–2:00 PM";"Closed";"Closed";
1180067;"McClelland Elementary";"6740 W Morris St.";"Indianapolis";"IN";46241;"MARION";"317-988-8000";"https://district.wayne.k12.in.us/";"jennifer.nichols@wayne.k12.in.us";"McClelland School, a partnership of diverse students, staff, families, and community members, empowers all students to acquire the skills, knowledge, and personal responsibility to contribute to our changing society through a nurturing learning environment that provides quality resources, effective and innovative teaching strategies, and respect for cultural and individual differences.";"https://mce.wayne.k12.in.us/";"https://www.facebook.com/mcclellandelementarymusic/";"https://hr.wayne.k12.in.us/job-descriptions/";"https://mce.wayne.k12.in.us/school-information/";"https://mce.wayne.k12.in.us/wp-content/uploads/sites/32/2018/07/18_19_student_handbook.pdf";;;;;;;;"8:30 a.m. – 3:20 p.m";"8:30 a.m. – 3:20 p.m";"8:30 a.m. – 3:20 p.m";"8:30 a.m. – 3:20 p.m";"8:30 a.m. – 3:20 p.m";"Closed";"Closed";
1180068;"IPS #96";"3651 N. Kiel Ave";"Indianapolis";"IN";46224;"MARION";"317-226-4296";"https://www.myips.org/";"jacksonm@myips.org";"Meredith Nicholson School 96 is part of Indianapolis Public Schools and located on the west side of Indianapolis. Go Gophers! #AimHighAndGopherIt";"https://www.myips.org/meredithnicholson96";"https://www.facebook.com/IPSNicholson96/";"https://www.myips.org/jointeamips";"https://www.myips.org/enroll";"https://www.myips.org/site/Default.aspx?PageID=32799";;;;;;;"https://scontent-sin6-2.xx.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/11268367_1056533811043138_7283804519554167182_n.jpg?_nc_cat=110&_nc_ht=scontent-sin6-2.xx&oh=4142371356cfe205cfd12175b27cb848&oe=5C80623B";"7:40 AM–2:00 PM";"7:40 AM–2:00 PM";"7:40 AM–2:00 PM";"7:40 AM–2:00 PM";"7:40 AM–2:00 PM";"Closed";"Closed";
1180066;"Happy Feet Child Care Ministry and Family Svcs.";"7302 East Washington Street";"Indianapolis";"IN";46219;"MARION";"317-891-9224";"https://www.facebook.com/Happy-Feet-Child-Care-Ministry-and-Family-Services-1790326364353403/";" ";;;"https://www.facebook.com/Happy-Feet-Child-Care-Ministry-and-Family-Services-1790326364353403/";;;;;;;;;;;;;;;;;;
1180063;"Early Childhood Academy/Jeremiah Gray";"5225 Gray Rd";"Indianapolis";"IN";46227;"MARION";"317-789-3900";"http://www.perryschools.org/";"lhansell@perryschools.org";"Jeremiah Gray-Edison Elementary School is located at 5225 Gray Road, Indianapolis IN 46237. Jeremiah Gray-Edison Elementary School is in the Perry Township Schools. Jeremiah Gray-Edison Elementary School is a Public school that serves grade levels K-5";"http://www.perryschools.org/jk/";"https://www.facebook.com/JGKALittleGiants";"http://www.perryschools.org/departments/human-resources/employment-opportunities/";"http://www.perryschools.org/enrollment/";"http://www.perryschools.org/jk/for-students/handbook-policies/";;;;;;;"https://scontent-sin6-1.xx.fbcdn.net/v/t1.0-1/p200x200/18581970_1574237485951571_2009501204822382139_n.png?_nc_cat=107&_nc_ht=scontent-sin6-1.xx&oh=1ebcf12d9db0dbf4aeb1f6ee4dc76e4d&oe=5C7B1F15";"8:10am-2:55pm";"8:10am-2:55pm";"8:10am-2:30pm";"8:10am-2:55pm";"8:10am-2:55pm";"Closed";"Closed";
1180062;"Polly Panda Preschool";"2944 East 56th Street";"Indianapolis";"IN";46220;"MARION";"317-257-9127";"http://www.pollypanda.com/";"ThePanda@PollyPanda.com";"Polly Panda Preschool began in 1984 and remains one of the only family-owned preschools in the Indianapolis area.  We are open from 6:30 a.m. to 6 p.m. Monday through Friday for children ages 6 weeks to 12 years old.  We offer a variety a full and part-time programs. Breakfast, two snacks and lunch are provided each day.  ";"http://www.pollypanda.com/";"https://www.facebook.com/pages/Polly-Panda-Preschool/154214601262304";"http://www.pollypanda.com/job-opportunities.html";"http://www.pollypanda.com/enrollment-packet.html";"http://www.pollypanda.com/enrollment-packet.html";"x";"x";"x";"x";;;"http://www.pollypanda.com/uploads/8/7/3/0/8730098/2651765.jpg?235";;;;;;;;
