"FacilityID";"InspectionID";"Inspection Date";"Inspection Result"
"QueensDC22039";"8f8dad6002daf4a488c89bb4ec8e8034";" 8/6/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC21375";"6c4a58e55c75bc7fdc3e9d03711c64dd";" 9/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC22771";"b69a04536ea96d024bc4495bdbc24261";" 6/1/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC33654";"22adbc6caf5d5dce0c79194752105b77";" 10/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2306";"18bbf255efdadba68b671be45ecda386";" 11/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC10985";"966b77bec0eaa38ce0663636025eb68a";" 12/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2352";"b31273761da76f6f403e3fe61cedcd24";" 11/30/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2244";"c72a033bdc30c14f1b2bd9c14c900ecd";" 8/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2456";"7c027c742e7cf3ab86203a866bd6429c";" 11/24/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2512";"0b95aa7cddd3527901e54cadfebfe917";" 11/17/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC1210";"c21384944edd1be6738879c9a6fd7f07";" 10/14/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC19342";"a044d29b0bc376ffde65b8824062b9bd";" 10/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC24966";"ec49b821b5d70cf29d0d6a7901f6e748";" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2513";"29fb6b31654f2197a75f0ca1fef978bb";" 12/2/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC33771";"7dd7d10afdb750319af312fc14e96c36";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC35259";"a45d23315aa686025eee746aba3a7241";" 6/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC35260";"6480ffb7710ac83852628b06c3528eba";" 1/24/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3047";"314773abbe977a177af60b8e092966c6";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21671";"bced422f6f98d54cb6c29552284b0155";" 1/26/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC21672";"7af4e98ce24daeadd5d43061f414c062";" 1/11/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2749";"df7948636c8162693f6da999ada43dea";" 1/12/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC1203";"b4e563159e0bf68bf608f0f1f6031ddf";" 8/26/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC21576";"56f7f5ad3e45c0825c3e7d08e08a7233";" 1/19/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC3102";"f102429b7522745e72d22953187f2feb";" 4/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC26201";"afca529dc4ea779ed8321112c81d50e5";" 1/19/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC10479";"d3456c2201424b0f6a87cc15f2305331";" 1/14/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2867";"42425e616171c5554ee4aa72c3a6991a";" 11/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1536";"3db9b70df76f837754eb9b6ec69b2234";" 10/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2128";"4b3c786d6c0d1c61adfde7927419de54";" 1/10/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3133";"3e18e7e9e212e241d06d06b9b75f03d1";" 12/8/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC17412";"9a75eadca990cce577df403aef971db2";" 12/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2822";"937c791daabb1e770ea1bb099ad68a79";" 1/27/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC23222";"73c5fe6a86a851b62794d0ec592e45c5";" 8/6/21";
"QueensDC33137";"e2f096ed04ebd8f1d97fe744168a0a3f";" 2/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC19611";"413e5a1f4f94a02b4a1773407f52bb7a";" 11/8/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2252";"8b4ccce536c6ad22d52fb31ffc2ba5a4";" 11/15/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC36203";"fd4737df8e914b38caaba2713c1b0d59";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37222";"a9251e6f730b4c439c4e66836f7048cb";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3105";"46c5fe238a9bfa556ea89bf42c10647c";" 6/23/21";
"QueensDC37308";"c8b749c78b2311a560643e95fbda08ff";" 1/4/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23123";"384adb71db31430192fdd5b4d529af32";" 7/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23122";"8d541096e6223d79fccf77f51bbf276b";" 7/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21326";"8004fd8f4ba59457f5976ffefe21540d";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21327";"2aa9fa79e930a0bda9bb1826c26ecf9d";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3136";"c05d4e1a0996884bd484f7aaef194658";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2276";"3991019ce76dd4b1fa073fb67f9be52a";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC17506";"c09a9a13b4ab30ffd93dae892c1addd8";" 12/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC20271";"6aee38e3c6809a89de2677181cd69b8b";" 9/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC19324";"732ad5a9fe00f599d984f560768d469b";" 9/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32966";"a550c3af581cf79f2125ed6af4f88468";" 2/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32967";"087126654a99c1307c0a4fd4fda3e4cd";" 2/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1168";"9f0418699195ad32d7bc1c501b58d623";" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14458";"554019b59ac8e02dc066ecb4f0e14312";" 10/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1494";"1be6d73f60a1e5bae9449b2b62796c25";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21934";"ae225c8687041687d7a627809918131b";" 11/19/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC34543";"0e0fb0c75f62031efa645de8b906da5c";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC22429";"a15f722a9171e5d2455d9a80eaf4a6ea";" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC22401";"bdb2ef140e85420cbac41ad268fe8185";" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC20798";"412c09b87e58e4ff49206c370b955550";" 12/10/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC35542";"e5ba1757eaf853b46f4e6fbcfa59f9f1";" 8/17/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC35437";"fa046f22bcbc637a894e691272b5df2e";" 10/22/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC12284";"17e07072d90c951f09d8eab51a496099";" 1/19/22";
"QueensDC16938";"59764c62b85d161b6dadb1dc8069bea5";" 11/12/21";
"QueensDC38295";"d534db2d07ff7619cd5084cce002bd61";" 12/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32822";"d4de8647db6ba706c1f8235756e9c9f6";" 8/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38298";"2472a2cd5e0bc40d01085cae4ab054ab";" 12/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32823";"ec907d306c083a7f136c4993ae285cdf";" 1/3/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14097";"ad9bfc6959cc13d135531990a935cc1c";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC17886";"5216f56fded87530b50586e6f240f526";" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23155";"59c48ab0d3010b32b4b904676c847246";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2982";"98fb2c774c8e870520dea954a441b0dd";" 9/20/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC12281";"f857460019ffd4bf569ac00d60d9a69d";" 8/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25116";"c4536c2265a034a5707185af4f28c7a3";" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2261";"636fe97621b6d520060f4030bb91dd59";" 11/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC33844";"ce2264af2d0061397be2f7556d271e7f";" 12/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2515";"d3ba1b2e677fabfd23e3ba334f0d0936";" 1/27/22";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC22737";"72199b62709c1183a6f689cb97692683";" 1/14/22";" Initial Annual Inspection - Reinspection Required"
"QueensDC14556";"dff1c32bd67efa401e0461db60755982";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC16871";"8c464b13256629d638946d89b121accf";" 6/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC31870";"d8d0de3630dfd88931920481ea4cc295";" 12/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25611";"f6874a10e16f694dbf533b1267800783";" 10/12/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC2298";"8baa8915268e623fe501619460c839d2";" 10/4/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC36467";"1373eeb394df5d901b0cdc68fb88e153";" 9/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2313";"76c818892126ca1f915a34e4d33aa347";" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36802";"269558fae7892f7086cbb36c0258bf78";" 2/1/22";" Compliance Inspection of Open Violations - Previously closed program re-opened"
"QueensDC2262";"d37073741227b816b8235b92b7833e11";" 10/20/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC23017";"8d1ab1d9bd9814e9822aa00c976177c7";" 10/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC11386";"3b3f90b29c57e18f2c223cd123bd7e05";" 1/21/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC33174";"c081cf2680c27219bc5db0cdf0c79d6e";" 1/11/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3090";"f420d48217d9e539870c3537ee6da52a";" 3/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC39968";"19ba4f90c96261b6c6fdc77db7158d28";" 11/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38484";"0d7c5df211e8ebd6d9cb87e5fa44f42d";" 7/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC17383";"a4ead515ba723d7c6d2730df7bf5f4b7";" 1/18/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2381";"4ccf5164cf81ff1384ffd7bfe644290b";" 3/14/19";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC18887";"a02e4f06053ac9458f51992967c7f4d3";" 8/5/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC11719";"66ca2dca3e03daea27aa903caecdb958";" 8/5/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC36363";"5e6cfa1860d101710458df48d9dfae34";" 1/26/22";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"QueensDC37851";"5146093c57fbea89093e13ae87d41eee";" 11/10/21";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"QueensDC40251";"e5a1c6574dd9acd7fc352370b54e80f3";" 10/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40252";"67119b60e4736388e791cda58888bff1";" 10/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1300";"d67cf2c33a9647852c0d5829430f8d08";" 10/7/21";
"QueensDC14592";"99da11e79a86894da3282cc974042f41";" 12/28/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC37149";"01f625f36305a36352fb65c496722617";" 1/6/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37151";"cc46f30cce86c5bc755f4ec052660889";" 1/6/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37998";"878f216b1bab8baecd55d003f781da3a";" 1/24/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38004";"ab62b3199fe855b006b29209f778eb8a";" 1/24/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37231";"936e40aaa3b36260cc43e3b029bf377e";" 9/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37230";"c4866066f35d477982f5c0a0ff28f751";" 8/31/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37232";"d5f3faa317f5a2785af3904055eb9f07";" 9/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38008";"fcb2b35e3b6eaf7e0f3738e99e30950e";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38005";"a373fc04f818b046a04c45239a1b012a";" 1/12/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC37146";"38afdbfac384baca4edcb2e7a826b478";" 8/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36450";"9e797d1b6119a9da1b667e4a25f2c1e5";" 1/26/22";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC37143";"f3a465490e8dee048fba9068e1bfafb0";" 8/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36476";"5f4b8a40ba1f1cbbfdd6544a889232bc";" 1/26/22";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC11227";"e6e7361d8eb80d9dbf9c31e319c59e5a";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2756";"6287b0a7b1262c25343dfef7afcdddfe";" 10/13/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC33321";"609791e427605a91ebc323766683a291";" 1/27/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC10905";"2e0bed5ec76fb6d2192020c02b1722b8";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC10897";"59e0817cf5920bfde05c8f32d16ba97d";" 12/16/21";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"QueensDC2494";"76d036d7bf499134af6fbfb21f9c1aeb";" 10/8/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25020";"c797e53cc0c2f22b6a0a943353ce3ea5";" 9/22/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC26005";"66b6cec6a043aeff6c24422ba792ba56";" 9/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC15162";"ccee18477fbdf8b0c2be259cd8051f3f";" 5/27/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC37162";"97e8bcecbac829a0b52fde733fcf4267";" 11/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37159";"f654c0446bd8739e6aa2ef696eae2a80";" 9/20/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37163";"3e78c16602c5e6304435384dbedc3e5e";" 9/20/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32714";"b1a6c54716928c0f44ec843480117614";" 12/8/21";
"QueensDC32930";"fbfcfe8260176dd3e8685cc4b4f7f5f1";" 7/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC18012";"1dd2950540be30bfa1f59e24b7cc3c11";" 8/11/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC15588";"c4bcf590c3cb3d6ba60e83ff91742ed8";" 5/11/21";
"QueensDC23219";"7a8dbdb6508f2917dadaf88e5b6ce212";" 11/9/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2733";"d257d738300460dddbd17e8eb505b4a0";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2870";"c636216808691534395816904de5ffc9";" 10/25/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC32406";"6bad0c121aa5144da3fd92d95a25eb81";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC39423";"692e4c22d7396c05670e3be0158e8f48";" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1308";"542b1f3bbf91eb1fa655eab0784b8675";" 5/21/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC19328";"e1799ff4a3f26d702ca1a6dd030c85d4";" 8/17/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC40018";"46d777389ccde79e45ced43455d31abe";" 12/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40019";"f3d705b7c236098fd7b5ad04bec0bc0e";" 12/14/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC22806";"74c60c372ad014044e953dd39b4fc99e";" 8/9/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC21010";"af5f15e22f3969b7952882949f0166af";" 10/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2459";"7a9f7934f2bea546b9810840c18f4c5b";" 4/13/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC2460";"7093124db04dadda0d3f638f31011fd0";" 2/4/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC2458";"7f8f0683bdbfb46c235cb2444fb5f763";" 2/6/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21085";"b046bf454b7c239b1d6de8b0cf60444f";" 11/29/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC20906";"7d2fa697dcd299960a88cce683a3a840";" 10/24/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2462";"099494abb0d565878344084e4cf195dd";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2521";"cd1504b10bdb509253211e9f9278a0db";" 9/29/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC10483";"0e596ee44e9f28125e0d8aee5c5e13ef";" 1/14/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC40698";"01ea943b201cd8b49d55e8181004213f";" 12/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37586";"ee2b1f04b40c012bf537af6bac5d9f0d";" 1/27/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2924";"87c91965f396befd8978332b8d360b23";" 11/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC39855";"32661a08053d97bc21876a02f222e63e";" 12/16/21";
"QueensDC33188";"0365dff8cccac4deab84233914fa3c53";" 9/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25309";"d1e37dfaffe25e96c2c85dd09ec035a8";" 11/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2604";"c19d0eaaa881bfe0c9574b39ed4212e5";" 12/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2321";"a7607cf5f44dd543d2faa354176200b5";" 6/18/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC35842";"7344c16e2a49d5c838f8a2afb0a6109a";" 2/28/19";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC15607";"079fa1b07c6c2dfdb4646d880ea06c5c";" 10/7/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC37798";"f89f28d3cf810a6931da981b99adf3a5";" 12/17/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC26133";"bd0089733366e9350d5a57b0bd16fc59";" 3/10/20";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC26130";"b7f38b1b96f19c4ad25a2950ed7dfed3";" 9/14/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC26132";"9cbe7cc85f71b573c3d0e3676e3ea684";" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37807";"ae37dc634e3e9e97000f2fcc5a500a64";" 11/10/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC1327";"be3a493da7c3f45a62ef40ea3dd81099";" 1/28/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC21652";"792f3d2a699e9a65e8baa18af9aa9f1c";" 1/27/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2137";"02a20b8fc5c6e24bf876bb2e5f965c74";" 2/23/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC2124";"19bd638eb91c1f0c7e29ab82e6be26c4";" 11/18/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC3103";"203511d48ad7c09b3144d8d0d2965e32";" 9/20/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC3098";"ee55be202a694a8154acb8f8441fd83a";" 11/1/21";" Initial Annual Inspection - Reinspection Required"
"QueensDC14363";"c1b06b2b82472a8c481eb75a28f2949b";" 9/20/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC11205";"b1e3e5829efce6e9e40ffdf07238a9b4";" 8/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC33908";"ff380610ef5a6c297697dbd110b76041";" 7/26/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC20388";"2b57c90d6287660879466ff75f9e98ef";" 12/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC24956";"de437d5bfa433cdfc95dade12a97f6f1";" 12/22/21";
"QueensDC34144";"0b408b9b353f654922d84044b53b8134";" 8/2/19";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC10478";"e7682327b6a37a50550149bb9ab9cdaa";" 11/12/21";
"QueensDC11009";"5a8363543daea347161ceb328ffdfaff";" 8/12/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC19634";"161d7a7ce6845d2022634dac0f559230";" 1/25/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC32713";"c2404f15998803593e32366e70f5ac0a";" 7/23/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2324";"4a70e741312fe09cd66dc9073749144f";" 1/25/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC21292";"4503630eff89a3becbb6642c2f7ad9f0";" 7/29/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"QueensDC2196";"8c58a03d1539769dc7fa319a43a379ec";" 4/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC19444";"c9676fd52cf58f6d87e980c2a9d173a7";" 8/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC35782";"7a69483027cc1b3c85e6d1d851819609";" 1/3/22";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC35784";"8749f114ffd45b9c49c9e47d5c2467bf";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32734";"be473e064d7678d4bc07be50ef84be9d";" 8/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC24872";"04cb0dd7cfbf37c73b3764b7533e633a";" 1/27/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC24871";"86fa8e3350623e4a205e26e90c7f898d";" 7/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2325";"c6a10f31eaeb255064695883f761f18f";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40062";"1eb101bcbbf6b58bd42382d15abcc2e8";" 11/5/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2719";"87c54fe46f5baa1123a63fed65aebb3d";" 11/23/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC21749";"93479a99217578d0a482691eb489d20e";" 1/6/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21750";"d95f76d42b891ef57e224b0e61af55ac";" 1/19/22";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC32904";"51adab279fa8ab3b1d9ff695207f124a";" 1/11/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2469";"bb4bcb4e212f17eac53479d9fd7eebd7";" 3/7/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32261";"b55441b236ad61975a0f4638bf3ab725";" 10/13/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC25732";"3a42a5ad44c1c888921641caee425a7b";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1331";"5d5e195f3a685991c27b91c63bb592a6";" 1/4/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC3088";"c0b7140ae0811a0806cc1cf4a41f4045";" 1/4/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1332";"1b93c495fe3172bec095b443fb2b5322";" 1/4/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38196";"f55f27d33be5015c3144efc38d84352a";" 11/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC20912";"f0e041a9fc70464f9e1a0550edc0016a";" 10/25/21";" Initial Annual Inspection - Reinspection Required"
"QueensDC2470";"798885a31ac80372a75522be4f75d676";" 10/21/20";
"QueensDC2523";"86647a587b1be5819c4760f2a87a8d8e";" 10/1/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2472";"c0ee5eef0ff66bf091206a42f7d64ca6";" 11/1/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2475";"02b18b5e99022958533e7f29d44a8f14";" 11/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2478";"42663384db457b585f9889652af43ea1";" 11/29/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC24708";"9fda7be63c1ae151114bf83551df8901";" 12/10/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2531";"ee321ccaee070297a9deb3d350998f77";" 10/25/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2533";"0935b3c4ceedd12996a63d5e7c47f5ca";" 10/20/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2489";"f43a7e68894b097d5954fed10e6e0352";" 3/21/19";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC2490";"aad9565d4500a9ce0b3180b83d857b8b";" 2/28/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2537";"f2a54363653f296d5525f60039c4359e";" 12/22/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2540";"f763b0c183c6a739b5a20cb892369457";" 9/20/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2543";"e6da5a44324c40930ec76ec2ef7ba89d";" 10/16/19";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
