"ProviderNumber";"Report_Date";"Arrival_Time";"Report_Type";"Filename"
"CCLC-14372";"Jan 22, 2020";"09:25 AM";"Monitoring Visit";"CCLC-14372_MV_01222020_1.pdf"
"CCLC-14372";"Sep 11, 2019";"12:20 PM";"Licensing Study";"CCLC-14372_LS_09112019_1.pdf"
"CCLC-14372";"Mar 13, 2019";"09:10 AM";"Monitoring Visit";"CCLC-14372_MV_03132019_1.pdf"
"CCLC-14372";"Sep 05, 2018";"09:50 AM";"Licensing Study";"CCLC-14372_LS_09052018_1.pdf"
"CCLC-3647";"Mar 29, 2023";"12:15 PM";"Monitoring Visit";"mxrh_CCLC-3647_MV_3292023_(0).pdf"
"CCLC-3647";"Sep 29, 2022";"09:30 AM";"Licensing Study";"mxrh_CCLC-3647_LS_9292022_(1).pdf"
"CCLC-3647";"Mar 08, 2022";"09:30 AM";"Monitoring Visit";"mxrh_CCLC-3647_MV_382022_(1)_1.pdf"
"CCLC-3647";"Sep 01, 2021";"01:00 PM";"Licensing Study";"CCLC-3647_LS_09012021_1.pdf"
"CCLC-3647";"Feb 22, 2021";"11:30 AM";"Monitoring Visit";"CCLC-3647_MV_02222021_1.pdf"
"CCLC-3647";"Sep 09, 2020";"11:30 AM";"Licensing Study";"CCLC-3647_LS_09092020_1.pdf"
"CCLC-3647";"Jan 28, 2020";"12:50 PM";"Monitoring Visit";"CCLC-3647_MV_01282020_1.pdf"
"CCLC-3647";"Aug 21, 2019";"12:50 PM";"Licensing Study";"CCLC-3647_LS_08212019_1.pdf"
"CCLC-3647";"Mar 27, 2019";"01:40 PM";"Monitoring Visit";"CCLC-3647_MV_03272019_1.pdf"
"CCLC-970";"Aug 22, 2023";"09:30 AM";"Licensing Study";"mxrh_CCLC-970_LS_8222023_(0).pdf"
"CCLC-970";"Feb 15, 2023";"09:30 AM";"Monitoring Visit";"CCLC-970_II_MV_02152023.pdf"
"CCLC-970";"Dec 08, 2022";"10:00 AM";"Follow-Up";"mxrh_CCLC-970_CIFollowUp_1282022_(0).pdf"
"CCLC-970";"Oct 31, 2022";"02:30 PM";"Follow-Up";"pdby_CCLC-970_IIFollowUp_10312022_(0).pdf"
"CCLC-970";"Sep 26, 2022";"03:00 PM";"Complaint Closure";"snta_CCLC-970_ComplaintClosure_882022_(1).pdf"
"CCLC-970";"Aug 23, 2022";"09:15 AM";"Licensing Study";"mxrh_CCLC-970_LS_8232022_(0).pdf"
"CCLC-970";"Aug 08, 2022";"03:00 PM";"Complaint Investigation Follow Up";"sssa_CCLC-970_CIFollowUp_882022_(1).pdf"
"CCLC-970";"Feb 21, 2022";"10:00 AM";"Monitoring Visit";"mxrh_CCLC-970_MV_2212022_(0)_1.pdf"
"CCLC-970";"Sep 30, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-970_LS_9302021_(0)_1.pdf"
"CCLC-970";"Apr 30, 2021";"10:00 AM";"Follow-Up";"cscy_CCLC-970_IIFollowUp_4302021_(1)_1.pdf"
"CCLC-970";"Feb 01, 2021";"01:00 PM";"Monitoring Visit";"CCLC-970_MV_02012021_1.pdf"
"CCLC-970";"Jul 29, 2020";"03:10 PM";"Licensing Study";"CCLC-970_LS_07292020_1.pdf"
"CCLC-970";"Feb 21, 2020";"09:20 AM";"Monitoring Visit";"CCLC-970_MV_02212020_1.pdf"
"CCLC-970";"Sep 26, 2019";"12:15 PM";"Licensing Study";"CCLC-970_LS_09262019_1.pdf"
"CCLC-970";"Feb 14, 2019";"09:00 AM";"Monitoring Visit";"CCLC-970_MV_02142019_1.pdf"
"CCLC-970";"Sep 18, 2018";"09:20 AM";"Licensing Study";"CCLC-970_LS_09182018_1.pdf"
"CCLC-11775";"Jun 06, 2023";"09:30 AM";"MV POI Follow Up";"mxrh_CCLC-11775_MVPOIFollow-Up_662023_(0).pdf"
"CCLC-11775";"May 10, 2023";"05:10 PM";"Incident Investigation & Follow Up";"mdta1_CCLC-11775_IIFollowUp_5102023_(0).pdf"
"CCLC-11775";"Apr 28, 2023";"10:30 AM";"Follow-Up";"lyaa_CCLC-11775_IIFollowUp_4282023_(0).pdf"
"CCLC-11775";"Mar 13, 2023";"10:50 AM";"Follow-Up";"mxrh_CCLC-11775_CIFollowUp_3132023_(0).pdf"
"CCLC-11775";"Jan 04, 2023";"09:30 AM";"Incident Investigation Closure";"CCLC-11775_IncidentInvestigationClosure_12292022.pdf"
"CCLC-11775";"Dec 29, 2022";"09:30 AM";"Incident Investigation-Licensing Study";"mxrh_CCLC-11775_IILS_12292022_(0).pdf"
"CCLC-11775";"Jan 28, 2022";"10:00 AM";"Monitoring Visit";"mxrh_CCLC-11775_MV_1282022_(1)_1.pdf"
"CCLC-11775";"Jul 26, 2021";"01:00 PM";"Licensing Study";"CCLC-11775_LS_07262021_1.pdf"
"CCLC-11775";"Jan 14, 2021";"10:00 AM";"Monitoring Visit";"CCLC-11775_MV_01142021_1.pdf"
"CCLC-11775";"Jul 23, 2020";"02:25 PM";"Licensing Study";"CCLC-11775_LS_07232020_1.pdf"
"CCLC-11775";"Jan 28, 2020";"09:45 AM";"Monitoring Visit";"CCLC-11775_MV_01282020_1.pdf"
"CCLC-11775";"Sep 05, 2019";"10:20 AM";"Licensing Study";"CCLC-11775_LS_09052019_1.pdf"
"CCLC-11775";"Feb 28, 2019";"09:20 AM";"Monitoring Visit";"CCLC-11775_MV_02282019_1.pdf"
"CCLC-11775";"Sep 19, 2018";"09:00 AM";"Licensing Study";"CCLC-11775_LS_09192018_1.pdf"
"CCLC-50021";"Mar 15, 2023";"10:25 AM";"Monitoring Visit";"mxrh_CCLC-50021_MV_3152023_(0).pdf"
"CCLC-50021";"Nov 21, 2022";"10:00 AM";"Licensing Study";"mxrh_CCLC-50021_LS_11212022_(0).pdf"
"CCLC-50021";"Mar 22, 2022";"09:00 AM";"Monitoring Visit";"CCLC-50021_MV_03222022_1.pdf"
"CCLC-50021";"Sep 24, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-50021_LS_9242021_(1)_1.pdf"
"CCLC-50021";"Mar 04, 2021";"10:00 AM";"Monitoring Visit";"CCLC-50021_MV_03042021_1.pdf"
"CCLC-50021";"Oct 06, 2020";"04:00 PM";"Licensing Study";"CCLC-50021_LS_10062020_1.pdf"
"CCLC-50021";"Feb 25, 2020";"11:05 AM";"Monitoring Visit";"CCLC-50021_MV_02252020_1.pdf"
"CCLC-50021";"Aug 15, 2019";"01:20 PM";"Licensing Study";"CCLC-50021_LS_08152019_1.pdf"
"CCLC-50021";"Apr 09, 2019";"10:40 AM";"Monitoring Visit";"CCLC-50021_MV_04092019_1.pdf"
"CCLC-50021";"Oct 31, 2018";"10:30 AM";"Initial Licensing Study";"CCLC-50021_ILS_10312018_1.pdf"
"CCLC-39185";"Mar 15, 2023";"09:15 AM";"Monitoring Visit";"mxrh_CCLC-39185_MV_3152023_(0).pdf"
"CCLC-39185";"Sep 14, 2022";"10:45 AM";"Licensing Study";"mxrh_CCLC-39185_LS_9142022_(0).pdf"
"CCLC-39185";"Mar 09, 2022";"09:35 AM";"Monitoring Visit";"mxrh_CCLC-39185_MV_392022_(2)_1.pdf"
"CCLC-39185";"Sep 20, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-39185_LS_9202021_(0)_1.pdf"
"CCLC-39185";"Mar 29, 2021";"11:35 AM";"Monitoring Visit";"CCLC-39185_MV_03292021_1.pdf"
"CCLC-39185";"Dec 16, 2020";"03:00 PM";"Licensing Study";"CCLC-39185_LS_12162020_1.pdf"
"CCLC-39185";"Jan 14, 2020";"10:40 AM";"Monitoring Visit";"CCLC-39185_MV_01142020_1.pdf"
"CCLC-39185";"Aug 29, 2019";"09:50 AM";"Licensing Study";"CCLC-39185_LS_08292019_1.pdf"
"CCLC-39185";"Jan 22, 2019";"12:15 PM";"Monitoring Visit";"CCLC-39185_MV_01222019_1.pdf"
"CCLC-39185";"Jan 02, 2019";" ";"License Fee";"CCLC-39185_LicenseFee_01022019_1.pdf"
"CCLC-2317";"Mar 14, 2023";"11:05 AM";"Monitoring Visit";"mxrh_CCLC-2317_MV_3142023_(0).pdf"
"CCLC-2317";"Sep 29, 2022";"10:45 AM";"Licensing Study";"mxrh_CCLC-2317_LS_9292022_(0).pdf"
"CCLC-2317";"Mar 03, 2022";"09:40 AM";"Monitoring Visit";"mxrh_CCLC-2317_MV_332022_(0)_1.pdf"
"CCLC-2317";"Aug 31, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-2317_LS_8312021_(0)_1.pdf"
"CCLC-2317";"Mar 25, 2021";"12:00 PM";"Monitoring Visit";"CCLC-2317_MV_03252021_1.pdf"
"CCLC-2317";"Dec 16, 2020";"02:00 PM";"Licensing Study";"CCLC-2317_LS_12162020_1.pdf"
"CCLC-2317";"Jan 22, 2020";"10:45 AM";"Monitoring Visit";"CCLC-2317_MV_01222020_1.pdf"
"CCLC-2317";"Sep 11, 2019";"09:30 AM";"Licensing Study";"CCLC-2317_LS_09112019_1.pdf"
"CCLC-2317";"Apr 02, 2019";"12:30 PM";"Follow-Up";"CCLC-2317_CIFollowUp_04022019_1.pdf"
"CCLC-2317";"Mar 14, 2019";"09:45 AM";"Monitoring Visit";"CCLC-2317_MV_03142019_1.pdf"
"CCLC-2317";"Sep 05, 2018";"01:40 PM";"Licensing Study";"CCLC-2317_LS_09052018_1.pdf"
"CCLC-432";"Mar 24, 2023";"01:20 PM";"Monitoring Visit";"mxrh_CCLC-432_MV_3242023_(0).pdf"
"CCLC-432";"Nov 16, 2022";"09:35 AM";"Licensing Study";"mlka_CCLC-432_LS_11162022_(1).pdf"
"CCLC-432";"Feb 10, 2022";"10:00 AM";"Monitoring Visit";"mxrh_CCLC-432_MV_2102022_(0)_1.pdf"
"CCLC-432";"Sep 24, 2021";"01:00 PM";"Licensing Study";"mxrh_CCLC-432_LS_9242021_(0)_1.pdf"
"CCLC-432";"Mar 30, 2021";"01:00 PM";"Monitoring Visit";"CCLC-432_MV_03302021_1.pdf"
"CCLC-432";"Dec 14, 2020";"10:30 AM";"Licensing Study";"CCLC-432_LS_12142020_1.pdf"
"CCLC-432";"Jan 06, 2020";"09:35 AM";"Monitoring Visit";"CCLC-432_MV_01062020_1.pdf"
"CCLC-432";"Aug 20, 2019";"09:00 AM";"Licensing Study";"CCLC-432_LS_08202019_1.pdf"
"CCLC-432";"May 23, 2019";"12:15 PM";"Follow-Up";"CCLC-432_II_FollowUp_05232019_1.pdf"
"CCLC-432";"Mar 13, 2019";"11:40 AM";"Monitoring Visit";"CCLC-432_MV_03132019_1.pdf"
"CCLC-39295";"Mar 02, 2023";"09:00 AM";"Monitoring Visit";"mxrh_CCLC-39295_MV_322023_(0).pdf"
"CCLC-39295";"Jul 27, 2022";"11:00 AM";"Licensing Study";"mlka_CCLC-39295_LS_7272022_(0)_1.pdf"
"CCLC-39295";"Mar 14, 2022";"01:00 PM";"Monitoring Visit";"mxrh_CCLC-39295_MV_3142022_(0)_1.pdf"
"CCLC-39295";"Aug 18, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-39295_LS_8182021_(0).pdf"
"CCLC-39295";"Jan 20, 2021";"01:00 PM";"Monitoring Visit";"CCLC-39295_MV_01202021_1.pdf"
"CCLC-39295";"Jul 28, 2020";"10:40 AM";"Licensing Study";"CCLC-39295_LS_07282020_1.pdf"
"CCLC-39295";"Mar 10, 2020";"09:50 AM";"Monitoring Visit";"CCLC-39295_MV_03102020_1.pdf"
"CCLC-39295";"Jan 02, 2020";" ";"License Fee";"CCLC-39295_LicenseFee_01022020_2.pdf"
"CCLC-39295";"Jan 02, 2020";" ";"License Fee";"CCLC-39295_LicenseFee_01022020_3.pdf"
"CCLC-39295";"Jul 16, 2019";"11:00 AM";"Licensing Study";"CCLC-39295_LS_07162019_1.pdf"
"CCLC-39295";"Jan 16, 2019";"11:35 AM";"Monitoring Visit";"CCLC-39295_MV_01162019_1.pdf"
"CCLC-55188";"Aug 14, 2023";"10:10 AM";"Licensing Study";"rsay1_CCLC-55188_LS_8142023_(1).pdf"
"CCLC-55188";"Mar 20, 2023";"10:35 AM";"Monitoring Visit";"mxrh_CCLC-55188_MV_3202023_(0).pdf"
"CCLC-55188";"Oct 11, 2022";"12:45 PM";"Monitoring Visit";"mxrh_CCLC-55188_MV_10112022_(1).pdf"
"CCLC-55188";"Mar 16, 2022";"09:30 AM";"Initial Licensing Study";"nnwa_CCLC-55188_ILS_3162022_(0)_1.pdf"
"FR-17552";"Mar 14, 2023";"09:30 AM";"Licensing Study";"mxrh_FR-17552_LS_3142023_(0).pdf"
"FR-17552";"Nov 08, 2022";"12:15 PM";"Monitoring Visit";"mxrh_FR-17552_MV_1182022_(0).pdf"
"FR-17552";"Mar 16, 2022";"09:00 AM";"Licensing Study";"mxrh_FR-17552_LS_3162022_(0)_1.pdf"
"FR-17552";"Jul 20, 2021";"01:30 PM";"Monitoring Visit";"FR-17552_MV_07202021_1.pdf"
"FR-17552";"Mar 04, 2021";"02:00 PM";"Monitoring Visit";"FR-17552_MV_03042021_1.pdf"
"FR-17552";"Nov 13, 2020";"02:30 PM";"Licensing Study";"FR-17552_LS_11132020_1.pdf"
"FR-17552";"Mar 10, 2020";"11:20 AM";"Licensing Study";"FR-17552_LS_03102020_1.pdf"
"FR-17552";"Jul 15, 2019";"11:45 AM";"Monitoring Visit";"FR-17552_MV_07152019_1.pdf"
"FR-17552";"Feb 19, 2019";"01:35 PM";"Licensing Study";"FR-17552_LS_02192019_1.pdf"
"FR-17552";"Jan 02, 2019";" ";"License Fee";"FR-17552_LicenseFee_01022019_1.pdf"
"CCLC-34924";"Mar 30, 2023";"12:10 PM";"Monitoring Visit";"mxrh_CCLC-34924_MV_3302023_(0).pdf"
"CCLC-34924";"Nov 08, 2022";"10:00 AM";"POI Follow Up";"mxrh_CCLC-34924_POIFollow-Up_1182022_(0).pdf"
"CCLC-34924";"Oct 11, 2022";"10:15 AM";"POI Follow Up";"fkme_CCLC-34924_POIFollow-Up_10112022_(7).pdf"
"CCLC-34924";"Aug 10, 2022";"11:35 AM";"Licensing Study";"fkme_CCLC-34924_LS_8102022_(5).pdf"
"CCLC-34924";"Feb 28, 2022";"01:00 PM";"Monitoring Visit";"mxrh_CCLC-34924_MV_2282022_(0)_1.pdf"
"CCLC-34924";"Sep 21, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-34924_LS_9212021_(2)_1.pdf"
"CCLC-34924";"Mar 26, 2021";"11:00 AM";"Monitoring Visit";"CCLC-34924_MV_03262021_1.pdf"
"CCLC-34924";"Dec 16, 2020";"11:00 AM";"Licensing Study";"CCLC-34924_LS_12162020_1.pdf"
"CCLC-34924";"Feb 10, 2020";"11:15 AM";"Monitoring Visit";"CCLC-34924_MV_02102020_1.pdf"
"CCLC-34924";"Sep 30, 2019";"12:40 PM";"POI Follow Up";"CCLC-34924_POIFollow-Up_09302019_1.pdf"
"CCLC-34924";"Aug 05, 2019";"09:30 AM";"Licensing Study";"CCLC-34924_LS_08052019_1.pdf"
"CCLC-34924";"Apr 01, 2019";"11:30 AM";"POI Follow Up";"CCLC-34924_POIFollow-Up_04012019_1.pdf"
"CCLC-34924";"Feb 19, 2019";"09:30 AM";"Monitoring Visit";"CCLC-34924_MV_02192019_1.pdf"
"CCLC-54837";"Mar 14, 2023";"12:15 PM";"Monitoring Visit";"mxrh_CCLC-54837_MV_3142023_(0).pdf"
"CCLC-54837";"Jul 12, 2022";"10:00 AM";"Licensing Study";"mxrh_CCLC-54837_CILS_7122022_(0)_1.pdf"
"CCLC-54837";"Jun 08, 2022";"10:15 AM";"Complaint Closure";"mxrh_CCLC-54837_ComplaintClosure_662022_(3)_1.pdf"
"CCLC-54837";"Jun 06, 2022";"10:15 AM";"Complaint Investigation Follow Up";"mxrh_CCLC-54837_CIFollowUp_662022_(3)_1.pdf"
"CCLC-54837";"Apr 12, 2022";"09:15 AM";"Monitoring Visit";"mxrh_CCLC-54837_MV_4122022_(0)_1.pdf"
"CCLC-54837";"Nov 04, 2021";"09:30 AM";"Initial Licensing Study";"CCLC-54837_ILS_11042021_1.pdf"
"CCLC-39166";"Mar 20, 2023";"09:30 AM";"Monitoring Visit";"mxrh_CCLC-39166_MV_3202023_(0).pdf"
"CCLC-39166";"Sep 14, 2022";"09:30 AM";"Licensing Study";"mxrh_CCLC-39166_LS_9142022_(0).pdf"
"CCLC-39166";"Mar 10, 2022";"09:20 AM";"Licensing Study";"mxrh_CCLC-39166_LS_3102022_(1)_1.pdf"
"CCLC-39166";"Sep 16, 2021";"05:00 PM";"Monitoring Visit";"CCLC-39166_MV_09162021_1.pdf"
"CCLC-39166";"Jun 23, 2021";"11:00 AM";"Follow-Up";"CCLC-39166_II_FollowUp_06232021_1.pdf"
"CCLC-39166";"Jan 27, 2021";"03:00 PM";"Licensing Study";"CCLC-39166_LS_01272021_1.pdf"
"CCLC-39166";"Jul 16, 2019";"09:00 AM";"Licensing Study";"CCLC-39166_LS_07162019_1.pdf"
"CCLC-39166";"Jan 16, 2019";"10:15 AM";"Monitoring Visit";"CCLC-39166_MV_01162019_1.pdf"
"FR-000012117";"Mar 02, 2023";"10:30 AM";"Licensing Study";"mxrh_FR-000012117_LS_322023_(0).pdf"
"FR-000012117";"Aug 23, 2022";"10:30 AM";"Monitoring Visit";"mxrh_FR-000012117_MV_8232022_(0).pdf"
"FR-000012117";"Feb 01, 2022";"10:20 AM";"Licensing Study";"mxrh_FR-000012117_LS_212022_(3)_1.pdf"
"FR-000012117";"Jul 22, 2021";"11:00 AM";"Monitoring Visit";"FR-000012117_MV_07222021_1.pdf"
"FR-000012117";"Jun 11, 2021";"10:00 AM";"Complaint Closure";"mxrh_FR-000012117_ComplaintClosure_6112021_(1).pdf"
"FR-000012117";"Jun 11, 2021";"10:00 AM";"Complaint Investigation Follow Up";"mxrh_FR-000012117_CIFollowUp_6112021_(1)_1.pdf"
"FR-000012117";"Feb 24, 2021";"01:00 PM";"Monitoring Visit";"FR-000012117_MV_02242021_1.pdf"
"FR-000012117";"Sep 25, 2020";"12:00 PM";"Licensing Study";"FR-000012117_LS_09252020_1.pdf"
"FR-000012117";"Jan 14, 2020";"09:30 AM";"Licensing Study";"FR-000012117_LS_01142020_1.pdf"
"FR-000012117";"Aug 29, 2019";"12:20 PM";"Monitoring Visit";"FR-000012117_MV_08292019_1.pdf"
"FR-000012117";"Feb 05, 2019";"02:35 PM";"Licensing Study";"FR-000012117_LS_02052019_1.pdf"
"EX-44699";"Sep 24, 2020";"10:30 AM";"Exemption Monitoring";"EX-44699_EX-Monitoring_09242020_1.pdf"
"FR-000001779";"Mar 23, 2023";"08:10 AM";"Licensing Study";"mobi_FR-000001779_LS_3232023_(0).pdf"
"FR-000001779";"Sep 28, 2022";"10:45 AM";"Monitoring Visit";"mobi_FR-000001779_MV_9282022_(0).pdf"
"FR-000001779";"Feb 16, 2022";"09:35 AM";"Licensing Study";"mobi_FR-000001779_LS_2162022_(0)_1.pdf"
"FR-000001779";"Jul 21, 2021";"03:30 PM";"Monitoring Visit";"FR-000001779_MV_07212021_1.pdf"
"FR-000001779";"Feb 25, 2021";"03:45 PM";"Licensing Study";"FR-000001779_LS_02252021_1.pdf"
"FR-000001779";"Aug 20, 2020";"03:15 PM";"Monitoring Visit";"FR-000001779_MV_08202020_1.pdf"
"FR-000001779";"Sep 04, 2019";"12:00 PM";"Licensing Study";"FR-000001779_LS_09042019_1.pdf"
"FR-000001779";"Jan 17, 2019";"11:45 AM";"Licensing Study";"FR-000001779_LS_01172019_1.pdf"
"FR-000002246";"Mar 23, 2023";"10:20 AM";"Licensing Study";"mobi_FR-000002246_LS_3232023_(0).pdf"
"FR-000002246";"Sep 07, 2022";"08:55 AM";"Monitoring Visit";"mobi_FR-000002246_MV_972022_(0).pdf"
"FR-000002246";"Mar 15, 2022";"09:45 AM";"Licensing Study";"mobi_FR-000002246_LS_3152022_(0)_1.pdf"
"FR-000002246";"Jul 21, 2021";"06:00 PM";"Monitoring Visit";"FR-000002246_MV_07212021_1.pdf"
"FR-000002246";"Feb 25, 2021";"08:30 AM";"Licensing Study";"FR-000002246_LS_02252021_1.pdf"
"FR-000002246";"Sep 08, 2020";"06:45 PM";"Monitoring Visit";"FR-000002246_MV_09082020_1.pdf"
"FR-000002246";"Oct 23, 2019";"09:00 AM";"Licensing Study";"FR-000002246_LS_10232019_1.pdf"
"FR-000002246";"Jan 17, 2019";"02:40 PM";"LS POI Follow Up";"FR-000002246_LSPOI_Follow-Up_01172019_1.pdf"
"FR-000002246";"Dec 19, 2018";"09:00 AM";"Complaint Closure";"FR-000002246_ComplaintClosure_12182018_1.pdf"
"FR-000002246";"Dec 18, 2018";"09:00 AM";"Complaint Investigation Follow Up";"FR-000002246_CIFollowUp_12182018_1.pdf"
"FR-000002246";"Nov 28, 2018";"10:00 AM";"POI Follow Up";"FR-000002246_POIFollow-Up_11282018_1.pdf"
"FR-000002246";"Oct 31, 2018";"09:30 AM";"POI Follow Up";"FR-000002246_POIFollow-Up_10312018_1.pdf"
"FR-000002246";"Oct 04, 2018";"10:00 AM";"POI Follow Up";"FR-000002246_POIFollow-Up_10042018_1.pdf"
"FR-000002246";"Sep 11, 2018";"10:55 AM";"Monitoring Visit";"FR-000002246_MV_09112018_1.pdf"
"FR-000008766";"Mar 23, 2023";"09:15 AM";"Licensing Study";"mobi_FR-000008766_LS_3232023_(0).pdf"
"FR-000008766";"Jul 20, 2022";"11:15 AM";"Monitoring Visit";"mobi_FR-000008766_MV_7202022_(0)_1.pdf"
"FR-000008766";"Mar 09, 2022";"10:00 AM";"Licensing Study";"mobi_FR-000008766_LS_392022_(0)_1.pdf"
"FR-000008766";"Jul 20, 2021";"05:00 PM";"Monitoring Visit";"mobi_FR-000008766_MV_7202021_(0)_1.pdf"
"FR-000008766";"Jan 19, 2021";"02:00 PM";"Licensing Study";"FR-000008766_LS_01192021_1.pdf"
"FR-000008766";"Sep 03, 2020";"06:30 PM";"Monitoring Visit";"FR-000008766_MV_09032020_1.pdf"
"FR-000008766";"Nov 12, 2019";"08:10 AM";"Monitoring Visit";"FR-000008766_MV_11122019_1.pdf"
"FR-000008766";"Jan 16, 2019";"12:50 PM";"Licensing Study";"FR-000008766_LS_01162019_1.pdf"
"FR-000008766";"Sep 11, 2018";"09:40 AM";"Monitoring Visit";"FR-000008766_MV_09112018_1.pdf"
"CCLC-51724";"Dec 28, 2022";"11:30 AM";"Licensing Study";"mxrh_CCLC-51724_LS_12282022_(0).pdf"
"CCLC-51724";"Mar 09, 2022";"09:30 AM";"Monitoring Visit";"tani_CCLC-51724_MV_392022_(0)_1.pdf"
"CCLC-51724";"Dec 02, 2021";"01:00 PM";"Licensing Study";"mxrh_CCLC-51724_LS_1222021_(1)_1.pdf"
"CCLC-51724";"May 12, 2021";"10:00 AM";"Licensing Study";"mxrh_CCLC-51724_LS_5122021_(1)_1.pdf"
"CCLC-51724";"Dec 22, 2020";"10:00 AM";"Monitoring Visit";"CCLC-51724_MV_12222020_1.pdf"
"CCLC-51724";"Oct 11, 2019";"09:50 AM";"Initial Licensing Study";"CCLC-51724_ILS_10112019_1.pdf"
"FR-34763";"Jun 14, 2023";"09:00 AM";"Monitoring Visit";"myka_FR-34763_MV_6142023_(0).pdf"
"FR-34763";"Dec 19, 2022";"10:30 AM";"Licensing Study";"myka_FR-34763_LS_12192022_(0).pdf"
"FR-34763";"Jan 31, 2022";"03:40 PM";"Licensing Study";"FR-34763_LS_01312022_1.pdf"
"FR-34763";"Jul 08, 2021";"09:00 AM";"Monitoring Visit";"btla_FR-34763_MV_782021_(0)_1.pdf"
"FR-34763";"Jun 07, 2021";"10:00 AM";"Monitoring Visit";"btla_FR-34763_MV_672021_(0)_1.pdf"
"FR-34763";"Dec 21, 2020";"02:15 PM";"Licensing Study";"FR-34763_LS_12212020_1.pdf"
"FR-34763";"Oct 15, 2019";"12:50 PM";"Monitoring Visit";"FR-34763_MV_10152019_1.pdf"
"FR-34763";"Apr 15, 2019";"09:20 AM";"Licensing Study";"FR-34763_LS_04152019_1.pdf"
"FR-34763";"Nov 05, 2018";"01:25 PM";"Monitoring Visit";"FR-34763_MV_11052018_1.pdf"
"FR-50619";"May 17, 2023";"10:50 AM";"Monitoring Visit";"mxrh_FR-50619_MV_5172023_(1).pdf"
"FR-50619";"Oct 20, 2022";"01:00 PM";"Licensing Study";"mxrh_FR-50619_LS_10202022_(0).pdf"
"FR-50619";"Apr 08, 2022";"10:00 AM";"Monitoring Visit";"mxrh_FR-50619_MV_482022_(0)_1.pdf"
"FR-50619";"Oct 14, 2021";"01:00 PM";"Licensing Study";"mxrh_FR-50619_LS_10142021_(0)_1.pdf"
"FR-50619";"Mar 15, 2021";"01:00 PM";"Monitoring Visit";"FR-50619_MV_03152021_1.pdf"
"FR-50619";"Jan 14, 2021";"01:30 PM";"Licensing Study";"FR-50619_LS_01142021_1.pdf"
"FR-50619";"May 26, 2020";"01:55 PM";"Licensing Study";"FR-50619_LS_05262020_1.pdf"
"FR-50619";"Oct 15, 2019";"11:15 AM";"Monitoring Visit";"FR-50619_MV_10152019_1.pdf"
"FR-50619";"Apr 15, 2019";"10:25 AM";"Monitoring Visit";"FR-50619_MV_04152019_1.pdf"
"FR-50619";"Mar 11, 2019";"09:30 AM";"Initial Licensing Study";"FR-50619_ILS_03112019_1.pdf"
"FR-54840";"Aug 02, 2023";"01:35 PM";"Monitoring Visit";"jnla_FR-54840_MV_822023_(0).pdf"
"FR-54840";"Jan 26, 2023";"09:15 AM";"Licensing Study";"jnla_FR-54840_LS_1262023_(0).pdf"
"FR-54840";"Aug 05, 2022";"11:10 AM";"Monitoring Visit";"jnla_FR-54840_MV_852022_(0)_1.pdf"
"FR-54840";"Feb 03, 2022";"10:00 AM";"Monitoring Visit";"jnla_FR-54840_MV_232022_(0)_1.pdf"
"FR-54840";"Aug 27, 2021";"01:00 PM";"Initial Licensing Study";"FR-54840_ILS_08272021_1.pdf"
"FR-14588";"Jan 30, 2023";"08:30 AM";"Monitoring Visit";"mobi_FR-14588_MV_1302023_(0).pdf"
"FR-14588";"Aug 15, 2022";"10:45 AM";"Licensing Study";"mobi_FR-14588_LS_8152022_(0).pdf"
"FR-14588";"Jan 12, 2022";"02:00 PM";"Monitoring Visit";"mobi_FR-14588_MV_1122022_(0)_1.pdf"
"FR-14588";"Aug 18, 2021";"02:30 PM";"Licensing Study";"mobi_FR-14588_LS_8182021_(0)_1.pdf"
"FR-14588";"Feb 01, 2021";"08:30 AM";"Licensing Study";"FR-14588_LS_02012021_1.pdf"
"FR-14588";"Aug 03, 2020";"08:30 AM";"Monitoring Visit";"FR-14588_MV_08032020_1.pdf"
"FR-14588";"Mar 04, 2020";"10:50 AM";"Monitoring Visit";"FR-14588_MV_03042020_1.pdf"
"FR-14588";"Sep 04, 2019";"08:40 AM";"Licensing Study";"FR-14588_LS_09042019_1.pdf"
"FR-14588";"Jan 02, 2019";"11:15 AM";"Monitoring Visit";"FR-14588_MV_01022019_1.pdf"
"CCLC-39219";"Jan 30, 2023";"09:50 AM";"Monitoring Visit";"mobi_CCLC-39219_MV_1302023_(0).pdf"
"CCLC-39219";"Jul 20, 2022";"09:40 AM";"Licensing Study";"CCLC-39219_LS_07202022.pdf"
"CCLC-39219";"Feb 10, 2022";"10:00 AM";"Monitoring Visit";"mobi_CCLC-39219_MV_2102022_(0)_1.pdf"
"CCLC-39219";"Aug 25, 2021";"12:30 PM";"Licensing Study";"mobi_CCLC-39219_LS_8252021_(0)_1.pdf"
"CCLC-39219";"Feb 02, 2021";"09:30 AM";"Monitoring Visit";"CCLC-39219_MV_02022021_1.pdf"
